country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.2057087438678336,2.5637642684640665,1.8476532192716004,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.035172749026364,2.3103781026511743,1.7599673954015524,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.8999558336580071,2.128031400652077,1.6718802666639374,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.7802192980999978,1.9805323930802563,1.579906203119739,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.6664453464512778,1.8458556758517424,1.487035017050813,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.5585512473273362,1.724858423441386,1.3922440712132864,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.4618745255501775,1.6245460428267116,1.2992030082736434,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.3797537927350034,1.5420646230764763,1.2174429623935306,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.312430480117271,1.4726159910050036,1.1522449692295385,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.2573756269826857,1.4156859152512504,1.0990653387141205,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.2131731852428798,1.373903056512891,1.0524433139728688,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.1789829268935523,1.344116954835275,1.0138488989518295,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.1519259817173355,1.3199297282075586,0.9839222352271124,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.1250270069492032,1.2926523776848158,0.9574016362135904,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.093269315523144,1.2565014890245183,0.9300371420217696,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.0585145606150854,1.2135904955671415,0.9034386256630296,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.0291231081878889,1.1774566673489837,0.8807895490267942,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.011992694197219,1.1626775060546666,0.8613078823397715,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-30,1.0047738019242225,1.165402934344344,0.8441446695041007,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-31,0.996785044055898,1.1690915444573062,0.8244785436544895,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-01,0.977174721631664,1.1580143593175114,0.7963350839458165,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-02,0.9448700008912316,1.126264275773181,0.7634757260092822,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-03,0.9062062323869524,1.077093071455427,0.7353193933184782,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-04,0.8696173471283287,1.0232108766879804,0.716023817568677,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-05,0.8399348628646999,0.9796754560573532,0.7001942696720467,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-06,0.8179835124166376,0.949876236322792,0.6860907885104832,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-07,0.8002985199937955,0.926051815215829,0.674545224771762,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-08,0.7822761863100388,0.9025525972227106,0.661999775397367,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-09,0.7629297159924961,0.882115621645481,0.6437438103395113,DEU
