country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-12,2.2913990047031647,2.8416012896798453,1.8112284088400312,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-13,2.0400436626778715,2.5053806704279045,1.654738736932537,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-14,1.8771969439016356,2.2434264017645296,1.5381391680075929,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-15,1.7527437234863563,2.040155658429181,1.439357618318064,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-16,1.6039463443031354,1.8722852679416733,1.3410027030309115,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.4749665127813276,1.7244797169664372,1.2434921151872207,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.3610218870739,1.5869395844384817,1.1474945730285269,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.251153835200731,1.4663104894788712,1.0512975106122475,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.15786836249821,1.3724438970426396,0.9600287766361636,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.0979650995793326,1.3089236310433616,0.8830936004731198,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-22,1.0535365194690447,1.2752128560305411,0.825894566825818,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-23,1.029268569817536,1.262830060295823,0.7883142397222878,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-24,1.01469430889328,1.258943737395012,0.7703650025486041,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-25,1.0149825068120386,1.252749676381533,0.7703277256485377,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-26,1.0152633054826803,1.2434491496355966,0.783157668305888,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-27,1.027762354249984,1.2393882580734186,0.803081308085298,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-28,1.0320508147287086,1.2468886693987218,0.826039327141637,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-29,1.0613554333041992,1.267697297951574,0.852035611121848,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-30,1.0892467231276932,1.2953675208284725,0.8762383675368273,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-03-31,1.1068001093389068,1.313183583858566,0.8934528442206444,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-01,1.0977094466534665,1.307949802425969,0.9001763915968314,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-02,1.0743570989753108,1.280403987929778,0.8927185458696207,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-03,1.042714154853598,1.240178331667532,0.8714799523464996,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-04,1.014625672161335,1.1967276203842103,0.8405373258639919,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-05,0.9797852664501292,1.1541653665141076,0.8058380646876356,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-06,0.9309643466579974,1.1093371696386518,0.7701657800220072,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-07,0.8892910041664566,1.0547752502162473,0.7336363240245207,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-08,0.8320368574008649,0.9917342911675702,0.6946028254107814,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-09,0.7861897467363224,0.925932277608519,0.6519926577139825,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-10,0.7354403778212074,0.8650766228433616,0.6050622019067252,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-11,0.6805959975062648,0.8160838573362738,0.5544288671120933,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-12,0.6364164111686851,0.7812838260123682,0.5081970598918404,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-13,0.6202212693309433,0.7596464827173306,0.4744781497137191,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-14,0.6038881281307471,0.7469202156012003,0.4531592209387876,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-15,0.5790034203539011,0.737847524479778,0.4403897492713896,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-16,0.5664596241663105,0.7292213310969864,0.4323642480859695,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-17,0.5630981224840148,0.7240908221813991,0.4282133234001959,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-18,0.5679904254076849,0.7288120265130479,0.4302250006605917,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-19,0.5839685235240714,0.7476818757047834,0.4386313295343451,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-20,0.6082769600223611,0.7807253605423934,0.4549132813213747,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-21,0.6459411238355438,0.8223569540581631,0.4805475289547855,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-22,0.6816479340329782,0.8663466457080125,0.5133391753848038,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-23,0.719587084835595,0.9083771776141052,0.5471844654748884,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-24,0.7560977835384376,0.9480388329237508,0.576956028123596,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-25,0.7891998792526276,0.9897624615980444,0.6028962238601969,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-26,0.8215356323411964,1.0368978915002065,0.6290180217205041,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-27,0.8618160166929624,1.0868082051101011,0.6594114045325312,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-28,0.9015254536316566,1.1321657194820365,0.6920020516961727,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-29,0.9349645776210568,1.163497821867202,0.719174668800383,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-04-30,0.9523357035953834,1.178783488078429,0.7351294939669256,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-01,0.9537217116922708,1.1840976661971665,0.7393164341939632,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-02,0.9611224273680128,1.1905976762271535,0.7348194302324161,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-03,0.9576056408871418,1.2029835206733286,0.7253641118740913,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-04,0.960419469403154,1.214836262793808,0.7168900484355476,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-05,0.96153489760797,1.2155906625176638,0.7124523317114435,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-06,0.951191353086243,1.1982492692146731,0.7097522156631217,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-07,0.9292616100174672,1.1631782313967716,0.7033006404780484,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-08,0.8998607119717577,1.118937776282514,0.689659473053001,DEU
Germany,DEU,OWID,Deaths,Cori_slidingWindow,2020-05-09,0.8726432602110358,1.0768020043047382,0.6708475416737881,DEU
