Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Germany,2020-03-02,2.342367636166164,2.635223474781768,2.052421963103519,2.480122444803084,2.2051959302921555,5,2022-02-05
Germany,2020-03-03,2.3565809961961373,2.6333120488113115,2.082317146652564,2.4864394162902856,2.227198941223647,5,2022-02-05
Germany,2020-03-04,2.3885784551427323,2.651132412877608,2.1286428551195096,2.5111088253428666,2.2637862340427186,5,2022-02-05
Germany,2020-03-05,2.424405202364748,2.678437280097957,2.1720448859880683,2.5449532521305227,2.303349044196395,5,2022-02-05
Germany,2020-03-06,2.38703292583253,2.630447159757296,2.1438513735117857,2.5023619281238982,2.271599735481357,5,2022-02-05
Germany,2020-03-07,2.3702984491328545,2.608211890761588,2.134174317673804,2.4841132999054825,2.2571556731537763,5,2022-02-05
Germany,2020-03-08,2.360811658819925,2.5956063201116035,2.1291563587868456,2.471192435298593,2.249723201807507,5,2022-02-05
Germany,2020-03-09,2.3484098463504863,2.5802048051837803,2.1192389566923,2.4584893591234582,2.23843332162264,5,2022-02-05
Germany,2020-03-10,2.354156120831896,2.58699869815414,2.1279435172898995,2.4637320988947526,2.2454015428754364,5,2022-02-05
Germany,2020-03-11,2.3596080413505307,2.5947661995210543,2.1336448620809234,2.46771204691694,2.2495198545755217,5,2022-02-05
Germany,2020-03-12,2.3588603840290707,2.592342221060666,2.129593458018024,2.468336530358088,2.249116813941921,5,2022-02-05
Germany,2020-03-13,2.4008314758050977,2.64710881652999,2.1646755174723675,2.5155474995724654,2.284568711232874,5,2022-02-05
Germany,2020-03-14,2.3500364045452846,2.5905206336885724,2.118191302676113,2.4633714842147483,2.235745671899912,5,2022-02-05
Germany,2020-03-15,2.2929683498652094,2.5325803448527617,2.0642042441117434,2.404228401800567,2.1804537998952043,5,2022-02-05
Germany,2020-03-16,2.2352980621272547,2.4663502192352693,2.0085502370576105,2.3434035380993965,2.126606879040362,5,2022-02-05
Germany,2020-03-17,2.170064282651094,2.3984103846226263,1.9488059775670807,2.276869117144972,2.06209357838594,5,2022-02-05
Germany,2020-03-18,2.0957850863036183,2.3194601427020967,1.87852069681106,2.2003109415527846,1.9907248365179435,5,2022-02-05
Germany,2020-03-19,2.0087811166903204,2.22877156827573,1.7952018401935446,2.111978651023976,1.9057065622706864,5,2022-02-05
Germany,2020-03-20,1.9277239620499431,2.142617530262968,1.7140592479941965,2.0296695414016463,1.824874776019581,5,2022-02-05
Germany,2020-03-21,1.8559137901768965,2.0710891534083684,1.6415137410039038,1.9579698382303088,1.7531787594571775,5,2022-02-05
Germany,2020-03-22,1.7919349319582625,2.0024978025692604,1.5774368412776203,1.894280725125744,1.6900673405587512,5,2022-02-05
Germany,2020-03-23,1.7361555145786518,1.94828803725929,1.5239113519618652,1.8373316732091751,1.6352787114937115,5,2022-02-05
Germany,2020-03-24,1.6711345276706169,1.882558151772732,1.4589389189266342,1.7721006864913431,1.569196130569655,5,2022-02-05
Germany,2020-03-25,1.60713562467543,1.819538958410429,1.3928307083935962,1.7092662811485255,1.506196879888699,5,2022-02-05
Germany,2020-03-26,1.5516461609585406,1.7642028593998198,1.3372946828678818,1.6533343753600962,1.449495019112041,5,2022-02-05
Germany,2020-03-27,1.4918453203096942,1.703941309511597,1.275227809469846,1.5932077330236876,1.3909162001253252,5,2022-02-05
Germany,2020-03-28,1.4434537646193737,1.6556962808621647,1.229850278910001,1.5457328342493724,1.3416238247576158,5,2022-02-05
Germany,2020-03-29,1.3840936497427256,1.598080041190376,1.1686073260231968,1.4864435420742952,1.28293009314673,5,2022-02-05
Germany,2020-03-30,1.33017935366986,1.5432829971187385,1.1115706108713772,1.4320866574153224,1.2288424005781486,5,2022-02-05
Germany,2020-03-31,1.2748464159792758,1.486650744221374,1.056023682692178,1.3779775981838118,1.1716298354905614,5,2022-02-05
Germany,2020-04-01,1.2215697403628076,1.4342073052341044,1.0037893351798566,1.3237819762728522,1.1195535683351086,5,2022-02-05
