Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Germany,2020-03-02,2.3465008340033857,2.6384087717125486,2.057416827411773,2.483593903441777,2.208669910368707,5,2021-12-19
Germany,2020-03-03,2.3625560480348065,2.6371390528609377,2.090972098155495,2.491651229646794,2.234086411314421,5,2021-12-19
Germany,2020-03-04,2.3965581318972884,2.6615255941765485,2.1395576964027345,2.52090659696145,2.2733807943626028,5,2021-12-19
Germany,2020-03-05,2.434552163500991,2.690933280473214,2.184413915811581,2.554936540105853,2.3141616472008284,5,2021-12-19
Germany,2020-03-06,2.3950186362004744,2.636752233075164,2.1549905138302403,2.510294542452768,2.2799556322243384,5,2021-12-19
Germany,2020-03-07,2.3775813615054293,2.613508181905764,2.1457486659721225,2.4896364651498955,2.2646457935615327,5,2021-12-19
Germany,2020-03-08,2.368647814748224,2.6005293104198324,2.142471950506396,2.4777842746435663,2.258106203012592,5,2021-12-19
Germany,2020-03-09,2.3568242201498086,2.585770797803473,2.133357199569133,2.465169367656924,2.2478378054235835,5,2021-12-19
Germany,2020-03-10,2.3633616301563443,2.59007428103142,2.1404443884288007,2.47079015326254,2.2557334640732982,5,2021-12-19
Germany,2020-03-11,2.369660250142976,2.600336676102317,2.144439060885496,2.477519715463912,2.262156081278865,5,2021-12-19
Germany,2020-03-12,2.369985918113664,2.604746992251104,2.141390563151329,2.4782498594598064,2.26075868581494,5,2021-12-19
Germany,2020-03-13,2.4173947043576813,2.665993528336376,2.179635325054745,2.5328303790479643,2.302547594229172,5,2021-12-19
Germany,2020-03-14,2.365331770829867,2.607694355525683,2.1338647053606428,2.47896139297188,2.2514684409908186,5,2021-12-19
Germany,2020-03-15,2.3070513408109643,2.5419518619283537,2.0818155718272697,2.4172322881222628,2.1955585789291394,5,2021-12-19
Germany,2020-03-16,2.248089490868554,2.4805667943175216,2.0240459823174657,2.3562727534536347,2.139058601314762,5,2021-12-19
Germany,2020-03-17,2.181164548508608,2.409889288324921,1.9620605807886813,2.286419402364358,2.073804102239552,5,2021-12-19
Germany,2020-03-18,2.103007618032393,2.324919160695269,1.8884595177324668,2.206885890397264,1.999473919624149,5,2021-12-19
Germany,2020-03-19,2.013531624815069,2.23364825804162,1.7986140358140026,2.115985813340947,1.9109154707810148,5,2021-12-19
Germany,2020-03-20,1.9298009200980344,2.144328748761099,1.717371091592721,2.0307244041592645,1.8273903811638523,5,2021-12-19
Germany,2020-03-21,1.85732968625906,2.0751855971679527,1.64390316554475,1.9585177572650536,1.7546194472167718,5,2021-12-19
Germany,2020-03-22,1.792573957393253,2.0080767991816093,1.5789299897282048,1.8949481838051108,1.6902000174710214,5,2021-12-19
Germany,2020-03-23,1.7359781634075704,1.9520426229047647,1.5202243155439958,1.8391802645155264,1.6332951658103363,5,2021-12-19
Germany,2020-03-24,1.670826474897364,1.88653457746256,1.4553119387601685,1.7736853165969393,1.569186970156102,5,2021-12-19
Germany,2020-03-25,1.6058477538770006,1.820812373092164,1.3926078533664312,1.7078623134687825,1.5030912633867222,5,2021-12-19
Germany,2020-03-26,1.5484600735760912,1.7613247320860108,1.3334048119605248,1.6498703535691577,1.447308070946047,5,2021-12-19
Germany,2020-03-27,1.4873898757457584,1.6986825597625168,1.2689865264284108,1.5904739930463625,1.3852184274063002,5,2021-12-19
Germany,2020-03-28,1.4394419214669645,1.6497813136814212,1.2230762896117835,1.5422085317099452,1.3369379327928608,5,2021-12-19
Germany,2020-03-29,1.3794521412969205,1.590526247576181,1.1626517964526322,1.4816303180346593,1.2773047506892503,5,2021-12-19
Germany,2020-03-30,1.3244761385157968,1.5379342919617036,1.1062764829901433,1.426589695338344,1.222101412327137,5,2021-12-19
Germany,2020-03-31,1.2689040168077264,1.4829271296184878,1.0471099838535909,1.3722267703192377,1.16613331409695,5,2021-12-19
Germany,2020-04-01,1.2152501177944757,1.4274720431327,0.9924087880043088,1.319661808932334,1.112351469083504,5,2021-12-19
Germany,2020-04-02,1.1664031102296106,1.3803071911299631,0.9432000511598032,1.2710060276192416,1.0623594271306638,5,2021-12-19
Germany,2020-04-03,1.1198003897323656,1.3345535235712742,0.8990354926390917,1.2243960008070125,1.0154281675109242,5,2021-12-19
Germany,2020-04-04,1.0879315230541298,1.3011122034699631,0.8644432149700546,1.1910286973286095,0.984276938998188,5,2021-12-19
Germany,2020-04-05,1.053566872248629,1.2666359585337554,0.8314593638501255,1.1572229456981098,0.9503481665935706,5,2021-12-19
Germany,2020-04-06,1.0203527328366349,1.2359051888134076,0.7996849554762228,1.1236696861147,0.9157122132555532,5,2021-12-19
Germany,2020-04-07,0.9879807742418631,1.2020629951068649,0.76715534619224,1.0923070167237283,0.8827450635487446,5,2021-12-19
Germany,2020-04-08,0.953675866674724,1.1690554320285336,0.7341190132914595,1.0569745957663146,0.8499612870892644,5,2021-12-19
Germany,2020-04-09,0.9186413697562495,1.1338138408467704,0.6952414906756075,1.0235142347517308,0.8142651376734236,5,2021-12-19
Germany,2020-04-10,0.8889292851783399,1.1036458274916467,0.6667137550307597,0.9933432195737713,0.7846128651313589,5,2021-12-19
Germany,2020-04-11,0.8736621065919492,1.0885453378966772,0.6533013767589086,0.9765619078006604,0.7698196143108578,5,2021-12-19
Germany,2020-04-12,0.8596120442107427,1.0735974663383578,0.6411968928670535,0.9625576011067548,0.7573389479372112,5,2021-12-19
Germany,2020-04-13,0.8432363521793058,1.0569800076674187,0.6253149419265329,0.9461044186933552,0.7409663348875668,5,2021-12-19
Germany,2020-04-14,0.8264597777321416,1.0401924380739025,0.6116637791881891,0.9295835112230806,0.7228633475680324,5,2021-12-19
Germany,2020-04-15,0.8174851292700261,1.030855756512712,0.5993414712771429,0.9195751064936606,0.7154004494420001,5,2021-12-19
Germany,2020-04-16,0.8083465256089613,1.0233111327567863,0.5891893639895203,0.911829796443743,0.7052995214246502,5,2021-12-19
Germany,2020-04-17,0.8037533610538187,1.0170399628073743,0.5874141513512472,0.9068273223963356,0.7005284336656437,5,2021-12-19
Germany,2020-04-18,0.8004481214253237,1.0132565066110977,0.5840777035740015,0.90298527976543,0.6983915084986467,5,2021-12-19
Germany,2020-04-19,0.7973320745692734,1.012168310747062,0.5824044716653258,0.8989070291518138,0.695301276691459,5,2021-12-19
Germany,2020-04-20,0.7915010366160253,1.0053785193340965,0.5752399157884609,0.8934597563262148,0.6894926157475492,5,2021-12-19
Germany,2020-04-21,0.7811427807795022,0.9982589246640228,0.5657518774533825,0.8833310296967309,0.6793492216285847,5,2021-12-19
Germany,2020-04-22,0.7753198390764338,0.9892925082812124,0.5597680295969176,0.8777533957187496,0.6729571873650995,5,2021-12-19
Germany,2020-04-23,0.7694345594419619,0.9836873632411036,0.5550510648462417,0.8712975246972046,0.6670483149444562,5,2021-12-19
Germany,2020-04-24,0.7632505192439503,0.9778555192623278,0.5461316216219159,0.8663685580526528,0.6600078126241101,5,2021-12-19
Germany,2020-04-25,0.7653161898496604,0.9796203899929145,0.5520165577650518,0.8663970873888152,0.6612340348373471,5,2021-12-19
Germany,2020-04-26,0.7647384684372334,0.9782141706727268,0.5492529876826571,0.8673476801531642,0.6617484960250395,5,2021-12-19
Germany,2020-04-27,0.7617974394945682,0.9756438425474164,0.547833631427385,0.8648116015695845,0.6598911634953462,5,2021-12-19
Germany,2020-04-28,0.7576648521378153,0.971028278851044,0.5429465452536992,0.8604013804235798,0.6545239043591853,5,2021-12-19
Germany,2020-04-29,0.7536052108743035,0.9672415261164188,0.5393634489147345,0.8561033008766474,0.6518036681847413,5,2021-12-19
Germany,2020-04-30,0.7483189783970071,0.9609846209167426,0.5349008668690214,0.8506100251678096,0.646478362720301,5,2021-12-19
Germany,2020-05-01,0.7471670128813537,0.9603357091490552,0.5313525856148384,0.8482631159088809,0.6451218534176287,5,2021-12-19
Germany,2020-05-02,0.7555903211208873,0.9699663952530396,0.5412629079895854,0.8564262157488183,0.6531233728589848,5,2021-12-19
Germany,2020-05-03,0.7634640158798246,0.9771013454654152,0.5493475109242667,0.8651907924561686,0.6615143641811575,5,2021-12-19
Germany,2020-05-04,0.7714913274076832,0.9872721327873192,0.5576439277778041,0.8737231392369416,0.6684870330204642,5,2021-12-19
Germany,2020-05-05,0.7810417328816854,0.9938597587093508,0.5673899641983534,0.8829823389425818,0.6796574667705503,5,2021-12-19
Germany,2020-05-06,0.7905851773683531,1.0033215187824591,0.5765966112134933,0.8919563002930061,0.6882934297871333,5,2021-12-19
Germany,2020-05-07,0.7962863603014684,1.0081502380736571,0.5846790061389886,0.8987258536687965,0.6952707186452605,5,2021-12-19
