data_version,target,date,location,label,type,quantile,value
2021-02-14,7 day R,2020-01-27,DE,estimate,quantile,0.025,1.17752555785824
2021-02-14,7 day R,2020-01-27,DE,estimate,point,NA,1.33047013631832
2021-02-14,7 day R,2020-01-27,DE,estimate,quantile,0.975,1.4926176819179
2021-02-14,7 day R,2020-01-28,DE,estimate,quantile,0.025,1.00363577338017
2021-02-14,7 day R,2020-01-28,DE,estimate,point,NA,1.13773324190992
2021-02-14,7 day R,2020-01-28,DE,estimate,quantile,0.975,1.28011694540462
2021-02-14,7 day R,2020-01-29,DE,estimate,quantile,0.025,0.860475642933135
2021-02-14,7 day R,2020-01-29,DE,estimate,point,NA,0.980572221116842
2021-02-14,7 day R,2020-01-29,DE,estimate,quantile,0.975,1.1083998603883
2021-02-14,7 day R,2020-01-30,DE,estimate,quantile,0.025,0.744818432390017
2021-02-14,7 day R,2020-01-30,DE,estimate,point,NA,0.854740047907673
2021-02-14,7 day R,2020-01-30,DE,estimate,quantile,0.975,0.97211686579848
2021-02-14,7 day R,2020-01-31,DE,estimate,quantile,0.025,0.654173613394508
2021-02-14,7 day R,2020-01-31,DE,estimate,point,NA,0.757113938087648
2021-02-14,7 day R,2020-01-31,DE,estimate,quantile,0.975,0.867465913477412
2021-02-14,7 day R,2020-02-01,DE,estimate,quantile,0.025,0.584571549129838
2021-02-14,7 day R,2020-02-01,DE,estimate,point,NA,0.683197788057077
2021-02-14,7 day R,2020-02-01,DE,estimate,quantile,0.975,0.789399099427617
2021-02-14,7 day R,2020-02-02,DE,estimate,quantile,0.025,0.529935192681534
2021-02-14,7 day R,2020-02-02,DE,estimate,point,NA,0.626314066886076
2021-02-14,7 day R,2020-02-02,DE,estimate,quantile,0.975,0.730626315208908
2021-02-14,7 day R,2020-02-03,DE,estimate,quantile,0.025,0.483075339399626
2021-02-14,7 day R,2020-02-03,DE,estimate,point,NA,0.57856120429416
2021-02-14,7 day R,2020-02-03,DE,estimate,quantile,0.975,0.682530726125729
2021-02-14,7 day R,2020-02-04,DE,estimate,quantile,0.025,0.437508730931958
2021-02-14,7 day R,2020-02-04,DE,estimate,point,NA,0.532715607099966
2021-02-14,7 day R,2020-02-04,DE,estimate,quantile,0.975,0.637155248186069
2021-02-14,7 day R,2020-02-05,DE,estimate,quantile,0.025,0.389275796963952
2021-02-14,7 day R,2020-02-05,DE,estimate,point,NA,0.484207197389672
2021-02-14,7 day R,2020-02-05,DE,estimate,quantile,0.975,0.589341028654536
2021-02-14,7 day R,2020-02-06,DE,estimate,quantile,0.025,0.337604706599659
2021-02-14,7 day R,2020-02-06,DE,estimate,point,NA,0.431904637305739
2021-02-14,7 day R,2020-02-06,DE,estimate,quantile,0.975,0.537642719994419
2021-02-14,7 day R,2020-02-07,DE,estimate,quantile,0.025,0.283998420178054
2021-02-14,7 day R,2020-02-07,DE,estimate,point,NA,0.377190733982589
2021-02-14,7 day R,2020-02-07,DE,estimate,quantile,0.975,0.483403221552748
2021-02-14,7 day R,2020-02-08,DE,estimate,quantile,0.025,0.231103231490023
2021-02-14,7 day R,2020-02-08,DE,estimate,point,NA,0.322778898495535
2021-02-14,7 day R,2020-02-08,DE,estimate,quantile,0.975,0.429530640301378
2021-02-14,7 day R,2020-02-09,DE,estimate,quantile,0.025,0.18202714711826
2021-02-14,7 day R,2020-02-09,DE,estimate,point,NA,0.272042460398512
2021-02-14,7 day R,2020-02-09,DE,estimate,quantile,0.975,0.379855388087689
2021-02-14,7 day R,2020-02-10,DE,estimate,quantile,0.025,0.139344381760855
2021-02-14,7 day R,2020-02-10,DE,estimate,point,NA,0.227983032558372
2021-02-14,7 day R,2020-02-10,DE,estimate,quantile,0.975,0.338088175236163
2021-02-14,7 day R,2020-02-11,DE,estimate,quantile,0.025,0.107849590542321
2021-02-14,7 day R,2020-02-11,DE,estimate,point,NA,0.197165113481212
2021-02-14,7 day R,2020-02-11,DE,estimate,quantile,0.975,0.312977506881009
2021-02-14,7 day R,2020-02-12,DE,estimate,quantile,0.025,0.0955110997436646
2021-02-14,7 day R,2020-02-12,DE,estimate,point,NA,0.19265928310104
2021-02-14,7 day R,2020-02-12,DE,estimate,quantile,0.975,0.323318024721225
2021-02-14,7 day R,2020-02-13,DE,estimate,quantile,0.025,0.111247805725629
2021-02-14,7 day R,2020-02-13,DE,estimate,point,NA,0.231647775604597
2021-02-14,7 day R,2020-02-13,DE,estimate,quantile,0.975,0.395455869575636
2021-02-14,7 day R,2020-02-14,DE,estimate,quantile,0.025,0.165601151509191
2021-02-14,7 day R,2020-02-14,DE,estimate,point,NA,0.332578128499159
2021-02-14,7 day R,2020-02-14,DE,estimate,quantile,0.975,0.556793093002866
2021-02-14,7 day R,2020-02-15,DE,estimate,quantile,0.025,0.270772255859434
2021-02-14,7 day R,2020-02-15,DE,estimate,point,NA,0.512094915895212
2021-02-14,7 day R,2020-02-15,DE,estimate,quantile,0.975,0.829028228132405
2021-02-14,7 day R,2020-02-16,DE,estimate,quantile,0.025,0.455728410145785
2021-02-14,7 day R,2020-02-16,DE,estimate,point,NA,0.804335675439026
2021-02-14,7 day R,2020-02-16,DE,estimate,quantile,0.975,1.25034209159925
2021-02-14,7 day R,2020-02-17,DE,estimate,quantile,0.025,0.806088522627287
2021-02-14,7 day R,2020-02-17,DE,estimate,point,NA,1.3048643357641
2021-02-14,7 day R,2020-02-17,DE,estimate,quantile,0.975,1.92182202502803
2021-02-14,7 day R,2020-02-18,DE,estimate,quantile,0.025,1.47517683010678
2021-02-14,7 day R,2020-02-18,DE,estimate,point,NA,2.16602637190933
2021-02-14,7 day R,2020-02-18,DE,estimate,quantile,0.975,2.98746587671351
2021-02-14,7 day R,2020-02-19,DE,estimate,quantile,0.025,2.53292963696275
2021-02-14,7 day R,2020-02-19,DE,estimate,point,NA,3.40782252914731
2021-02-14,7 day R,2020-02-19,DE,estimate,quantile,0.975,4.41050445714804
2021-02-14,7 day R,2020-02-20,DE,estimate,quantile,0.025,3.64598273892529
2021-02-14,7 day R,2020-02-20,DE,estimate,point,NA,4.5972555161133
2021-02-14,7 day R,2020-02-20,DE,estimate,quantile,0.975,5.65713113759168
2021-02-14,7 day R,2020-02-21,DE,estimate,quantile,0.025,4.24472363613418
2021-02-14,7 day R,2020-02-21,DE,estimate,point,NA,5.11925184484429
2021-02-14,7 day R,2020-02-21,DE,estimate,quantile,0.975,6.07447461415304
2021-02-14,7 day R,2020-02-22,DE,estimate,quantile,0.025,4.18491733737513
2021-02-14,7 day R,2020-02-22,DE,estimate,point,NA,4.89568398337432
2021-02-14,7 day R,2020-02-22,DE,estimate,quantile,0.975,5.66137816263444
2021-02-14,7 day R,2020-02-23,DE,estimate,quantile,0.025,3.76806337565605
2021-02-14,7 day R,2020-02-23,DE,estimate,point,NA,4.31418666892368
2021-02-14,7 day R,2020-02-23,DE,estimate,quantile,0.975,4.89672874604478
2021-02-14,7 day R,2020-02-24,DE,estimate,quantile,0.025,3.30202352714811
