data_version,target,date,location,label,type,quantile,value
2020-09-20,3 day R,2020-02-02,DE,estimate,point,NA,0.3252012484552956
2020-09-20,3 day R,2020-02-02,DE,estimate,quantile,0.025,0.0115985354264366
2020-09-20,3 day R,2020-02-02,DE,estimate,quantile,0.975,1.1098876676701943
2020-09-20,3 day R,2020-02-03,DE,estimate,point,NA,0.3043536301405096
2020-09-20,3 day R,2020-02-03,DE,estimate,quantile,0.025,0.0029640648270685
2020-09-20,3 day R,2020-02-03,DE,estimate,quantile,0.975,1.0789558748651291
2020-09-20,3 day R,2020-02-04,DE,estimate,point,NA,0.3015135691809197
2020-09-20,3 day R,2020-02-04,DE,estimate,quantile,0.025,0.0017507956023273
2020-09-20,3 day R,2020-02-04,DE,estimate,quantile,0.975,1.242229385925246
2020-09-20,3 day R,2020-02-05,DE,estimate,point,NA,0.2488437643027946
2020-09-20,3 day R,2020-02-05,DE,estimate,quantile,0.025,1.3009201194896645e-4
2020-09-20,3 day R,2020-02-05,DE,estimate,quantile,0.975,1.251945829595797
2020-09-20,3 day R,2020-02-06,DE,estimate,point,NA,0.2268377479863585
2020-09-20,3 day R,2020-02-06,DE,estimate,quantile,0.025,7.432558859334389e-6
2020-09-20,3 day R,2020-02-06,DE,estimate,quantile,0.975,1.3273346938649628
2020-09-20,3 day R,2020-02-07,DE,estimate,point,NA,0.200088203513186
2020-09-20,3 day R,2020-02-07,DE,estimate,quantile,0.025,2.0735170646662546e-7
2020-09-20,3 day R,2020-02-07,DE,estimate,quantile,0.975,1.4290448441864545
2020-09-20,3 day R,2020-02-08,DE,estimate,point,NA,0.1819718360245563
2020-09-20,3 day R,2020-02-08,DE,estimate,quantile,0.025,1.401929602913902e-9
2020-09-20,3 day R,2020-02-08,DE,estimate,quantile,0.975,1.5225147236480263
2020-09-20,3 day R,2020-02-09,DE,estimate,point,NA,0.1976209312278961
2020-09-20,3 day R,2020-02-09,DE,estimate,quantile,0.025,1.0979544786152823e-11
2020-09-20,3 day R,2020-02-09,DE,estimate,quantile,0.975,1.709562846034474
2020-09-20,3 day R,2020-02-10,DE,estimate,point,NA,0.2687890288138637
2020-09-20,3 day R,2020-02-10,DE,estimate,quantile,0.025,4.574316355149712e-11
2020-09-20,3 day R,2020-02-10,DE,estimate,quantile,0.975,2.208003012268415
2020-09-20,3 day R,2020-02-11,DE,estimate,point,NA,0.5130519078925296
2020-09-20,3 day R,2020-02-11,DE,estimate,quantile,0.025,7.380904932771354e-8
2020-09-20,3 day R,2020-02-11,DE,estimate,quantile,0.975,3.599379180143119
2020-09-20,3 day R,2020-02-12,DE,estimate,point,NA,1.0786989674719782
2020-09-20,3 day R,2020-02-12,DE,estimate,quantile,0.025,1.2209670128970784e-4
2020-09-20,3 day R,2020-02-12,DE,estimate,quantile,0.975,6.374396537188938
2020-09-20,3 day R,2020-02-13,DE,estimate,point,NA,2.3601074962285797
2020-09-20,3 day R,2020-02-13,DE,estimate,quantile,0.025,0.0102480398794753
2020-09-20,3 day R,2020-02-13,DE,estimate,quantile,0.975,10.60555713453499
2020-09-20,3 day R,2020-02-14,DE,estimate,point,NA,4.745673848988105
2020-09-20,3 day R,2020-02-14,DE,estimate,quantile,0.025,0.2252610559800849
2020-09-20,3 day R,2020-02-14,DE,estimate,quantile,0.975,15.523409277056594
2020-09-20,3 day R,2020-02-15,DE,estimate,point,NA,7.4434627153411315
2020-09-20,3 day R,2020-02-15,DE,estimate,quantile,0.025,1.170261190281924
2020-09-20,3 day R,2020-02-15,DE,estimate,quantile,0.975,19.225631127596397
2020-09-20,3 day R,2020-02-16,DE,estimate,point,NA,9.201369322013964
2020-09-20,3 day R,2020-02-16,DE,estimate,quantile,0.025,2.724851578905024
2020-09-20,3 day R,2020-02-16,DE,estimate,quantile,0.975,19.39984601438758
2020-09-20,3 day R,2020-02-17,DE,estimate,point,NA,9.29352135635521
2020-09-20,3 day R,2020-02-17,DE,estimate,quantile,0.025,4.00470200712165
2020-09-20,3 day R,2020-02-17,DE,estimate,quantile,0.975,16.581386327504426
2020-09-20,3 day R,2020-02-18,DE,estimate,point,NA,8.67271979598033
2020-09-20,3 day R,2020-02-18,DE,estimate,quantile,0.025,4.7462691211915224
2020-09-20,3 day R,2020-02-18,DE,estimate,quantile,0.975,13.6550006908546
2020-09-20,3 day R,2020-02-19,DE,estimate,point,NA,7.910137096646239
2020-09-20,3 day R,2020-02-19,DE,estimate,quantile,0.025,4.9857320595632535
2020-09-20,3 day R,2020-02-19,DE,estimate,quantile,0.975,11.562177778282187
2020-09-20,3 day R,2020-02-20,DE,estimate,point,NA,7.064437255990475
2020-09-20,3 day R,2020-02-20,DE,estimate,quantile,0.025,4.94113295788605
2020-09-20,3 day R,2020-02-20,DE,estimate,quantile,0.975,9.534155579335891
2020-09-20,3 day R,2020-02-21,DE,estimate,point,NA,6.201426541394284
2020-09-20,3 day R,2020-02-21,DE,estimate,quantile,0.025,4.648818973900793
2020-09-20,3 day R,2020-02-21,DE,estimate,quantile,0.975,7.9717771726304925
2020-09-20,3 day R,2020-02-22,DE,estimate,point,NA,5.340192527110354
2020-09-20,3 day R,2020-02-22,DE,estimate,quantile,0.025,4.211800460140573
2020-09-20,3 day R,2020-02-22,DE,estimate,quantile,0.975,6.608924870036871
2020-09-20,3 day R,2020-02-23,DE,estimate,point,NA,4.567309025708592
2020-09-20,3 day R,2020-02-23,DE,estimate,quantile,0.025,3.7310085471437255
2020-09-20,3 day R,2020-02-23,DE,estimate,quantile,0.975,5.494734945919237
2020-09-20,3 day R,2020-02-24,DE,estimate,point,NA,3.957937391933171
2020-09-20,3 day R,2020-02-24,DE,estimate,quantile,0.025,3.3215012612998858
2020-09-20,3 day R,2020-02-24,DE,estimate,quantile,0.975,4.642621313085651
2020-09-20,3 day R,2020-02-25,DE,estimate,point,NA,3.5132075404057383
2020-09-20,3 day R,2020-02-25,DE,estimate,quantile,0.025,3.0015332767656107
2020-09-20,3 day R,2020-02-25,DE,estimate,quantile,0.975,4.040310520733043
2020-09-20,3 day R,2020-02-26,DE,estimate,point,NA,3.2012229464200908
2020-09-20,3 day R,2020-02-26,DE,estimate,quantile,0.025,2.795729498336346
2020-09-20,3 day R,2020-02-26,DE,estimate,quantile,0.975,3.631144011539989
2020-09-20,3 day R,2020-02-27,DE,estimate,point,NA,2.972674081154751
2020-09-20,3 day R,2020-02-27,DE,estimate,quantile,0.025,2.6363307142845818
2020-09-20,3 day R,2020-02-27,DE,estimate,quantile,0.975,3.3288530561865635
2020-09-20,3 day R,2020-02-28,DE,estimate,point,NA,2.8160276967123754
2020-09-20,3 day R,2020-02-28,DE,estimate,quantile,0.025,2.532625288174858
2020-09-20,3 day R,2020-02-28,DE,estimate,quantile,0.975,3.1142436136275102
2020-09-20,3 day R,2020-02-29,DE,estimate,point,NA,2.704116309164457
2020-09-20,3 day R,2020-02-29,DE,estimate,quantile,0.025,2.460001081960808
2020-09-20,3 day R,2020-02-29,DE,estimate,quantile,0.975,2.962110468545567
2020-09-20,3 day R,2020-03-01,DE,estimate,point,NA,2.6510902388546183
2020-09-20,3 day R,2020-03-01,DE,estimate,quantile,0.025,2.4312842603799854
2020-09-20,3 day R,2020-03-01,DE,estimate,quantile,0.975,2.877716399816668
2020-09-20,3 day R,2020-03-02,DE,estimate,point,NA,2.6341103007741733
2020-09-20,3 day R,2020-03-02,DE,estimate,quantile,0.025,2.4365998452636872
2020-09-20,3 day R,2020-03-02,DE,estimate,quantile,0.975,2.8334366019254347
