data_version,target,date,location,label,type,quantile,value
2021-11-10,3 day R,2020-02-09,CH,estimate,point,NA,1.5037359623391928
2021-11-10,3 day R,2020-02-09,CH,estimate,quantile,0.025,NA
2021-11-10,3 day R,2020-02-09,CH,estimate,quantile,0.975,NA
2021-11-10,3 day R,2020-02-10,CH,estimate,point,NA,1.6709867093284918
2021-11-10,3 day R,2020-02-10,CH,estimate,quantile,0.025,0.5891713238275875
2021-11-10,3 day R,2020-02-10,CH,estimate,quantile,0.975,3.306703891503079
2021-11-10,3 day R,2020-02-11,CH,estimate,point,NA,1.8350266486487743
2021-11-10,3 day R,2020-02-11,CH,estimate,quantile,0.025,0.7217271317967165
2021-11-10,3 day R,2020-02-11,CH,estimate,quantile,0.975,3.458732565321865
2021-11-10,3 day R,2020-02-12,CH,estimate,point,NA,1.975972838246967
2021-11-10,3 day R,2020-02-12,CH,estimate,quantile,0.025,0.8579563636169861
2021-11-10,3 day R,2020-02-12,CH,estimate,quantile,0.975,3.552347729873961
2021-11-10,3 day R,2020-02-13,CH,estimate,point,NA,2.075779574403136
2021-11-10,3 day R,2020-02-13,CH,estimate,quantile,0.025,0.9825330967906136
2021-11-10,3 day R,2020-02-13,CH,estimate,quantile,0.975,3.570953632740209
2021-11-10,3 day R,2020-02-14,CH,estimate,point,NA,2.138151262049615
2021-11-10,3 day R,2020-02-14,CH,estimate,quantile,0.025,1.09180879456552
2021-11-10,3 day R,2020-02-14,CH,estimate,quantile,0.975,3.530238020458155
2021-11-10,3 day R,2020-02-15,CH,estimate,point,NA,2.1697164901595154
2021-11-10,3 day R,2020-02-15,CH,estimate,quantile,0.025,1.184144964626048
2021-11-10,3 day R,2020-02-15,CH,estimate,quantile,0.975,3.4487723666264962
2021-11-10,3 day R,2020-02-16,CH,estimate,point,NA,2.192617447225167
2021-11-10,3 day R,2020-02-16,CH,estimate,quantile,0.025,1.2710304599676066
2021-11-10,3 day R,2020-02-16,CH,estimate,quantile,0.975,3.361352469513628
2021-11-10,3 day R,2020-02-17,CH,estimate,point,NA,2.221782490363816
2021-11-10,3 day R,2020-02-17,CH,estimate,quantile,0.025,1.3614834159674474
