"data_version","target","date","location","type","quantile","value"
"2021-02-01","7 day R","2020-09-16","DE","quantile","0.025",1.19296234099722
"2021-02-01","7 day R","2020-09-16","DE","quantile","0.975",1.29683741457296
"2021-02-01","7 day R","2020-09-17","DE","point","NA",1.40082596329918
"2021-02-01","7 day R","2020-09-17","DE","quantile","0.025",1.34474722209499
"2021-02-01","7 day R","2020-09-17","DE","quantile","0.975",1.45690470450337
"2021-02-01","7 day R","2020-09-18","DE","point","NA",1.38156854477415
"2021-02-01","7 day R","2020-09-18","DE","quantile","0.025",1.32547116618969
"2021-02-01","7 day R","2020-09-18","DE","quantile","0.975",1.43766592335862
"2021-02-01","7 day R","2020-09-19","DE","point","NA",1.04863815763765
"2021-02-01","7 day R","2020-09-19","DE","quantile","0.025",1.00004573214559
"2021-02-01","7 day R","2020-09-19","DE","quantile","0.975",1.09723058312971
"2021-02-01","7 day R","2020-09-20","DE","point","NA",0.488964157462405
"2021-02-01","7 day R","2020-09-20","DE","quantile","0.025",0.456639742103101
"2021-02-01","7 day R","2020-09-20","DE","quantile","0.975",0.521288572821709
"2021-02-01","7 day R","2020-09-21","DE","point","NA",0.969157280179277
"2021-02-01","7 day R","2020-09-21","DE","quantile","0.025",0.924705212500868
"2021-02-01","7 day R","2020-09-21","DE","quantile","0.975",1.01360934785769
"2021-02-01","7 day R","2020-09-22","DE","point","NA",1.13812361038976
"2021-02-01","7 day R","2020-09-22","DE","quantile","0.025",1.09020457487643
"2021-02-01","7 day R","2020-09-22","DE","quantile","0.975",1.18604264590309
"2021-02-01","7 day R","2020-09-23","DE","point","NA",1.44449656951856
"2021-02-01","7 day R","2020-09-23","DE","quantile","0.025",1.39038038024083
"2021-02-01","7 day R","2020-09-23","DE","quantile","0.975",1.49861275879629
"2021-02-01","7 day R","2020-09-24","DE","point","NA",1.55786376551961
"2021-02-01","7 day R","2020-09-24","DE","quantile","0.025",1.50133950057493
"2021-02-01","7 day R","2020-09-24","DE","quantile","0.975",1.6143880304643
"2021-02-01","7 day R","2020-09-25","DE","point","NA",1.53686906787838
"2021-02-01","7 day R","2020-09-25","DE","quantile","0.025",1.48112565753077
"2021-02-01","7 day R","2020-09-25","DE","quantile","0.975",1.592612478226
"2021-02-01","7 day R","2020-09-26","DE","point","NA",1.11390007900001
"2021-02-01","7 day R","2020-09-26","DE","quantile","0.025",1.067448929272
"2021-02-01","7 day R","2020-09-26","DE","quantile","0.975",1.16035122872801
"2021-02-01","7 day R","2020-09-27","DE","point","NA",0.538924954557258
"2021-02-01","7 day R","2020-09-27","DE","quantile","0.025",0.507817696560996
"2021-02-01","7 day R","2020-09-27","DE","quantile","0.975",0.570032212553519
"2021-02-01","7 day R","2020-09-28","DE","point","NA",1.05610319712171
"2021-02-01","7 day R","2020-09-28","DE","quantile","0.025",1.01391252895973
"2021-02-01","7 day R","2020-09-28","DE","quantile","0.975",1.09829386528369
"2021-02-01","7 day R","2020-09-29","DE","point","NA",1.54266817459522
"2021-02-01","7 day R","2020-09-29","DE","quantile","0.025",1.49221918795124
"2021-02-01","7 day R","2020-09-29","DE","quantile","0.975",1.59311716123921
"2021-02-01","7 day R","2020-09-30","DE","point","NA",1.92279149422007
"2021-02-01","7 day R","2020-09-30","DE","quantile","0.025",1.86655622795759
"2021-02-01","7 day R","2020-09-30","DE","quantile","0.975",1.97902676048254
"2021-02-01","7 day R","2020-10-01","DE","point","NA",1.96801141849628
"2021-02-01","7 day R","2020-10-01","DE","quantile","0.025",1.91167595089857
"2021-02-01","7 day R","2020-10-01","DE","quantile","0.975",2.024346886094
"2021-02-01","7 day R","2020-10-02","DE","point","NA",1.98865297750235
"2021-02-01","7 day R","2020-10-02","DE","quantile","0.025",1.93387536088377
"2021-02-01","7 day R","2020-10-02","DE","quantile","0.975",2.04343059412092
"2021-02-01","7 day R","2020-10-03","DE","point","NA",1.28623537698171
"2021-02-01","7 day R","2020-10-03","DE","quantile","0.025",1.24440462985417
"2021-02-01","7 day R","2020-10-03","DE","quantile","0.975",1.32806612410925
"2021-02-01","7 day R","2020-10-04","DE","point","NA",0.709341843501326
"2021-02-01","7 day R","2020-10-04","DE","quantile","0.025",0.680238301303911
"2021-02-01","7 day R","2020-10-04","DE","quantile","0.975",0.738445385698742
"2021-02-01","7 day R","2020-10-05","DE","point","NA",1.1724652551068
"2021-02-01","7 day R","2020-10-05","DE","quantile","0.025",1.13696421630446
"2021-02-01","7 day R","2020-10-05","DE","quantile","0.975",1.20796629390914
"2021-02-01","7 day R","2020-10-06","DE","point","NA",1.42602275136014
"2021-02-01","7 day R","2020-10-06","DE","quantile","0.025",1.3879247056274
"2021-02-01","7 day R","2020-10-06","DE","quantile","0.975",1.46412079709287
"2021-02-01","7 day R","2020-10-07","DE","point","NA",1.87235397377207
"2021-02-01","7 day R","2020-10-07","DE","quantile","0.025",1.8292639028353
"2021-02-01","7 day R","2020-10-07","DE","quantile","0.975",1.91544404470885
"2021-02-01","7 day R","2020-10-08","DE","point","NA",1.98624736356722
"2021-02-01","7 day R","2020-10-08","DE","quantile","0.025",1.94250609056745
"2021-02-01","7 day R","2020-10-08","DE","quantile","0.975",2.02998863656698
"2021-02-01","7 day R","2020-10-09","DE","point","NA",1.87690778546487
"2021-02-01","7 day R","2020-10-09","DE","quantile","0.025",1.8357094049255
"2021-02-01","7 day R","2020-10-09","DE","quantile","0.975",1.91810616600423
"2021-02-01","7 day R","2020-10-10","DE","point","NA",1.21833528644131
"2021-02-01","7 day R","2020-10-10","DE","quantile","0.025",1.18669298601542
"2021-02-01","7 day R","2020-10-10","DE","quantile","0.975",1.2499775868672
"2021-02-01","7 day R","2020-10-11","DE","point","NA",0.696418216503769
"2021-02-01","7 day R","2020-10-11","DE","quantile","0.025",0.673926771715478
"2021-02-01","7 day R","2020-10-11","DE","quantile","0.975",0.718909661292061
"2021-02-01","7 day R","2020-10-12","DE","point","NA",1.11173199273759
"2021-02-01","7 day R","2020-10-12","DE","quantile","0.025",1.08465744279082
"2021-02-01","7 day R","2020-10-12","DE","quantile","0.975",1.13880654268436
"2021-02-01","7 day R","2020-10-13","DE","point","NA",1.54659551698784
"2021-02-01","7 day R","2020-10-13","DE","quantile","0.025",1.5153999531247
"2021-02-01","7 day R","2020-10-13","DE","quantile","0.975",1.57779108085097
"2021-02-01","7 day R","2020-10-14","DE","point","NA",1.99264955130149
"2021-02-01","7 day R","2020-10-14","DE","quantile","0.025",1.95759106781672
"2021-02-01","7 day R","2020-10-14","DE","quantile","0.975",2.02770803478627
"2021-02-01","7 day R","2020-10-15","DE","point","NA",2.1664738603066
"2021-02-01","7 day R","2020-10-15","DE","quantile","0.025",2.13045797088202
"2021-02-01","7 day R","2020-10-15","DE","quantile","0.975",2.20248974973118
"2021-02-01","7 day R","2020-10-16","DE","point","NA",2.03677100579137
"2021-02-01","7 day R","2020-10-16","DE","quantile","0.025",2.00309494968053
"2021-02-01","7 day R","2020-10-16","DE","quantile","0.975",2.07044706190221
"2021-02-01","7 day R","2020-10-17","DE","point","NA",1.43351907858114
"2021-02-01","7 day R","2020-10-17","DE","quantile","0.025",1.40685350334458
"2021-02-01","7 day R","2020-10-17","DE","quantile","0.975",1.4601846538177
"2021-02-01","7 day R","2020-10-18","DE","point","NA",0.840302678200355
"2021-02-01","7 day R","2020-10-18","DE","quantile","0.025",0.821261053054359
"2021-02-01","7 day R","2020-10-18","DE","quantile","0.975",0.859344303346352
"2021-02-01","7 day R","2020-10-19","DE","point","NA",1.20140468450076
"2021-02-01","7 day R","2020-10-19","DE","quantile","0.025",1.17993693353632
"2021-02-01","7 day R","2020-10-19","DE","quantile","0.975",1.2228724354652
"2021-02-01","7 day R","2020-10-20","DE","point","NA",1.49120651852773
"2021-02-01","7 day R","2020-10-20","DE","quantile","0.025",1.46808817383498
"2021-02-01","7 day R","2020-10-20","DE","quantile","0.975",1.51432486322048
"2021-02-01","7 day R","2020-10-21","DE","point","NA",1.72638624545085
"2021-02-01","7 day R","2020-10-21","DE","quantile","0.025",1.70201121309211
"2021-02-01","7 day R","2020-10-21","DE","quantile","0.975",1.7507612778096
"2021-02-01","7 day R","2020-10-22","DE","point","NA",1.71283214101384
"2021-02-01","7 day R","2020-10-22","DE","quantile","0.025",1.68901940342396
"2021-02-01","7 day R","2020-10-22","DE","quantile","0.975",1.73664487860373
