country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-02-29,3.844884497320227,4.518995821363984,3.2245401843274246,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-01,3.63876528373368,4.189182499207711,3.1266214462541977,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-02,3.429695908028996,3.881544127315372,3.005449110997084,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-03,3.227626530241148,3.6013765921775795,2.8740868291138333,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-04,3.05849580885089,3.371391813610405,2.7606392971841376,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-05,2.920606157733446,3.185795019564654,2.666789816609448,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-06,2.805012776430825,3.044081147170901,2.565944405690749,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-07,2.70158850499956,2.9233429855944366,2.4798340244046835,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-08,2.6013211477928,2.804050859845239,2.3985914357403604,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-09,2.487520967667359,2.6734672757406366,2.3015746595940816,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-10,2.360142843694915,2.5303780595915404,2.1899076277982896,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-11,2.217278228399111,2.372401026431471,2.062155430366751,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-12,2.0598838483709363,2.1997560211425395,1.920011675599333,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-13,1.899769536169868,2.027290292517601,1.7722487798221342,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-14,1.7447793419557696,1.8620700211453676,1.6274886627661718,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-15,1.5999359926649417,1.7069427437797278,1.4929292415501556,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-16,1.463324928560915,1.5596342992173768,1.3670155579044525,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-17,1.3332708755669582,1.4188770100425567,1.2476647410913595,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-18,1.2090634309513135,1.284856526108046,1.133270335794581,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-19,1.090979882030144,1.1593711569711975,1.0225886070890904,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-20,0.980816648667342,1.0451278858869886,0.916505411447695,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-21,0.8828303380000561,0.9454341583399052,0.8202265176602068,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-22,0.8002365694789367,0.8624681851256151,0.7380049538322584,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-23,0.732275948091595,0.7949543782697203,0.6695975179134698,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-24,0.6784807491948814,0.7419744475935537,0.6149870507962092,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-25,0.6365078072527125,0.7015949454166419,0.5714206690887831,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-26,0.6054419992795795,0.6722313889793392,0.5386526095798199,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-27,0.5835464838761586,0.6509734436998142,0.5161195240525029,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-28,0.5691963269183486,0.6357767321373365,0.5026159216993608,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-29,0.5620594203894298,0.6258864689896928,0.4982323717891668,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-30,0.5617292477599202,0.621602062948677,0.5018564325711633,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-31,0.5678938021107722,0.6244324456855388,0.5113551585360057,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-01,0.579802290211901,0.6348878105218115,0.5247167699019905,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-02,0.5939085630964455,0.649731247053267,0.5380858791396239,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-03,0.6036404732198587,0.6616373350611909,0.5456436113785265,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-04,0.6059280792391228,0.6669922535335338,0.5448639049447119,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-05,0.5993629101935241,0.6637142254900393,0.5350115948970088,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-06,0.5852479039166678,0.6518280790620422,0.5186677287712934,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-07,0.5681613084781689,0.6356639923903791,0.5006586245659588,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-08,0.5561407418101083,0.6244183753957935,0.4886438929227786,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-09,0.5532169543281983,0.625166031930343,0.4856098074082276,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-10,0.5614942289896659,0.6382379275924096,0.489603339364397,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-11,0.5811018860539393,0.6638522234857576,0.5037895989405875,AUT
