country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-02-29,3.437065962294614,3.979893901920002,2.991351830287568,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-01,3.316039709397125,3.7947103365716415,2.896607487085288,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-02,3.216673864204054,3.624143852077861,2.843509078763724,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-03,3.144329898050882,3.463063553240298,2.829905753175143,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-04,3.0613177959711377,3.343136770763578,2.789947651137481,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-05,2.968525008309856,3.238923556689292,2.6825234236436613,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-06,2.801035010231932,3.102408490368337,2.5332531265746407,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-07,2.6377572617940914,2.952817574053324,2.364135245901429,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-08,2.472530637175693,2.78871053690592,2.206276459955629,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-09,2.3269828924637768,2.6161806523168023,2.07421886627626,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-10,2.1951953265221085,2.442524262180571,1.9607033483379612,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-11,2.0645071070380063,2.2713047606870007,1.8562021706079348,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-12,1.9377086422520693,2.1104487217214176,1.7534676920472836,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-13,1.803861771684261,1.95795312045202,1.6435362894614067,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-14,1.6713305265707032,1.807630315124784,1.5286202364210135,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-15,1.5346269171119118,1.660322405869359,1.412731235346098,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-16,1.414770321332959,1.5272441459877295,1.2991816963026406,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-17,1.307318787972152,1.4119322334603184,1.1941526723808766,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-18,1.2092578160991323,1.3092996036314275,1.0993542202434594,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-19,1.119035403900142,1.2185897604601128,1.0133601759084283,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-20,1.0420646926018209,1.1377813624916095,0.933943083474268,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-21,0.9635408509399382,1.063083997924945,0.8610433933068808,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-22,0.8940024985785912,0.9920583622934982,0.795433913741181,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-23,0.8322251807628082,0.9253893658162003,0.7369149872578568,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-24,0.7791937241375563,0.8669057972763482,0.6861658786845365,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-25,0.7277487689529215,0.8186576279324793,0.6420309600819398,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-26,0.6902211302202197,0.7801471712373408,0.6060687326729673,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-27,0.6612465301378129,0.7494357937609416,0.5785824163215644,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-28,0.6390290422448467,0.7251392216419568,0.5566901308312053,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-29,0.6221931509888928,0.7047649366087525,0.5392231396834466,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-30,0.6061516795344503,0.685709295914084,0.5253503107637572,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-31,0.5917194453200627,0.6687123970790626,0.5127623226685128,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-01,0.5748801232244197,0.6565795956484729,0.5010921066083486,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-02,0.5705653242907422,0.6516003514162266,0.4923138062322428,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-03,0.5723335106668552,0.6544836023875763,0.4862875658351188,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-04,0.573353956100334,0.6610127837082017,0.4827933298538581,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-05,0.5774902451512965,0.6647580924376055,0.4820943277971075,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-06,0.5758099104323374,0.6649622017727039,0.4836374946307247,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-07,0.576991260258173,0.6649844045804774,0.4876020754443593,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-08,0.5804060714819136,0.668743275414119,0.4949097946067828,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-09,0.5906326295008593,0.6790857931378221,0.5044727157394323,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-10,0.6040066294443014,0.6965900435402794,0.5165261834853605,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-11,0.6258456295102484,0.7184379796702627,0.5325738512964928,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-12,0.6479149738102284,0.7423083847758893,0.5532040258606348,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-13,0.671467149823225,0.7667615772782274,0.5765981476738439,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-14,0.6991335288754454,0.7912833194522104,0.6010816223947291,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-15,0.7252759362949781,0.8171268884926773,0.6265432769220102,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-16,0.7493242752248479,0.844892311240898,0.6518976032937766,AUT
