country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-02-29,3.817814910577624,4.486448836764772,3.202457235031421,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-01,3.618406886399148,4.165068595086055,3.1097135710633954,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-02,3.4185950139202923,3.86833578774178,2.9962898845036365,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-03,3.229902276935934,3.602929060222501,2.876996285118808,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-04,3.0543993879494646,3.3665080340751854,2.749504226355405,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-05,2.909167358060365,3.221575954960432,2.596758761160298,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-06,2.799459762125778,3.098520409750914,2.5003991145006426,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-07,2.7085918160965066,2.9816077511104746,2.4355758810825385,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-08,2.608888505303218,2.8473119712710115,2.370465039335424,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-09,2.494513993045534,2.6968483443241342,2.2921796417669333,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-10,2.3633857032952688,2.538709630838962,2.188061775751576,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-11,2.213851541998272,2.3713072425701918,2.056395841426352,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-12,2.051332152828377,2.1955840113207867,1.907080294335967,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-13,1.89166612133282,2.0293966995458104,1.753935543119829,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-14,1.7442775748713113,1.8790222311497355,1.6095329185928873,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-15,1.6043245431344129,1.7311085207478465,1.4775405655209797,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-16,1.4662743640253697,1.580298862681237,1.352249865369502,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-17,1.332844236967972,1.4344904724553875,1.2311980014805566,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-18,1.2066308280706963,1.2983087741474195,1.114952881993973,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-19,1.08888056194919,1.1726140644526195,1.0051470594457603,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-20,0.9810105274099816,1.058104828266323,0.9039162265536403,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-21,0.8837945742474227,0.9554373510538354,0.81215179744101,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-22,0.800993238504414,0.8685421463844506,0.7334443306243773,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-23,0.7320544079048419,0.7974875505391055,0.6666212652705783,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-24,0.6770970448794348,0.7421770336376281,0.6120170561212415,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-25,0.6352104053624625,0.7011101362878087,0.5693106744371164,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-26,0.6050451246252643,0.6721896092931032,0.5379006399574253,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-27,0.5850869583669975,0.6525377061576229,0.5176362105763722,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-28,0.5721963278779383,0.6390483370324213,0.5053443187234553,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-29,0.5662043675778587,0.6318411575458883,0.5005675776098292,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-30,0.5677652250447847,0.6320772137549548,0.5034532363346145,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-03-31,0.5748487744951782,0.638964125337295,0.5107334236530615,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-01,0.5826480590325477,0.6470967993887216,0.5181993186763738,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-02,0.5908048959155049,0.65546133822963,0.5261484536013797,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-03,0.5984337365529094,0.6637069759875726,0.5331604971182463,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-04,0.6018665271788005,0.6676694437337249,0.5360636106238761,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-05,0.596733146710958,0.6616846025995516,0.5317816908223644,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-06,0.5833248309256803,0.6461976954264472,0.5204519664249134,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-07,0.5672925254087692,0.6325297489981755,0.5055598718571409,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-08,0.5555394820777986,0.623626199460392,0.4913377436576428,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-09,0.5522495475979761,0.6239912892244949,0.4846948848645811,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-10,0.5607719110203616,0.6373222439110079,0.4865954209217058,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-11,0.5820530349072623,0.6647218514592512,0.5008363571253076,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-12,0.6127575386498669,0.7026286122159083,0.5253561236744362,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-13,0.6482491522309989,0.7459662492747339,0.5567312346823554,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-14,0.6883243721610844,0.7943348966117498,0.589810203668607,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-15,0.7326267251285444,0.8471697220767052,0.626297785908288,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-16,0.778880602433548,0.901851773353987,0.6648085822117984,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-17,0.8216700243843681,0.9523813944481806,0.7004847668874454,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-18,0.85513594269355,0.99230115528633,0.7280444468330345,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-19,0.8754793184408736,1.0174467349508716,0.7440445334021005,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-20,0.877035475302526,1.021748641989824,0.7432334239442623,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-21,0.8645616271415817,1.0104733855697268,0.7298842042758571,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-22,0.8476226667277761,0.9941916489685853,0.7125953259574495,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-23,0.8334319524554624,0.980976434678032,0.6977613757129285,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-24,0.8239042353955959,0.9730847842314292,0.6869815484721838,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-25,0.8200738048798266,0.9716982491300792,0.6811504921055879,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-26,0.8256392910184641,0.9808265688779444,0.6836500866130427,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-27,0.8447388406339226,1.0049292542486732,0.6982834696763515,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-28,0.880386123873715,1.0471703993495745,0.727889185453955,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-29,0.9333514312001644,1.1081309974935305,0.7733852486368749,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-04-30,1.0008529811320137,1.18436286027253,0.8325973470467852,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-01,1.0712615631339053,1.2627109118275432,0.8953545678730472,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-02,1.129013301449296,1.3258671619702291,0.9477803184681064,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-03,1.1649059173916276,1.3637549346560187,0.9815292796575362,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-04,1.174587117171605,1.371951286587651,0.9923569285676104,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-05,1.1622499027270554,1.3555344259207258,0.983645195352539,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-06,1.1348007338605417,1.322549579259115,0.9612431723996424,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-07,1.098822765843335,1.2805667571046178,0.9308124946497692,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-08,1.057373152664452,1.233170939227476,0.8949238695825611,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-09,1.006676567838268,1.1764132366980653,0.8499972152277896,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-10,0.948731250332278,1.112482809729605,0.7978524898753399,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-11,0.8907454423899052,1.0492163949659234,0.7450859992320108,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-12,0.8397731146914762,0.9943434632580476,0.6980971638147989,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-13,0.7993789184125862,0.951817275768572,0.6600782499815421,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-14,0.7705794192077364,0.922777464443475,0.6319279301900799,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-15,0.753799637606206,0.907673430430856,0.6140410884404484,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-16,0.7471877818468179,0.9044209147199108,0.6047840505661363,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-17,0.7473804632788066,0.9092201625439428,0.6012076963700125,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-18,0.7535498596845539,0.9210281218382688,0.6026723462053404,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-19,0.7672002359599867,0.9413934554558946,0.6106110349862032,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-20,0.7914861150731175,0.973714757058652,0.6279073307778703,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-21,0.8290131395204835,1.0207483099419017,0.6569813220121756,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-22,0.878275846508147,1.0805704660845228,0.6966924683427349,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-23,0.9306417039213162,1.143211259764814,0.7396711093831954,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-24,0.977989428807899,1.1992429748676927,0.7790228765356343,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-25,1.0146009502928366,1.242069427443429,0.8098582900232587,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-26,1.0368069713308847,1.2676435990563166,0.8288876733436905,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-27,1.0432877469303057,1.2747589396580163,0.83472428857208,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-28,1.038854357359332,1.26911565936507,0.8313607430147227,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-29,1.0353653509955851,1.2642241577970763,0.8290792217336488,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-30,1.0377263892549122,1.2658064529028317,0.8320263102173527,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-05-31,1.0392312213008468,1.26654155190476,0.834127677166287,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-01,1.0333961035914214,1.2591997265491843,0.8296316334779195,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-02,1.0205626711489153,1.2441165788124984,0.8188776384165101,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-03,1.005836167511626,1.2270187967027126,0.8063666818882239,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-04,0.9945489800737604,1.2139493571231943,0.7967493755770793,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-05,0.9907709666136127,1.20949956158484,0.7935914692789532,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-06,0.9966538004091174,1.216021263356286,0.7988394999744003,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-07,1.00949126480631,1.2303808299865842,0.8101886995645553,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-08,1.0274681123459988,1.2503563233104575,0.8261917193053964,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-09,1.0502232942712295,1.275334699061096,0.8467026190696696,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-10,1.076520326034287,1.3037801452380924,0.8707569156257802,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-11,1.1087749118240389,1.338207143082844,0.9006520333691935,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-12,1.149238193659406,1.3809454687935303,0.938546630438682,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-13,1.1965799769468266,1.430357485039687,0.9834033241098504,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-14,1.2482407392605102,1.483433630610601,1.0330950489523416,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-15,1.303810044371945,1.539540021822745,1.0874234103285216,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-16,1.3658645530010525,1.6013451876091471,1.1488759579355317,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-17,1.4270940248632562,1.660859472367304,1.2108352474765478,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-18,1.47961942926428,1.709618655810652,1.2660252198631732,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-19,1.5202736910245758,1.7444310664680542,1.311335021044073,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-20,1.5394298217715747,1.7553971061060516,1.3374576434004433,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-21,1.5323699847958716,1.738040207146353,1.339484894438023,AUT
Austria,AUT,OWID,Confirmed cases,Cori_slidingWindow,2020-06-22,1.499910448176769,1.693840167817625,1.3176192644529496,AUT
