Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,3/9/20,2.148432847,2.484884953,1.82063716,2.302764831,1.99397486,5,2/13/21
Austria,3/10/20,2.189324726,2.497363734,1.884817318,2.334506596,2.044165061,5,2/13/21
Austria,3/11/20,2.223947944,2.518053347,1.93409341,2.362401564,2.084516576,5,2/13/21
Austria,3/12/20,2.255719716,2.543203514,1.969413477,2.389784909,2.121391058,5,2/13/21
Austria,3/13/20,2.320295392,2.622758887,2.027895179,2.462122975,2.179607411,5,2/13/21
Austria,3/14/20,2.248619172,2.5335011,1.974711401,2.380720608,2.115769497,5,2/13/21
Austria,3/15/20,2.184338029,2.451564915,1.920036313,2.31312109,2.056919579,5,2/13/21
Austria,3/16/20,2.114386524,2.374993151,1.859448602,2.239057064,1.990788171,5,2/13/21
Austria,3/17/20,2.077011375,2.337428346,1.824711505,2.198004759,1.952285581,5,2/13/21
Austria,3/18/20,2.015053509,2.271644997,1.767462297,2.135242594,1.89357397,5,2/13/21
Austria,3/19/20,1.955741066,2.21100021,1.710996572,2.073980549,1.836413243,5,2/13/21
Austria,3/20/20,1.898556398,2.152850165,1.653482852,2.017500675,1.778745522,5,2/13/21
Austria,3/21/20,1.852702643,2.10725775,1.606726653,1.971383934,1.733440673,5,2/13/21
Austria,3/22/20,1.815803236,2.072185952,1.567222257,1.93363072,1.696099074,5,2/13/21
Austria,3/23/20,1.739168722,1.997585343,1.492151233,1.857283591,1.620385336,5,2/13/21
Austria,3/24/20,1.634942344,1.88403639,1.39251805,1.751307333,1.518953933,5,2/13/21
Austria,3/25/20,1.530170843,1.77503839,1.287908505,1.645342612,1.414683067,5,2/13/21
Austria,3/26/20,1.472166177,1.718864473,1.23163563,1.586970097,1.357281034,5,2/13/21
Austria,3/27/20,1.357058044,1.600784137,1.112517289,1.471528602,1.243208097,5,2/13/21
Austria,3/28/20,1.254088238,1.496925688,1.00547629,1.370815393,1.13751429,5,2/13/21
Austria,3/29/20,1.168452009,1.413557203,0.917289749,1.285689089,1.051572511,5,2/13/21
Austria,3/30/20,1.101494571,1.345467855,0.847028254,1.22068231,0.983416511,5,2/13/21
Austria,3/31/20,1.024561989,1.272002062,0.768305006,1.145881492,0.905152133,5,2/13/21
Austria,4/1/20,0.956033341,1.201065019,0.696660918,1.077264249,0.836372891,5,2/13/21
Austria,4/2/20,0.894965834,1.140537426,0.63329183,1.015534615,0.77527309,5,2/13/21
Austria,4/3/20,0.84420079,1.095015218,0.582288966,0.965644881,0.721832049,5,2/13/21
Austria,4/4/20,0.800813174,1.048268782,0.5386625,0.925345983,0.679838237,5,2/13/21
Austria,4/5/20,0.773115015,1.019266274,0.51311061,0.894514788,0.65134344,5,2/13/21
Austria,4/6/20,0.755960082,1.003047363,0.501502303,0.876143939,0.636817436,5,2/13/21
Austria,4/7/20,0.748481315,0.993294737,0.499521948,0.865747486,0.630392247,5,2/13/21
Austria,4/8/20,0.73474269,0.980493152,0.485184678,0.851559011,0.616281099,5,2/13/21
Austria,4/9/20,0.71913886,0.9662505,0.471708536,0.836075785,0.602890479,5,2/13/21
Austria,4/10/20,0.70007591,0.947840176,0.455476799,0.81593726,0.583297579,5,2/13/21
Austria,4/11/20,0.673438165,0.919035865,0.425655147,0.790646835,0.556006096,5,2/13/21
Austria,4/12/20,0.643572076,0.88757324,0.393248203,0.761237962,0.525425607,5,2/13/21
Austria,4/13/20,0.624231247,0.874100072,0.370374338,0.744080511,0.505120992,5,2/13/21
Austria,4/14/20,0.619244056,0.867202051,0.365719717,0.737200796,0.501171056,5,2/13/21
Austria,4/15/20,0.608511104,0.856012085,0.357433894,0.726831181,0.489063435,5,2/13/21
Austria,4/16/20,0.604312737,0.852142875,0.35102151,0.722722877,0.485401864,5,2/13/21
Austria,4/17/20,0.596874896,0.842618009,0.344985809,0.717086466,0.476677383,5,2/13/21
Austria,4/18/20,0.589993555,0.836913989,0.33347109,0.708699741,0.471541462,5,2/13/21
Austria,4/19/20,0.590672804,0.836426055,0.335060635,0.710970702,0.471021444,5,2/13/21
Austria,4/20/20,0.596082174,0.842632961,0.339273184,0.71519435,0.477961793,5,2/13/21
Austria,4/21/20,0.614194442,0.8577349,0.363824902,0.732960837,0.495090744,5,2/13/21
Austria,4/22/20,0.632616696,0.878027282,0.379290101,0.749785555,0.51443416,5,2/13/21
Austria,4/23/20,0.659114715,0.903094761,0.407872421,0.776920533,0.542135333,5,2/13/21
Austria,4/24/20,0.680622155,0.927146915,0.428615983,0.797338041,0.563384572,5,2/13/21
Austria,4/25/20,0.701501994,0.948087561,0.456228817,0.817038408,0.584580661,5,2/13/21
Austria,4/26/20,0.715634909,0.961933555,0.470743017,0.83164906,0.599145606,5,2/13/21
