Country/Region,Date,R,ci_95_u,ci_95_l,ci_65_u,ci_65_l,days_infectious,last_updated
Austria,3/9/20,2.148512627,2.482787567,1.82184368,2.303373359,1.992991968,5,2/10/21
Austria,3/10/20,2.187410048,2.498593558,1.888144982,2.331399794,2.043532408,5,2/10/21
Austria,3/11/20,2.221372848,2.516306302,1.934795909,2.358019222,2.083599281,5,2/10/21
Austria,3/12/20,2.252147217,2.54212794,1.974807119,2.387403844,2.115109612,5,2/10/21
Austria,3/13/20,2.313838127,2.619440121,2.023844011,2.454648417,2.17386918,5,2/10/21
Austria,3/14/20,2.243377665,2.528232751,1.969471608,2.375321228,2.110159946,5,2/10/21
Austria,3/15/20,2.180328209,2.45454099,1.9165091,2.308527341,2.052320937,5,2/10/21
Austria,3/16/20,2.110113413,2.372747557,1.854610196,2.233430356,1.985704568,5,2/10/21
Austria,3/17/20,2.073667441,2.337821455,1.821030545,2.195866842,1.949908869,5,2/10/21
Austria,3/18/20,2.012659086,2.270824644,1.763924297,2.134256981,1.891348957,5,2/10/21
Austria,3/19/20,1.953282866,2.20991558,1.703905405,2.073143081,1.833366854,5,2/10/21
Austria,3/20/20,1.895207843,2.147942632,1.646566032,2.012304033,1.776662177,5,2/10/21
Austria,3/21/20,1.84961022,2.106321865,1.603039939,1.967585951,1.730093327,5,2/10/21
Austria,3/22/20,1.813359314,2.072688682,1.566207522,1.93368059,1.691829644,5,2/10/21
Austria,3/23/20,1.736282047,1.993919805,1.485023093,1.855018087,1.616334189,5,2/10/21
Austria,3/24/20,1.633039626,1.881427796,1.386765839,1.749864162,1.516697287,5,2/10/21
Austria,3/25/20,1.529532632,1.774858308,1.281964392,1.645467755,1.415795851,5,2/10/21
Austria,3/26/20,1.470925819,1.719065102,1.225116298,1.58685525,1.354365423,5,2/10/21
Austria,3/27/20,1.357825324,1.60309086,1.111130563,1.475129708,1.240676972,5,2/10/21
Austria,3/28/20,1.25615962,1.499514318,1.004187746,1.374548215,1.138824841,5,2/10/21
Austria,3/29/20,1.169792306,1.414811304,0.917219839,1.288299884,1.051724285,5,2/10/21
Austria,3/30/20,1.102950724,1.349837429,0.846397133,1.221233883,0.983711481,5,2/10/21
Austria,3/31/20,1.026973179,1.27528325,0.770954467,1.14601565,0.908106529,5,2/10/21
Austria,4/1/20,0.958647635,1.21007238,0.697126037,1.079033681,0.838648374,5,2/10/21
Austria,4/2/20,0.897033807,1.150692922,0.634718357,1.017969146,0.7757621,5,2/10/21
Austria,4/3/20,0.845621715,1.095543895,0.583751262,0.967218903,0.724404549,5,2/10/21
Austria,4/4/20,0.802598114,1.051391558,0.542897562,0.925015837,0.681255224,5,2/10/21
Austria,4/5/20,0.775307663,1.0235356,0.516734372,0.895280304,0.654206821,5,2/10/21
Austria,4/6/20,0.757332918,1.007281549,0.497335628,0.876774612,0.637987071,5,2/10/21
Austria,4/7/20,0.748550528,0.996652673,0.495425779,0.867079509,0.628485321,5,2/10/21
Austria,4/8/20,0.735406364,0.979247581,0.485968322,0.853622597,0.617411472,5,2/10/21
Austria,4/9/20,0.720402102,0.964080093,0.473078956,0.837878964,0.602194002,5,2/10/21
Austria,4/10/20,0.700973822,0.948280303,0.45120881,0.818565206,0.581872029,5,2/10/21
Austria,4/11/20,0.673995826,0.923245276,0.418809933,0.791737518,0.55497247,5,2/10/21
Austria,4/12/20,0.64409769,0.887650206,0.387608427,0.763037613,0.525522365,5,2/10/21
Austria,4/13/20,0.62569686,0.870844289,0.368980186,0.744034217,0.507560076,5,2/10/21
Austria,4/14/20,0.620334991,0.868041851,0.365714987,0.739389805,0.502536154,5,2/10/21
Austria,4/15/20,0.609392562,0.855822343,0.357525348,0.727868972,0.491235447,5,2/10/21
Austria,4/16/20,0.605180605,0.852387142,0.352566652,0.723768226,0.486381641,5,2/10/21
