,mean,std,2.5%,25%,median,75%,97.5%
2020-02-20,2.288,0.264,1.794,2.111,2.279,2.451,2.843
2020-02-21,2.278,0.253,1.819,2.106,2.269,2.439,2.824
2020-02-22,2.268,0.238,1.818,2.105,2.255,2.419,2.788
2020-02-23,2.261,0.227,1.833,2.102,2.259,2.412,2.727
2020-02-24,2.246,0.215,1.863,2.098,2.244,2.381,2.701
2020-02-25,2.221,0.198,1.852,2.082,2.22,2.346,2.635
2020-02-26,2.195,0.188,1.851,2.073,2.182,2.305,2.573
2020-02-27,2.163,0.178,1.832,2.041,2.152,2.281,2.525
2020-02-28,2.124,0.164,1.814,2.016,2.115,2.227,2.483
2020-02-29,2.072,0.154,1.778,1.974,2.069,2.167,2.383
2020-03-01,2.017,0.143,1.761,1.918,2.011,2.11,2.301
2020-03-02,1.952,0.133,1.705,1.862,1.945,2.04,2.207
2020-03-03,1.889,0.123,1.66,1.802,1.885,1.977,2.117
2020-03-04,1.821,0.114,1.612,1.744,1.816,1.897,2.045
2020-03-05,1.752,0.107,1.537,1.675,1.752,1.822,1.972
2020-03-06,1.684,0.103,1.476,1.613,1.68,1.755,1.894
2020-03-07,1.617,0.098,1.427,1.552,1.618,1.677,1.82
2020-03-08,1.549,0.093,1.375,1.486,1.543,1.609,1.741
2020-03-09,1.484,0.088,1.317,1.424,1.48,1.543,1.661
2020-03-10,1.419,0.081,1.267,1.364,1.415,1.474,1.575
2020-03-11,1.357,0.079,1.208,1.301,1.355,1.409,1.521
2020-03-12,1.299,0.074,1.164,1.247,1.297,1.349,1.44
2020-03-13,1.244,0.071,1.111,1.196,1.244,1.291,1.389
2020-03-14,1.19,0.068,1.054,1.145,1.187,1.236,1.322
2020-03-15,1.141,0.068,1.013,1.094,1.141,1.185,1.273
2020-03-16,1.095,0.067,0.972,1.048,1.096,1.142,1.224
2020-03-17,1.051,0.066,0.921,1.005,1.052,1.097,1.18
2020-03-18,1.014,0.064,0.889,0.969,1.014,1.055,1.143
2020-03-19,0.978,0.062,0.861,0.935,0.977,1.019,1.101
2020-03-20,0.945,0.061,0.833,0.901,0.945,0.985,1.07
2020-03-21,0.916,0.058,0.802,0.877,0.914,0.954,1.039
2020-03-22,0.888,0.054,0.785,0.855,0.885,0.924,0.993
2020-03-23,0.865,0.053,0.767,0.828,0.861,0.896,0.982
2020-03-24,0.841,0.05,0.745,0.811,0.839,0.87,0.948
2020-03-25,0.82,0.048,0.726,0.792,0.817,0.847,0.919
2020-03-26,0.802,0.047,0.708,0.769,0.8,0.831,0.907
