,mean,std,2.5%,25%,median,75%,97.5%
2020-03-02,1.266,0.128,1.039,1.177,1.255,1.341,1.557
2020-03-03,1.251,0.121,1.044,1.163,1.245,1.325,1.508
2020-03-04,1.239,0.116,1.035,1.153,1.235,1.315,1.485
2020-03-05,1.226,0.108,1.035,1.149,1.218,1.296,1.46
2020-03-06,1.211,0.102,1.027,1.143,1.199,1.277,1.414
2020-03-07,1.195,0.094,1.033,1.129,1.185,1.257,1.385
2020-03-08,1.174,0.087,1.009,1.114,1.169,1.232,1.343
2020-03-09,1.156,0.084,0.993,1.098,1.155,1.213,1.321
2020-03-10,1.138,0.08,0.988,1.085,1.136,1.191,1.3
2020-03-11,1.116,0.076,0.973,1.062,1.117,1.168,1.261
2020-03-12,1.094,0.071,0.96,1.047,1.095,1.141,1.238
2020-03-13,1.071,0.069,0.944,1.026,1.068,1.119,1.21
2020-03-14,1.05,0.064,0.936,1.006,1.047,1.096,1.176
2020-03-15,1.029,0.063,0.903,0.986,1.032,1.07,1.154
2020-03-16,1.008,0.062,0.885,0.965,1.012,1.048,1.134
2020-03-17,0.986,0.061,0.865,0.941,0.985,1.026,1.114
2020-03-18,0.965,0.06,0.854,0.925,0.962,1.002,1.088
2020-03-19,0.945,0.057,0.838,0.906,0.944,0.981,1.065
2020-03-20,0.924,0.057,0.822,0.886,0.92,0.961,1.044
2020-03-21,0.905,0.056,0.802,0.868,0.9,0.942,1.024
2020-03-22,0.886,0.055,0.784,0.849,0.885,0.921,1.002
2020-03-23,0.867,0.054,0.762,0.833,0.866,0.899,0.98
2020-03-24,0.85,0.054,0.744,0.812,0.849,0.887,0.962
2020-03-25,0.833,0.054,0.736,0.794,0.834,0.867,0.939
2020-03-26,0.818,0.052,0.721,0.78,0.816,0.852,0.928
2020-03-27,0.804,0.051,0.708,0.769,0.803,0.838,0.901
2020-03-28,0.791,0.05,0.701,0.754,0.789,0.823,0.896
2020-03-29,0.779,0.05,0.694,0.745,0.776,0.809,0.89
2020-03-30,0.767,0.049,0.681,0.731,0.764,0.8,0.876
2020-03-31,0.759,0.048,0.672,0.727,0.756,0.79,0.86
2020-04-01,0.75,0.048,0.664,0.717,0.748,0.78,0.856
2020-04-02,0.744,0.047,0.657,0.71,0.745,0.774,0.838
2020-04-03,0.737,0.045,0.655,0.706,0.737,0.766,0.826
2020-04-04,0.732,0.045,0.649,0.701,0.731,0.762,0.82
2020-04-05,0.727,0.046,0.635,0.697,0.727,0.759,0.818
2020-04-06,0.723,0.045,0.636,0.692,0.724,0.755,0.806
2020-04-07,0.723,0.047,0.634,0.693,0.722,0.752,0.812
2020-04-08,0.722,0.047,0.637,0.689,0.722,0.751,0.817
2020-04-09,0.722,0.047,0.635,0.689,0.72,0.753,0.815
2020-04-10,0.725,0.048,0.637,0.691,0.722,0.759,0.818
2020-04-11,0.727,0.048,0.638,0.692,0.724,0.762,0.819
2020-04-12,0.729,0.049,0.644,0.695,0.726,0.761,0.828
2020-04-13,0.731,0.048,0.645,0.698,0.73,0.763,0.828
2020-04-14,0.735,0.049,0.64,0.702,0.733,0.77,0.832
2020-04-15,0.739,0.048,0.651,0.704,0.74,0.772,0.836
