,mean,std,2.5%,25%,median,75%,97.5%
2020-02-25,2.126,0.207,1.773,1.983,2.111,2.254,2.55
2020-02-26,2.108,0.198,1.772,1.969,2.093,2.23,2.489
2020-02-27,2.088,0.189,1.753,1.956,2.079,2.21,2.468
2020-02-28,2.07,0.176,1.732,1.955,2.066,2.173,2.442
2020-02-29,2.043,0.167,1.727,1.926,2.039,2.148,2.388
2020-03-01,2.012,0.158,1.708,1.9,2.011,2.117,2.325
2020-03-02,1.978,0.146,1.697,1.875,1.978,2.078,2.278
2020-03-03,1.94,0.143,1.673,1.832,1.937,2.039,2.238
2020-03-04,1.894,0.133,1.652,1.796,1.893,1.987,2.157
2020-03-05,1.848,0.129,1.611,1.754,1.841,1.936,2.101
2020-03-06,1.798,0.12,1.565,1.714,1.802,1.875,2.045
2020-03-07,1.744,0.115,1.538,1.659,1.745,1.821,1.97
2020-03-08,1.685,0.109,1.474,1.613,1.677,1.756,1.919
2020-03-09,1.624,0.106,1.42,1.553,1.618,1.693,1.857
2020-03-10,1.561,0.097,1.383,1.496,1.559,1.623,1.758
2020-03-11,1.496,0.094,1.323,1.431,1.494,1.559,1.694
2020-03-12,1.435,0.086,1.268,1.376,1.435,1.492,1.612
2020-03-13,1.374,0.08,1.219,1.319,1.371,1.426,1.53
2020-03-14,1.314,0.076,1.173,1.261,1.313,1.364,1.464
2020-03-15,1.255,0.076,1.111,1.204,1.253,1.302,1.415
2020-03-16,1.2,0.074,1.062,1.15,1.196,1.25,1.341
2020-03-17,1.148,0.072,1.011,1.103,1.145,1.196,1.298
2020-03-18,1.098,0.069,0.969,1.051,1.095,1.144,1.236
2020-03-19,1.05,0.065,0.928,1.004,1.048,1.092,1.177
2020-03-20,1.004,0.062,0.89,0.962,1.002,1.046,1.123
2020-03-21,0.966,0.061,0.85,0.926,0.962,1.006,1.088
2020-03-22,0.929,0.058,0.823,0.89,0.928,0.967,1.048
2020-03-23,0.899,0.057,0.785,0.864,0.898,0.936,1.015
2020-03-24,0.868,0.056,0.757,0.833,0.866,0.902,0.991
2020-03-25,0.841,0.054,0.733,0.804,0.838,0.874,0.951
2020-03-26,0.815,0.053,0.709,0.78,0.813,0.85,0.923
2020-03-27,0.794,0.052,0.698,0.758,0.793,0.828,0.894
2020-03-28,0.772,0.051,0.678,0.735,0.771,0.806,0.868
2020-03-29,0.755,0.05,0.661,0.721,0.753,0.789,0.854
2020-03-30,0.739,0.048,0.645,0.707,0.739,0.77,0.832
2020-03-31,0.726,0.047,0.635,0.697,0.724,0.759,0.817
2020-04-01,0.716,0.046,0.627,0.685,0.716,0.746,0.801
2020-04-02,0.705,0.045,0.622,0.675,0.705,0.736,0.792
2020-04-03,0.697,0.044,0.615,0.665,0.695,0.728,0.787
2020-04-04,0.689,0.044,0.609,0.659,0.688,0.718,0.785
2020-04-05,0.683,0.045,0.601,0.652,0.681,0.713,0.774
2020-04-06,0.678,0.044,0.594,0.649,0.677,0.708,0.764
2020-04-07,0.675,0.044,0.592,0.645,0.675,0.705,0.762
2020-04-08,0.673,0.044,0.59,0.643,0.672,0.703,0.758
