,mean,std,2.5%,25%,median,75%,97.5%
2020-03-01,1.764,0.17,1.462,1.644,1.747,1.865,2.113
2020-03-02,1.733,0.159,1.464,1.626,1.715,1.831,2.069
2020-03-03,1.7,0.143,1.443,1.601,1.69,1.795,1.996
2020-03-04,1.665,0.133,1.421,1.573,1.66,1.755,1.936
2020-03-05,1.626,0.122,1.4,1.545,1.622,1.707,1.875
2020-03-06,1.581,0.114,1.366,1.498,1.578,1.662,1.806
2020-03-07,1.534,0.109,1.322,1.459,1.532,1.608,1.762
2020-03-08,1.484,0.102,1.29,1.414,1.483,1.555,1.696
2020-03-09,1.433,0.096,1.251,1.369,1.431,1.496,1.62
2020-03-10,1.383,0.088,1.218,1.324,1.375,1.444,1.564
2020-03-11,1.333,0.082,1.19,1.271,1.331,1.385,1.504
2020-03-12,1.282,0.077,1.145,1.225,1.28,1.336,1.439
2020-03-13,1.232,0.072,1.108,1.179,1.231,1.283,1.375
2020-03-14,1.186,0.07,1.059,1.136,1.183,1.235,1.336
2020-03-15,1.142,0.067,1.019,1.093,1.141,1.189,1.281
2020-03-16,1.1,0.063,0.979,1.056,1.096,1.144,1.236
2020-03-17,1.058,0.062,0.942,1.015,1.057,1.098,1.184
2020-03-18,1.022,0.06,0.908,0.984,1.021,1.061,1.149
2020-03-19,0.987,0.058,0.88,0.948,0.983,1.026,1.106
2020-03-20,0.957,0.057,0.85,0.92,0.954,0.992,1.072
2020-03-21,0.93,0.054,0.828,0.894,0.928,0.962,1.037
2020-03-22,0.904,0.054,0.802,0.866,0.904,0.941,1.014
2020-03-23,0.879,0.052,0.789,0.842,0.878,0.914,0.987
2020-03-24,0.858,0.05,0.756,0.824,0.856,0.893,0.959
2020-03-25,0.839,0.051,0.739,0.805,0.838,0.874,0.937
2020-03-26,0.822,0.05,0.723,0.787,0.822,0.853,0.923
2020-03-27,0.806,0.049,0.713,0.773,0.804,0.84,0.903
2020-03-28,0.794,0.047,0.702,0.761,0.791,0.825,0.888
2020-03-29,0.783,0.046,0.702,0.749,0.781,0.814,0.878
2020-03-30,0.771,0.048,0.685,0.735,0.77,0.805,0.87
2020-03-31,0.763,0.048,0.675,0.729,0.759,0.796,0.855
2020-04-01,0.756,0.048,0.668,0.722,0.753,0.787,0.854
2020-04-02,0.752,0.049,0.66,0.719,0.75,0.784,0.85
2020-04-03,0.745,0.049,0.653,0.712,0.743,0.778,0.841
2020-04-04,0.742,0.049,0.655,0.71,0.741,0.775,0.845
2020-04-05,0.741,0.048,0.651,0.709,0.739,0.771,0.844
2020-04-06,0.74,0.048,0.656,0.706,0.739,0.77,0.841
2020-04-07,0.739,0.048,0.653,0.706,0.735,0.77,0.841
2020-04-08,0.739,0.047,0.655,0.706,0.737,0.768,0.835
2020-04-09,0.739,0.045,0.653,0.709,0.737,0.768,0.828
2020-04-10,0.741,0.046,0.657,0.711,0.741,0.771,0.837
2020-04-11,0.744,0.045,0.66,0.712,0.742,0.773,0.839
2020-04-12,0.746,0.047,0.66,0.713,0.745,0.778,0.839
2020-04-13,0.75,0.046,0.665,0.718,0.749,0.782,0.84
2020-04-14,0.753,0.046,0.67,0.72,0.751,0.785,0.842
2020-04-15,0.758,0.047,0.666,0.725,0.757,0.791,0.846
2020-04-16,0.763,0.047,0.679,0.731,0.762,0.796,0.848
2020-04-17,0.769,0.048,0.679,0.735,0.767,0.801,0.867
2020-04-18,0.774,0.048,0.679,0.743,0.773,0.807,0.869
2020-04-19,0.779,0.05,0.687,0.746,0.779,0.809,0.884
2020-04-20,0.784,0.05,0.69,0.751,0.784,0.815,0.888
2020-04-21,0.789,0.05,0.7,0.755,0.789,0.82,0.887
2020-04-22,0.795,0.051,0.701,0.758,0.794,0.83,0.894
2020-04-23,0.802,0.051,0.704,0.768,0.8,0.837,0.904
2020-04-24,0.807,0.052,0.714,0.771,0.806,0.844,0.91
2020-04-25,0.815,0.053,0.717,0.777,0.815,0.851,0.92
2020-04-26,0.822,0.053,0.723,0.784,0.821,0.857,0.928
2020-04-27,0.825,0.052,0.73,0.789,0.823,0.858,0.93
2020-04-28,0.831,0.052,0.737,0.795,0.83,0.865,0.932
