,mean,std,2.5%,25%,median,75%,97.5%
2020-03-02,1.498,0.135,1.247,1.401,1.501,1.584,1.769
2020-03-03,1.473,0.126,1.237,1.387,1.47,1.55,1.729
2020-03-04,1.448,0.118,1.233,1.364,1.443,1.524,1.7
2020-03-05,1.418,0.111,1.213,1.339,1.418,1.494,1.649
2020-03-06,1.39,0.102,1.206,1.317,1.388,1.46,1.598
2020-03-07,1.357,0.096,1.18,1.287,1.349,1.427,1.547
2020-03-08,1.323,0.091,1.154,1.26,1.32,1.384,1.505
2020-03-09,1.289,0.084,1.141,1.228,1.283,1.348,1.458
2020-03-10,1.253,0.082,1.101,1.194,1.255,1.309,1.418
2020-03-11,1.219,0.078,1.071,1.165,1.218,1.27,1.372
2020-03-12,1.183,0.073,1.044,1.135,1.181,1.232,1.335
2020-03-13,1.151,0.071,1.024,1.101,1.148,1.196,1.301
2020-03-14,1.118,0.069,0.989,1.068,1.115,1.166,1.254
2020-03-15,1.086,0.067,0.959,1.04,1.085,1.131,1.215
2020-03-16,1.056,0.067,0.921,1.012,1.056,1.103,1.184
2020-03-17,1.024,0.066,0.892,0.982,1.025,1.069,1.151
2020-03-18,0.996,0.065,0.88,0.953,0.996,1.036,1.132
2020-03-19,0.968,0.062,0.843,0.925,0.967,1.006,1.098
2020-03-20,0.94,0.061,0.829,0.897,0.939,0.978,1.059
2020-03-21,0.915,0.058,0.811,0.875,0.916,0.955,1.03
2020-03-22,0.891,0.058,0.781,0.852,0.891,0.93,1.006
2020-03-23,0.869,0.059,0.763,0.828,0.866,0.911,0.99
2020-03-24,0.847,0.058,0.745,0.807,0.845,0.888,0.957
2020-03-25,0.828,0.057,0.728,0.79,0.823,0.867,0.945
2020-03-26,0.81,0.055,0.708,0.77,0.809,0.846,0.915
2020-03-27,0.794,0.052,0.7,0.759,0.793,0.828,0.903
2020-03-28,0.779,0.052,0.682,0.743,0.777,0.815,0.885
2020-03-29,0.765,0.051,0.669,0.728,0.764,0.799,0.869
2020-03-30,0.753,0.049,0.663,0.716,0.754,0.788,0.849
2020-03-31,0.742,0.048,0.658,0.708,0.741,0.775,0.838
2020-04-01,0.732,0.048,0.646,0.698,0.731,0.765,0.828
2020-04-02,0.724,0.048,0.631,0.689,0.724,0.756,0.824
2020-04-03,0.718,0.045,0.638,0.685,0.719,0.749,0.809
2020-04-04,0.715,0.045,0.629,0.685,0.717,0.746,0.803
2020-04-05,0.711,0.044,0.625,0.681,0.713,0.739,0.803
2020-04-06,0.707,0.045,0.623,0.677,0.707,0.736,0.798
