,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.683,0.182,1.352,1.561,1.679,1.791,2.061
2020-02-24,1.677,0.171,1.372,1.557,1.67,1.79,2.025
2020-02-25,1.669,0.163,1.371,1.556,1.655,1.777,1.988
2020-02-26,1.657,0.159,1.372,1.552,1.643,1.76,1.983
2020-02-27,1.646,0.153,1.367,1.538,1.644,1.748,1.952
2020-02-28,1.628,0.143,1.365,1.529,1.628,1.725,1.912
2020-02-29,1.609,0.135,1.367,1.519,1.607,1.698,1.881
2020-03-01,1.582,0.13,1.351,1.493,1.575,1.66,1.853
2020-03-02,1.555,0.124,1.326,1.472,1.549,1.633,1.805
2020-03-03,1.524,0.114,1.301,1.452,1.524,1.597,1.761
2020-03-04,1.492,0.107,1.292,1.418,1.486,1.565,1.701
2020-03-05,1.46,0.102,1.266,1.386,1.459,1.527,1.668
2020-03-06,1.423,0.1,1.245,1.355,1.418,1.486,1.634
2020-03-07,1.382,0.095,1.207,1.315,1.381,1.443,1.581
2020-03-08,1.34,0.091,1.176,1.272,1.336,1.401,1.524
2020-03-09,1.298,0.087,1.132,1.24,1.296,1.354,1.48
2020-03-10,1.258,0.084,1.11,1.204,1.256,1.313,1.422
2020-03-11,1.219,0.08,1.069,1.168,1.215,1.271,1.385
2020-03-12,1.18,0.076,1.034,1.13,1.177,1.229,1.335
2020-03-13,1.143,0.073,1.001,1.093,1.139,1.193,1.286
2020-03-14,1.107,0.07,0.97,1.059,1.104,1.151,1.241
2020-03-15,1.072,0.067,0.945,1.027,1.068,1.116,1.22
2020-03-16,1.04,0.065,0.915,0.994,1.037,1.083,1.173
2020-03-17,1.011,0.062,0.899,0.968,1.009,1.051,1.131
2020-03-18,0.981,0.06,0.869,0.941,0.977,1.02,1.104
2020-03-19,0.955,0.056,0.845,0.918,0.953,0.991,1.069
2020-03-20,0.932,0.056,0.825,0.893,0.931,0.968,1.049
2020-03-21,0.911,0.055,0.806,0.871,0.912,0.946,1.021
2020-03-22,0.89,0.055,0.789,0.854,0.888,0.931,1.005
2020-03-23,0.87,0.055,0.767,0.833,0.869,0.907,0.978
2020-03-24,0.853,0.054,0.75,0.816,0.852,0.886,0.963
2020-03-25,0.838,0.053,0.738,0.801,0.837,0.87,0.945
2020-03-26,0.822,0.054,0.719,0.784,0.822,0.86,0.93
2020-03-27,0.811,0.054,0.706,0.773,0.808,0.848,0.929
2020-03-28,0.798,0.054,0.701,0.76,0.796,0.834,0.911
2020-03-29,0.788,0.054,0.685,0.751,0.786,0.822,0.897
2020-03-30,0.779,0.053,0.683,0.741,0.779,0.812,0.894
2020-03-31,0.77,0.053,0.672,0.735,0.767,0.805,0.883
2020-04-01,0.762,0.053,0.665,0.725,0.761,0.797,0.868
2020-04-02,0.757,0.053,0.663,0.721,0.756,0.788,0.866
2020-04-03,0.753,0.052,0.66,0.716,0.751,0.786,0.862
2020-04-04,0.748,0.051,0.662,0.712,0.744,0.782,0.86
2020-04-05,0.744,0.05,0.659,0.708,0.741,0.777,0.841
2020-04-06,0.741,0.05,0.654,0.704,0.74,0.774,0.842
2020-04-07,0.739,0.049,0.651,0.703,0.738,0.771,0.837
2020-04-08,0.739,0.048,0.649,0.706,0.737,0.771,0.842
2020-04-09,0.738,0.048,0.653,0.704,0.734,0.769,0.842
2020-04-10,0.739,0.048,0.653,0.706,0.737,0.769,0.845
2020-04-11,0.741,0.049,0.653,0.707,0.738,0.771,0.848
2020-04-12,0.746,0.05,0.658,0.713,0.742,0.776,0.848
2020-04-13,0.748,0.05,0.655,0.714,0.747,0.779,0.851
2020-04-14,0.752,0.05,0.661,0.718,0.749,0.788,0.854
2020-04-15,0.755,0.049,0.662,0.721,0.754,0.787,0.849
2020-04-16,0.759,0.049,0.667,0.726,0.757,0.792,0.853
2020-04-17,0.763,0.05,0.67,0.729,0.762,0.796,0.867
2020-04-18,0.771,0.05,0.677,0.734,0.769,0.803,0.872
2020-04-19,0.775,0.051,0.685,0.74,0.775,0.807,0.876
2020-04-20,0.782,0.051,0.687,0.748,0.78,0.814,0.887
2020-04-21,0.787,0.052,0.69,0.754,0.785,0.817,0.899
2020-04-22,0.793,0.054,0.696,0.756,0.79,0.828,0.908
2020-04-23,0.799,0.054,0.7,0.762,0.795,0.833,0.916
2020-04-24,0.804,0.055,0.706,0.767,0.799,0.837,0.924
2020-04-25,0.809,0.056,0.706,0.773,0.806,0.843,0.928
2020-04-26,0.815,0.057,0.709,0.775,0.811,0.853,0.935
2020-04-27,0.821,0.056,0.723,0.784,0.818,0.857,0.94
2020-04-28,0.827,0.057,0.724,0.787,0.822,0.865,0.942
