,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,0.918,0.094,0.753,0.853,0.913,0.975,1.127
2020-03-08,0.909,0.089,0.745,0.847,0.908,0.966,1.093
2020-03-09,0.901,0.085,0.746,0.837,0.898,0.957,1.071
2020-03-10,0.891,0.082,0.744,0.835,0.888,0.945,1.065
2020-03-11,0.883,0.077,0.736,0.829,0.88,0.931,1.038
2020-03-12,0.873,0.077,0.734,0.817,0.871,0.923,1.034
2020-03-13,0.864,0.073,0.729,0.813,0.862,0.911,1.01
2020-03-14,0.855,0.07,0.726,0.804,0.853,0.901,0.998
2020-03-15,0.843,0.067,0.716,0.797,0.839,0.887,0.98
2020-03-16,0.833,0.065,0.713,0.788,0.83,0.875,0.969
2020-03-17,0.822,0.062,0.707,0.779,0.82,0.863,0.947
2020-03-18,0.812,0.06,0.697,0.773,0.812,0.853,0.932
2020-03-19,0.801,0.057,0.694,0.76,0.801,0.839,0.915
2020-03-20,0.792,0.056,0.687,0.754,0.791,0.829,0.899
2020-03-21,0.783,0.056,0.686,0.746,0.78,0.817,0.905
2020-03-22,0.775,0.053,0.679,0.739,0.775,0.809,0.891
2020-03-23,0.765,0.052,0.673,0.729,0.765,0.797,0.877
2020-03-24,0.756,0.051,0.66,0.724,0.754,0.79,0.865
2020-03-25,0.75,0.051,0.662,0.713,0.749,0.784,0.856
2020-03-26,0.745,0.052,0.654,0.704,0.742,0.781,0.851
2020-03-27,0.741,0.051,0.654,0.703,0.739,0.776,0.849
2020-03-28,0.737,0.052,0.646,0.699,0.733,0.774,0.845
2020-03-29,0.733,0.05,0.641,0.696,0.731,0.769,0.838
2020-03-30,0.73,0.049,0.642,0.694,0.729,0.764,0.826
2020-03-31,0.729,0.05,0.636,0.694,0.73,0.765,0.83
2020-04-01,0.728,0.052,0.627,0.69,0.728,0.76,0.834
2020-04-02,0.728,0.051,0.626,0.695,0.726,0.759,0.828
2020-04-03,0.729,0.051,0.635,0.695,0.725,0.762,0.837
2020-04-04,0.729,0.052,0.636,0.693,0.725,0.764,0.841
2020-04-05,0.729,0.053,0.639,0.693,0.726,0.763,0.843
2020-04-06,0.73,0.053,0.636,0.692,0.729,0.764,0.843
2020-04-07,0.733,0.052,0.639,0.698,0.732,0.765,0.84
2020-04-08,0.736,0.052,0.644,0.7,0.733,0.768,0.846
2020-04-09,0.739,0.052,0.64,0.701,0.738,0.774,0.843
2020-04-10,0.742,0.053,0.645,0.705,0.739,0.778,0.85
2020-04-11,0.745,0.052,0.655,0.708,0.743,0.778,0.853
2020-04-12,0.747,0.053,0.65,0.709,0.746,0.782,0.847
2020-04-13,0.749,0.053,0.648,0.714,0.749,0.786,0.852
2020-04-14,0.752,0.054,0.647,0.714,0.754,0.787,0.861
2020-04-15,0.755,0.055,0.649,0.717,0.755,0.793,0.866
2020-04-16,0.757,0.056,0.652,0.719,0.753,0.794,0.872
2020-04-17,0.759,0.056,0.655,0.718,0.756,0.795,0.877
2020-04-18,0.759,0.057,0.657,0.72,0.758,0.794,0.879
2020-04-19,0.762,0.058,0.655,0.724,0.76,0.799,0.876
2020-04-20,0.765,0.059,0.652,0.724,0.762,0.803,0.887
2020-04-21,0.766,0.058,0.655,0.729,0.763,0.803,0.879
2020-04-22,0.767,0.058,0.659,0.731,0.766,0.803,0.885
2020-04-23,0.771,0.057,0.665,0.733,0.771,0.806,0.88
2020-04-24,0.773,0.057,0.666,0.734,0.774,0.809,0.887
2020-04-25,0.775,0.057,0.668,0.735,0.772,0.813,0.892
2020-04-26,0.778,0.056,0.672,0.74,0.778,0.813,0.887
2020-04-27,0.779,0.056,0.673,0.74,0.78,0.814,0.893
2020-04-28,0.782,0.056,0.667,0.745,0.782,0.816,0.901
2020-04-29,0.785,0.055,0.682,0.75,0.785,0.822,0.894
2020-04-30,0.789,0.055,0.683,0.755,0.79,0.825,0.896
2020-05-01,0.793,0.055,0.691,0.756,0.794,0.828,0.907
2020-05-02,0.796,0.056,0.688,0.756,0.795,0.832,0.911
2020-05-03,0.797,0.055,0.686,0.76,0.798,0.834,0.905
2020-05-04,0.802,0.057,0.692,0.767,0.8,0.838,0.923
2020-05-05,0.807,0.057,0.702,0.768,0.804,0.842,0.932
2020-05-06,0.813,0.059,0.703,0.773,0.812,0.85,0.94
2020-05-07,0.82,0.058,0.715,0.78,0.818,0.855,0.938
2020-05-08,0.825,0.058,0.714,0.785,0.824,0.862,0.943
2020-05-09,0.831,0.059,0.718,0.791,0.829,0.868,0.948
2020-05-10,0.838,0.06,0.725,0.799,0.837,0.876,0.959
2020-05-11,0.846,0.061,0.729,0.804,0.844,0.887,0.966
2020-05-12,0.853,0.062,0.734,0.809,0.854,0.891,0.972
2020-05-13,0.859,0.063,0.738,0.817,0.856,0.9,0.981
2020-05-14,0.865,0.064,0.745,0.82,0.866,0.909,0.998
2020-05-15,0.871,0.062,0.76,0.828,0.869,0.911,0.997
2020-05-16,0.879,0.062,0.775,0.834,0.878,0.919,1.003
