,mean,std,2.5%,25%,median,75%,97.5%
2020-02-22,1.863,0.189,1.502,1.73,1.854,1.983,2.292
2020-02-23,1.851,0.179,1.533,1.732,1.849,1.965,2.241
2020-02-24,1.841,0.169,1.529,1.722,1.837,1.955,2.206
2020-02-25,1.825,0.163,1.53,1.717,1.815,1.93,2.174
2020-02-26,1.806,0.159,1.524,1.695,1.797,1.899,2.169
2020-02-27,1.789,0.152,1.518,1.682,1.783,1.877,2.133
2020-02-28,1.765,0.144,1.511,1.665,1.759,1.854,2.083
2020-02-29,1.739,0.138,1.49,1.648,1.729,1.822,2.026
2020-03-01,1.708,0.129,1.472,1.618,1.706,1.792,1.961
2020-03-02,1.675,0.125,1.461,1.58,1.674,1.766,1.921
2020-03-03,1.639,0.118,1.429,1.557,1.634,1.719,1.872
2020-03-04,1.596,0.115,1.385,1.515,1.592,1.668,1.852
2020-03-05,1.555,0.108,1.365,1.477,1.549,1.62,1.763
2020-03-06,1.511,0.1,1.326,1.442,1.508,1.579,1.716
2020-03-07,1.464,0.096,1.288,1.396,1.463,1.526,1.657
2020-03-08,1.415,0.091,1.249,1.351,1.413,1.475,1.597
2020-03-09,1.364,0.088,1.207,1.301,1.36,1.424,1.546
2020-03-10,1.316,0.082,1.158,1.26,1.311,1.37,1.489
2020-03-11,1.267,0.077,1.119,1.213,1.264,1.321,1.424
2020-03-12,1.219,0.073,1.081,1.167,1.219,1.268,1.366
2020-03-13,1.171,0.07,1.042,1.124,1.169,1.217,1.311
2020-03-14,1.124,0.067,1.006,1.077,1.121,1.165,1.265
2020-03-15,1.077,0.066,0.955,1.034,1.073,1.119,1.209
2020-03-16,1.035,0.063,0.92,0.989,1.032,1.078,1.17
2020-03-17,0.997,0.059,0.891,0.954,0.996,1.034,1.123
2020-03-18,0.963,0.056,0.859,0.923,0.963,1.001,1.082
2020-03-19,0.933,0.057,0.82,0.892,0.933,0.971,1.05
2020-03-20,0.905,0.056,0.802,0.866,0.902,0.942,1.02
2020-03-21,0.877,0.054,0.775,0.842,0.874,0.917,0.979
2020-03-22,0.853,0.053,0.755,0.818,0.852,0.886,0.959
2020-03-23,0.833,0.052,0.738,0.799,0.83,0.864,0.941
2020-03-24,0.814,0.05,0.727,0.78,0.809,0.846,0.921
2020-03-25,0.796,0.05,0.703,0.762,0.795,0.83,0.898
2020-03-26,0.78,0.049,0.687,0.748,0.778,0.813,0.88
2020-03-27,0.768,0.049,0.673,0.735,0.767,0.799,0.867
2020-03-28,0.756,0.049,0.668,0.724,0.756,0.787,0.86
2020-03-29,0.747,0.049,0.655,0.714,0.746,0.779,0.843
