,mean,std,2.5%,25%,median,75%,97.5%
2020-03-03,1.257,0.126,1.033,1.169,1.255,1.336,1.523
2020-03-04,1.243,0.121,1.019,1.156,1.239,1.32,1.506
2020-03-05,1.228,0.115,1.024,1.147,1.224,1.3,1.478
2020-03-06,1.211,0.108,1.013,1.14,1.205,1.278,1.431
2020-03-07,1.19,0.103,1.006,1.115,1.184,1.257,1.409
2020-03-08,1.166,0.095,0.989,1.099,1.164,1.227,1.366
2020-03-09,1.145,0.088,0.982,1.083,1.144,1.205,1.331
2020-03-10,1.121,0.083,0.966,1.063,1.121,1.177,1.288
2020-03-11,1.095,0.078,0.942,1.046,1.095,1.146,1.246
2020-03-12,1.069,0.072,0.933,1.023,1.066,1.113,1.214
2020-03-13,1.044,0.069,0.917,0.997,1.045,1.089,1.186
2020-03-14,1.018,0.066,0.891,0.974,1.016,1.06,1.16
2020-03-15,0.991,0.065,0.87,0.947,0.988,1.031,1.126
2020-03-16,0.964,0.062,0.856,0.92,0.959,1.002,1.095
2020-03-17,0.938,0.06,0.828,0.898,0.935,0.973,1.067
2020-03-18,0.914,0.059,0.805,0.873,0.913,0.952,1.039
2020-03-19,0.892,0.056,0.788,0.853,0.891,0.933,1.0
2020-03-20,0.871,0.054,0.768,0.833,0.871,0.907,0.978
2020-03-21,0.852,0.053,0.751,0.816,0.85,0.887,0.966
2020-03-22,0.831,0.053,0.731,0.793,0.832,0.866,0.938
2020-03-23,0.815,0.052,0.717,0.778,0.815,0.851,0.919
2020-03-24,0.798,0.052,0.701,0.762,0.798,0.836,0.898
2020-03-25,0.784,0.05,0.69,0.749,0.784,0.818,0.891
2020-03-26,0.77,0.049,0.679,0.737,0.769,0.803,0.871
2020-03-27,0.76,0.049,0.669,0.728,0.758,0.794,0.859
2020-03-28,0.751,0.048,0.661,0.718,0.748,0.783,0.843
2020-03-29,0.744,0.048,0.66,0.71,0.742,0.777,0.838
2020-03-30,0.738,0.047,0.654,0.704,0.738,0.769,0.835
2020-03-31,0.732,0.045,0.648,0.699,0.731,0.763,0.822
2020-04-01,0.727,0.045,0.645,0.695,0.725,0.758,0.815
2020-04-02,0.725,0.046,0.644,0.69,0.724,0.755,0.82
2020-04-03,0.724,0.046,0.645,0.692,0.723,0.756,0.813
2020-04-04,0.724,0.046,0.636,0.692,0.723,0.754,0.82
2020-04-05,0.725,0.047,0.638,0.693,0.722,0.755,0.817
2020-04-06,0.728,0.047,0.64,0.697,0.726,0.759,0.818
2020-04-07,0.73,0.047,0.635,0.696,0.73,0.76,0.829
2020-04-08,0.734,0.049,0.644,0.7,0.731,0.768,0.831
2020-04-09,0.738,0.048,0.65,0.704,0.736,0.773,0.833
2020-04-10,0.742,0.05,0.645,0.707,0.741,0.777,0.834
2020-04-11,0.746,0.051,0.649,0.711,0.744,0.78,0.851
2020-04-12,0.753,0.053,0.653,0.719,0.75,0.789,0.856
2020-04-13,0.758,0.052,0.657,0.724,0.755,0.792,0.866
2020-04-14,0.764,0.053,0.663,0.729,0.761,0.8,0.873
2020-04-15,0.77,0.053,0.668,0.732,0.77,0.806,0.874
2020-04-16,0.775,0.054,0.672,0.738,0.773,0.81,0.881
2020-04-17,0.779,0.053,0.676,0.744,0.778,0.814,0.89
2020-04-18,0.783,0.053,0.683,0.747,0.782,0.819,0.892
2020-04-19,0.788,0.057,0.686,0.747,0.785,0.825,0.908
2020-04-20,0.791,0.055,0.696,0.753,0.788,0.827,0.904
2020-04-21,0.793,0.055,0.698,0.754,0.79,0.828,0.911
2020-04-22,0.794,0.054,0.702,0.756,0.792,0.831,0.912
2020-04-23,0.796,0.053,0.7,0.758,0.794,0.833,0.902
2020-04-24,0.795,0.053,0.701,0.758,0.794,0.83,0.904
2020-04-25,0.795,0.054,0.694,0.758,0.793,0.831,0.907
2020-04-26,0.795,0.054,0.694,0.758,0.793,0.829,0.91
2020-04-27,0.793,0.054,0.694,0.754,0.791,0.827,0.909
2020-04-28,0.793,0.054,0.694,0.755,0.79,0.827,0.903
2020-04-29,0.792,0.054,0.688,0.754,0.787,0.828,0.901
2020-04-30,0.791,0.054,0.69,0.754,0.788,0.828,0.903
2020-05-01,0.791,0.054,0.687,0.753,0.789,0.828,0.899
2020-05-02,0.789,0.055,0.687,0.749,0.789,0.828,0.895
2020-05-03,0.788,0.056,0.683,0.748,0.784,0.825,0.896
2020-05-04,0.787,0.054,0.683,0.75,0.785,0.823,0.894
2020-05-05,0.787,0.054,0.685,0.75,0.785,0.821,0.895
2020-05-06,0.786,0.055,0.681,0.747,0.785,0.822,0.904
2020-05-07,0.784,0.054,0.684,0.747,0.782,0.82,0.895
2020-05-08,0.786,0.053,0.687,0.75,0.784,0.819,0.893
2020-05-09,0.787,0.053,0.686,0.753,0.783,0.819,0.899
2020-05-10,0.788,0.053,0.692,0.751,0.788,0.822,0.904
2020-05-11,0.789,0.054,0.689,0.749,0.787,0.824,0.909
2020-05-12,0.791,0.055,0.693,0.752,0.788,0.827,0.905
2020-05-13,0.794,0.054,0.693,0.755,0.791,0.832,0.904
2020-05-14,0.795,0.055,0.695,0.758,0.792,0.83,0.91
2020-05-15,0.798,0.056,0.695,0.759,0.796,0.831,0.914
2020-05-16,0.803,0.056,0.697,0.766,0.8,0.839,0.915
2020-05-17,0.808,0.056,0.696,0.77,0.806,0.845,0.919
2020-05-18,0.811,0.056,0.709,0.77,0.808,0.849,0.924
2020-05-19,0.817,0.058,0.708,0.775,0.819,0.853,0.931
2020-05-20,0.822,0.058,0.717,0.783,0.822,0.861,0.935
2020-05-21,0.828,0.059,0.718,0.786,0.827,0.869,0.955
2020-05-22,0.835,0.059,0.723,0.796,0.83,0.875,0.96
2020-05-23,0.842,0.06,0.733,0.802,0.837,0.882,0.966
2020-05-24,0.848,0.061,0.734,0.804,0.849,0.888,0.974
2020-05-25,0.856,0.063,0.738,0.812,0.854,0.897,0.987
2020-05-26,0.861,0.062,0.754,0.819,0.856,0.902,0.986
2020-05-27,0.866,0.061,0.757,0.821,0.863,0.904,0.995
2020-05-28,0.869,0.061,0.757,0.828,0.866,0.91,0.994
2020-05-29,0.874,0.062,0.763,0.828,0.87,0.918,0.996
2020-05-30,0.878,0.062,0.762,0.833,0.878,0.922,0.999
2020-05-31,0.88,0.061,0.759,0.84,0.879,0.921,1.003
2020-06-01,0.883,0.063,0.765,0.839,0.879,0.923,1.012
2020-06-02,0.884,0.062,0.77,0.843,0.88,0.926,1.018
2020-06-03,0.886,0.064,0.771,0.84,0.882,0.926,1.017
2020-06-04,0.886,0.063,0.774,0.843,0.882,0.926,1.028
2020-06-05,0.885,0.062,0.764,0.844,0.884,0.927,1.01
2020-06-06,0.885,0.062,0.766,0.845,0.882,0.926,1.018
2020-06-07,0.884,0.064,0.758,0.842,0.883,0.925,1.02
2020-06-08,0.884,0.064,0.76,0.841,0.888,0.926,1.007
2020-06-09,0.886,0.063,0.761,0.841,0.884,0.928,1.006
