,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.678,0.18,1.344,1.551,1.665,1.787,2.049
2020-02-24,1.67,0.173,1.364,1.551,1.662,1.775,2.025
2020-02-25,1.663,0.168,1.355,1.547,1.651,1.774,2.022
2020-02-26,1.655,0.159,1.379,1.538,1.646,1.754,1.977
2020-02-27,1.643,0.151,1.37,1.542,1.635,1.741,1.953
2020-02-28,1.627,0.143,1.367,1.531,1.62,1.719,1.921
2020-02-29,1.604,0.138,1.351,1.509,1.598,1.693,1.901
2020-03-01,1.58,0.128,1.35,1.492,1.575,1.663,1.852
2020-03-02,1.553,0.123,1.335,1.469,1.548,1.634,1.82
2020-03-03,1.519,0.116,1.319,1.441,1.508,1.591,1.766
2020-03-04,1.487,0.108,1.288,1.414,1.478,1.56,1.721
2020-03-05,1.447,0.1,1.258,1.379,1.44,1.514,1.655
2020-03-06,1.41,0.097,1.223,1.341,1.408,1.473,1.605
2020-03-07,1.373,0.093,1.196,1.31,1.37,1.433,1.558
2020-03-08,1.332,0.088,1.167,1.268,1.331,1.392,1.511
2020-03-09,1.294,0.083,1.131,1.241,1.29,1.354,1.454
2020-03-10,1.257,0.078,1.1,1.201,1.259,1.311,1.413
2020-03-11,1.217,0.075,1.068,1.165,1.218,1.265,1.372
2020-03-12,1.177,0.072,1.046,1.127,1.178,1.222,1.331
2020-03-13,1.138,0.071,1.007,1.092,1.135,1.184,1.284
2020-03-14,1.103,0.069,0.976,1.056,1.101,1.144,1.256
2020-03-15,1.068,0.067,0.943,1.021,1.064,1.115,1.217
2020-03-16,1.036,0.067,0.912,0.991,1.032,1.078,1.179
2020-03-17,1.009,0.066,0.885,0.963,1.008,1.05,1.147
2020-03-18,0.983,0.064,0.869,0.937,0.981,1.022,1.129
2020-03-19,0.956,0.063,0.845,0.909,0.954,0.998,1.082
2020-03-20,0.932,0.059,0.827,0.892,0.929,0.968,1.06
2020-03-21,0.912,0.057,0.807,0.872,0.908,0.948,1.031
2020-03-22,0.892,0.055,0.786,0.854,0.891,0.928,0.999
2020-03-23,0.872,0.056,0.767,0.833,0.872,0.911,0.982
2020-03-24,0.854,0.054,0.748,0.818,0.852,0.889,0.967
2020-03-25,0.839,0.053,0.738,0.8,0.838,0.873,0.944
2020-03-26,0.826,0.051,0.728,0.792,0.826,0.86,0.93
2020-03-27,0.813,0.05,0.716,0.78,0.812,0.845,0.916
2020-03-28,0.802,0.049,0.701,0.766,0.801,0.834,0.898
2020-03-29,0.792,0.05,0.697,0.76,0.791,0.825,0.892
2020-03-30,0.782,0.049,0.682,0.749,0.78,0.817,0.876
2020-03-31,0.775,0.049,0.682,0.74,0.776,0.807,0.874
2020-04-01,0.768,0.05,0.676,0.736,0.767,0.797,0.872
2020-04-02,0.761,0.049,0.672,0.727,0.76,0.793,0.865
2020-04-03,0.755,0.049,0.67,0.721,0.752,0.786,0.857
2020-04-04,0.75,0.048,0.662,0.717,0.748,0.78,0.851
2020-04-05,0.746,0.048,0.657,0.712,0.744,0.776,0.845
2020-04-06,0.743,0.047,0.652,0.71,0.743,0.774,0.835
2020-04-07,0.741,0.048,0.657,0.706,0.743,0.773,0.836
2020-04-08,0.74,0.047,0.654,0.708,0.739,0.773,0.836
2020-04-09,0.741,0.047,0.661,0.708,0.739,0.772,0.833
2020-04-10,0.741,0.047,0.656,0.711,0.74,0.771,0.832
2020-04-11,0.742,0.047,0.652,0.711,0.742,0.771,0.839
2020-04-12,0.745,0.047,0.656,0.71,0.744,0.777,0.832
2020-04-13,0.748,0.048,0.661,0.715,0.747,0.779,0.842
2020-04-14,0.751,0.05,0.66,0.716,0.749,0.784,0.852
2020-04-15,0.753,0.049,0.666,0.72,0.749,0.785,0.855
2020-04-16,0.758,0.05,0.667,0.726,0.756,0.791,0.861
2020-04-17,0.762,0.051,0.662,0.729,0.761,0.797,0.87
2020-04-18,0.767,0.051,0.668,0.732,0.767,0.8,0.872
2020-04-19,0.773,0.054,0.673,0.737,0.772,0.808,0.885
2020-04-20,0.779,0.053,0.68,0.743,0.777,0.813,0.884
2020-04-21,0.786,0.054,0.688,0.75,0.784,0.822,0.9
2020-04-22,0.79,0.055,0.685,0.754,0.789,0.824,0.898
2020-04-23,0.796,0.054,0.697,0.757,0.797,0.832,0.904
2020-04-24,0.801,0.054,0.704,0.763,0.801,0.836,0.916
2020-04-25,0.807,0.054,0.704,0.769,0.808,0.842,0.914
2020-04-26,0.815,0.055,0.712,0.776,0.813,0.851,0.92
2020-04-27,0.82,0.055,0.714,0.779,0.82,0.857,0.936
2020-04-28,0.828,0.054,0.731,0.79,0.828,0.864,0.94
2020-04-29,0.835,0.056,0.731,0.798,0.831,0.87,0.953
2020-04-30,0.841,0.056,0.733,0.803,0.837,0.878,0.952
2020-05-01,0.849,0.056,0.749,0.81,0.846,0.886,0.962
2020-05-02,0.857,0.057,0.75,0.817,0.854,0.895,0.974
2020-05-03,0.866,0.058,0.762,0.825,0.865,0.905,0.983
2020-05-04,0.875,0.058,0.774,0.833,0.873,0.911,1.005
2020-05-05,0.884,0.058,0.774,0.844,0.884,0.922,1.009
2020-05-06,0.893,0.057,0.785,0.852,0.89,0.932,1.012
