,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.282,0.13,1.056,1.188,1.278,1.365,1.553
2020-03-08,1.268,0.123,1.055,1.175,1.266,1.347,1.515
2020-03-09,1.251,0.116,1.042,1.166,1.252,1.327,1.488
2020-03-10,1.235,0.111,1.039,1.153,1.234,1.312,1.463
2020-03-11,1.215,0.103,1.025,1.141,1.21,1.288,1.418
2020-03-12,1.195,0.095,1.02,1.131,1.193,1.256,1.372
2020-03-13,1.176,0.092,1.01,1.11,1.171,1.235,1.358
2020-03-14,1.149,0.084,0.987,1.091,1.147,1.204,1.32
2020-03-15,1.123,0.082,0.977,1.067,1.121,1.174,1.293
2020-03-16,1.098,0.078,0.962,1.046,1.095,1.146,1.261
2020-03-17,1.073,0.073,0.934,1.022,1.072,1.119,1.215
2020-03-18,1.047,0.072,0.922,0.998,1.044,1.093,1.198
2020-03-19,1.021,0.069,0.901,0.975,1.017,1.067,1.156
2020-03-20,0.996,0.066,0.869,0.952,0.992,1.039,1.134
2020-03-21,0.973,0.065,0.85,0.93,0.97,1.016,1.11
2020-03-22,0.95,0.064,0.829,0.908,0.948,0.992,1.078
2020-03-23,0.93,0.063,0.805,0.89,0.928,0.97,1.061
2020-03-24,0.911,0.06,0.789,0.871,0.909,0.95,1.029
2020-03-25,0.893,0.058,0.782,0.855,0.891,0.93,1.013
2020-03-26,0.874,0.057,0.767,0.834,0.872,0.911,1.0
2020-03-27,0.859,0.055,0.756,0.82,0.859,0.894,0.972
2020-03-28,0.843,0.055,0.737,0.802,0.843,0.878,0.954
2020-03-29,0.828,0.054,0.736,0.787,0.825,0.865,0.936
2020-03-30,0.814,0.055,0.716,0.777,0.813,0.85,0.929
2020-03-31,0.805,0.055,0.705,0.765,0.804,0.846,0.91
2020-04-01,0.794,0.053,0.692,0.755,0.794,0.829,0.9
2020-04-02,0.784,0.051,0.689,0.746,0.785,0.818,0.881
2020-04-03,0.776,0.051,0.68,0.742,0.775,0.81,0.886
2020-04-04,0.769,0.052,0.67,0.732,0.767,0.804,0.874
2020-04-05,0.763,0.051,0.672,0.726,0.76,0.798,0.868
2020-04-06,0.759,0.052,0.661,0.725,0.759,0.796,0.859
2020-04-07,0.755,0.05,0.657,0.719,0.756,0.79,0.853
2020-04-08,0.75,0.05,0.657,0.716,0.749,0.783,0.851
2020-04-09,0.746,0.052,0.653,0.709,0.743,0.781,0.845
2020-04-10,0.744,0.051,0.648,0.708,0.743,0.78,0.844
2020-04-11,0.74,0.052,0.642,0.701,0.738,0.776,0.851
2020-04-12,0.737,0.051,0.643,0.701,0.736,0.77,0.84
2020-04-13,0.733,0.051,0.638,0.699,0.732,0.765,0.832
2020-04-14,0.73,0.049,0.634,0.697,0.73,0.76,0.837
2020-04-15,0.727,0.049,0.634,0.694,0.725,0.759,0.83
2020-04-16,0.722,0.049,0.625,0.69,0.722,0.755,0.819
2020-04-17,0.719,0.047,0.624,0.686,0.717,0.753,0.809
2020-04-18,0.715,0.048,0.628,0.681,0.714,0.747,0.81
2020-04-19,0.711,0.049,0.62,0.678,0.708,0.743,0.813
2020-04-20,0.708,0.048,0.617,0.676,0.706,0.739,0.805
2020-04-21,0.704,0.048,0.613,0.671,0.703,0.732,0.804
2020-04-22,0.7,0.047,0.611,0.668,0.697,0.732,0.797
2020-04-23,0.695,0.046,0.614,0.665,0.695,0.724,0.793
2020-04-24,0.691,0.048,0.606,0.658,0.689,0.722,0.794
2020-04-25,0.687,0.048,0.602,0.653,0.685,0.719,0.786
2020-04-26,0.682,0.047,0.595,0.649,0.679,0.714,0.783
2020-04-27,0.679,0.047,0.593,0.646,0.678,0.71,0.771
2020-04-28,0.677,0.047,0.592,0.645,0.674,0.707,0.769
2020-04-29,0.674,0.045,0.591,0.642,0.671,0.704,0.761
2020-04-30,0.673,0.045,0.587,0.64,0.672,0.708,0.762
2020-05-01,0.671,0.045,0.589,0.641,0.672,0.702,0.758
2020-05-02,0.673,0.045,0.588,0.644,0.673,0.701,0.769
2020-05-03,0.674,0.045,0.586,0.644,0.673,0.704,0.763
2020-05-04,0.674,0.046,0.585,0.643,0.675,0.705,0.764
2020-05-05,0.675,0.046,0.587,0.644,0.673,0.705,0.764
2020-05-06,0.676,0.046,0.591,0.645,0.674,0.707,0.77
2020-05-07,0.679,0.049,0.589,0.646,0.676,0.712,0.778
2020-05-08,0.683,0.049,0.59,0.651,0.683,0.716,0.781
2020-05-09,0.689,0.049,0.599,0.655,0.687,0.721,0.786
2020-05-10,0.694,0.051,0.595,0.659,0.691,0.728,0.796
2020-05-11,0.701,0.052,0.606,0.664,0.697,0.735,0.81
2020-05-12,0.706,0.052,0.604,0.672,0.704,0.738,0.816
2020-05-13,0.712,0.052,0.612,0.676,0.712,0.746,0.822
2020-05-14,0.719,0.052,0.618,0.685,0.72,0.754,0.823
2020-05-15,0.728,0.051,0.635,0.692,0.727,0.763,0.829
2020-05-16,0.737,0.051,0.635,0.703,0.735,0.771,0.834
2020-05-17,0.746,0.051,0.648,0.71,0.746,0.78,0.846
2020-05-18,0.755,0.051,0.654,0.721,0.756,0.789,0.851
2020-05-19,0.767,0.052,0.671,0.731,0.767,0.802,0.869
2020-05-20,0.777,0.052,0.676,0.741,0.776,0.814,0.877
2020-05-21,0.79,0.054,0.689,0.753,0.789,0.827,0.901
2020-05-22,0.804,0.056,0.697,0.766,0.801,0.843,0.917
2020-05-23,0.82,0.058,0.713,0.779,0.817,0.856,0.941
2020-05-24,0.836,0.059,0.726,0.797,0.833,0.874,0.951
2020-05-25,0.853,0.061,0.742,0.811,0.847,0.895,0.977
2020-05-26,0.867,0.062,0.76,0.824,0.862,0.905,0.998
2020-05-27,0.883,0.062,0.769,0.842,0.879,0.925,1.018
2020-05-28,0.902,0.063,0.785,0.858,0.9,0.945,1.04
