,mean,std,2.5%,25%,median,75%,97.5%
2020-02-29,1.607,0.154,1.323,1.495,1.6,1.711,1.915
2020-03-01,1.584,0.145,1.313,1.488,1.578,1.683,1.869
2020-03-02,1.564,0.135,1.306,1.472,1.561,1.654,1.839
2020-03-03,1.536,0.125,1.292,1.454,1.53,1.612,1.798
2020-03-04,1.504,0.121,1.272,1.423,1.503,1.58,1.755
2020-03-05,1.471,0.113,1.245,1.4,1.471,1.542,1.698
2020-03-06,1.435,0.106,1.227,1.365,1.434,1.509,1.644
2020-03-07,1.398,0.098,1.202,1.331,1.4,1.464,1.575
2020-03-08,1.358,0.091,1.182,1.295,1.361,1.416,1.536
2020-03-09,1.318,0.084,1.163,1.262,1.318,1.374,1.488
2020-03-10,1.277,0.078,1.13,1.224,1.274,1.329,1.436
2020-03-11,1.236,0.076,1.088,1.183,1.234,1.288,1.38
2020-03-12,1.193,0.073,1.055,1.141,1.19,1.239,1.346
2020-03-13,1.153,0.069,1.021,1.109,1.149,1.196,1.302
2020-03-14,1.118,0.069,0.985,1.074,1.114,1.16,1.261
2020-03-15,1.08,0.065,0.967,1.032,1.076,1.123,1.209
2020-03-16,1.047,0.062,0.934,1.002,1.046,1.088,1.172
2020-03-17,1.015,0.062,0.892,0.971,1.015,1.057,1.14
2020-03-18,0.984,0.061,0.865,0.942,0.985,1.024,1.1
2020-03-19,0.956,0.061,0.833,0.912,0.956,0.999,1.081
2020-03-20,0.927,0.059,0.81,0.887,0.928,0.967,1.043
2020-03-21,0.901,0.06,0.793,0.86,0.9,0.941,1.03
2020-03-22,0.876,0.059,0.763,0.837,0.875,0.915,0.998
2020-03-23,0.852,0.056,0.749,0.815,0.852,0.889,0.969
2020-03-24,0.83,0.055,0.727,0.792,0.83,0.866,0.948
2020-03-25,0.812,0.054,0.713,0.773,0.811,0.847,0.924
2020-03-26,0.796,0.052,0.701,0.759,0.793,0.829,0.899
2020-03-27,0.781,0.051,0.685,0.746,0.778,0.814,0.886
2020-03-28,0.767,0.049,0.678,0.734,0.764,0.8,0.863
2020-03-29,0.754,0.047,0.663,0.72,0.754,0.786,0.844
2020-03-30,0.744,0.047,0.653,0.711,0.744,0.774,0.84
2020-03-31,0.734,0.045,0.65,0.704,0.732,0.765,0.826
2020-04-01,0.724,0.043,0.646,0.695,0.724,0.754,0.812
2020-04-02,0.716,0.043,0.638,0.685,0.717,0.746,0.799
2020-04-03,0.711,0.043,0.629,0.683,0.71,0.739,0.798
2020-04-04,0.706,0.043,0.626,0.677,0.705,0.734,0.789
2020-04-05,0.704,0.044,0.622,0.674,0.704,0.734,0.794
2020-04-06,0.704,0.044,0.622,0.672,0.703,0.734,0.789
2020-04-07,0.703,0.045,0.617,0.67,0.702,0.735,0.788
2020-04-08,0.702,0.045,0.615,0.672,0.701,0.734,0.791
2020-04-09,0.703,0.044,0.619,0.674,0.701,0.734,0.787
2020-04-10,0.706,0.045,0.625,0.674,0.705,0.738,0.794
2020-04-11,0.711,0.046,0.629,0.678,0.709,0.743,0.808
2020-04-12,0.717,0.046,0.627,0.686,0.715,0.745,0.81
2020-04-13,0.725,0.047,0.638,0.692,0.725,0.755,0.82
2020-04-14,0.732,0.047,0.64,0.702,0.731,0.761,0.825
2020-04-15,0.739,0.048,0.637,0.71,0.737,0.768,0.839
2020-04-16,0.747,0.047,0.656,0.715,0.747,0.779,0.847
2020-04-17,0.757,0.047,0.664,0.726,0.756,0.789,0.853
2020-04-18,0.768,0.048,0.681,0.736,0.766,0.8,0.868
2020-04-19,0.781,0.05,0.692,0.746,0.779,0.812,0.883
2020-04-20,0.793,0.05,0.702,0.757,0.793,0.827,0.89
2020-04-21,0.805,0.05,0.712,0.77,0.803,0.84,0.899
2020-04-22,0.819,0.051,0.73,0.782,0.819,0.855,0.919
2020-04-23,0.834,0.052,0.737,0.798,0.834,0.87,0.94
2020-04-24,0.849,0.052,0.75,0.812,0.847,0.887,0.952
2020-04-25,0.863,0.051,0.766,0.829,0.864,0.898,0.961
2020-04-26,0.88,0.053,0.78,0.844,0.882,0.914,0.984
2020-04-27,0.895,0.055,0.791,0.859,0.893,0.931,1.002
2020-04-28,0.912,0.057,0.803,0.871,0.915,0.951,1.024
2020-04-29,0.926,0.058,0.82,0.885,0.925,0.965,1.039
2020-04-30,0.941,0.06,0.828,0.9,0.94,0.984,1.057
2020-05-01,0.957,0.062,0.844,0.913,0.953,0.996,1.082
2020-05-02,0.973,0.063,0.856,0.927,0.971,1.016,1.1
2020-05-03,0.987,0.063,0.873,0.941,0.985,1.029,1.12
2020-05-04,1.001,0.065,0.88,0.956,0.999,1.04,1.13
2020-05-05,1.01,0.064,0.889,0.966,1.005,1.055,1.142
2020-05-06,1.021,0.066,0.894,0.976,1.019,1.064,1.157
2020-05-07,1.026,0.064,0.9,0.984,1.026,1.066,1.157
2020-05-08,1.034,0.067,0.903,0.993,1.034,1.077,1.17
2020-05-09,1.04,0.065,0.909,0.995,1.038,1.086,1.175
2020-05-10,1.04,0.066,0.916,0.995,1.039,1.084,1.172
2020-05-11,1.04,0.066,0.915,0.996,1.039,1.083,1.173
2020-05-12,1.036,0.063,0.919,0.991,1.036,1.076,1.166
2020-05-13,1.032,0.063,0.918,0.99,1.028,1.079,1.158
2020-05-14,1.027,0.061,0.911,0.987,1.025,1.066,1.144
2020-05-15,1.02,0.063,0.904,0.976,1.016,1.062,1.142
2020-05-16,1.013,0.063,0.897,0.97,1.011,1.05,1.147
2020-05-17,1.004,0.061,0.889,0.963,1.002,1.044,1.125
2020-05-18,0.996,0.061,0.873,0.953,0.995,1.035,1.118
2020-05-19,0.986,0.061,0.869,0.943,0.985,1.027,1.105
2020-05-20,0.975,0.061,0.86,0.935,0.973,1.015,1.099
2020-05-21,0.962,0.061,0.846,0.92,0.962,1.0,1.086
2020-05-22,0.95,0.06,0.835,0.91,0.948,0.988,1.079
2020-05-23,0.937,0.061,0.826,0.897,0.933,0.977,1.058
2020-05-24,0.925,0.061,0.815,0.882,0.924,0.964,1.051
2020-05-25,0.914,0.06,0.805,0.875,0.91,0.953,1.042
2020-05-26,0.902,0.06,0.793,0.861,0.898,0.941,1.022
2020-05-27,0.89,0.058,0.778,0.85,0.889,0.93,1.002
2020-05-28,0.88,0.056,0.771,0.845,0.88,0.916,0.981
2020-05-29,0.87,0.055,0.765,0.832,0.872,0.91,0.979
2020-05-30,0.861,0.054,0.762,0.822,0.857,0.894,0.968
2020-05-31,0.853,0.055,0.75,0.816,0.85,0.885,0.963
2020-06-01,0.847,0.055,0.739,0.808,0.847,0.882,0.958
2020-06-02,0.84,0.054,0.737,0.803,0.838,0.874,0.949
2020-06-03,0.834,0.053,0.738,0.798,0.834,0.867,0.942
2020-06-04,0.828,0.056,0.725,0.79,0.826,0.862,0.945
2020-06-05,0.825,0.056,0.719,0.79,0.824,0.859,0.943
2020-06-06,0.823,0.055,0.72,0.787,0.824,0.859,0.931
2020-06-07,0.822,0.057,0.714,0.784,0.823,0.859,0.93
2020-06-08,0.822,0.057,0.717,0.782,0.822,0.861,0.937
2020-06-09,0.821,0.056,0.721,0.784,0.82,0.859,0.939
2020-06-10,0.822,0.056,0.716,0.785,0.822,0.856,0.935
2020-06-11,0.826,0.056,0.724,0.787,0.823,0.862,0.941
2020-06-12,0.829,0.055,0.725,0.792,0.826,0.863,0.945
2020-06-13,0.836,0.056,0.731,0.796,0.833,0.874,0.95
2020-06-14,0.841,0.054,0.74,0.803,0.843,0.875,0.951
2020-06-15,0.85,0.053,0.749,0.813,0.848,0.885,0.956
2020-06-16,0.86,0.053,0.759,0.824,0.859,0.894,0.969
2020-06-17,0.872,0.055,0.771,0.836,0.872,0.91,0.98
2020-06-18,0.886,0.055,0.787,0.849,0.881,0.919,1.002
2020-06-19,0.9,0.058,0.789,0.862,0.895,0.936,1.02
2020-06-20,0.917,0.058,0.798,0.879,0.916,0.95,1.039
2020-06-21,0.934,0.058,0.82,0.896,0.931,0.97,1.053
2020-06-22,0.953,0.059,0.837,0.914,0.951,0.99,1.076
2020-06-23,0.971,0.061,0.854,0.931,0.969,1.01,1.101
2020-06-24,0.992,0.062,0.869,0.949,0.991,1.032,1.118
2020-06-25,1.013,0.066,0.885,0.967,1.012,1.051,1.15
2020-06-26,1.037,0.069,0.904,0.991,1.033,1.08,1.183
2020-06-27,1.057,0.071,0.919,1.009,1.055,1.102,1.198
2020-06-28,1.08,0.07,0.95,1.034,1.075,1.125,1.23
2020-06-29,1.102,0.071,0.965,1.052,1.1,1.146,1.253
2020-06-30,1.124,0.075,0.989,1.074,1.122,1.174,1.28
2020-07-01,1.14,0.076,1.001,1.089,1.137,1.192,1.305
2020-07-02,1.157,0.077,1.01,1.105,1.153,1.209,1.314
2020-07-03,1.171,0.077,1.028,1.117,1.167,1.221,1.332
2020-07-04,1.185,0.078,1.037,1.129,1.184,1.239,1.344
2020-07-05,1.196,0.075,1.056,1.147,1.193,1.245,1.358
2020-07-06,1.202,0.075,1.061,1.151,1.2,1.253,1.354
2020-07-07,1.206,0.076,1.073,1.152,1.205,1.26,1.358
2020-07-08,1.206,0.074,1.068,1.158,1.203,1.258,1.353
2020-07-09,1.206,0.076,1.062,1.156,1.205,1.257,1.359
2020-07-10,1.206,0.078,1.059,1.152,1.203,1.257,1.365
2020-07-11,1.201,0.074,1.062,1.15,1.2,1.249,1.348
2020-07-12,1.197,0.073,1.062,1.146,1.192,1.249,1.347
2020-07-13,1.193,0.073,1.053,1.143,1.191,1.242,1.337
2020-07-14,1.184,0.07,1.047,1.138,1.182,1.23,1.325
2020-07-15,1.176,0.069,1.054,1.133,1.174,1.222,1.32
2020-07-16,1.168,0.07,1.037,1.121,1.165,1.216,1.304
2020-07-17,1.159,0.073,1.022,1.103,1.16,1.208,1.303
2020-07-18,1.15,0.074,1.014,1.097,1.151,1.203,1.289
2020-07-19,1.144,0.074,1.013,1.09,1.142,1.195,1.298
2020-07-20,1.134,0.072,1.001,1.085,1.13,1.184,1.284
2020-07-21,1.127,0.069,0.997,1.08,1.123,1.173,1.26
2020-07-22,1.114,0.07,0.989,1.062,1.113,1.164,1.261
2020-07-23,1.103,0.07,0.975,1.05,1.103,1.152,1.249
2020-07-24,1.094,0.073,0.969,1.043,1.091,1.141,1.245
2020-07-25,1.083,0.068,0.956,1.035,1.083,1.128,1.222
2020-07-26,1.075,0.066,0.952,1.03,1.07,1.118,1.213
2020-07-27,1.065,0.065,0.939,1.026,1.064,1.107,1.202
2020-07-28,1.057,0.064,0.937,1.013,1.055,1.1,1.185
2020-07-29,1.048,0.064,0.924,1.004,1.047,1.088,1.174
2020-07-30,1.041,0.065,0.923,0.995,1.037,1.083,1.175
2020-07-31,1.035,0.064,0.922,0.991,1.03,1.079,1.167
2020-08-01,1.029,0.064,0.912,0.981,1.026,1.072,1.157
2020-08-02,1.023,0.064,0.904,0.98,1.02,1.067,1.152
2020-08-03,1.018,0.064,0.902,0.973,1.018,1.061,1.144
2020-08-04,1.013,0.064,0.895,0.968,1.013,1.054,1.143
2020-08-05,1.012,0.065,0.894,0.967,1.009,1.054,1.145
2020-08-06,1.01,0.064,0.881,0.965,1.009,1.051,1.138
2020-08-07,1.008,0.063,0.891,0.965,1.005,1.053,1.139
2020-08-08,1.008,0.064,0.882,0.964,1.006,1.047,1.141
2020-08-09,1.009,0.064,0.886,0.967,1.006,1.051,1.148
2020-08-10,1.009,0.065,0.886,0.965,1.005,1.054,1.138
2020-08-11,1.009,0.062,0.894,0.964,1.009,1.05,1.139
2020-08-12,1.011,0.065,0.896,0.964,1.01,1.053,1.144
2020-08-13,1.014,0.064,0.896,0.969,1.01,1.057,1.141
2020-08-14,1.018,0.062,0.902,0.976,1.017,1.057,1.147
2020-08-15,1.025,0.064,0.905,0.98,1.024,1.066,1.152
2020-08-16,1.031,0.063,0.911,0.987,1.029,1.072,1.16
2020-08-17,1.037,0.064,0.921,0.992,1.034,1.078,1.167
2020-08-18,1.045,0.063,0.928,1.001,1.043,1.085,1.176
2020-08-19,1.051,0.064,0.935,1.007,1.051,1.092,1.181
2020-08-20,1.058,0.067,0.933,1.012,1.054,1.1,1.201
2020-08-21,1.067,0.066,0.938,1.02,1.065,1.112,1.201
2020-08-22,1.074,0.067,0.945,1.029,1.072,1.119,1.202
2020-08-23,1.086,0.069,0.955,1.038,1.084,1.132,1.221
2020-08-24,1.097,0.068,0.972,1.047,1.095,1.143,1.232
2020-08-25,1.107,0.068,0.984,1.058,1.106,1.152,1.247
2020-08-26,1.114,0.071,0.987,1.064,1.109,1.158,1.264
2020-08-27,1.121,0.071,0.99,1.072,1.118,1.167,1.273
2020-08-28,1.13,0.071,1.006,1.079,1.124,1.177,1.277
2020-08-29,1.139,0.073,1.01,1.087,1.139,1.186,1.292
2020-08-30,1.148,0.075,1.013,1.098,1.143,1.198,1.298
2020-08-31,1.157,0.074,1.019,1.108,1.158,1.202,1.306
2020-09-01,1.164,0.073,1.025,1.113,1.166,1.215,1.307
2020-09-02,1.17,0.073,1.036,1.116,1.171,1.218,1.313
2020-09-03,1.176,0.072,1.034,1.129,1.177,1.221,1.328
2020-09-04,1.186,0.073,1.052,1.134,1.182,1.233,1.337
2020-09-05,1.194,0.073,1.064,1.143,1.193,1.24,1.343
2020-09-06,1.2,0.074,1.063,1.148,1.194,1.248,1.35
2020-09-07,1.206,0.075,1.066,1.156,1.202,1.256,1.357
2020-09-08,1.213,0.075,1.07,1.161,1.211,1.263,1.363
