,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.284,0.129,1.06,1.194,1.277,1.368,1.571
2020-03-08,1.267,0.124,1.06,1.182,1.258,1.343,1.534
2020-03-09,1.254,0.12,1.051,1.17,1.247,1.325,1.507
2020-03-10,1.239,0.114,1.047,1.155,1.233,1.309,1.484
2020-03-11,1.22,0.108,1.041,1.143,1.211,1.284,1.462
2020-03-12,1.199,0.101,1.031,1.125,1.192,1.264,1.419
2020-03-13,1.175,0.095,1.012,1.103,1.168,1.233,1.384
2020-03-14,1.152,0.089,1.0,1.089,1.141,1.204,1.357
2020-03-15,1.126,0.083,0.983,1.067,1.12,1.177,1.314
2020-03-16,1.099,0.076,0.966,1.046,1.093,1.15,1.265
2020-03-17,1.074,0.072,0.949,1.026,1.07,1.12,1.225
2020-03-18,1.048,0.068,0.92,1.0,1.046,1.092,1.188
2020-03-19,1.022,0.066,0.9,0.975,1.021,1.064,1.151
2020-03-20,0.998,0.063,0.877,0.956,0.996,1.04,1.122
2020-03-21,0.975,0.061,0.86,0.933,0.975,1.015,1.098
2020-03-22,0.953,0.058,0.838,0.913,0.955,0.989,1.076
2020-03-23,0.932,0.058,0.822,0.894,0.93,0.971,1.05
2020-03-24,0.91,0.058,0.802,0.871,0.908,0.945,1.032
2020-03-25,0.891,0.058,0.789,0.851,0.889,0.927,1.014
2020-03-26,0.871,0.057,0.765,0.833,0.87,0.909,0.992
2020-03-27,0.854,0.056,0.747,0.818,0.854,0.891,0.962
2020-03-28,0.839,0.054,0.734,0.802,0.838,0.875,0.947
2020-03-29,0.826,0.054,0.732,0.786,0.823,0.862,0.94
2020-03-30,0.814,0.054,0.715,0.776,0.811,0.85,0.923
2020-03-31,0.803,0.052,0.706,0.766,0.803,0.834,0.909
2020-04-01,0.794,0.05,0.698,0.759,0.795,0.827,0.895
2020-04-02,0.786,0.051,0.689,0.75,0.786,0.82,0.889
2020-04-03,0.78,0.051,0.686,0.743,0.779,0.814,0.887
2020-04-04,0.774,0.051,0.682,0.741,0.772,0.806,0.881
2020-04-05,0.768,0.05,0.677,0.733,0.766,0.801,0.871
2020-04-06,0.762,0.051,0.665,0.727,0.76,0.795,0.864
2020-04-07,0.758,0.052,0.662,0.723,0.757,0.792,0.871
2020-04-08,0.753,0.052,0.656,0.719,0.752,0.787,0.854
2020-04-09,0.749,0.052,0.648,0.715,0.747,0.783,0.854
2020-04-10,0.745,0.052,0.649,0.711,0.745,0.78,0.848
2020-04-11,0.741,0.051,0.651,0.706,0.738,0.776,0.844
2020-04-12,0.737,0.05,0.648,0.704,0.736,0.771,0.847
2020-04-13,0.734,0.05,0.641,0.702,0.733,0.765,0.841
2020-04-14,0.73,0.05,0.635,0.699,0.73,0.759,0.832
2020-04-15,0.726,0.05,0.635,0.693,0.724,0.759,0.829
2020-04-16,0.723,0.048,0.639,0.692,0.72,0.755,0.826
2020-04-17,0.72,0.049,0.634,0.685,0.719,0.751,0.828
2020-04-18,0.715,0.05,0.624,0.681,0.713,0.745,0.823
2020-04-19,0.711,0.049,0.623,0.677,0.707,0.744,0.807
2020-04-20,0.706,0.049,0.618,0.673,0.703,0.739,0.802
2020-04-21,0.703,0.05,0.603,0.67,0.702,0.737,0.796
2020-04-22,0.699,0.05,0.603,0.664,0.697,0.73,0.795
2020-04-23,0.693,0.048,0.601,0.66,0.69,0.725,0.788
2020-04-24,0.689,0.049,0.601,0.655,0.688,0.719,0.789
2020-04-25,0.684,0.047,0.597,0.653,0.684,0.714,0.782
2020-04-26,0.681,0.048,0.587,0.649,0.678,0.711,0.785
2020-04-27,0.677,0.048,0.585,0.644,0.677,0.707,0.779
2020-04-28,0.675,0.049,0.582,0.643,0.673,0.706,0.777
2020-04-29,0.674,0.049,0.586,0.639,0.674,0.707,0.769
