,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.462,0.145,1.184,1.365,1.466,1.556,1.753
2020-03-08,1.435,0.135,1.178,1.35,1.434,1.522,1.711
2020-03-09,1.413,0.125,1.174,1.333,1.408,1.494,1.666
2020-03-10,1.389,0.116,1.172,1.309,1.389,1.464,1.628
2020-03-11,1.356,0.109,1.157,1.286,1.35,1.429,1.581
2020-03-12,1.322,0.103,1.129,1.25,1.319,1.389,1.525
2020-03-13,1.289,0.096,1.11,1.222,1.283,1.351,1.487
2020-03-14,1.252,0.089,1.091,1.187,1.249,1.306,1.428
2020-03-15,1.212,0.084,1.054,1.152,1.209,1.266,1.377
2020-03-16,1.177,0.082,1.028,1.121,1.173,1.231,1.334
2020-03-17,1.141,0.078,1.002,1.086,1.139,1.19,1.304
2020-03-18,1.108,0.074,0.965,1.062,1.106,1.153,1.256
2020-03-19,1.072,0.07,0.934,1.025,1.071,1.117,1.216
2020-03-20,1.039,0.066,0.91,0.994,1.038,1.083,1.173
2020-03-21,1.009,0.064,0.884,0.966,1.007,1.052,1.134
2020-03-22,0.98,0.063,0.856,0.939,0.98,1.019,1.109
2020-03-23,0.953,0.062,0.833,0.913,0.953,0.991,1.081
2020-03-24,0.925,0.06,0.814,0.885,0.923,0.964,1.047
2020-03-25,0.902,0.06,0.78,0.865,0.901,0.938,1.026
2020-03-26,0.88,0.056,0.771,0.841,0.879,0.915,0.993
2020-03-27,0.86,0.056,0.757,0.821,0.858,0.899,0.969
2020-03-28,0.841,0.055,0.745,0.802,0.839,0.877,0.951
2020-03-29,0.825,0.054,0.728,0.784,0.822,0.86,0.942
2020-03-30,0.809,0.054,0.713,0.772,0.807,0.843,0.922
2020-03-31,0.795,0.051,0.706,0.759,0.792,0.83,0.904
2020-04-01,0.785,0.05,0.69,0.751,0.784,0.816,0.888
2020-04-02,0.775,0.048,0.689,0.74,0.772,0.807,0.879
2020-04-03,0.766,0.048,0.676,0.733,0.763,0.798,0.875
2020-04-04,0.759,0.047,0.674,0.727,0.757,0.787,0.856
2020-04-05,0.752,0.047,0.666,0.718,0.751,0.782,0.846
2020-04-06,0.746,0.047,0.657,0.715,0.743,0.776,0.847
2020-04-07,0.739,0.047,0.655,0.708,0.735,0.77,0.836
2020-04-08,0.733,0.047,0.646,0.701,0.732,0.765,0.83
