,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,0.933,0.093,0.769,0.866,0.927,0.998,1.123
2020-03-08,0.924,0.091,0.767,0.858,0.917,0.986,1.106
2020-03-09,0.916,0.085,0.755,0.854,0.913,0.974,1.086
2020-03-10,0.908,0.081,0.759,0.849,0.906,0.965,1.068
2020-03-11,0.897,0.076,0.761,0.842,0.893,0.951,1.049
2020-03-12,0.887,0.073,0.748,0.835,0.883,0.938,1.036
2020-03-13,0.876,0.069,0.743,0.826,0.874,0.923,1.013
2020-03-14,0.867,0.069,0.74,0.819,0.864,0.911,1.014
2020-03-15,0.853,0.066,0.736,0.806,0.849,0.899,0.99
2020-03-16,0.842,0.063,0.73,0.797,0.84,0.884,0.971
2020-03-17,0.831,0.061,0.713,0.792,0.828,0.869,0.959
2020-03-18,0.821,0.058,0.714,0.781,0.816,0.859,0.943
2020-03-19,0.809,0.056,0.701,0.771,0.808,0.846,0.926
2020-03-20,0.799,0.056,0.695,0.762,0.797,0.837,0.908
2020-03-21,0.789,0.055,0.685,0.752,0.788,0.823,0.906
2020-03-22,0.781,0.054,0.676,0.743,0.781,0.817,0.89
2020-03-23,0.772,0.053,0.672,0.736,0.771,0.807,0.883
2020-03-24,0.764,0.053,0.657,0.727,0.765,0.798,0.868
2020-03-25,0.757,0.052,0.652,0.722,0.758,0.792,0.858
2020-03-26,0.751,0.053,0.651,0.718,0.75,0.784,0.857
2020-03-27,0.744,0.051,0.652,0.709,0.743,0.779,0.843
2020-03-28,0.738,0.05,0.646,0.703,0.735,0.772,0.837
2020-03-29,0.733,0.051,0.644,0.695,0.729,0.767,0.837
2020-03-30,0.729,0.051,0.638,0.694,0.729,0.763,0.827
2020-03-31,0.728,0.051,0.64,0.693,0.727,0.762,0.835
2020-04-01,0.725,0.051,0.634,0.689,0.722,0.756,0.834
2020-04-02,0.724,0.051,0.63,0.687,0.722,0.757,0.831
2020-04-03,0.723,0.051,0.625,0.689,0.72,0.755,0.829
2020-04-04,0.724,0.052,0.624,0.69,0.723,0.758,0.824
2020-04-05,0.725,0.052,0.626,0.689,0.723,0.759,0.826
2020-04-06,0.726,0.052,0.63,0.689,0.725,0.76,0.837
2020-04-07,0.728,0.053,0.632,0.692,0.727,0.764,0.841
2020-04-08,0.73,0.053,0.632,0.692,0.727,0.765,0.843
2020-04-09,0.732,0.054,0.633,0.693,0.732,0.766,0.843
2020-04-10,0.734,0.054,0.636,0.696,0.73,0.769,0.848
2020-04-11,0.738,0.054,0.641,0.701,0.737,0.773,0.85
