,mean,std,2.5%,25%,median,75%,97.5%
2020-02-25,1.897,0.21,1.552,1.754,1.882,2.029,2.335
2020-02-26,1.885,0.199,1.544,1.751,1.873,2.002,2.281
2020-02-27,1.875,0.189,1.544,1.754,1.856,1.984,2.24
2020-02-28,1.864,0.179,1.547,1.741,1.849,1.968,2.231
2020-02-29,1.847,0.171,1.56,1.728,1.833,1.954,2.199
2020-03-01,1.824,0.157,1.55,1.72,1.809,1.921,2.142
2020-03-02,1.8,0.149,1.526,1.703,1.791,1.888,2.114
2020-03-03,1.774,0.139,1.517,1.682,1.768,1.858,2.042
2020-03-04,1.74,0.131,1.491,1.653,1.737,1.827,2.005
2020-03-05,1.704,0.126,1.486,1.615,1.701,1.791,1.958
2020-03-06,1.667,0.125,1.433,1.583,1.668,1.75,1.931
2020-03-07,1.622,0.117,1.403,1.548,1.616,1.698,1.862
2020-03-08,1.575,0.113,1.363,1.501,1.571,1.643,1.805
2020-03-09,1.53,0.108,1.324,1.459,1.524,1.598,1.76
2020-03-10,1.48,0.102,1.283,1.414,1.478,1.539,1.683
2020-03-11,1.43,0.096,1.239,1.367,1.427,1.492,1.628
2020-03-12,1.381,0.091,1.202,1.316,1.379,1.441,1.568
2020-03-13,1.333,0.089,1.167,1.273,1.33,1.391,1.511
2020-03-14,1.282,0.083,1.125,1.224,1.281,1.34,1.445
2020-03-15,1.23,0.078,1.075,1.175,1.229,1.28,1.388
2020-03-16,1.181,0.076,1.032,1.131,1.18,1.232,1.329
2020-03-17,1.137,0.072,0.993,1.09,1.138,1.183,1.282
2020-03-18,1.094,0.069,0.966,1.048,1.095,1.138,1.243
2020-03-19,1.053,0.066,0.922,1.007,1.05,1.097,1.179
2020-03-20,1.015,0.063,0.891,0.973,1.014,1.055,1.139
2020-03-21,0.979,0.061,0.863,0.939,0.975,1.02,1.104
2020-03-22,0.947,0.059,0.837,0.908,0.941,0.984,1.072
2020-03-23,0.916,0.058,0.814,0.876,0.911,0.955,1.04
2020-03-24,0.887,0.054,0.783,0.85,0.884,0.923,1.004
2020-03-25,0.862,0.052,0.765,0.825,0.86,0.896,0.97
2020-03-26,0.839,0.052,0.742,0.804,0.839,0.875,0.939
2020-03-27,0.818,0.05,0.722,0.782,0.817,0.851,0.911
2020-03-28,0.799,0.05,0.707,0.765,0.8,0.833,0.903
2020-03-29,0.784,0.049,0.687,0.752,0.784,0.816,0.883
2020-03-30,0.769,0.049,0.677,0.736,0.767,0.801,0.87
2020-03-31,0.756,0.049,0.669,0.723,0.752,0.785,0.862
2020-04-01,0.744,0.049,0.655,0.71,0.743,0.775,0.846
2020-04-02,0.735,0.05,0.645,0.7,0.733,0.765,0.838
2020-04-03,0.726,0.048,0.636,0.694,0.723,0.756,0.82
2020-04-04,0.717,0.049,0.626,0.684,0.714,0.747,0.816
2020-04-05,0.71,0.049,0.62,0.678,0.709,0.739,0.812
2020-04-06,0.705,0.047,0.617,0.673,0.706,0.736,0.801
2020-04-07,0.7,0.047,0.612,0.67,0.698,0.728,0.797
2020-04-08,0.696,0.046,0.611,0.667,0.693,0.725,0.791
2020-04-09,0.693,0.046,0.61,0.663,0.69,0.722,0.788
2020-04-10,0.691,0.045,0.608,0.658,0.69,0.722,0.779
2020-04-11,0.69,0.046,0.601,0.656,0.69,0.723,0.779
2020-04-12,0.69,0.046,0.601,0.658,0.691,0.718,0.784
2020-04-13,0.689,0.047,0.597,0.656,0.69,0.72,0.777
2020-04-14,0.69,0.046,0.6,0.659,0.688,0.718,0.783
2020-04-15,0.691,0.045,0.607,0.66,0.688,0.719,0.782
2020-04-16,0.692,0.046,0.603,0.662,0.691,0.724,0.781
2020-04-17,0.694,0.047,0.6,0.663,0.692,0.725,0.787
2020-04-18,0.695,0.047,0.605,0.663,0.694,0.728,0.789
2020-04-19,0.699,0.046,0.614,0.668,0.697,0.73,0.791
2020-04-20,0.702,0.046,0.614,0.671,0.7,0.73,0.797
2020-04-21,0.705,0.045,0.617,0.674,0.703,0.736,0.795
2020-04-22,0.708,0.046,0.618,0.676,0.706,0.736,0.804
2020-04-23,0.713,0.047,0.626,0.68,0.712,0.743,0.81
2020-04-24,0.717,0.048,0.624,0.685,0.716,0.746,0.811
2020-04-25,0.72,0.048,0.624,0.688,0.719,0.752,0.815
2020-04-26,0.723,0.048,0.633,0.689,0.722,0.754,0.815
2020-04-27,0.727,0.048,0.638,0.693,0.726,0.759,0.82
2020-04-28,0.732,0.048,0.643,0.699,0.731,0.765,0.823
2020-04-29,0.736,0.049,0.642,0.701,0.734,0.77,0.837
2020-04-30,0.739,0.05,0.643,0.706,0.737,0.772,0.837
2020-05-01,0.745,0.051,0.643,0.711,0.743,0.777,0.852
2020-05-02,0.75,0.052,0.653,0.713,0.748,0.783,0.853
2020-05-03,0.755,0.053,0.655,0.719,0.752,0.79,0.862
2020-05-04,0.758,0.053,0.661,0.721,0.757,0.792,0.866
2020-05-05,0.762,0.052,0.664,0.725,0.76,0.797,0.866
2020-05-06,0.767,0.052,0.67,0.731,0.767,0.802,0.873
2020-05-07,0.771,0.051,0.673,0.736,0.771,0.805,0.876
2020-05-08,0.777,0.053,0.679,0.739,0.777,0.813,0.884
2020-05-09,0.782,0.055,0.68,0.742,0.78,0.817,0.891
2020-05-10,0.785,0.053,0.686,0.749,0.783,0.82,0.887
2020-05-11,0.79,0.054,0.688,0.752,0.789,0.824,0.901
2020-05-12,0.797,0.056,0.692,0.759,0.795,0.836,0.915
2020-05-13,0.802,0.056,0.7,0.763,0.798,0.838,0.924
