,mean,std,2.5%,25%,median,75%,97.5%
2020-03-06,1.168,0.11,0.971,1.091,1.159,1.241,1.399
2020-03-07,1.156,0.104,0.969,1.081,1.148,1.228,1.375
2020-03-08,1.142,0.098,0.968,1.071,1.136,1.211,1.337
2020-03-09,1.129,0.093,0.958,1.061,1.121,1.197,1.322
2020-03-10,1.113,0.089,0.95,1.053,1.108,1.171,1.297
2020-03-11,1.094,0.086,0.939,1.034,1.089,1.15,1.284
2020-03-12,1.075,0.082,0.92,1.018,1.072,1.127,1.263
2020-03-13,1.057,0.081,0.909,1.0,1.053,1.109,1.226
2020-03-14,1.038,0.077,0.9,0.987,1.036,1.088,1.197
2020-03-15,1.018,0.074,0.881,0.969,1.015,1.067,1.17
2020-03-16,0.997,0.071,0.865,0.946,0.999,1.045,1.136
2020-03-17,0.976,0.067,0.841,0.93,0.977,1.024,1.1
2020-03-18,0.955,0.064,0.835,0.914,0.953,0.999,1.08
2020-03-19,0.937,0.06,0.818,0.898,0.935,0.977,1.061
2020-03-20,0.919,0.059,0.814,0.879,0.917,0.958,1.034
2020-03-21,0.9,0.059,0.793,0.859,0.898,0.935,1.031
2020-03-22,0.882,0.059,0.777,0.84,0.878,0.919,1.01
2020-03-23,0.864,0.059,0.758,0.823,0.862,0.901,0.988
2020-03-24,0.849,0.057,0.744,0.808,0.846,0.885,0.967
2020-03-25,0.833,0.057,0.734,0.792,0.828,0.868,0.964
2020-03-26,0.819,0.056,0.717,0.779,0.815,0.856,0.935
2020-03-27,0.805,0.056,0.697,0.769,0.802,0.838,0.923
2020-03-28,0.794,0.054,0.685,0.757,0.793,0.828,0.902
2020-03-29,0.782,0.053,0.681,0.747,0.781,0.815,0.888
2020-03-30,0.772,0.051,0.677,0.738,0.771,0.804,0.875
2020-03-31,0.762,0.05,0.665,0.726,0.762,0.793,0.863
2020-04-01,0.752,0.049,0.663,0.719,0.75,0.783,0.854
2020-04-02,0.744,0.049,0.654,0.709,0.742,0.775,0.847
2020-04-03,0.737,0.05,0.649,0.703,0.735,0.769,0.846
2020-04-04,0.73,0.051,0.635,0.693,0.726,0.766,0.837
2020-04-05,0.722,0.051,0.629,0.688,0.72,0.755,0.825
2020-04-06,0.715,0.051,0.617,0.681,0.714,0.75,0.814
2020-04-07,0.711,0.052,0.607,0.677,0.708,0.741,0.822
2020-04-08,0.707,0.051,0.61,0.672,0.707,0.738,0.815
2020-04-09,0.704,0.05,0.608,0.67,0.703,0.736,0.806
2020-04-10,0.7,0.049,0.608,0.667,0.698,0.731,0.8
2020-04-11,0.697,0.049,0.604,0.665,0.694,0.731,0.796
2020-04-12,0.696,0.047,0.605,0.662,0.696,0.729,0.788
2020-04-13,0.695,0.047,0.604,0.661,0.695,0.728,0.792
2020-04-14,0.696,0.046,0.611,0.664,0.694,0.727,0.781
2020-04-15,0.696,0.046,0.613,0.663,0.693,0.726,0.789
2020-04-16,0.697,0.048,0.609,0.664,0.695,0.729,0.797
2020-04-17,0.698,0.05,0.61,0.662,0.698,0.73,0.801
2020-04-18,0.701,0.05,0.608,0.666,0.7,0.734,0.806
2020-04-19,0.704,0.051,0.609,0.669,0.704,0.738,0.806
2020-04-20,0.708,0.051,0.608,0.676,0.703,0.743,0.81
2020-04-21,0.712,0.052,0.608,0.678,0.709,0.745,0.816
2020-04-22,0.717,0.052,0.62,0.682,0.718,0.75,0.824
2020-04-23,0.721,0.053,0.628,0.683,0.722,0.757,0.826
2020-04-24,0.729,0.053,0.633,0.689,0.726,0.766,0.839
2020-04-25,0.737,0.053,0.639,0.701,0.735,0.773,0.845
2020-04-26,0.744,0.052,0.644,0.71,0.741,0.777,0.856
2020-04-27,0.752,0.053,0.654,0.715,0.751,0.785,0.857
2020-04-28,0.761,0.053,0.666,0.723,0.758,0.796,0.868
2020-04-29,0.77,0.053,0.671,0.732,0.769,0.804,0.87
2020-04-30,0.782,0.054,0.678,0.746,0.78,0.819,0.897
2020-05-01,0.792,0.054,0.69,0.757,0.793,0.826,0.908
2020-05-02,0.805,0.055,0.704,0.765,0.805,0.839,0.921
2020-05-03,0.816,0.056,0.712,0.777,0.811,0.853,0.928
2020-05-04,0.831,0.055,0.728,0.793,0.83,0.87,0.943
2020-05-05,0.846,0.056,0.74,0.805,0.844,0.883,0.955
2020-05-06,0.862,0.059,0.754,0.821,0.859,0.901,0.982
2020-05-07,0.88,0.06,0.772,0.836,0.875,0.92,1.005
2020-05-08,0.897,0.061,0.784,0.853,0.895,0.936,1.029
2020-05-09,0.915,0.062,0.808,0.869,0.912,0.956,1.046
2020-05-10,0.935,0.063,0.82,0.89,0.931,0.975,1.064
2020-05-11,0.955,0.065,0.835,0.911,0.952,0.998,1.087
2020-05-12,0.976,0.066,0.851,0.927,0.976,1.019,1.106
2020-05-13,0.996,0.067,0.867,0.952,0.993,1.042,1.129
2020-05-14,1.017,0.069,0.892,0.969,1.014,1.062,1.159
2020-05-15,1.034,0.069,0.908,0.984,1.032,1.079,1.173
2020-05-16,1.054,0.071,0.923,1.004,1.049,1.104,1.201
2020-05-17,1.071,0.073,0.936,1.02,1.07,1.115,1.221
2020-05-18,1.087,0.072,0.952,1.038,1.086,1.132,1.243
2020-05-19,1.103,0.073,0.971,1.053,1.097,1.149,1.259
2020-05-20,1.115,0.073,0.975,1.068,1.114,1.162,1.266
2020-05-21,1.126,0.078,0.988,1.075,1.122,1.177,1.29
2020-05-22,1.136,0.078,0.993,1.081,1.135,1.186,1.3
2020-05-23,1.143,0.078,0.997,1.088,1.144,1.194,1.297
2020-05-24,1.148,0.077,0.997,1.098,1.146,1.2,1.297
2020-05-25,1.149,0.079,0.996,1.093,1.15,1.205,1.305
2020-05-26,1.147,0.079,1.005,1.089,1.145,1.201,1.305
2020-05-27,1.144,0.081,0.996,1.086,1.143,1.198,1.307
2020-05-28,1.139,0.082,0.993,1.081,1.134,1.192,1.301
2020-05-29,1.128,0.081,0.976,1.07,1.124,1.181,1.286
2020-05-30,1.118,0.08,0.979,1.058,1.116,1.171,1.275
2020-05-31,1.101,0.079,0.962,1.042,1.098,1.154,1.266
2020-06-01,1.086,0.079,0.94,1.029,1.086,1.136,1.255
2020-06-02,1.066,0.08,0.919,1.011,1.062,1.121,1.239
2020-06-03,1.047,0.077,0.909,0.992,1.043,1.099,1.208
2020-06-04,1.027,0.076,0.887,0.97,1.022,1.078,1.172
2020-06-05,1.009,0.074,0.871,0.953,1.01,1.059,1.157
2020-06-06,0.989,0.07,0.86,0.937,0.985,1.038,1.127
2020-06-07,0.973,0.068,0.844,0.925,0.972,1.019,1.108
2020-06-08,0.957,0.066,0.833,0.909,0.956,1.002,1.088
2020-06-09,0.946,0.064,0.825,0.9,0.946,0.987,1.074
2020-06-10,0.938,0.062,0.821,0.892,0.939,0.98,1.064
2020-06-11,0.93,0.06,0.814,0.889,0.926,0.97,1.052
2020-06-12,0.923,0.061,0.805,0.882,0.922,0.965,1.049
2020-06-13,0.919,0.062,0.799,0.875,0.919,0.962,1.036
2020-06-14,0.916,0.062,0.797,0.877,0.915,0.959,1.038
