,mean,std,2.5%,25%,median,75%,97.5%
2020-03-01,1.55,0.134,1.296,1.463,1.544,1.629,1.821
2020-03-02,1.526,0.123,1.292,1.441,1.523,1.607,1.777
2020-03-03,1.502,0.117,1.28,1.419,1.497,1.581,1.741
2020-03-04,1.474,0.109,1.275,1.402,1.471,1.545,1.691
2020-03-05,1.441,0.102,1.254,1.371,1.439,1.508,1.641
2020-03-06,1.41,0.096,1.232,1.344,1.407,1.469,1.603
2020-03-07,1.375,0.088,1.202,1.316,1.375,1.431,1.559
2020-03-08,1.336,0.082,1.184,1.28,1.333,1.389,1.521
2020-03-09,1.298,0.079,1.153,1.245,1.293,1.345,1.461
2020-03-10,1.26,0.08,1.122,1.203,1.26,1.305,1.435
2020-03-11,1.221,0.078,1.088,1.167,1.215,1.271,1.392
2020-03-12,1.182,0.076,1.043,1.128,1.179,1.228,1.348
2020-03-13,1.143,0.072,1.015,1.088,1.141,1.19,1.294
2020-03-14,1.109,0.069,0.983,1.063,1.106,1.152,1.255
2020-03-15,1.073,0.066,0.957,1.029,1.068,1.113,1.218
2020-03-16,1.04,0.064,0.913,0.998,1.037,1.081,1.169
2020-03-17,1.008,0.059,0.893,0.969,1.007,1.045,1.126
2020-03-18,0.975,0.058,0.863,0.935,0.972,1.015,1.089
2020-03-19,0.946,0.055,0.835,0.908,0.944,0.983,1.058
2020-03-20,0.918,0.052,0.813,0.884,0.917,0.954,1.025
2020-03-21,0.892,0.053,0.787,0.858,0.89,0.926,0.994
2020-03-22,0.869,0.051,0.767,0.832,0.869,0.902,0.972
2020-03-23,0.847,0.05,0.75,0.814,0.847,0.88,0.955
2020-03-24,0.826,0.051,0.729,0.79,0.824,0.859,0.931
2020-03-25,0.808,0.05,0.71,0.772,0.807,0.838,0.914
2020-03-26,0.79,0.049,0.695,0.756,0.788,0.822,0.892
2020-03-27,0.774,0.047,0.69,0.741,0.772,0.805,0.874
2020-03-28,0.761,0.048,0.673,0.726,0.759,0.793,0.856
2020-03-29,0.746,0.047,0.659,0.714,0.745,0.778,0.844
2020-03-30,0.734,0.046,0.644,0.702,0.733,0.764,0.825
2020-03-31,0.723,0.045,0.639,0.691,0.721,0.752,0.814
2020-04-01,0.713,0.044,0.631,0.683,0.711,0.742,0.799
2020-04-02,0.704,0.045,0.618,0.673,0.704,0.735,0.791
2020-04-03,0.696,0.045,0.609,0.663,0.697,0.726,0.783
2020-04-04,0.69,0.045,0.605,0.661,0.691,0.72,0.779
2020-04-05,0.686,0.044,0.605,0.656,0.686,0.716,0.775
2020-04-06,0.683,0.044,0.603,0.654,0.683,0.713,0.767
2020-04-07,0.682,0.043,0.602,0.653,0.682,0.711,0.769
2020-04-08,0.684,0.044,0.6,0.655,0.683,0.713,0.772
2020-04-09,0.684,0.044,0.601,0.655,0.684,0.713,0.776
2020-04-10,0.687,0.044,0.6,0.658,0.686,0.715,0.777
2020-04-11,0.689,0.044,0.608,0.659,0.687,0.719,0.78
2020-04-12,0.694,0.044,0.614,0.663,0.691,0.724,0.78
2020-04-13,0.7,0.044,0.621,0.669,0.699,0.732,0.786
2020-04-14,0.708,0.043,0.623,0.68,0.707,0.737,0.795
2020-04-15,0.716,0.044,0.63,0.687,0.716,0.746,0.803
2020-04-16,0.728,0.046,0.639,0.695,0.727,0.759,0.817
2020-04-17,0.738,0.047,0.65,0.705,0.739,0.771,0.829
2020-04-18,0.75,0.048,0.661,0.716,0.749,0.783,0.844
2020-04-19,0.761,0.051,0.668,0.725,0.761,0.796,0.861
2020-04-20,0.773,0.051,0.677,0.736,0.773,0.809,0.87
2020-04-21,0.788,0.052,0.69,0.751,0.789,0.823,0.889
2020-04-22,0.804,0.052,0.71,0.765,0.804,0.839,0.912
2020-04-23,0.819,0.052,0.719,0.783,0.817,0.853,0.927
2020-04-24,0.836,0.054,0.733,0.798,0.835,0.873,0.949
2020-04-25,0.852,0.057,0.746,0.815,0.85,0.889,0.964
2020-04-26,0.87,0.059,0.759,0.83,0.866,0.906,0.99
2020-04-27,0.887,0.059,0.777,0.845,0.885,0.924,1.006
