,mean,std,2.5%,25%,median,75%,97.5%
2020-03-02,1.844,0.167,1.538,1.73,1.837,1.963,2.172
2020-03-03,1.794,0.154,1.509,1.684,1.786,1.901,2.106
2020-03-04,1.741,0.14,1.482,1.65,1.729,1.828,2.025
2020-03-05,1.686,0.131,1.441,1.595,1.68,1.765,1.955
2020-03-06,1.627,0.118,1.404,1.539,1.624,1.703,1.859
2020-03-07,1.564,0.11,1.359,1.483,1.561,1.632,1.791
2020-03-08,1.502,0.099,1.32,1.43,1.497,1.564,1.717
2020-03-09,1.433,0.09,1.271,1.368,1.425,1.492,1.626
2020-03-10,1.365,0.082,1.216,1.308,1.359,1.417,1.535
2020-03-11,1.301,0.079,1.153,1.245,1.297,1.355,1.46
2020-03-12,1.239,0.073,1.106,1.185,1.235,1.291,1.381
2020-03-13,1.181,0.07,1.05,1.134,1.178,1.226,1.328
2020-03-14,1.129,0.066,1.007,1.083,1.128,1.17,1.26
2020-03-15,1.077,0.063,0.963,1.033,1.076,1.115,1.214
2020-03-16,1.032,0.061,0.918,0.992,1.028,1.07,1.165
2020-03-17,0.991,0.058,0.886,0.952,0.988,1.028,1.121
2020-03-18,0.952,0.056,0.85,0.916,0.949,0.986,1.076
2020-03-19,0.915,0.052,0.82,0.879,0.912,0.95,1.029
2020-03-20,0.878,0.049,0.788,0.845,0.877,0.909,0.977
2020-03-21,0.845,0.048,0.755,0.811,0.842,0.876,0.948
2020-03-22,0.816,0.049,0.724,0.784,0.815,0.847,0.911
2020-03-23,0.788,0.048,0.695,0.754,0.789,0.817,0.884
2020-03-24,0.763,0.046,0.673,0.731,0.76,0.795,0.86
2020-03-25,0.74,0.046,0.654,0.708,0.737,0.769,0.838
2020-03-26,0.718,0.046,0.635,0.686,0.717,0.75,0.808
2020-03-27,0.698,0.045,0.611,0.667,0.697,0.726,0.792
2020-03-28,0.68,0.044,0.595,0.651,0.681,0.707,0.774
2020-03-29,0.664,0.043,0.582,0.634,0.664,0.691,0.755
2020-03-30,0.649,0.042,0.57,0.621,0.647,0.678,0.732
2020-03-31,0.636,0.042,0.557,0.607,0.634,0.663,0.717
2020-04-01,0.622,0.04,0.55,0.596,0.621,0.648,0.707
2020-04-02,0.613,0.039,0.544,0.584,0.61,0.638,0.694
2020-04-03,0.603,0.038,0.531,0.575,0.601,0.628,0.687
2020-04-04,0.593,0.038,0.525,0.567,0.592,0.617,0.669
2020-04-05,0.585,0.037,0.518,0.559,0.583,0.609,0.661
2020-04-06,0.576,0.037,0.508,0.55,0.574,0.6,0.648
2020-04-07,0.568,0.036,0.505,0.543,0.568,0.591,0.644
2020-04-08,0.562,0.036,0.497,0.538,0.561,0.584,0.637
2020-04-09,0.557,0.036,0.489,0.531,0.555,0.58,0.628
2020-04-10,0.553,0.036,0.483,0.528,0.552,0.578,0.629
2020-04-11,0.55,0.037,0.482,0.524,0.55,0.574,0.624
2020-04-12,0.549,0.038,0.48,0.522,0.547,0.575,0.624
2020-04-13,0.547,0.039,0.475,0.52,0.547,0.574,0.627
2020-04-14,0.547,0.039,0.471,0.522,0.544,0.574,0.622
2020-04-15,0.548,0.039,0.475,0.521,0.547,0.572,0.627
2020-04-16,0.551,0.04,0.476,0.522,0.55,0.578,0.632
2020-04-17,0.554,0.04,0.478,0.528,0.554,0.581,0.635
2020-04-18,0.558,0.039,0.485,0.531,0.558,0.582,0.641
2020-04-19,0.563,0.039,0.491,0.535,0.561,0.59,0.645
2020-04-20,0.568,0.039,0.494,0.541,0.567,0.593,0.649
2020-04-21,0.574,0.04,0.502,0.545,0.572,0.601,0.659
2020-04-22,0.581,0.04,0.508,0.551,0.582,0.608,0.657
2020-04-23,0.59,0.042,0.511,0.56,0.589,0.62,0.669
2020-04-24,0.599,0.043,0.516,0.571,0.597,0.629,0.68
2020-04-25,0.611,0.043,0.529,0.581,0.61,0.638,0.697
2020-04-26,0.621,0.044,0.537,0.591,0.621,0.65,0.711
2020-04-27,0.633,0.045,0.551,0.602,0.632,0.662,0.725
2020-04-28,0.644,0.045,0.563,0.613,0.643,0.676,0.732
2020-04-29,0.658,0.047,0.57,0.625,0.655,0.692,0.75
2020-04-30,0.672,0.047,0.583,0.638,0.671,0.704,0.765
2020-05-01,0.686,0.047,0.597,0.652,0.685,0.719,0.781
2020-05-02,0.701,0.049,0.61,0.668,0.699,0.733,0.8
