,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.685,0.189,1.342,1.548,1.685,1.804,2.079
2020-02-24,1.678,0.182,1.345,1.55,1.675,1.804,2.062
2020-02-25,1.668,0.175,1.36,1.544,1.654,1.787,2.047
2020-02-26,1.655,0.165,1.364,1.544,1.651,1.761,1.996
2020-02-27,1.641,0.152,1.365,1.528,1.643,1.734,1.933
2020-02-28,1.623,0.144,1.359,1.52,1.622,1.717,1.921
2020-02-29,1.601,0.134,1.343,1.506,1.602,1.686,1.874
2020-03-01,1.577,0.126,1.352,1.489,1.576,1.657,1.829
2020-03-02,1.55,0.119,1.328,1.469,1.547,1.624,1.787
2020-03-03,1.52,0.114,1.308,1.444,1.521,1.595,1.748
2020-03-04,1.49,0.108,1.286,1.412,1.49,1.564,1.711
2020-03-05,1.457,0.104,1.264,1.384,1.455,1.527,1.669
2020-03-06,1.418,0.101,1.236,1.348,1.418,1.483,1.627
2020-03-07,1.382,0.096,1.197,1.318,1.38,1.444,1.572
2020-03-08,1.34,0.092,1.158,1.279,1.338,1.4,1.529
2020-03-09,1.298,0.084,1.127,1.242,1.295,1.354,1.465
2020-03-10,1.258,0.078,1.107,1.208,1.255,1.31,1.42
2020-03-11,1.219,0.075,1.076,1.17,1.216,1.269,1.374
2020-03-12,1.179,0.072,1.04,1.127,1.178,1.226,1.331
2020-03-13,1.141,0.072,1.011,1.091,1.138,1.187,1.284
2020-03-14,1.107,0.069,0.979,1.057,1.106,1.151,1.248
2020-03-15,1.073,0.066,0.948,1.024,1.07,1.118,1.213
2020-03-16,1.042,0.065,0.929,0.996,1.039,1.086,1.182
2020-03-17,1.011,0.062,0.898,0.969,1.009,1.051,1.14
2020-03-18,0.983,0.063,0.865,0.941,0.981,1.026,1.106
2020-03-19,0.958,0.062,0.839,0.917,0.957,0.999,1.08
2020-03-20,0.935,0.061,0.829,0.893,0.933,0.974,1.062
2020-03-21,0.913,0.058,0.808,0.869,0.913,0.953,1.028
2020-03-22,0.892,0.056,0.791,0.851,0.889,0.928,1.0
2020-03-23,0.872,0.055,0.773,0.833,0.871,0.911,0.982
2020-03-24,0.855,0.054,0.758,0.82,0.852,0.89,0.961
2020-03-25,0.839,0.053,0.743,0.803,0.837,0.871,0.942
2020-03-26,0.825,0.053,0.725,0.789,0.822,0.861,0.931
2020-03-27,0.813,0.053,0.713,0.776,0.811,0.848,0.916
2020-03-28,0.8,0.052,0.708,0.762,0.799,0.835,0.907
2020-03-29,0.789,0.05,0.702,0.754,0.786,0.822,0.894
2020-03-30,0.78,0.049,0.689,0.745,0.78,0.813,0.88
2020-03-31,0.773,0.048,0.683,0.739,0.771,0.807,0.867
2020-04-01,0.764,0.049,0.674,0.732,0.762,0.797,0.859
2020-04-02,0.758,0.051,0.663,0.723,0.757,0.795,0.861
2020-04-03,0.752,0.049,0.659,0.719,0.751,0.787,0.851
2020-04-04,0.747,0.047,0.661,0.714,0.745,0.778,0.845
2020-04-05,0.744,0.048,0.659,0.71,0.743,0.774,0.844
2020-04-06,0.742,0.047,0.658,0.708,0.74,0.774,0.834
2020-04-07,0.741,0.047,0.656,0.707,0.74,0.774,0.835
2020-04-08,0.74,0.047,0.649,0.708,0.737,0.772,0.841
2020-04-09,0.74,0.047,0.652,0.708,0.74,0.772,0.834
2020-04-10,0.741,0.046,0.652,0.708,0.738,0.773,0.837
2020-04-11,0.743,0.049,0.655,0.709,0.743,0.776,0.84
2020-04-12,0.745,0.049,0.655,0.711,0.744,0.778,0.844
2020-04-13,0.748,0.049,0.656,0.712,0.748,0.782,0.847
2020-04-14,0.752,0.049,0.66,0.718,0.75,0.783,0.85
2020-04-15,0.755,0.05,0.659,0.719,0.755,0.788,0.855
2020-04-16,0.759,0.05,0.669,0.723,0.759,0.793,0.86
2020-04-17,0.763,0.05,0.673,0.729,0.762,0.798,0.864
2020-04-18,0.768,0.051,0.674,0.733,0.766,0.803,0.866
2020-04-19,0.776,0.05,0.682,0.741,0.774,0.809,0.876
2020-04-20,0.782,0.05,0.69,0.747,0.781,0.815,0.886
2020-04-21,0.786,0.051,0.688,0.75,0.786,0.82,0.89
2020-04-22,0.791,0.05,0.695,0.755,0.789,0.823,0.896
2020-04-23,0.797,0.051,0.701,0.76,0.797,0.832,0.896
2020-04-24,0.803,0.051,0.71,0.768,0.802,0.835,0.909
2020-04-25,0.808,0.051,0.71,0.772,0.807,0.842,0.908
2020-04-26,0.814,0.05,0.719,0.78,0.814,0.846,0.913
2020-04-27,0.821,0.052,0.718,0.787,0.819,0.855,0.918
2020-04-28,0.828,0.054,0.719,0.794,0.826,0.863,0.939
2020-04-29,0.835,0.055,0.72,0.8,0.835,0.87,0.944
2020-04-30,0.844,0.057,0.736,0.807,0.843,0.881,0.967
2020-05-01,0.85,0.058,0.746,0.811,0.849,0.887,0.972
2020-05-02,0.857,0.06,0.744,0.817,0.856,0.894,0.98
2020-05-03,0.867,0.061,0.752,0.824,0.867,0.908,0.988
2020-05-04,0.875,0.06,0.759,0.836,0.875,0.912,1.002
2020-05-05,0.884,0.059,0.771,0.843,0.883,0.924,1.009
2020-05-06,0.894,0.059,0.784,0.854,0.89,0.935,1.011
2020-05-07,0.902,0.06,0.793,0.86,0.9,0.94,1.025
2020-05-08,0.912,0.06,0.798,0.871,0.909,0.952,1.038
2020-05-09,0.922,0.06,0.806,0.881,0.921,0.962,1.05
2020-05-10,0.933,0.061,0.826,0.889,0.928,0.971,1.054
2020-05-11,0.944,0.06,0.828,0.902,0.942,0.984,1.076
2020-05-12,0.958,0.059,0.849,0.918,0.956,0.996,1.08
2020-05-13,0.972,0.06,0.858,0.93,0.969,1.011,1.094
2020-05-14,0.986,0.061,0.879,0.943,0.984,1.029,1.116
2020-05-15,1.0,0.063,0.883,0.955,0.997,1.044,1.12
2020-05-16,1.011,0.063,0.897,0.964,1.011,1.055,1.138
2020-05-17,1.025,0.064,0.906,0.982,1.023,1.068,1.159
2020-05-18,1.037,0.066,0.919,0.992,1.035,1.079,1.169
2020-05-19,1.05,0.066,0.928,1.003,1.048,1.091,1.182
2020-05-20,1.064,0.069,0.934,1.016,1.062,1.109,1.204
2020-05-21,1.077,0.071,0.952,1.029,1.073,1.125,1.225
