,mean,std,2.5%,25%,median,75%,97.5%
2020-03-03,1.268,0.127,1.033,1.174,1.262,1.35,1.534
2020-03-04,1.253,0.12,1.029,1.169,1.25,1.33,1.496
2020-03-05,1.239,0.111,1.035,1.163,1.239,1.309,1.478
2020-03-06,1.223,0.105,1.021,1.15,1.22,1.294,1.449
2020-03-07,1.203,0.099,1.011,1.135,1.198,1.267,1.4
2020-03-08,1.179,0.093,1.012,1.115,1.175,1.236,1.366
2020-03-09,1.157,0.091,0.988,1.091,1.156,1.219,1.331
2020-03-10,1.131,0.084,0.973,1.073,1.13,1.184,1.305
2020-03-11,1.103,0.08,0.957,1.05,1.103,1.156,1.278
2020-03-12,1.076,0.076,0.936,1.022,1.077,1.129,1.227
2020-03-13,1.05,0.073,0.919,0.996,1.046,1.101,1.201
2020-03-14,1.021,0.068,0.892,0.972,1.019,1.066,1.161
2020-03-15,0.993,0.067,0.866,0.944,0.992,1.039,1.128
2020-03-16,0.966,0.065,0.844,0.919,0.965,1.013,1.089
2020-03-17,0.942,0.063,0.824,0.898,0.944,0.985,1.065
2020-03-18,0.916,0.062,0.8,0.874,0.915,0.956,1.038
2020-03-19,0.893,0.059,0.782,0.849,0.894,0.932,1.011
2020-03-20,0.87,0.058,0.764,0.83,0.867,0.91,0.99
2020-03-21,0.846,0.058,0.741,0.807,0.845,0.884,0.964
2020-03-22,0.827,0.055,0.724,0.788,0.826,0.862,0.934
2020-03-23,0.81,0.053,0.71,0.772,0.81,0.843,0.922
2020-03-24,0.794,0.053,0.704,0.758,0.795,0.829,0.907
2020-03-25,0.78,0.051,0.684,0.747,0.781,0.812,0.888
2020-03-26,0.767,0.05,0.671,0.731,0.766,0.799,0.873
2020-03-27,0.755,0.048,0.663,0.72,0.754,0.787,0.85
2020-03-28,0.745,0.048,0.655,0.71,0.744,0.778,0.837
2020-03-29,0.738,0.047,0.651,0.707,0.736,0.768,0.832
2020-03-30,0.734,0.046,0.65,0.702,0.733,0.764,0.824
2020-03-31,0.728,0.047,0.641,0.694,0.729,0.761,0.819
2020-04-01,0.723,0.046,0.637,0.691,0.724,0.753,0.818
2020-04-02,0.721,0.047,0.633,0.685,0.723,0.754,0.814
2020-04-03,0.719,0.048,0.627,0.684,0.718,0.752,0.816
2020-04-04,0.719,0.047,0.634,0.683,0.72,0.75,0.813
2020-04-05,0.72,0.048,0.634,0.685,0.72,0.752,0.815
2020-04-06,0.722,0.048,0.635,0.688,0.721,0.754,0.818
2020-04-07,0.725,0.048,0.637,0.688,0.724,0.759,0.821
2020-04-08,0.729,0.049,0.637,0.694,0.728,0.763,0.831
2020-04-09,0.733,0.048,0.64,0.701,0.732,0.765,0.825
2020-04-10,0.738,0.048,0.648,0.705,0.736,0.768,0.839
2020-04-11,0.744,0.051,0.655,0.711,0.744,0.775,0.855
2020-04-12,0.751,0.05,0.654,0.717,0.751,0.78,0.855
2020-04-13,0.758,0.051,0.663,0.72,0.755,0.791,0.861
2020-04-14,0.764,0.052,0.666,0.729,0.76,0.796,0.869
2020-04-15,0.77,0.053,0.672,0.736,0.767,0.804,0.877
2020-04-16,0.774,0.053,0.676,0.737,0.771,0.81,0.878
2020-04-17,0.779,0.053,0.682,0.741,0.778,0.815,0.882
2020-04-18,0.785,0.054,0.686,0.747,0.783,0.822,0.89
2020-04-19,0.789,0.055,0.69,0.75,0.788,0.824,0.906
2020-04-20,0.793,0.056,0.692,0.754,0.792,0.829,0.911
2020-04-21,0.794,0.057,0.693,0.756,0.791,0.833,0.908
2020-04-22,0.798,0.056,0.702,0.759,0.793,0.833,0.914
2020-04-23,0.8,0.055,0.697,0.76,0.798,0.837,0.91
2020-04-24,0.802,0.055,0.702,0.764,0.801,0.837,0.915
