,mean,std,2.5%,25%,median,75%,97.5%
2020-02-25,2.11,0.224,1.705,1.949,2.097,2.247,2.589
2020-02-26,2.096,0.21,1.728,1.952,2.084,2.231,2.54
2020-02-27,2.08,0.199,1.714,1.94,2.062,2.211,2.518
2020-02-28,2.063,0.189,1.718,1.935,2.053,2.181,2.465
2020-02-29,2.038,0.178,1.73,1.915,2.03,2.147,2.43
2020-03-01,2.006,0.167,1.702,1.886,1.998,2.108,2.361
2020-03-02,1.97,0.163,1.69,1.85,1.96,2.069,2.316
2020-03-03,1.932,0.153,1.675,1.822,1.921,2.035,2.256
2020-03-04,1.892,0.145,1.643,1.788,1.884,1.981,2.197
2020-03-05,1.844,0.133,1.605,1.752,1.837,1.931,2.131
2020-03-06,1.793,0.124,1.564,1.709,1.789,1.87,2.065
2020-03-07,1.734,0.117,1.51,1.659,1.728,1.805,1.973
2020-03-08,1.679,0.107,1.48,1.609,1.676,1.75,1.89
2020-03-09,1.617,0.102,1.433,1.545,1.617,1.685,1.819
2020-03-10,1.558,0.096,1.388,1.491,1.554,1.62,1.763
2020-03-11,1.498,0.09,1.339,1.435,1.494,1.556,1.68
2020-03-12,1.433,0.086,1.27,1.375,1.43,1.487,1.604
2020-03-13,1.372,0.081,1.212,1.315,1.37,1.424,1.543
2020-03-14,1.312,0.078,1.166,1.257,1.311,1.361,1.477
2020-03-15,1.256,0.076,1.124,1.202,1.25,1.305,1.414
2020-03-16,1.198,0.075,1.057,1.145,1.196,1.243,1.357
2020-03-17,1.145,0.072,1.015,1.095,1.145,1.191,1.291
2020-03-18,1.094,0.068,0.97,1.047,1.092,1.14,1.226
2020-03-19,1.047,0.065,0.929,1.002,1.047,1.091,1.176
2020-03-20,1.005,0.063,0.886,0.963,1.003,1.047,1.125
2020-03-21,0.967,0.061,0.852,0.923,0.963,1.008,1.088
2020-03-22,0.931,0.058,0.824,0.891,0.93,0.97,1.054
2020-03-23,0.898,0.056,0.798,0.858,0.897,0.933,1.011
2020-03-24,0.868,0.055,0.77,0.828,0.867,0.905,0.981
2020-03-25,0.841,0.054,0.744,0.801,0.837,0.88,0.941
2020-03-26,0.815,0.053,0.72,0.777,0.814,0.851,0.92
2020-03-27,0.793,0.052,0.696,0.758,0.791,0.829,0.897
2020-03-28,0.773,0.05,0.679,0.738,0.77,0.806,0.881
2020-03-29,0.753,0.049,0.658,0.718,0.751,0.788,0.849
2020-03-30,0.738,0.048,0.642,0.704,0.738,0.773,0.834
2020-03-31,0.727,0.048,0.635,0.695,0.725,0.757,0.824
2020-04-01,0.717,0.047,0.623,0.687,0.715,0.747,0.813
2020-04-02,0.706,0.045,0.62,0.676,0.706,0.736,0.792
2020-04-03,0.698,0.044,0.619,0.667,0.698,0.729,0.786
2020-04-04,0.692,0.044,0.609,0.66,0.693,0.72,0.782
2020-04-05,0.686,0.043,0.602,0.657,0.684,0.714,0.777
2020-04-06,0.68,0.043,0.602,0.649,0.679,0.709,0.765
2020-04-07,0.678,0.042,0.605,0.648,0.676,0.706,0.756
2020-04-08,0.675,0.042,0.596,0.646,0.673,0.704,0.759
2020-04-09,0.672,0.043,0.595,0.644,0.671,0.7,0.76
2020-04-10,0.672,0.044,0.591,0.641,0.669,0.7,0.761
2020-04-11,0.672,0.045,0.59,0.639,0.669,0.702,0.762
2020-04-12,0.671,0.044,0.59,0.639,0.671,0.701,0.757
2020-04-13,0.672,0.044,0.588,0.643,0.671,0.7,0.762
2020-04-14,0.674,0.045,0.592,0.643,0.673,0.703,0.762
2020-04-15,0.676,0.046,0.592,0.645,0.674,0.706,0.769
2020-04-16,0.679,0.047,0.598,0.647,0.675,0.707,0.779
2020-04-17,0.683,0.048,0.6,0.649,0.68,0.715,0.779
2020-04-18,0.687,0.048,0.597,0.653,0.686,0.719,0.783
2020-04-19,0.691,0.049,0.601,0.657,0.689,0.726,0.791
2020-04-20,0.696,0.05,0.604,0.664,0.692,0.729,0.797
2020-04-21,0.701,0.05,0.606,0.666,0.698,0.735,0.8
2020-04-22,0.705,0.049,0.614,0.669,0.705,0.737,0.805
2020-04-23,0.711,0.049,0.623,0.677,0.711,0.743,0.809
2020-04-24,0.717,0.048,0.634,0.684,0.717,0.749,0.814
2020-04-25,0.724,0.049,0.634,0.691,0.722,0.756,0.822
2020-04-26,0.728,0.048,0.64,0.694,0.725,0.759,0.829
