,mean,std,2.5%,25%,median,75%,97.5%
2020-02-20,2.357,0.246,1.912,2.183,2.348,2.52,2.851
2020-02-21,2.344,0.231,1.918,2.182,2.339,2.485,2.814
2020-02-22,2.329,0.219,1.93,2.171,2.326,2.468,2.771
2020-02-23,2.316,0.209,1.93,2.172,2.313,2.451,2.737
2020-02-24,2.295,0.198,1.923,2.158,2.288,2.423,2.704
2020-02-25,2.272,0.189,1.921,2.137,2.266,2.391,2.667
2020-02-26,2.244,0.18,1.904,2.125,2.243,2.356,2.608
2020-02-27,2.206,0.166,1.88,2.097,2.201,2.311,2.536
2020-02-28,2.16,0.158,1.837,2.056,2.155,2.257,2.485
2020-02-29,2.107,0.148,1.812,2.012,2.099,2.199,2.414
2020-03-01,2.04,0.142,1.775,1.943,2.038,2.128,2.343
2020-03-02,1.973,0.133,1.725,1.884,1.967,2.057,2.236
2020-03-03,1.901,0.125,1.656,1.819,1.901,1.986,2.141
2020-03-04,1.827,0.12,1.602,1.749,1.827,1.903,2.064
2020-03-05,1.752,0.112,1.542,1.673,1.75,1.821,1.994
2020-03-06,1.678,0.104,1.49,1.61,1.671,1.747,1.89
2020-03-07,1.605,0.1,1.42,1.531,1.608,1.673,1.807
2020-03-08,1.534,0.098,1.344,1.468,1.534,1.6,1.718
2020-03-09,1.47,0.094,1.279,1.409,1.471,1.528,1.652
2020-03-10,1.399,0.091,1.233,1.335,1.398,1.463,1.575
2020-03-11,1.339,0.087,1.171,1.283,1.336,1.397,1.512
2020-03-12,1.282,0.08,1.125,1.226,1.28,1.336,1.439
2020-03-13,1.227,0.075,1.09,1.176,1.223,1.279,1.376
2020-03-14,1.175,0.071,1.043,1.124,1.173,1.22,1.319
2020-03-15,1.129,0.068,0.997,1.082,1.128,1.176,1.259
2020-03-16,1.086,0.066,0.962,1.041,1.087,1.13,1.225
2020-03-17,1.046,0.062,0.932,1.004,1.043,1.084,1.182
2020-03-18,1.008,0.06,0.894,0.969,1.006,1.043,1.136
2020-03-19,0.976,0.058,0.868,0.935,0.974,1.012,1.102
2020-03-20,0.944,0.055,0.839,0.907,0.941,0.977,1.061
2020-03-21,0.915,0.056,0.813,0.878,0.913,0.951,1.03
2020-03-22,0.891,0.055,0.788,0.854,0.889,0.925,1.001
2020-03-23,0.867,0.052,0.764,0.833,0.865,0.898,0.98
2020-03-24,0.847,0.052,0.747,0.812,0.843,0.879,0.951
2020-03-25,0.827,0.051,0.733,0.791,0.824,0.86,0.934
2020-03-26,0.809,0.052,0.717,0.772,0.807,0.841,0.916
2020-03-27,0.795,0.051,0.7,0.756,0.792,0.83,0.898
2020-03-28,0.781,0.049,0.697,0.745,0.777,0.814,0.882
2020-03-29,0.768,0.048,0.682,0.735,0.766,0.802,0.864
2020-03-30,0.757,0.046,0.676,0.725,0.755,0.789,0.848
2020-03-31,0.75,0.045,0.67,0.717,0.749,0.781,0.844
2020-04-01,0.744,0.046,0.659,0.711,0.744,0.775,0.838
2020-04-02,0.739,0.046,0.655,0.706,0.739,0.768,0.835
2020-04-03,0.734,0.045,0.649,0.701,0.734,0.763,0.823
2020-04-04,0.73,0.045,0.646,0.701,0.728,0.76,0.83
2020-04-05,0.729,0.044,0.647,0.698,0.729,0.757,0.821
2020-04-06,0.726,0.045,0.645,0.695,0.725,0.757,0.817
2020-04-07,0.726,0.045,0.642,0.696,0.724,0.757,0.814
2020-04-08,0.725,0.046,0.642,0.695,0.724,0.755,0.817
2020-04-09,0.728,0.048,0.639,0.694,0.728,0.759,0.83
2020-04-10,0.731,0.048,0.642,0.697,0.729,0.76,0.831
2020-04-11,0.732,0.047,0.644,0.7,0.731,0.761,0.825
2020-04-12,0.737,0.048,0.651,0.703,0.734,0.77,0.834
2020-04-13,0.741,0.047,0.658,0.707,0.738,0.771,0.84
2020-04-14,0.746,0.048,0.66,0.713,0.743,0.776,0.848
2020-04-15,0.751,0.049,0.661,0.718,0.748,0.784,0.849
2020-04-16,0.758,0.048,0.669,0.724,0.756,0.79,0.853
2020-04-17,0.762,0.048,0.671,0.728,0.759,0.794,0.858
2020-04-18,0.768,0.048,0.678,0.734,0.766,0.801,0.867
2020-04-19,0.773,0.047,0.68,0.742,0.774,0.807,0.867
2020-04-20,0.779,0.047,0.692,0.744,0.779,0.81,0.875
2020-04-21,0.786,0.048,0.693,0.752,0.788,0.819,0.882
2020-04-22,0.794,0.048,0.702,0.762,0.794,0.826,0.891
