,mean,std,2.5%,25%,median,75%,97.5%
2020-02-20,2.56,0.262,2.083,2.386,2.542,2.722,3.149
2020-02-21,2.534,0.254,2.091,2.358,2.522,2.699,3.109
2020-02-22,2.512,0.24,2.092,2.348,2.498,2.663,3.055
2020-02-23,2.48,0.224,2.096,2.328,2.468,2.613,2.978
2020-02-24,2.446,0.205,2.075,2.306,2.438,2.582,2.88
2020-02-25,2.404,0.198,2.057,2.268,2.384,2.532,2.812
2020-02-26,2.356,0.185,2.032,2.225,2.346,2.474,2.726
2020-02-27,2.296,0.174,1.985,2.176,2.29,2.407,2.653
2020-02-28,2.229,0.156,1.924,2.122,2.226,2.336,2.524
2020-02-29,2.157,0.149,1.884,2.057,2.151,2.257,2.458
2020-03-01,2.076,0.137,1.824,1.981,2.071,2.17,2.359
2020-03-02,1.993,0.124,1.758,1.908,1.988,2.083,2.236
2020-03-03,1.908,0.115,1.695,1.828,1.903,1.983,2.133
2020-03-04,1.82,0.107,1.616,1.747,1.815,1.888,2.04
2020-03-05,1.738,0.101,1.554,1.665,1.734,1.808,1.945
2020-03-06,1.655,0.098,1.479,1.589,1.652,1.717,1.855
2020-03-07,1.58,0.093,1.402,1.519,1.579,1.635,1.776
2020-03-08,1.505,0.086,1.35,1.446,1.501,1.555,1.696
2020-03-09,1.434,0.081,1.276,1.383,1.428,1.483,1.606
2020-03-10,1.363,0.077,1.215,1.314,1.36,1.413,1.528
2020-03-11,1.3,0.074,1.157,1.251,1.297,1.346,1.453
2020-03-12,1.24,0.071,1.108,1.193,1.235,1.289,1.38
2020-03-13,1.186,0.07,1.059,1.139,1.182,1.234,1.335
2020-03-14,1.137,0.069,1.009,1.089,1.136,1.183,1.268
2020-03-15,1.089,0.065,0.965,1.047,1.09,1.132,1.227
2020-03-16,1.043,0.062,0.921,1.001,1.04,1.086,1.172
2020-03-17,1.001,0.06,0.887,0.96,0.999,1.039,1.126
2020-03-18,0.967,0.058,0.865,0.927,0.964,1.004,1.086
2020-03-19,0.933,0.056,0.835,0.895,0.928,0.97,1.053
2020-03-20,0.902,0.056,0.793,0.864,0.9,0.938,1.017
2020-03-21,0.874,0.053,0.774,0.836,0.871,0.91,0.977
2020-03-22,0.845,0.052,0.744,0.812,0.844,0.878,0.947
2020-03-23,0.82,0.05,0.724,0.788,0.819,0.851,0.922
2020-03-24,0.794,0.049,0.701,0.759,0.794,0.825,0.893
2020-03-25,0.773,0.05,0.681,0.738,0.774,0.805,0.874
2020-03-26,0.754,0.049,0.666,0.719,0.754,0.786,0.854
2020-03-27,0.735,0.047,0.647,0.704,0.733,0.767,0.828
2020-03-28,0.718,0.044,0.638,0.685,0.717,0.748,0.805
2020-03-29,0.702,0.043,0.625,0.673,0.7,0.728,0.796
2020-03-30,0.688,0.043,0.608,0.657,0.686,0.715,0.776
2020-03-31,0.674,0.042,0.595,0.644,0.671,0.699,0.764
2020-04-01,0.662,0.041,0.585,0.634,0.66,0.688,0.751
2020-04-02,0.651,0.04,0.578,0.622,0.65,0.677,0.733
2020-04-03,0.643,0.041,0.566,0.614,0.642,0.669,0.729
2020-04-04,0.635,0.041,0.561,0.604,0.633,0.661,0.718
2020-04-05,0.627,0.042,0.549,0.597,0.626,0.655,0.708
2020-04-06,0.62,0.041,0.544,0.592,0.619,0.647,0.704
2020-04-07,0.616,0.041,0.54,0.587,0.615,0.642,0.7
2020-04-08,0.613,0.041,0.537,0.586,0.611,0.64,0.704
2020-04-09,0.611,0.04,0.539,0.583,0.607,0.636,0.694
2020-04-10,0.61,0.04,0.536,0.582,0.607,0.636,0.696
2020-04-11,0.608,0.04,0.533,0.58,0.605,0.635,0.692
2020-04-12,0.607,0.041,0.528,0.579,0.605,0.633,0.692
2020-04-13,0.607,0.041,0.528,0.579,0.607,0.634,0.69
2020-04-14,0.609,0.041,0.529,0.581,0.607,0.635,0.69
2020-04-15,0.611,0.041,0.531,0.583,0.609,0.638,0.697
2020-04-16,0.614,0.041,0.535,0.585,0.612,0.643,0.697
2020-04-17,0.618,0.04,0.538,0.591,0.618,0.644,0.699
