,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.673,0.177,1.34,1.549,1.664,1.787,2.042
2020-02-24,1.661,0.171,1.337,1.544,1.649,1.775,2.02
2020-02-25,1.655,0.16,1.341,1.546,1.648,1.766,1.974
2020-02-26,1.648,0.153,1.353,1.546,1.644,1.743,1.94
2020-02-27,1.631,0.146,1.341,1.532,1.632,1.722,1.924
2020-02-28,1.613,0.135,1.352,1.526,1.616,1.706,1.88
2020-02-29,1.594,0.129,1.345,1.511,1.592,1.68,1.849
2020-03-01,1.571,0.122,1.342,1.486,1.571,1.656,1.805
2020-03-02,1.543,0.115,1.322,1.472,1.538,1.624,1.765
2020-03-03,1.512,0.11,1.291,1.437,1.513,1.591,1.717
2020-03-04,1.483,0.108,1.277,1.405,1.483,1.555,1.7
2020-03-05,1.446,0.102,1.257,1.379,1.444,1.508,1.659
2020-03-06,1.409,0.098,1.228,1.342,1.406,1.474,1.607
2020-03-07,1.375,0.093,1.193,1.317,1.374,1.431,1.571
2020-03-08,1.332,0.087,1.158,1.274,1.332,1.389,1.508
2020-03-09,1.293,0.085,1.124,1.241,1.29,1.346,1.474
2020-03-10,1.258,0.084,1.098,1.2,1.257,1.316,1.428
2020-03-11,1.216,0.079,1.062,1.164,1.213,1.264,1.379
2020-03-12,1.178,0.076,1.048,1.126,1.176,1.223,1.344
2020-03-13,1.139,0.073,1.014,1.087,1.135,1.188,1.285
2020-03-14,1.105,0.07,0.976,1.056,1.102,1.149,1.243
2020-03-15,1.071,0.069,0.944,1.024,1.068,1.116,1.202
2020-03-16,1.04,0.065,0.926,0.992,1.042,1.083,1.172
2020-03-17,1.01,0.063,0.895,0.965,1.009,1.052,1.14
2020-03-18,0.983,0.061,0.868,0.944,0.981,1.025,1.108
2020-03-19,0.958,0.059,0.842,0.919,0.953,0.998,1.075
2020-03-20,0.934,0.059,0.826,0.895,0.933,0.972,1.052
2020-03-21,0.912,0.057,0.805,0.874,0.907,0.949,1.038
2020-03-22,0.892,0.056,0.787,0.853,0.888,0.926,1.006
2020-03-23,0.873,0.053,0.777,0.838,0.87,0.91,0.983
2020-03-24,0.854,0.054,0.755,0.817,0.853,0.891,0.963
2020-03-25,0.84,0.054,0.742,0.801,0.838,0.878,0.951
2020-03-26,0.827,0.053,0.727,0.791,0.827,0.861,0.939
2020-03-27,0.815,0.054,0.709,0.778,0.814,0.85,0.929
2020-03-28,0.804,0.053,0.702,0.768,0.804,0.837,0.911
2020-03-29,0.793,0.053,0.686,0.759,0.793,0.828,0.894
2020-03-30,0.784,0.052,0.686,0.749,0.783,0.819,0.885
2020-03-31,0.777,0.051,0.679,0.743,0.775,0.81,0.879
2020-04-01,0.77,0.05,0.676,0.733,0.768,0.806,0.872
2020-04-02,0.763,0.05,0.669,0.729,0.763,0.795,0.871
2020-04-03,0.757,0.05,0.661,0.723,0.756,0.787,0.857
2020-04-04,0.751,0.048,0.663,0.717,0.75,0.78,0.852
2020-04-05,0.747,0.047,0.657,0.715,0.747,0.776,0.839
2020-04-06,0.745,0.048,0.655,0.714,0.746,0.779,0.841
2020-04-07,0.743,0.049,0.651,0.708,0.741,0.776,0.839
2020-04-08,0.741,0.049,0.65,0.706,0.741,0.776,0.839
2020-04-09,0.74,0.049,0.654,0.706,0.74,0.774,0.847
2020-04-10,0.74,0.05,0.642,0.707,0.739,0.774,0.843
2020-04-11,0.742,0.049,0.648,0.706,0.74,0.774,0.835
2020-04-12,0.748,0.051,0.643,0.713,0.75,0.782,0.846
2020-04-13,0.749,0.051,0.649,0.714,0.75,0.784,0.842
2020-04-14,0.752,0.05,0.65,0.72,0.752,0.786,0.852
2020-04-15,0.756,0.051,0.655,0.72,0.757,0.792,0.852
2020-04-16,0.76,0.052,0.663,0.723,0.761,0.797,0.86
2020-04-17,0.763,0.053,0.664,0.728,0.763,0.797,0.877
