,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.912,0.187,1.551,1.785,1.903,2.038,2.298
2020-02-24,1.894,0.176,1.557,1.77,1.897,2.009,2.25
2020-02-25,1.874,0.162,1.578,1.771,1.869,1.99,2.199
2020-02-26,1.854,0.153,1.562,1.753,1.85,1.96,2.167
2020-02-27,1.835,0.145,1.554,1.733,1.836,1.935,2.132
2020-02-28,1.806,0.136,1.568,1.715,1.8,1.888,2.081
2020-02-29,1.776,0.133,1.539,1.688,1.764,1.856,2.045
2020-03-01,1.738,0.129,1.513,1.652,1.725,1.815,2.023
2020-03-02,1.697,0.119,1.487,1.613,1.689,1.771,1.946
2020-03-03,1.651,0.112,1.438,1.573,1.649,1.718,1.891
2020-03-04,1.601,0.109,1.396,1.533,1.596,1.668,1.832
2020-03-05,1.551,0.099,1.361,1.488,1.554,1.615,1.751
2020-03-06,1.501,0.094,1.329,1.439,1.502,1.562,1.687
2020-03-07,1.454,0.091,1.279,1.394,1.454,1.513,1.639
2020-03-08,1.406,0.087,1.242,1.346,1.404,1.463,1.575
2020-03-09,1.359,0.082,1.214,1.306,1.356,1.415,1.519
2020-03-10,1.316,0.079,1.172,1.26,1.318,1.366,1.472
2020-03-11,1.271,0.076,1.132,1.218,1.268,1.323,1.423
2020-03-12,1.23,0.072,1.096,1.182,1.228,1.278,1.375
2020-03-13,1.189,0.071,1.058,1.14,1.187,1.238,1.329
2020-03-14,1.151,0.068,1.023,1.104,1.149,1.199,1.282
2020-03-15,1.113,0.066,0.99,1.071,1.11,1.158,1.245
2020-03-16,1.079,0.065,0.961,1.031,1.075,1.124,1.21
2020-03-17,1.046,0.065,0.932,1.002,1.042,1.091,1.178
2020-03-18,1.016,0.062,0.905,0.973,1.014,1.057,1.135
2020-03-19,0.987,0.059,0.882,0.947,0.983,1.027,1.111
2020-03-20,0.957,0.059,0.847,0.916,0.954,0.996,1.083
2020-03-21,0.928,0.059,0.818,0.886,0.926,0.965,1.05
2020-03-22,0.904,0.058,0.792,0.862,0.902,0.944,1.019
2020-03-23,0.88,0.058,0.772,0.839,0.879,0.918,1.002
2020-03-24,0.857,0.056,0.754,0.82,0.855,0.893,0.974
2020-03-25,0.834,0.053,0.737,0.795,0.833,0.868,0.941
2020-03-26,0.815,0.051,0.715,0.782,0.816,0.848,0.922
2020-03-27,0.795,0.051,0.701,0.763,0.796,0.827,0.899
2020-03-28,0.778,0.049,0.685,0.746,0.777,0.806,0.88
2020-03-29,0.76,0.048,0.669,0.726,0.761,0.789,0.858
2020-03-30,0.745,0.046,0.66,0.715,0.742,0.777,0.841
2020-03-31,0.729,0.044,0.647,0.701,0.728,0.757,0.82
2020-04-01,0.717,0.043,0.633,0.686,0.716,0.744,0.81
2020-04-02,0.705,0.045,0.619,0.676,0.704,0.735,0.797
2020-04-03,0.695,0.046,0.608,0.667,0.693,0.725,0.786
2020-04-04,0.685,0.046,0.596,0.654,0.686,0.715,0.773
2020-04-05,0.676,0.046,0.592,0.644,0.678,0.706,0.773
2020-04-06,0.669,0.047,0.577,0.637,0.67,0.699,0.766
2020-04-07,0.662,0.047,0.575,0.63,0.662,0.693,0.763
2020-04-08,0.658,0.045,0.575,0.629,0.656,0.688,0.749
2020-04-09,0.653,0.043,0.575,0.625,0.653,0.68,0.74
2020-04-10,0.65,0.043,0.565,0.622,0.647,0.678,0.736
2020-04-11,0.647,0.043,0.565,0.618,0.646,0.675,0.734
2020-04-12,0.646,0.044,0.567,0.614,0.642,0.676,0.73
2020-04-13,0.644,0.042,0.567,0.613,0.643,0.675,0.725
2020-04-14,0.644,0.042,0.565,0.613,0.644,0.672,0.721
2020-04-15,0.643,0.041,0.564,0.614,0.643,0.671,0.723
2020-04-16,0.646,0.041,0.567,0.619,0.643,0.674,0.728
2020-04-17,0.648,0.042,0.573,0.618,0.648,0.675,0.732
2020-04-18,0.652,0.043,0.575,0.623,0.651,0.682,0.739
2020-04-19,0.655,0.044,0.572,0.625,0.655,0.683,0.747
2020-04-20,0.659,0.044,0.577,0.629,0.659,0.687,0.756
2020-04-21,0.663,0.044,0.581,0.632,0.663,0.689,0.757
2020-04-22,0.668,0.045,0.585,0.637,0.665,0.697,0.762
