,mean,std,2.5%,25%,median,75%,97.5%
2020-03-01,1.479,0.142,1.227,1.375,1.478,1.576,1.78
2020-03-02,1.463,0.135,1.221,1.362,1.457,1.554,1.728
2020-03-03,1.446,0.127,1.22,1.36,1.439,1.529,1.713
2020-03-04,1.428,0.121,1.22,1.343,1.426,1.508,1.672
2020-03-05,1.409,0.113,1.199,1.327,1.408,1.484,1.625
2020-03-06,1.387,0.108,1.178,1.316,1.383,1.465,1.594
2020-03-07,1.363,0.102,1.169,1.297,1.363,1.429,1.571
2020-03-08,1.335,0.097,1.156,1.267,1.331,1.398,1.534
2020-03-09,1.308,0.09,1.146,1.245,1.304,1.371,1.496
2020-03-10,1.278,0.087,1.124,1.217,1.271,1.335,1.462
2020-03-11,1.249,0.083,1.1,1.19,1.245,1.304,1.425
2020-03-12,1.215,0.077,1.068,1.164,1.211,1.269,1.372
2020-03-13,1.182,0.075,1.036,1.132,1.18,1.232,1.33
2020-03-14,1.15,0.071,1.023,1.1,1.149,1.195,1.294
2020-03-15,1.119,0.069,0.989,1.074,1.117,1.165,1.259
2020-03-16,1.091,0.068,0.958,1.046,1.089,1.134,1.227
2020-03-17,1.062,0.065,0.935,1.019,1.064,1.103,1.192
2020-03-18,1.033,0.064,0.915,0.988,1.032,1.078,1.161
2020-03-19,1.006,0.065,0.886,0.964,1.003,1.046,1.133
2020-03-20,0.982,0.065,0.859,0.936,0.98,1.024,1.114
2020-03-21,0.959,0.064,0.844,0.916,0.956,1.0,1.097
2020-03-22,0.934,0.063,0.818,0.89,0.933,0.974,1.062
2020-03-23,0.912,0.06,0.799,0.872,0.91,0.951,1.036
2020-03-24,0.894,0.058,0.784,0.855,0.891,0.932,1.008
2020-03-25,0.876,0.057,0.773,0.836,0.874,0.911,0.992
2020-03-26,0.859,0.055,0.758,0.822,0.858,0.893,0.969
2020-03-27,0.845,0.054,0.742,0.81,0.842,0.88,0.952
2020-03-28,0.831,0.052,0.737,0.798,0.829,0.866,0.944
2020-03-29,0.819,0.05,0.728,0.785,0.817,0.851,0.932
2020-03-30,0.808,0.051,0.716,0.774,0.806,0.842,0.914
2020-03-31,0.8,0.053,0.697,0.766,0.799,0.833,0.908
