,mean,std,2.5%,25%,median,75%,97.5%
2020-02-23,1.898,0.198,1.533,1.763,1.89,2.02,2.293
2020-02-24,1.878,0.185,1.533,1.749,1.874,1.995,2.264
2020-02-25,1.864,0.174,1.547,1.738,1.857,1.982,2.227
2020-02-26,1.845,0.163,1.551,1.733,1.838,1.948,2.202
2020-02-27,1.823,0.153,1.552,1.714,1.818,1.923,2.128
2020-02-28,1.793,0.145,1.533,1.687,1.784,1.893,2.087
2020-02-29,1.762,0.136,1.51,1.666,1.756,1.857,2.046
2020-03-01,1.726,0.126,1.493,1.636,1.725,1.811,1.993
2020-03-02,1.683,0.12,1.468,1.602,1.685,1.764,1.923
2020-03-03,1.638,0.111,1.439,1.555,1.633,1.712,1.855
2020-03-04,1.592,0.103,1.406,1.518,1.588,1.659,1.803
2020-03-05,1.547,0.099,1.364,1.48,1.545,1.611,1.744
2020-03-06,1.5,0.092,1.329,1.433,1.501,1.559,1.677
2020-03-07,1.452,0.089,1.282,1.391,1.451,1.515,1.627
2020-03-08,1.403,0.086,1.237,1.347,1.403,1.463,1.583
2020-03-09,1.358,0.081,1.196,1.307,1.357,1.412,1.514
2020-03-10,1.316,0.08,1.173,1.262,1.315,1.364,1.48
2020-03-11,1.272,0.075,1.126,1.22,1.269,1.321,1.429
2020-03-12,1.23,0.075,1.092,1.177,1.23,1.279,1.377
2020-03-13,1.191,0.074,1.052,1.142,1.185,1.236,1.347
2020-03-14,1.155,0.071,1.022,1.108,1.151,1.201,1.299
2020-03-15,1.118,0.072,0.981,1.071,1.115,1.167,1.259
2020-03-16,1.081,0.069,0.949,1.033,1.079,1.126,1.215
2020-03-17,1.048,0.066,0.917,1.003,1.049,1.092,1.177
2020-03-18,1.016,0.064,0.904,0.972,1.017,1.062,1.142
2020-03-19,0.986,0.061,0.867,0.943,0.987,1.03,1.108
2020-03-20,0.958,0.059,0.848,0.917,0.956,0.998,1.074
2020-03-21,0.93,0.057,0.826,0.889,0.929,0.968,1.044
2020-03-22,0.904,0.056,0.796,0.865,0.903,0.943,1.015
2020-03-23,0.882,0.055,0.781,0.845,0.882,0.918,0.997
2020-03-24,0.86,0.055,0.751,0.822,0.86,0.897,0.964
2020-03-25,0.835,0.053,0.731,0.799,0.835,0.868,0.94
2020-03-26,0.815,0.049,0.725,0.781,0.813,0.847,0.912
2020-03-27,0.795,0.047,0.703,0.767,0.794,0.826,0.892
2020-03-28,0.777,0.047,0.693,0.743,0.775,0.806,0.872
2020-03-29,0.759,0.047,0.671,0.726,0.759,0.792,0.856
2020-03-30,0.743,0.047,0.661,0.71,0.741,0.776,0.841
2020-03-31,0.73,0.046,0.646,0.697,0.727,0.76,0.822
2020-04-01,0.717,0.045,0.628,0.687,0.715,0.75,0.806
2020-04-02,0.705,0.044,0.613,0.675,0.705,0.736,0.788
2020-04-03,0.694,0.043,0.605,0.665,0.694,0.724,0.777
2020-04-04,0.685,0.043,0.6,0.654,0.686,0.715,0.77
2020-04-05,0.677,0.043,0.593,0.648,0.678,0.706,0.761
2020-04-06,0.67,0.043,0.591,0.642,0.668,0.698,0.765
2020-04-07,0.663,0.042,0.58,0.634,0.663,0.69,0.747
2020-04-08,0.657,0.042,0.582,0.627,0.657,0.685,0.745
2020-04-09,0.653,0.041,0.572,0.627,0.652,0.678,0.733
2020-04-10,0.651,0.04,0.569,0.625,0.651,0.676,0.734
2020-04-11,0.649,0.04,0.574,0.621,0.649,0.675,0.724
2020-04-12,0.647,0.04,0.569,0.622,0.646,0.672,0.726
2020-04-13,0.647,0.04,0.571,0.62,0.643,0.673,0.733
2020-04-14,0.646,0.04,0.574,0.617,0.643,0.672,0.733
2020-04-15,0.645,0.04,0.572,0.615,0.642,0.671,0.729
2020-04-16,0.646,0.042,0.573,0.616,0.645,0.675,0.737
2020-04-17,0.649,0.043,0.571,0.62,0.646,0.677,0.739
2020-04-18,0.652,0.043,0.575,0.624,0.65,0.678,0.743
2020-04-19,0.656,0.043,0.573,0.628,0.654,0.682,0.751
2020-04-20,0.66,0.043,0.581,0.632,0.657,0.687,0.752
2020-04-21,0.664,0.041,0.589,0.635,0.661,0.691,0.75
2020-04-22,0.669,0.042,0.591,0.641,0.668,0.698,0.759
2020-04-23,0.674,0.042,0.597,0.645,0.672,0.701,0.764
2020-04-24,0.681,0.044,0.599,0.651,0.678,0.71,0.767
2020-04-25,0.687,0.044,0.603,0.657,0.686,0.714,0.774
2020-04-26,0.693,0.044,0.613,0.664,0.691,0.721,0.784
2020-04-27,0.699,0.043,0.614,0.669,0.699,0.726,0.788
2020-04-28,0.706,0.044,0.619,0.675,0.705,0.734,0.798
2020-04-29,0.714,0.046,0.629,0.684,0.713,0.743,0.805
2020-04-30,0.722,0.047,0.633,0.691,0.722,0.751,0.821
2020-05-01,0.729,0.046,0.645,0.698,0.729,0.758,0.823
2020-05-02,0.736,0.048,0.646,0.703,0.734,0.768,0.832
2020-05-03,0.745,0.049,0.652,0.711,0.743,0.778,0.845
2020-05-04,0.754,0.05,0.658,0.719,0.753,0.785,0.851
2020-05-05,0.762,0.051,0.665,0.73,0.76,0.796,0.861
2020-05-06,0.772,0.052,0.676,0.736,0.771,0.805,0.875
2020-05-07,0.779,0.052,0.679,0.742,0.78,0.814,0.877
2020-05-08,0.79,0.052,0.691,0.755,0.789,0.824,0.9
2020-05-09,0.798,0.053,0.689,0.76,0.798,0.831,0.903
2020-05-10,0.808,0.054,0.703,0.771,0.807,0.843,0.921
2020-05-11,0.82,0.053,0.721,0.784,0.817,0.855,0.928
2020-05-12,0.829,0.051,0.734,0.793,0.827,0.863,0.93
2020-05-13,0.839,0.053,0.746,0.801,0.837,0.874,0.951
2020-05-14,0.851,0.054,0.754,0.816,0.847,0.884,0.963
2020-05-15,0.861,0.053,0.77,0.825,0.86,0.894,0.972
2020-05-16,0.872,0.054,0.78,0.833,0.87,0.905,0.984
2020-05-17,0.883,0.054,0.786,0.843,0.881,0.918,0.995
2020-05-18,0.894,0.055,0.793,0.856,0.893,0.93,1.003
2020-05-19,0.905,0.055,0.798,0.866,0.904,0.942,1.01
2020-05-20,0.915,0.058,0.81,0.875,0.913,0.953,1.034
2020-05-21,0.928,0.058,0.815,0.891,0.926,0.966,1.042
2020-05-22,0.941,0.058,0.83,0.902,0.942,0.978,1.052
2020-05-23,0.951,0.059,0.835,0.912,0.954,0.99,1.061
2020-05-24,0.962,0.06,0.846,0.919,0.963,1.001,1.079
2020-05-25,0.974,0.062,0.861,0.932,0.972,1.014,1.096
2020-05-26,0.983,0.063,0.865,0.939,0.981,1.021,1.12
2020-05-27,0.993,0.063,0.871,0.949,0.993,1.034,1.116
2020-05-28,1.0,0.063,0.884,0.958,0.998,1.043,1.124
2020-05-29,1.008,0.064,0.889,0.966,1.005,1.048,1.141
2020-05-30,1.015,0.064,0.896,0.973,1.013,1.055,1.16
2020-05-31,1.023,0.065,0.902,0.98,1.019,1.062,1.156
2020-06-01,1.029,0.065,0.909,0.984,1.025,1.071,1.161
2020-06-02,1.035,0.067,0.911,0.99,1.031,1.076,1.173
2020-06-03,1.038,0.068,0.925,0.989,1.035,1.081,1.177
2020-06-04,1.041,0.067,0.925,0.995,1.034,1.083,1.174
2020-06-05,1.045,0.069,0.919,0.999,1.04,1.088,1.19
2020-06-06,1.046,0.069,0.923,0.998,1.042,1.091,1.189
2020-06-07,1.046,0.067,0.914,0.999,1.046,1.091,1.174
2020-06-08,1.048,0.068,0.923,1.0,1.045,1.096,1.178
2020-06-09,1.047,0.065,0.918,1.002,1.046,1.095,1.176
2020-06-10,1.047,0.064,0.924,1.004,1.046,1.091,1.178
2020-06-11,1.046,0.065,0.924,1.002,1.046,1.089,1.168
2020-06-12,1.045,0.066,0.924,0.999,1.045,1.089,1.175
2020-06-13,1.045,0.067,0.922,0.999,1.043,1.088,1.184
2020-06-14,1.045,0.066,0.925,0.998,1.04,1.091,1.179
2020-06-15,1.045,0.065,0.926,0.997,1.04,1.09,1.174
2020-06-16,1.045,0.065,0.93,0.999,1.042,1.087,1.175
2020-06-17,1.046,0.064,0.929,1.0,1.045,1.089,1.177
2020-06-18,1.048,0.064,0.933,1.004,1.049,1.091,1.178
2020-06-19,1.049,0.064,0.927,1.005,1.048,1.088,1.177
2020-06-20,1.053,0.065,0.934,1.01,1.052,1.095,1.187
2020-06-21,1.057,0.065,0.929,1.014,1.054,1.096,1.191
2020-06-22,1.061,0.065,0.942,1.017,1.061,1.101,1.196
2020-06-23,1.067,0.066,0.944,1.027,1.066,1.108,1.204
2020-06-24,1.075,0.068,0.947,1.027,1.074,1.12,1.216
2020-06-25,1.083,0.065,0.956,1.038,1.085,1.124,1.216
2020-06-26,1.092,0.064,0.969,1.046,1.091,1.137,1.222
2020-06-27,1.099,0.066,0.969,1.053,1.098,1.143,1.236
2020-06-28,1.102,0.065,0.976,1.058,1.103,1.143,1.233
2020-06-29,1.11,0.066,0.989,1.065,1.107,1.15,1.238
2020-06-30,1.115,0.066,0.995,1.068,1.11,1.158,1.246
2020-07-01,1.118,0.065,0.996,1.07,1.116,1.164,1.254
2020-07-02,1.119,0.065,1.0,1.072,1.115,1.164,1.25
2020-07-03,1.121,0.066,0.997,1.074,1.123,1.165,1.252
2020-07-04,1.125,0.068,1.0,1.079,1.123,1.172,1.26
2020-07-05,1.127,0.07,0.996,1.079,1.127,1.177,1.26
2020-07-06,1.129,0.072,0.987,1.079,1.125,1.18,1.263
2020-07-07,1.125,0.072,0.992,1.076,1.125,1.172,1.267
