,mean,std,2.5%,25%,median,75%,97.5%
2020-03-06,1.218,0.115,1.004,1.143,1.214,1.292,1.459
2020-03-07,1.2,0.11,0.996,1.127,1.193,1.266,1.427
2020-03-08,1.185,0.105,0.994,1.114,1.18,1.25,1.405
2020-03-09,1.167,0.099,0.987,1.095,1.165,1.231,1.374
2020-03-10,1.147,0.094,0.98,1.083,1.142,1.206,1.347
2020-03-11,1.127,0.088,0.963,1.065,1.124,1.181,1.303
2020-03-12,1.104,0.085,0.943,1.049,1.1,1.159,1.277
2020-03-13,1.082,0.08,0.934,1.028,1.081,1.136,1.243
2020-03-14,1.058,0.075,0.919,1.005,1.058,1.11,1.2
2020-03-15,1.036,0.071,0.911,0.984,1.038,1.081,1.171
2020-03-16,1.011,0.068,0.881,0.962,1.011,1.057,1.141
2020-03-17,0.988,0.065,0.858,0.946,0.989,1.033,1.113
2020-03-18,0.966,0.063,0.843,0.925,0.964,1.007,1.097
2020-03-19,0.944,0.062,0.824,0.901,0.941,0.985,1.075
2020-03-20,0.923,0.059,0.811,0.885,0.92,0.961,1.047
2020-03-21,0.902,0.057,0.795,0.865,0.902,0.94,1.017
2020-03-22,0.882,0.055,0.778,0.843,0.88,0.919,0.99
2020-03-23,0.861,0.054,0.764,0.823,0.857,0.897,0.972
2020-03-24,0.844,0.053,0.746,0.806,0.843,0.88,0.948
2020-03-25,0.827,0.054,0.731,0.787,0.825,0.864,0.934
2020-03-26,0.812,0.053,0.713,0.774,0.813,0.847,0.916
2020-03-27,0.798,0.055,0.695,0.762,0.796,0.833,0.908
2020-03-28,0.784,0.054,0.684,0.746,0.782,0.82,0.894
2020-03-29,0.772,0.053,0.672,0.737,0.769,0.807,0.876
2020-03-30,0.761,0.054,0.662,0.727,0.758,0.795,0.868
2020-03-31,0.75,0.053,0.658,0.716,0.748,0.784,0.86
2020-04-01,0.74,0.051,0.64,0.702,0.739,0.775,0.843
2020-04-02,0.729,0.051,0.635,0.694,0.727,0.763,0.832
2020-04-03,0.721,0.05,0.625,0.687,0.721,0.755,0.818
2020-04-04,0.715,0.049,0.626,0.68,0.713,0.749,0.815
2020-04-05,0.709,0.049,0.617,0.676,0.704,0.741,0.813
2020-04-06,0.704,0.049,0.618,0.67,0.703,0.736,0.804
2020-04-07,0.699,0.048,0.616,0.663,0.698,0.73,0.797
2020-04-08,0.694,0.046,0.609,0.662,0.694,0.724,0.789
2020-04-09,0.692,0.047,0.611,0.659,0.689,0.722,0.786
2020-04-10,0.689,0.047,0.607,0.655,0.687,0.719,0.79
2020-04-11,0.688,0.046,0.602,0.655,0.683,0.72,0.783
2020-04-12,0.686,0.048,0.602,0.651,0.685,0.718,0.779
2020-04-13,0.686,0.048,0.601,0.652,0.684,0.72,0.786
2020-04-14,0.687,0.05,0.596,0.651,0.686,0.718,0.791
2020-04-15,0.688,0.05,0.6,0.652,0.685,0.719,0.788
2020-04-16,0.689,0.049,0.602,0.654,0.688,0.72,0.791
2020-04-17,0.692,0.05,0.596,0.658,0.689,0.727,0.792
2020-04-18,0.696,0.05,0.601,0.663,0.693,0.728,0.795
2020-04-19,0.698,0.051,0.605,0.663,0.695,0.731,0.797
2020-04-20,0.703,0.051,0.609,0.669,0.7,0.736,0.806
