,mean,std,2.5%,25%,median,75%,97.5%
2020-02-29,1.384,0.149,1.122,1.273,1.376,1.478,1.699
2020-03-01,1.37,0.138,1.124,1.278,1.359,1.452,1.664
2020-03-02,1.359,0.131,1.132,1.271,1.35,1.436,1.64
2020-03-03,1.347,0.124,1.128,1.267,1.343,1.426,1.595
2020-03-04,1.334,0.117,1.113,1.259,1.328,1.406,1.567
2020-03-05,1.316,0.112,1.106,1.245,1.316,1.385,1.555
2020-03-06,1.299,0.108,1.087,1.23,1.295,1.365,1.522
2020-03-07,1.282,0.102,1.096,1.213,1.279,1.343,1.487
2020-03-08,1.261,0.098,1.089,1.189,1.255,1.328,1.468
2020-03-09,1.236,0.095,1.065,1.172,1.23,1.298,1.427
2020-03-10,1.21,0.088,1.051,1.147,1.208,1.263,1.391
2020-03-11,1.186,0.085,1.03,1.127,1.188,1.242,1.35
2020-03-12,1.159,0.08,1.013,1.104,1.156,1.21,1.322
2020-03-13,1.13,0.077,0.994,1.074,1.129,1.181,1.278
2020-03-14,1.104,0.073,0.971,1.05,1.099,1.155,1.256
2020-03-15,1.075,0.072,0.948,1.027,1.071,1.117,1.228
2020-03-16,1.05,0.073,0.92,0.995,1.047,1.097,1.202
2020-03-17,1.021,0.069,0.895,0.972,1.019,1.068,1.159
2020-03-18,0.996,0.064,0.876,0.952,0.996,1.041,1.115
2020-03-19,0.97,0.063,0.852,0.927,0.968,1.012,1.097
2020-03-20,0.945,0.061,0.83,0.905,0.943,0.986,1.065
2020-03-21,0.922,0.061,0.801,0.879,0.921,0.96,1.047
2020-03-22,0.898,0.057,0.797,0.858,0.897,0.934,1.014
2020-03-23,0.876,0.056,0.777,0.837,0.874,0.912,0.99
2020-03-24,0.853,0.056,0.755,0.815,0.852,0.887,0.974
2020-03-25,0.832,0.054,0.736,0.793,0.83,0.867,0.947
2020-03-26,0.814,0.053,0.715,0.777,0.812,0.85,0.923
2020-03-27,0.797,0.051,0.705,0.762,0.795,0.828,0.899
2020-03-28,0.781,0.051,0.685,0.745,0.778,0.815,0.885
2020-03-29,0.765,0.05,0.675,0.731,0.763,0.798,0.864
2020-03-30,0.75,0.049,0.66,0.716,0.749,0.781,0.849
2020-03-31,0.738,0.049,0.644,0.704,0.739,0.77,0.837
2020-04-01,0.725,0.048,0.633,0.69,0.724,0.756,0.82
2020-04-02,0.715,0.047,0.625,0.685,0.714,0.746,0.81
2020-04-03,0.706,0.047,0.622,0.674,0.703,0.736,0.809
2020-04-04,0.698,0.048,0.611,0.664,0.696,0.73,0.793
2020-04-05,0.691,0.048,0.602,0.657,0.688,0.72,0.787
2020-04-06,0.683,0.047,0.592,0.651,0.681,0.713,0.777
2020-04-07,0.679,0.046,0.584,0.648,0.678,0.71,0.771
2020-04-08,0.674,0.045,0.587,0.642,0.675,0.706,0.76
2020-04-09,0.67,0.045,0.584,0.639,0.672,0.7,0.753
2020-04-10,0.668,0.047,0.582,0.635,0.667,0.698,0.761
2020-04-11,0.666,0.046,0.582,0.634,0.665,0.697,0.764
2020-04-12,0.666,0.047,0.58,0.634,0.663,0.697,0.758
2020-04-13,0.665,0.046,0.58,0.634,0.663,0.696,0.757
2020-04-14,0.666,0.047,0.574,0.635,0.662,0.694,0.762
2020-04-15,0.665,0.047,0.577,0.634,0.663,0.695,0.764
2020-04-16,0.668,0.048,0.583,0.635,0.665,0.698,0.766
2020-04-17,0.671,0.048,0.58,0.637,0.672,0.704,0.766
2020-04-18,0.674,0.048,0.583,0.642,0.673,0.707,0.772
2020-04-19,0.678,0.048,0.588,0.647,0.678,0.709,0.782
2020-04-20,0.684,0.047,0.593,0.65,0.683,0.714,0.783
2020-04-21,0.689,0.048,0.593,0.657,0.687,0.72,0.784
2020-04-22,0.694,0.048,0.598,0.661,0.692,0.725,0.79
2020-04-23,0.701,0.05,0.605,0.669,0.7,0.734,0.8
2020-04-24,0.708,0.051,0.614,0.674,0.709,0.741,0.815
2020-04-25,0.716,0.052,0.622,0.68,0.715,0.75,0.819
2020-04-26,0.726,0.053,0.627,0.69,0.725,0.761,0.829
2020-04-27,0.736,0.054,0.635,0.698,0.734,0.77,0.852
2020-04-28,0.748,0.054,0.646,0.71,0.747,0.783,0.858
2020-04-29,0.759,0.055,0.662,0.72,0.756,0.795,0.869
2020-04-30,0.77,0.055,0.674,0.73,0.77,0.802,0.882
2020-05-01,0.781,0.056,0.682,0.74,0.781,0.818,0.895
2020-05-02,0.794,0.057,0.692,0.753,0.792,0.831,0.909
2020-05-03,0.807,0.057,0.703,0.767,0.806,0.843,0.925
2020-05-04,0.822,0.055,0.723,0.785,0.82,0.858,0.934
2020-05-05,0.835,0.055,0.736,0.797,0.832,0.871,0.945
2020-05-06,0.851,0.057,0.746,0.812,0.85,0.888,0.965
2020-05-07,0.868,0.06,0.755,0.827,0.867,0.908,0.995
2020-05-08,0.885,0.061,0.771,0.842,0.885,0.927,1.006
2020-05-09,0.901,0.064,0.785,0.854,0.901,0.943,1.036
2020-05-10,0.919,0.064,0.801,0.876,0.919,0.962,1.05
2020-05-11,0.936,0.065,0.816,0.892,0.934,0.975,1.072
2020-05-12,0.952,0.065,0.829,0.906,0.951,0.996,1.086
2020-05-13,0.969,0.066,0.852,0.921,0.964,1.014,1.098
2020-05-14,0.986,0.066,0.862,0.938,0.984,1.026,1.118
2020-05-15,1.002,0.067,0.876,0.957,1.001,1.042,1.145
2020-05-16,1.019,0.068,0.892,0.972,1.015,1.061,1.16
2020-05-17,1.036,0.071,0.903,0.987,1.033,1.083,1.183
2020-05-18,1.049,0.07,0.918,0.999,1.049,1.096,1.191
2020-05-19,1.063,0.071,0.929,1.016,1.062,1.109,1.204
2020-05-20,1.076,0.075,0.923,1.023,1.075,1.127,1.226
2020-05-21,1.088,0.077,0.936,1.032,1.088,1.136,1.241
2020-05-22,1.098,0.078,0.939,1.044,1.097,1.148,1.263
2020-05-23,1.106,0.08,0.957,1.049,1.103,1.161,1.264
2020-05-24,1.107,0.08,0.971,1.053,1.104,1.159,1.274
2020-05-25,1.113,0.083,0.968,1.054,1.107,1.167,1.282
2020-05-26,1.113,0.083,0.959,1.058,1.108,1.166,1.279
2020-05-27,1.11,0.083,0.963,1.051,1.104,1.166,1.28
2020-05-28,1.108,0.081,0.96,1.055,1.103,1.159,1.287
2020-05-29,1.1,0.081,0.95,1.039,1.096,1.15,1.264
2020-05-30,1.09,0.081,0.947,1.033,1.086,1.144,1.253
2020-05-31,1.079,0.08,0.935,1.02,1.076,1.131,1.238
2020-06-01,1.067,0.077,0.918,1.014,1.061,1.119,1.22
2020-06-02,1.052,0.076,0.906,1.001,1.048,1.103,1.216
2020-06-03,1.036,0.074,0.892,0.986,1.034,1.086,1.188
2020-06-04,1.022,0.072,0.891,0.971,1.02,1.07,1.167
2020-06-05,1.008,0.071,0.877,0.958,1.008,1.055,1.153
2020-06-06,0.995,0.071,0.868,0.947,0.994,1.044,1.138
2020-06-07,0.982,0.071,0.853,0.935,0.981,1.026,1.13
2020-06-08,0.972,0.069,0.844,0.924,0.971,1.018,1.112
2020-06-09,0.962,0.068,0.834,0.914,0.962,1.006,1.099
2020-06-10,0.956,0.067,0.829,0.908,0.957,1.0,1.091
2020-06-11,0.949,0.068,0.824,0.904,0.947,0.993,1.095
2020-06-12,0.947,0.068,0.822,0.9,0.946,0.991,1.089
2020-06-13,0.945,0.068,0.823,0.898,0.942,0.991,1.078
2020-06-14,0.947,0.069,0.819,0.896,0.946,0.991,1.092
2020-06-15,0.947,0.068,0.823,0.9,0.946,0.992,1.089
2020-06-16,0.947,0.067,0.818,0.901,0.947,0.991,1.083
2020-06-17,0.952,0.068,0.824,0.907,0.954,0.999,1.084
2020-06-18,0.958,0.068,0.829,0.91,0.959,1.003,1.093
2020-06-19,0.965,0.068,0.833,0.921,0.964,1.009,1.106
2020-06-20,0.969,0.069,0.841,0.922,0.97,1.015,1.111
2020-06-21,0.975,0.068,0.847,0.926,0.974,1.02,1.111
2020-06-22,0.981,0.068,0.856,0.938,0.977,1.025,1.121
2020-06-23,0.989,0.07,0.862,0.941,0.989,1.034,1.137
2020-06-24,0.997,0.07,0.872,0.95,0.993,1.042,1.142
2020-06-25,1.003,0.069,0.874,0.955,1.0,1.049,1.145
2020-06-26,1.008,0.069,0.883,0.959,1.005,1.052,1.158
2020-06-27,1.014,0.07,0.886,0.966,1.011,1.06,1.151
2020-06-28,1.019,0.069,0.897,0.97,1.015,1.066,1.164
2020-06-29,1.025,0.069,0.903,0.975,1.024,1.073,1.16
2020-06-30,1.033,0.069,0.907,0.982,1.031,1.078,1.176
2020-07-01,1.04,0.069,0.91,0.992,1.038,1.088,1.175
2020-07-02,1.044,0.067,0.916,1.0,1.045,1.088,1.185
2020-07-03,1.05,0.068,0.927,1.004,1.047,1.094,1.179
2020-07-04,1.055,0.072,0.921,1.007,1.053,1.103,1.198
2020-07-05,1.06,0.072,0.924,1.01,1.058,1.106,1.205
2020-07-06,1.062,0.071,0.928,1.012,1.061,1.109,1.202
2020-07-07,1.066,0.069,0.937,1.017,1.063,1.111,1.207
2020-07-08,1.069,0.068,0.935,1.026,1.065,1.116,1.206
2020-07-09,1.071,0.067,0.947,1.022,1.066,1.118,1.213
2020-07-10,1.074,0.068,0.947,1.027,1.07,1.118,1.208
2020-07-11,1.078,0.07,0.952,1.033,1.073,1.124,1.226
2020-07-12,1.081,0.069,0.952,1.036,1.079,1.127,1.221
2020-07-13,1.083,0.069,0.958,1.033,1.083,1.131,1.227
2020-07-14,1.086,0.07,0.959,1.04,1.082,1.134,1.226
2020-07-15,1.089,0.072,0.96,1.041,1.085,1.138,1.233
2020-07-16,1.091,0.074,0.953,1.042,1.088,1.136,1.252
2020-07-17,1.092,0.075,0.96,1.042,1.088,1.139,1.259
2020-07-18,1.095,0.075,0.96,1.044,1.091,1.141,1.248
2020-07-19,1.094,0.073,0.964,1.044,1.091,1.14,1.248
2020-07-20,1.093,0.071,0.958,1.047,1.09,1.138,1.237
2020-07-21,1.095,0.071,0.953,1.049,1.09,1.14,1.241
2020-07-22,1.094,0.071,0.961,1.045,1.092,1.14,1.24
2020-07-23,1.092,0.071,0.961,1.045,1.09,1.138,1.232
2020-07-24,1.092,0.069,0.959,1.043,1.09,1.138,1.23
2020-07-25,1.089,0.072,0.949,1.036,1.087,1.139,1.223
2020-07-26,1.086,0.072,0.951,1.032,1.088,1.136,1.227
2020-07-27,1.083,0.071,0.953,1.035,1.082,1.131,1.231
2020-07-28,1.082,0.07,0.951,1.035,1.079,1.127,1.215
2020-07-29,1.078,0.068,0.953,1.032,1.076,1.117,1.22
2020-07-30,1.075,0.067,0.956,1.03,1.074,1.115,1.215
2020-07-31,1.068,0.068,0.941,1.023,1.066,1.112,1.216
2020-08-01,1.068,0.068,0.936,1.022,1.065,1.109,1.209
2020-08-02,1.064,0.069,0.937,1.017,1.06,1.112,1.205
2020-08-03,1.061,0.069,0.939,1.011,1.058,1.108,1.202
2020-08-04,1.058,0.069,0.937,1.009,1.055,1.106,1.199
2020-08-05,1.055,0.071,0.929,1.003,1.052,1.102,1.199
2020-08-06,1.052,0.073,0.928,1.003,1.049,1.097,1.21
2020-08-07,1.052,0.071,0.923,1.003,1.047,1.098,1.203
2020-08-08,1.054,0.071,0.917,1.009,1.053,1.099,1.201
2020-08-09,1.052,0.072,0.914,1.005,1.05,1.1,1.194
2020-08-10,1.055,0.071,0.918,1.006,1.055,1.099,1.195
2020-08-11,1.056,0.071,0.922,1.009,1.053,1.098,1.214
2020-08-12,1.059,0.072,0.934,1.009,1.053,1.105,1.206
2020-08-13,1.065,0.07,0.938,1.016,1.059,1.111,1.208
2020-08-14,1.07,0.07,0.936,1.024,1.068,1.112,1.212
2020-08-15,1.079,0.07,0.947,1.03,1.077,1.125,1.219
2020-08-16,1.088,0.073,0.952,1.039,1.085,1.136,1.241
2020-08-17,1.099,0.074,0.964,1.044,1.095,1.147,1.255
2020-08-18,1.106,0.074,0.978,1.053,1.103,1.155,1.262
2020-08-19,1.116,0.073,0.984,1.065,1.112,1.165,1.262
2020-08-20,1.128,0.074,0.994,1.08,1.127,1.178,1.273
2020-08-21,1.142,0.072,1.005,1.093,1.141,1.186,1.286
2020-08-22,1.157,0.076,1.008,1.104,1.156,1.207,1.311
2020-08-23,1.172,0.076,1.034,1.12,1.171,1.219,1.325
2020-08-24,1.186,0.077,1.038,1.133,1.185,1.235,1.343
2020-08-25,1.199,0.076,1.055,1.148,1.2,1.247,1.352
2020-08-26,1.213,0.076,1.064,1.163,1.211,1.264,1.369
2020-08-27,1.231,0.077,1.09,1.181,1.224,1.282,1.388
2020-08-28,1.244,0.079,1.099,1.19,1.243,1.294,1.409
2020-08-29,1.262,0.084,1.107,1.208,1.26,1.309,1.434
2020-08-30,1.279,0.085,1.114,1.22,1.278,1.337,1.455
2020-08-31,1.294,0.089,1.13,1.232,1.291,1.352,1.47
