,mean,std,2.5%,25%,median,75%,97.5%
2020-02-20,2.324,0.257,1.86,2.135,2.306,2.478,2.832
2020-02-21,2.311,0.244,1.852,2.142,2.302,2.474,2.805
2020-02-22,2.301,0.228,1.863,2.148,2.291,2.456,2.777
2020-02-23,2.288,0.215,1.904,2.147,2.281,2.434,2.715
2020-02-24,2.265,0.206,1.891,2.12,2.259,2.393,2.666
2020-02-25,2.239,0.196,1.889,2.103,2.237,2.369,2.661
2020-02-26,2.205,0.186,1.875,2.07,2.197,2.329,2.601
2020-02-27,2.171,0.174,1.858,2.046,2.161,2.292,2.527
2020-02-28,2.13,0.169,1.828,2.01,2.118,2.25,2.45
2020-02-29,2.081,0.158,1.796,1.965,2.075,2.183,2.417
2020-03-01,2.029,0.145,1.763,1.929,2.014,2.126,2.341
2020-03-02,1.968,0.136,1.725,1.874,1.955,2.055,2.253
2020-03-03,1.9,0.122,1.68,1.815,1.891,1.978,2.152
2020-03-04,1.83,0.113,1.622,1.751,1.827,1.908,2.068
2020-03-05,1.76,0.11,1.559,1.688,1.754,1.838,1.98
2020-03-06,1.686,0.102,1.49,1.617,1.684,1.759,1.885
2020-03-07,1.62,0.097,1.437,1.552,1.62,1.687,1.802
2020-03-08,1.551,0.095,1.37,1.484,1.547,1.616,1.735
2020-03-09,1.485,0.088,1.316,1.427,1.485,1.548,1.661
2020-03-10,1.42,0.084,1.256,1.363,1.419,1.478,1.591
2020-03-11,1.356,0.079,1.209,1.301,1.356,1.411,1.514
2020-03-12,1.298,0.073,1.162,1.25,1.292,1.35,1.442
2020-03-13,1.242,0.073,1.106,1.187,1.24,1.295,1.386
2020-03-14,1.188,0.07,1.055,1.139,1.185,1.237,1.327
2020-03-15,1.141,0.067,1.011,1.094,1.141,1.188,1.259
2020-03-16,1.096,0.066,0.969,1.05,1.1,1.14,1.222
2020-03-17,1.054,0.064,0.94,1.01,1.052,1.098,1.182
2020-03-18,1.015,0.06,0.9,0.977,1.013,1.057,1.133
2020-03-19,0.981,0.059,0.871,0.944,0.979,1.018,1.105
2020-03-20,0.948,0.059,0.837,0.909,0.948,0.987,1.07
2020-03-21,0.917,0.056,0.809,0.877,0.917,0.953,1.034
2020-03-22,0.889,0.054,0.785,0.85,0.888,0.924,0.996
2020-03-23,0.861,0.055,0.766,0.824,0.859,0.898,0.972
2020-03-24,0.839,0.053,0.743,0.801,0.837,0.876,0.943
2020-03-25,0.819,0.053,0.722,0.781,0.818,0.852,0.923
2020-03-26,0.8,0.053,0.705,0.762,0.797,0.836,0.905
2020-03-27,0.782,0.052,0.688,0.745,0.781,0.819,0.889
2020-03-28,0.767,0.052,0.669,0.734,0.767,0.801,0.873
2020-03-29,0.756,0.05,0.659,0.722,0.754,0.787,0.858
2020-03-30,0.747,0.052,0.644,0.715,0.744,0.781,0.855
2020-03-31,0.736,0.051,0.642,0.701,0.734,0.769,0.838
2020-04-01,0.727,0.049,0.633,0.693,0.725,0.76,0.829
2020-04-02,0.719,0.048,0.625,0.688,0.718,0.749,0.818
2020-04-03,0.712,0.049,0.617,0.678,0.713,0.743,0.812
2020-04-04,0.708,0.049,0.616,0.674,0.706,0.74,0.813
2020-04-05,0.703,0.048,0.613,0.669,0.7,0.735,0.803
2020-04-06,0.699,0.046,0.616,0.667,0.7,0.731,0.799
2020-04-07,0.699,0.046,0.614,0.667,0.697,0.729,0.794
2020-04-08,0.699,0.046,0.609,0.668,0.696,0.728,0.796
2020-04-09,0.699,0.047,0.606,0.667,0.696,0.729,0.8
2020-04-10,0.699,0.046,0.616,0.667,0.698,0.731,0.789
2020-04-11,0.7,0.047,0.616,0.665,0.697,0.73,0.796
2020-04-12,0.703,0.049,0.613,0.666,0.701,0.738,0.797
2020-04-13,0.705,0.049,0.612,0.671,0.702,0.739,0.797
2020-04-14,0.708,0.047,0.618,0.675,0.708,0.74,0.801
2020-04-15,0.712,0.048,0.625,0.678,0.708,0.743,0.814
2020-04-16,0.716,0.049,0.628,0.681,0.714,0.745,0.819
2020-04-17,0.721,0.048,0.638,0.686,0.719,0.751,0.819
2020-04-18,0.727,0.048,0.641,0.696,0.724,0.759,0.824
2020-04-19,0.735,0.049,0.646,0.701,0.731,0.765,0.842
2020-04-20,0.742,0.05,0.657,0.706,0.74,0.774,0.843
