,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.257,0.13,1.015,1.166,1.252,1.342,1.541
2020-03-08,1.25,0.122,1.021,1.166,1.242,1.331,1.503
2020-03-09,1.243,0.118,1.015,1.162,1.243,1.32,1.475
2020-03-10,1.23,0.112,1.019,1.151,1.228,1.301,1.454
2020-03-11,1.217,0.107,1.02,1.141,1.215,1.289,1.43
2020-03-12,1.203,0.102,1.011,1.134,1.196,1.272,1.417
2020-03-13,1.186,0.095,1.012,1.12,1.182,1.247,1.378
2020-03-14,1.169,0.091,1.002,1.106,1.168,1.23,1.362
2020-03-15,1.15,0.084,0.991,1.093,1.148,1.206,1.321
2020-03-16,1.132,0.081,0.981,1.078,1.132,1.185,1.296
2020-03-17,1.115,0.08,0.958,1.06,1.114,1.169,1.281
2020-03-18,1.094,0.075,0.944,1.046,1.092,1.143,1.247
2020-03-19,1.073,0.075,0.929,1.023,1.071,1.123,1.23
2020-03-20,1.054,0.072,0.916,1.003,1.049,1.099,1.202
2020-03-21,1.033,0.07,0.906,0.984,1.032,1.078,1.181
2020-03-22,1.011,0.066,0.885,0.967,1.01,1.054,1.14
2020-03-23,0.993,0.066,0.863,0.946,0.993,1.04,1.122
2020-03-24,0.972,0.063,0.846,0.932,0.974,1.013,1.101
2020-03-25,0.952,0.061,0.835,0.911,0.954,0.991,1.075
2020-03-26,0.936,0.06,0.816,0.897,0.938,0.977,1.056
2020-03-27,0.917,0.061,0.804,0.873,0.916,0.958,1.035
2020-03-28,0.898,0.058,0.794,0.859,0.896,0.936,1.022
2020-03-29,0.881,0.056,0.779,0.843,0.878,0.915,1.003
2020-03-30,0.864,0.057,0.759,0.826,0.862,0.901,0.978
2020-03-31,0.848,0.057,0.742,0.81,0.845,0.884,0.961
2020-04-01,0.834,0.057,0.724,0.794,0.832,0.871,0.949
2020-04-02,0.818,0.055,0.717,0.781,0.817,0.853,0.932
2020-04-03,0.804,0.054,0.7,0.769,0.801,0.838,0.923
2020-04-04,0.788,0.054,0.687,0.75,0.786,0.824,0.895
2020-04-05,0.774,0.052,0.674,0.739,0.773,0.808,0.879
2020-04-06,0.758,0.051,0.667,0.721,0.756,0.794,0.859
2020-04-07,0.746,0.051,0.652,0.712,0.745,0.781,0.844
2020-04-08,0.734,0.05,0.638,0.7,0.733,0.766,0.833
2020-04-09,0.722,0.049,0.621,0.688,0.722,0.752,0.817
2020-04-10,0.712,0.048,0.621,0.679,0.711,0.742,0.809
2020-04-11,0.703,0.047,0.616,0.669,0.7,0.732,0.796
2020-04-12,0.692,0.046,0.608,0.661,0.69,0.72,0.791
2020-04-13,0.684,0.046,0.599,0.653,0.682,0.715,0.779
2020-04-14,0.68,0.045,0.597,0.649,0.678,0.71,0.766
2020-04-15,0.674,0.046,0.589,0.642,0.672,0.706,0.764
2020-04-16,0.669,0.046,0.585,0.636,0.666,0.701,0.759
2020-04-17,0.665,0.046,0.576,0.634,0.665,0.695,0.758
2020-04-18,0.662,0.045,0.579,0.634,0.661,0.689,0.755
2020-04-19,0.658,0.044,0.574,0.628,0.658,0.688,0.748
2020-04-20,0.658,0.045,0.574,0.627,0.655,0.687,0.754
2020-04-21,0.658,0.046,0.574,0.627,0.657,0.688,0.751
2020-04-22,0.659,0.046,0.574,0.629,0.659,0.688,0.753
2020-04-23,0.661,0.046,0.576,0.632,0.659,0.692,0.754
2020-04-24,0.663,0.046,0.576,0.631,0.661,0.696,0.753
2020-04-25,0.667,0.047,0.58,0.635,0.666,0.699,0.758
2020-04-26,0.67,0.048,0.583,0.636,0.669,0.701,0.762
2020-04-27,0.676,0.047,0.588,0.645,0.675,0.709,0.769
2020-04-28,0.684,0.049,0.6,0.653,0.681,0.716,0.787
2020-04-29,0.692,0.049,0.601,0.658,0.69,0.723,0.795
2020-04-30,0.7,0.049,0.605,0.666,0.697,0.731,0.8
2020-05-01,0.708,0.049,0.618,0.675,0.706,0.739,0.81
2020-05-02,0.717,0.05,0.626,0.683,0.716,0.748,0.823
2020-05-03,0.728,0.05,0.64,0.694,0.725,0.76,0.833
2020-05-04,0.738,0.051,0.648,0.705,0.735,0.771,0.842
2020-05-05,0.75,0.052,0.652,0.714,0.748,0.783,0.861
2020-05-06,0.761,0.052,0.667,0.723,0.761,0.797,0.864
2020-05-07,0.773,0.052,0.681,0.734,0.772,0.806,0.88
2020-05-08,0.788,0.053,0.689,0.751,0.784,0.823,0.898
2020-05-09,0.802,0.055,0.697,0.763,0.8,0.838,0.909
2020-05-10,0.817,0.055,0.713,0.781,0.815,0.853,0.924
2020-05-11,0.834,0.056,0.723,0.796,0.833,0.87,0.946
2020-05-12,0.849,0.058,0.74,0.813,0.849,0.889,0.968
2020-05-13,0.863,0.059,0.747,0.822,0.862,0.902,0.983
2020-05-14,0.879,0.06,0.766,0.837,0.879,0.918,1.006
2020-05-15,0.895,0.062,0.774,0.854,0.892,0.936,1.024
2020-05-16,0.913,0.063,0.792,0.871,0.913,0.953,1.037
2020-05-17,0.927,0.064,0.801,0.884,0.927,0.973,1.049
2020-05-18,0.945,0.065,0.814,0.899,0.945,0.989,1.071
2020-05-19,0.961,0.067,0.834,0.918,0.962,1.007,1.098
2020-05-20,0.977,0.067,0.851,0.928,0.977,1.027,1.107
2020-05-21,0.992,0.068,0.871,0.943,0.989,1.037,1.132
2020-05-22,1.006,0.067,0.886,0.957,1.002,1.051,1.146
2020-05-23,1.02,0.069,0.897,0.971,1.014,1.067,1.163
2020-05-24,1.034,0.07,0.909,0.984,1.029,1.08,1.175
2020-05-25,1.044,0.07,0.914,0.999,1.039,1.09,1.195
2020-05-26,1.054,0.071,0.927,1.005,1.052,1.102,1.191
2020-05-27,1.065,0.072,0.933,1.016,1.063,1.113,1.221
2020-05-28,1.072,0.075,0.938,1.019,1.069,1.121,1.222
2020-05-29,1.075,0.075,0.943,1.02,1.073,1.124,1.223
2020-05-30,1.078,0.075,0.942,1.024,1.078,1.126,1.222
2020-05-31,1.082,0.076,0.941,1.027,1.083,1.134,1.233
2020-06-01,1.08,0.077,0.937,1.022,1.077,1.135,1.235
2020-06-02,1.078,0.078,0.939,1.021,1.075,1.128,1.234
2020-06-03,1.076,0.078,0.931,1.02,1.074,1.129,1.241
2020-06-04,1.071,0.075,0.937,1.017,1.068,1.123,1.221
2020-06-05,1.063,0.074,0.932,1.009,1.061,1.114,1.218
2020-06-06,1.057,0.074,0.919,1.008,1.057,1.106,1.198
2020-06-07,1.05,0.071,0.916,1.003,1.045,1.099,1.187
2020-06-08,1.043,0.07,0.906,0.997,1.042,1.088,1.191
2020-06-09,1.035,0.071,0.903,0.988,1.033,1.081,1.182
2020-06-10,1.03,0.071,0.9,0.982,1.03,1.072,1.176
2020-06-11,1.023,0.069,0.901,0.975,1.017,1.065,1.17
2020-06-12,1.017,0.07,0.893,0.968,1.013,1.061,1.164
2020-06-13,1.015,0.07,0.892,0.963,1.013,1.059,1.159
2020-06-14,1.011,0.07,0.886,0.961,1.009,1.054,1.156
2020-06-15,1.008,0.07,0.878,0.958,1.008,1.052,1.161
2020-06-16,1.008,0.069,0.879,0.958,1.009,1.056,1.144
2020-06-17,1.008,0.068,0.883,0.961,1.005,1.052,1.139
2020-06-18,1.008,0.068,0.888,0.958,1.008,1.053,1.155
2020-06-19,1.008,0.066,0.892,0.963,1.006,1.052,1.142
2020-06-20,1.008,0.066,0.888,0.961,1.003,1.052,1.142
2020-06-21,1.009,0.066,0.891,0.961,1.007,1.048,1.147
2020-06-22,1.014,0.068,0.894,0.97,1.011,1.055,1.159
2020-06-23,1.014,0.069,0.889,0.967,1.01,1.055,1.159
2020-06-24,1.017,0.069,0.889,0.97,1.011,1.064,1.155
2020-06-25,1.019,0.071,0.886,0.967,1.017,1.066,1.167
2020-06-26,1.022,0.071,0.891,0.97,1.018,1.073,1.164
2020-06-27,1.026,0.071,0.883,0.976,1.026,1.077,1.163
2020-06-28,1.03,0.072,0.894,0.977,1.029,1.078,1.176
2020-06-29,1.036,0.073,0.906,0.984,1.034,1.084,1.178
2020-06-30,1.04,0.074,0.903,0.989,1.039,1.09,1.193
2020-07-01,1.042,0.074,0.903,0.991,1.041,1.088,1.196
2020-07-02,1.047,0.075,0.904,0.995,1.043,1.097,1.205
2020-07-03,1.05,0.074,0.924,0.997,1.049,1.102,1.193
2020-07-04,1.055,0.074,0.924,1.003,1.053,1.103,1.207
2020-07-05,1.056,0.074,0.927,1.0,1.054,1.106,1.22
2020-07-06,1.058,0.075,0.928,1.004,1.054,1.101,1.215
2020-07-07,1.061,0.073,0.926,1.01,1.055,1.106,1.202
2020-07-08,1.058,0.073,0.923,1.007,1.057,1.105,1.208
2020-07-09,1.057,0.073,0.921,1.007,1.057,1.109,1.21
2020-07-10,1.058,0.071,0.923,1.01,1.058,1.107,1.198
2020-07-11,1.058,0.072,0.921,1.01,1.055,1.104,1.202
2020-07-12,1.058,0.072,0.924,1.008,1.056,1.105,1.197
2020-07-13,1.055,0.072,0.92,1.007,1.056,1.101,1.202
2020-07-14,1.057,0.073,0.914,1.006,1.054,1.106,1.208
2020-07-15,1.057,0.075,0.921,1.005,1.055,1.108,1.216
2020-07-16,1.058,0.076,0.921,1.009,1.054,1.109,1.212
2020-07-17,1.057,0.074,0.917,1.004,1.054,1.107,1.207
2020-07-18,1.056,0.074,0.915,1.006,1.054,1.104,1.208
2020-07-19,1.055,0.076,0.91,1.002,1.051,1.106,1.209
2020-07-20,1.052,0.075,0.918,1.001,1.05,1.1,1.211
2020-07-21,1.048,0.073,0.912,0.999,1.045,1.094,1.203
2020-07-22,1.045,0.071,0.92,0.993,1.04,1.091,1.195
2020-07-23,1.042,0.069,0.911,0.993,1.042,1.092,1.184
2020-07-24,1.04,0.069,0.91,0.992,1.042,1.087,1.177
2020-07-25,1.036,0.068,0.906,0.988,1.035,1.079,1.169
2020-07-26,1.03,0.069,0.896,0.983,1.026,1.077,1.174
2020-07-27,1.028,0.07,0.902,0.978,1.028,1.07,1.176
2020-07-28,1.022,0.069,0.894,0.973,1.019,1.065,1.166
2020-07-29,1.018,0.067,0.89,0.973,1.017,1.061,1.154
2020-07-30,1.012,0.068,0.879,0.966,1.01,1.057,1.145
2020-07-31,1.009,0.069,0.88,0.964,1.006,1.055,1.146
2020-08-01,1.008,0.068,0.884,0.961,1.006,1.058,1.148
2020-08-02,1.003,0.068,0.872,0.958,1.002,1.047,1.141
2020-08-03,1.001,0.069,0.874,0.956,0.996,1.042,1.149
2020-08-04,0.998,0.069,0.872,0.952,0.995,1.041,1.137
2020-08-05,0.997,0.068,0.868,0.953,0.992,1.043,1.139
2020-08-06,0.995,0.068,0.866,0.948,0.99,1.042,1.141
2020-08-07,0.993,0.066,0.877,0.948,0.991,1.037,1.132
2020-08-08,0.993,0.066,0.873,0.944,0.991,1.037,1.134
2020-08-09,0.993,0.066,0.877,0.947,0.991,1.036,1.13
2020-08-10,0.995,0.067,0.868,0.95,0.991,1.041,1.131
2020-08-11,0.998,0.067,0.868,0.952,0.997,1.044,1.14
2020-08-12,1.001,0.067,0.873,0.955,0.998,1.044,1.132
2020-08-13,1.002,0.066,0.873,0.958,1.003,1.046,1.141
2020-08-14,1.003,0.069,0.874,0.954,1.002,1.053,1.141
2020-08-15,1.007,0.069,0.876,0.955,1.007,1.054,1.149
2020-08-16,1.014,0.071,0.885,0.964,1.009,1.064,1.156
2020-08-17,1.021,0.073,0.893,0.971,1.017,1.071,1.167
2020-08-18,1.027,0.07,0.903,0.978,1.022,1.077,1.18
2020-08-19,1.033,0.071,0.902,0.986,1.028,1.078,1.176
2020-08-20,1.042,0.069,0.919,0.995,1.039,1.085,1.192
2020-08-21,1.05,0.07,0.922,1.0,1.048,1.097,1.189
2020-08-22,1.057,0.07,0.922,1.008,1.056,1.102,1.194
2020-08-23,1.068,0.071,0.935,1.02,1.064,1.121,1.205
2020-08-24,1.078,0.073,0.945,1.027,1.074,1.126,1.223
2020-08-25,1.088,0.073,0.948,1.038,1.085,1.136,1.234
2020-08-26,1.094,0.072,0.956,1.044,1.089,1.142,1.245
2020-08-27,1.104,0.072,0.973,1.054,1.103,1.151,1.254
2020-08-28,1.112,0.073,0.976,1.06,1.111,1.161,1.264
2020-08-29,1.122,0.072,0.982,1.073,1.119,1.17,1.269
2020-08-30,1.134,0.074,0.993,1.082,1.132,1.187,1.274
2020-08-31,1.144,0.075,0.993,1.092,1.141,1.196,1.296
2020-09-01,1.157,0.077,1.005,1.105,1.155,1.21,1.31
2020-09-02,1.17,0.078,1.018,1.117,1.17,1.219,1.329
2020-09-03,1.181,0.079,1.023,1.126,1.182,1.231,1.341
