,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,1.288,0.124,1.071,1.2,1.282,1.367,1.538
2020-03-08,1.272,0.118,1.058,1.188,1.271,1.347,1.515
2020-03-09,1.259,0.113,1.05,1.177,1.26,1.331,1.495
2020-03-10,1.247,0.106,1.059,1.175,1.248,1.317,1.463
2020-03-11,1.231,0.101,1.048,1.162,1.228,1.297,1.439
2020-03-12,1.213,0.095,1.031,1.144,1.21,1.276,1.402
2020-03-13,1.194,0.089,1.033,1.131,1.196,1.255,1.37
2020-03-14,1.172,0.083,1.017,1.113,1.171,1.227,1.338
2020-03-15,1.155,0.079,0.994,1.101,1.158,1.203,1.314
2020-03-16,1.136,0.075,0.979,1.089,1.135,1.182,1.293
2020-03-17,1.12,0.074,0.979,1.07,1.116,1.171,1.263
2020-03-18,1.103,0.071,0.963,1.054,1.101,1.152,1.234
2020-03-19,1.088,0.067,0.957,1.043,1.084,1.136,1.219
2020-03-20,1.076,0.068,0.948,1.031,1.076,1.118,1.213
2020-03-21,1.062,0.066,0.936,1.018,1.06,1.104,1.197
2020-03-22,1.051,0.065,0.933,1.005,1.047,1.094,1.185
2020-03-23,1.04,0.067,0.92,0.99,1.039,1.083,1.18
2020-03-24,1.028,0.067,0.905,0.981,1.026,1.072,1.168
2020-03-25,1.017,0.065,0.894,0.972,1.014,1.064,1.159
2020-03-26,1.008,0.064,0.892,0.961,1.006,1.049,1.142
2020-03-27,0.998,0.063,0.88,0.956,0.996,1.04,1.128
2020-03-28,0.99,0.062,0.872,0.949,0.99,1.028,1.119
2020-03-29,0.982,0.06,0.871,0.941,0.98,1.02,1.104
2020-03-30,0.975,0.06,0.87,0.931,0.972,1.012,1.1
2020-03-31,0.97,0.061,0.856,0.927,0.966,1.011,1.096
2020-04-01,0.964,0.06,0.85,0.919,0.965,1.003,1.085
2020-04-02,0.956,0.062,0.844,0.913,0.957,0.995,1.082
2020-04-03,0.95,0.064,0.831,0.906,0.947,0.992,1.08
2020-04-04,0.945,0.062,0.829,0.902,0.942,0.988,1.064
2020-04-05,0.939,0.058,0.827,0.897,0.939,0.978,1.055
2020-04-06,0.932,0.058,0.816,0.893,0.93,0.971,1.047
2020-04-07,0.925,0.056,0.814,0.886,0.924,0.963,1.033
2020-04-08,0.917,0.056,0.81,0.878,0.915,0.956,1.024
2020-04-09,0.912,0.057,0.803,0.872,0.912,0.952,1.022
2020-04-10,0.906,0.057,0.797,0.867,0.903,0.941,1.018
2020-04-11,0.899,0.059,0.795,0.857,0.895,0.937,1.016
2020-04-12,0.892,0.059,0.786,0.852,0.889,0.929,1.023
2020-04-13,0.886,0.059,0.775,0.845,0.884,0.921,1.011
2020-04-14,0.88,0.06,0.767,0.839,0.879,0.916,1.01
2020-04-15,0.874,0.059,0.766,0.834,0.871,0.914,0.999
2020-04-16,0.869,0.06,0.76,0.827,0.864,0.908,1.001
2020-04-17,0.863,0.059,0.759,0.823,0.859,0.901,0.988
2020-04-18,0.858,0.059,0.752,0.817,0.856,0.893,0.99
2020-04-19,0.854,0.058,0.748,0.815,0.85,0.889,0.97
2020-04-20,0.85,0.056,0.746,0.811,0.846,0.886,0.969
2020-04-21,0.847,0.056,0.742,0.812,0.845,0.882,0.964
2020-04-22,0.844,0.055,0.742,0.809,0.842,0.881,0.953
2020-04-23,0.843,0.055,0.74,0.805,0.843,0.878,0.95
2020-04-24,0.842,0.055,0.742,0.805,0.841,0.88,0.954
2020-04-25,0.84,0.055,0.736,0.804,0.839,0.877,0.949
2020-04-26,0.84,0.055,0.733,0.8,0.84,0.877,0.953
2020-04-27,0.839,0.054,0.736,0.8,0.836,0.876,0.95
2020-04-28,0.837,0.056,0.734,0.797,0.836,0.876,0.948
2020-04-29,0.837,0.053,0.738,0.8,0.836,0.871,0.945
2020-04-30,0.837,0.053,0.738,0.799,0.835,0.873,0.952
2020-05-01,0.834,0.053,0.739,0.795,0.832,0.868,0.946
2020-05-02,0.833,0.053,0.738,0.795,0.829,0.867,0.952
2020-05-03,0.833,0.055,0.739,0.794,0.829,0.867,0.956
2020-05-04,0.834,0.056,0.733,0.794,0.83,0.867,0.958
2020-05-05,0.832,0.056,0.729,0.796,0.828,0.867,0.957
2020-05-06,0.831,0.057,0.727,0.793,0.828,0.864,0.953
2020-05-07,0.829,0.056,0.727,0.793,0.826,0.866,0.94
2020-05-08,0.825,0.057,0.715,0.786,0.822,0.862,0.95
2020-05-09,0.823,0.056,0.717,0.786,0.823,0.859,0.937
2020-05-10,0.819,0.056,0.713,0.784,0.818,0.853,0.935
2020-05-11,0.815,0.055,0.713,0.78,0.812,0.851,0.928
2020-05-12,0.811,0.054,0.708,0.775,0.808,0.848,0.916
2020-05-13,0.808,0.054,0.703,0.77,0.805,0.844,0.917
2020-05-14,0.803,0.053,0.699,0.768,0.801,0.836,0.907
2020-05-15,0.8,0.053,0.698,0.765,0.798,0.83,0.908
2020-05-16,0.795,0.052,0.702,0.76,0.793,0.828,0.898
2020-05-17,0.792,0.053,0.692,0.757,0.789,0.828,0.904
2020-05-18,0.788,0.052,0.692,0.75,0.787,0.82,0.892
2020-05-19,0.784,0.053,0.692,0.749,0.782,0.82,0.892
2020-05-20,0.78,0.053,0.678,0.745,0.779,0.814,0.887
2020-05-21,0.776,0.052,0.675,0.741,0.776,0.809,0.882
2020-05-22,0.773,0.053,0.67,0.738,0.772,0.808,0.878
2020-05-23,0.772,0.054,0.67,0.735,0.772,0.808,0.878
2020-05-24,0.769,0.054,0.669,0.731,0.769,0.806,0.87
2020-05-25,0.765,0.053,0.666,0.731,0.765,0.8,0.872
2020-05-26,0.764,0.053,0.665,0.73,0.764,0.796,0.873
2020-05-27,0.762,0.052,0.659,0.726,0.76,0.795,0.869
2020-05-28,0.758,0.052,0.659,0.723,0.756,0.793,0.861
2020-05-29,0.756,0.052,0.662,0.72,0.755,0.788,0.862
2020-05-30,0.755,0.052,0.664,0.718,0.753,0.79,0.856
2020-05-31,0.753,0.053,0.661,0.716,0.752,0.787,0.871
2020-06-01,0.753,0.051,0.658,0.717,0.753,0.787,0.859
2020-06-02,0.754,0.052,0.66,0.716,0.753,0.787,0.864
2020-06-03,0.755,0.052,0.66,0.718,0.753,0.793,0.864
2020-06-04,0.76,0.055,0.657,0.723,0.761,0.797,0.872
2020-06-05,0.765,0.055,0.663,0.727,0.766,0.801,0.872
2020-06-06,0.77,0.054,0.666,0.734,0.769,0.804,0.884
2020-06-07,0.778,0.053,0.677,0.743,0.776,0.813,0.884
2020-06-08,0.787,0.052,0.691,0.75,0.787,0.821,0.899
2020-06-09,0.797,0.054,0.697,0.758,0.794,0.834,0.908
2020-06-10,0.809,0.056,0.708,0.769,0.806,0.846,0.919
2020-06-11,0.821,0.056,0.718,0.78,0.82,0.859,0.939
2020-06-12,0.833,0.058,0.728,0.793,0.831,0.873,0.946
2020-06-13,0.847,0.058,0.74,0.805,0.845,0.887,0.957
2020-06-14,0.862,0.057,0.755,0.823,0.861,0.898,0.975
2020-06-15,0.878,0.06,0.762,0.839,0.873,0.915,1.001
2020-06-16,0.894,0.063,0.774,0.85,0.89,0.936,1.025
2020-06-17,0.911,0.064,0.791,0.865,0.907,0.951,1.043
2020-06-18,0.93,0.065,0.814,0.885,0.924,0.97,1.069
2020-06-19,0.948,0.068,0.826,0.901,0.947,0.991,1.099
2020-06-20,0.966,0.068,0.846,0.918,0.963,1.008,1.104
2020-06-21,0.984,0.068,0.861,0.937,0.981,1.026,1.123
2020-06-22,1.001,0.068,0.88,0.952,0.998,1.043,1.143
2020-06-23,1.019,0.07,0.893,0.969,1.014,1.067,1.156
2020-06-24,1.033,0.07,0.899,0.984,1.029,1.081,1.173
2020-06-25,1.05,0.069,0.919,1.004,1.049,1.094,1.193
2020-06-26,1.068,0.071,0.929,1.021,1.064,1.113,1.217
2020-06-27,1.084,0.07,0.951,1.037,1.082,1.127,1.229
2020-06-28,1.097,0.072,0.968,1.048,1.097,1.144,1.238
2020-06-29,1.112,0.073,0.97,1.061,1.109,1.16,1.254
2020-06-30,1.126,0.072,0.991,1.078,1.124,1.173,1.275
2020-07-01,1.139,0.074,0.997,1.088,1.139,1.188,1.285
2020-07-02,1.148,0.076,1.004,1.094,1.147,1.197,1.31
2020-07-03,1.156,0.077,1.008,1.105,1.156,1.206,1.311
2020-07-04,1.164,0.08,1.008,1.112,1.164,1.222,1.317
2020-07-05,1.171,0.082,1.012,1.113,1.171,1.23,1.318
2020-07-06,1.175,0.083,1.016,1.116,1.171,1.228,1.336
2020-07-07,1.177,0.083,1.021,1.117,1.174,1.236,1.338
2020-07-08,1.185,0.085,1.027,1.125,1.183,1.245,1.359
2020-07-09,1.189,0.082,1.027,1.134,1.188,1.249,1.358
2020-07-10,1.189,0.082,1.031,1.134,1.189,1.243,1.356
2020-07-11,1.191,0.082,1.036,1.136,1.19,1.242,1.367
2020-07-12,1.188,0.081,1.04,1.133,1.185,1.237,1.357
2020-07-13,1.187,0.081,1.04,1.129,1.185,1.239,1.36
2020-07-14,1.185,0.081,1.035,1.124,1.183,1.236,1.35
2020-07-15,1.179,0.08,1.035,1.126,1.175,1.228,1.349
2020-07-16,1.176,0.079,1.035,1.119,1.172,1.225,1.332
2020-07-17,1.169,0.076,1.025,1.113,1.17,1.223,1.313
2020-07-18,1.16,0.077,1.009,1.105,1.165,1.211,1.31
2020-07-19,1.152,0.074,1.015,1.102,1.151,1.2,1.298
2020-07-20,1.141,0.073,1.006,1.09,1.139,1.186,1.281
2020-07-21,1.129,0.072,0.995,1.08,1.126,1.178,1.271
2020-07-22,1.116,0.069,0.98,1.068,1.118,1.16,1.258
2020-07-23,1.104,0.071,0.967,1.054,1.104,1.151,1.256
2020-07-24,1.094,0.069,0.962,1.047,1.09,1.139,1.234
2020-07-25,1.082,0.072,0.95,1.031,1.08,1.128,1.233
2020-07-26,1.068,0.073,0.937,1.016,1.065,1.117,1.216
2020-07-27,1.055,0.071,0.929,1.006,1.052,1.098,1.207
2020-07-28,1.044,0.069,0.92,0.994,1.042,1.087,1.185
2020-07-29,1.031,0.07,0.904,0.982,1.029,1.081,1.167
2020-07-30,1.019,0.068,0.891,0.97,1.018,1.064,1.156
2020-07-31,1.01,0.067,0.882,0.962,1.006,1.057,1.145
2020-08-01,1.0,0.067,0.87,0.954,0.996,1.047,1.125
2020-08-02,0.993,0.066,0.869,0.946,0.992,1.037,1.131
2020-08-03,0.986,0.065,0.866,0.942,0.984,1.027,1.123
2020-08-04,0.981,0.065,0.861,0.937,0.978,1.024,1.114
2020-08-05,0.977,0.064,0.862,0.93,0.976,1.016,1.111
2020-08-06,0.974,0.064,0.867,0.925,0.969,1.018,1.097
2020-08-07,0.971,0.065,0.857,0.923,0.968,1.015,1.098
2020-08-08,0.97,0.064,0.854,0.925,0.967,1.015,1.1
2020-08-09,0.971,0.065,0.844,0.928,0.968,1.013,1.095
2020-08-10,0.971,0.066,0.84,0.929,0.966,1.013,1.1
2020-08-11,0.971,0.064,0.85,0.928,0.971,1.013,1.098
2020-08-12,0.976,0.065,0.851,0.933,0.975,1.016,1.102
2020-08-13,0.98,0.065,0.852,0.939,0.978,1.021,1.121
2020-08-14,0.985,0.066,0.861,0.941,0.984,1.026,1.119
2020-08-15,0.991,0.065,0.863,0.946,0.993,1.035,1.119
2020-08-16,0.996,0.064,0.872,0.954,0.994,1.036,1.127
2020-08-17,1.003,0.066,0.873,0.96,1.001,1.047,1.137
2020-08-18,1.012,0.068,0.887,0.964,1.01,1.059,1.15
2020-08-19,1.019,0.07,0.885,0.971,1.016,1.064,1.165
2020-08-20,1.025,0.071,0.889,0.976,1.024,1.072,1.176
2020-08-21,1.033,0.073,0.891,0.984,1.028,1.08,1.182
2020-08-22,1.04,0.073,0.904,0.993,1.034,1.087,1.191
2020-08-23,1.047,0.072,0.904,0.997,1.045,1.095,1.192
2020-08-24,1.052,0.076,0.912,0.997,1.05,1.108,1.203
2020-08-25,1.058,0.074,0.923,1.009,1.056,1.107,1.209
2020-08-26,1.065,0.076,0.926,1.013,1.06,1.116,1.218
2020-08-27,1.068,0.076,0.935,1.014,1.064,1.113,1.23
2020-08-28,1.073,0.076,0.944,1.021,1.069,1.118,1.234
2020-08-29,1.078,0.075,0.939,1.026,1.077,1.126,1.239
2020-08-30,1.083,0.074,0.942,1.035,1.081,1.13,1.237
2020-08-31,1.086,0.074,0.945,1.034,1.086,1.134,1.229
2020-09-01,1.089,0.076,0.956,1.035,1.089,1.141,1.244
2020-09-02,1.094,0.077,0.958,1.04,1.092,1.145,1.254
2020-09-03,1.099,0.076,0.961,1.046,1.095,1.15,1.249
2020-09-04,1.106,0.078,0.964,1.05,1.103,1.158,1.257
2020-09-05,1.114,0.077,0.968,1.061,1.111,1.166,1.262
2020-09-06,1.122,0.08,0.971,1.069,1.116,1.172,1.288
2020-09-07,1.133,0.078,0.992,1.08,1.13,1.182,1.293
2020-09-08,1.144,0.078,0.998,1.091,1.142,1.194,1.31
2020-09-09,1.154,0.077,1.014,1.098,1.154,1.206,1.305
2020-09-10,1.165,0.077,1.024,1.112,1.164,1.214,1.32
2020-09-11,1.18,0.076,1.035,1.125,1.182,1.229,1.327
2020-09-12,1.196,0.074,1.051,1.149,1.195,1.245,1.352
2020-09-13,1.214,0.075,1.07,1.163,1.215,1.261,1.351
2020-09-14,1.232,0.076,1.09,1.178,1.225,1.282,1.382
2020-09-15,1.249,0.078,1.104,1.194,1.248,1.296,1.409
2020-09-16,1.268,0.08,1.121,1.213,1.265,1.32,1.434
2020-09-17,1.284,0.082,1.129,1.228,1.283,1.336,1.461
2020-09-18,1.3,0.083,1.15,1.243,1.295,1.353,1.482
2020-09-19,1.317,0.084,1.158,1.265,1.315,1.372,1.484
2020-09-20,1.331,0.087,1.172,1.274,1.326,1.387,1.51
2020-09-21,1.346,0.089,1.175,1.283,1.344,1.402,1.536
2020-09-22,1.36,0.094,1.185,1.298,1.358,1.419,1.564
2020-09-23,1.37,0.093,1.192,1.312,1.365,1.431,1.559
2020-09-24,1.378,0.093,1.206,1.313,1.374,1.436,1.569
2020-09-25,1.391,0.092,1.221,1.329,1.387,1.45,1.594
2020-09-26,1.397,0.088,1.245,1.337,1.395,1.457,1.566
2020-09-27,1.405,0.088,1.245,1.342,1.402,1.466,1.584
2020-09-28,1.41,0.091,1.249,1.349,1.407,1.47,1.6
2020-09-29,1.413,0.091,1.247,1.352,1.41,1.473,1.6
2020-09-30,1.413,0.089,1.244,1.353,1.412,1.472,1.586
2020-10-01,1.415,0.092,1.245,1.349,1.411,1.478,1.597
2020-10-02,1.416,0.09,1.252,1.353,1.409,1.473,1.601
2020-10-03,1.414,0.089,1.247,1.352,1.414,1.469,1.599
2020-10-04,1.412,0.09,1.256,1.348,1.413,1.469,1.594
2020-10-05,1.409,0.091,1.247,1.345,1.406,1.47,1.608
2020-10-06,1.403,0.087,1.239,1.343,1.4,1.461,1.577
2020-10-07,1.399,0.087,1.235,1.336,1.397,1.457,1.568
2020-10-08,1.394,0.086,1.23,1.33,1.391,1.448,1.571
2020-10-09,1.383,0.084,1.232,1.329,1.379,1.443,1.555
2020-10-10,1.369,0.083,1.214,1.313,1.366,1.425,1.532
2020-10-11,1.356,0.083,1.204,1.299,1.353,1.408,1.517
2020-10-12,1.342,0.079,1.194,1.284,1.339,1.394,1.5
2020-10-13,1.33,0.078,1.172,1.279,1.329,1.381,1.479
2020-10-14,1.318,0.079,1.17,1.264,1.318,1.373,1.481
2020-10-15,1.306,0.079,1.153,1.25,1.304,1.363,1.468
2020-10-16,1.292,0.08,1.138,1.235,1.29,1.344,1.452
2020-10-17,1.278,0.078,1.135,1.22,1.276,1.331,1.44
2020-10-18,1.268,0.078,1.116,1.216,1.263,1.322,1.424
2020-10-19,1.261,0.077,1.116,1.205,1.261,1.314,1.412
2020-10-20,1.251,0.076,1.107,1.194,1.249,1.305,1.398
2020-10-21,1.247,0.078,1.101,1.192,1.246,1.3,1.401
2020-10-22,1.239,0.075,1.098,1.188,1.24,1.287,1.397
2020-10-23,1.235,0.072,1.098,1.188,1.234,1.283,1.376
2020-10-24,1.232,0.071,1.1,1.184,1.233,1.279,1.373
2020-10-25,1.23,0.072,1.101,1.182,1.226,1.276,1.374
2020-10-26,1.227,0.073,1.096,1.176,1.224,1.273,1.388
2020-10-27,1.224,0.074,1.09,1.172,1.221,1.272,1.375
2020-10-28,1.221,0.074,1.084,1.172,1.22,1.269,1.374
2020-10-29,1.22,0.075,1.081,1.168,1.217,1.274,1.365
2020-10-30,1.218,0.073,1.079,1.165,1.217,1.269,1.366
2020-10-31,1.217,0.072,1.087,1.162,1.218,1.264,1.367
2020-11-01,1.214,0.072,1.085,1.161,1.21,1.263,1.36
2020-11-02,1.213,0.074,1.074,1.159,1.211,1.266,1.356
2020-11-03,1.208,0.076,1.067,1.154,1.207,1.259,1.364
2020-11-04,1.207,0.075,1.067,1.156,1.205,1.256,1.361
2020-11-05,1.2,0.076,1.055,1.15,1.199,1.252,1.347
2020-11-06,1.196,0.075,1.054,1.149,1.194,1.246,1.348
2020-11-07,1.193,0.076,1.051,1.142,1.193,1.243,1.344
2020-11-08,1.191,0.073,1.05,1.141,1.188,1.241,1.335
2020-11-09,1.187,0.073,1.052,1.135,1.186,1.24,1.318
2020-11-10,1.183,0.071,1.047,1.133,1.182,1.233,1.327
2020-11-11,1.183,0.072,1.049,1.13,1.181,1.235,1.324
2020-11-12,1.182,0.072,1.048,1.13,1.18,1.23,1.328
2020-11-13,1.179,0.073,1.046,1.129,1.178,1.224,1.326
2020-11-14,1.178,0.071,1.041,1.126,1.176,1.226,1.322
2020-11-15,1.177,0.071,1.058,1.126,1.172,1.223,1.318
2020-11-16,1.175,0.069,1.049,1.125,1.171,1.224,1.324
2020-11-17,1.174,0.071,1.039,1.126,1.17,1.222,1.319
2020-11-18,1.175,0.07,1.044,1.127,1.171,1.223,1.315
2020-11-19,1.177,0.07,1.042,1.129,1.175,1.22,1.327
2020-11-20,1.178,0.072,1.044,1.127,1.177,1.223,1.327
2020-11-21,1.179,0.072,1.053,1.128,1.177,1.228,1.336
2020-11-22,1.182,0.072,1.047,1.131,1.18,1.229,1.322
2020-11-23,1.18,0.071,1.058,1.131,1.179,1.229,1.325
2020-11-24,1.179,0.071,1.039,1.133,1.179,1.222,1.324
2020-11-25,1.178,0.072,1.04,1.133,1.174,1.221,1.328
2020-11-26,1.176,0.07,1.041,1.129,1.174,1.22,1.322
2020-11-27,1.176,0.069,1.048,1.13,1.173,1.219,1.317
2020-11-28,1.174,0.071,1.04,1.125,1.173,1.222,1.32
2020-11-29,1.173,0.067,1.047,1.125,1.174,1.215,1.31
2020-11-30,1.169,0.065,1.049,1.122,1.169,1.213,1.3
2020-12-01,1.167,0.066,1.041,1.123,1.165,1.213,1.301
2020-12-02,1.164,0.065,1.048,1.118,1.162,1.207,1.298
2020-12-03,1.158,0.068,1.029,1.112,1.155,1.204,1.29
2020-12-04,1.152,0.068,1.027,1.107,1.151,1.199,1.289
2020-12-05,1.144,0.068,1.021,1.096,1.141,1.19,1.279
2020-12-06,1.138,0.069,1.013,1.086,1.136,1.184,1.275
2020-12-07,1.131,0.07,1.003,1.079,1.128,1.18,1.273
2020-12-08,1.119,0.069,0.995,1.069,1.115,1.166,1.259
2020-12-09,1.107,0.069,0.979,1.058,1.105,1.155,1.256
2020-12-10,1.092,0.069,0.974,1.044,1.087,1.136,1.238
2020-12-11,1.078,0.068,0.956,1.031,1.077,1.122,1.216
2020-12-12,1.061,0.066,0.94,1.015,1.058,1.103,1.201
2020-12-13,1.048,0.064,0.931,1.001,1.046,1.087,1.174
2020-12-14,1.031,0.062,0.915,0.989,1.03,1.075,1.157
2020-12-15,1.012,0.061,0.898,0.97,1.01,1.053,1.135
2020-12-16,0.995,0.061,0.878,0.954,0.994,1.035,1.118
2020-12-17,0.98,0.062,0.864,0.937,0.979,1.021,1.104
2020-12-18,0.964,0.06,0.852,0.923,0.963,1.004,1.089
2020-12-19,0.952,0.06,0.841,0.913,0.948,0.991,1.078
2020-12-20,0.939,0.058,0.831,0.898,0.939,0.977,1.063
2020-12-21,0.925,0.059,0.817,0.884,0.922,0.961,1.053
2020-12-22,0.915,0.059,0.806,0.874,0.913,0.953,1.033
2020-12-23,0.905,0.059,0.791,0.866,0.903,0.943,1.022
2020-12-24,0.896,0.06,0.785,0.855,0.897,0.935,1.017
2020-12-25,0.888,0.06,0.781,0.846,0.888,0.927,1.008
2020-12-26,0.882,0.059,0.768,0.842,0.881,0.922,0.996
2020-12-27,0.874,0.057,0.763,0.836,0.873,0.912,0.993
2020-12-28,0.866,0.058,0.758,0.827,0.866,0.904,0.987
2020-12-29,0.862,0.057,0.749,0.824,0.86,0.899,0.981
2020-12-30,0.858,0.057,0.751,0.82,0.856,0.895,0.973
2020-12-31,0.853,0.055,0.754,0.814,0.851,0.891,0.969
2021-01-01,0.85,0.057,0.742,0.81,0.849,0.886,0.964
2021-01-02,0.848,0.057,0.741,0.809,0.849,0.882,0.961
