,mean,std,2.5%,25%,median,75%,97.5%
2020-02-29,1.457,0.139,1.211,1.361,1.445,1.547,1.761
2020-03-01,1.447,0.133,1.216,1.356,1.435,1.531,1.73
2020-03-02,1.432,0.124,1.208,1.35,1.429,1.51,1.694
2020-03-03,1.418,0.115,1.203,1.336,1.416,1.493,1.67
2020-03-04,1.399,0.113,1.2,1.319,1.395,1.47,1.63
2020-03-05,1.378,0.106,1.183,1.302,1.374,1.443,1.606
2020-03-06,1.352,0.102,1.156,1.284,1.346,1.417,1.562
2020-03-07,1.324,0.097,1.142,1.258,1.322,1.391,1.518
2020-03-08,1.293,0.09,1.123,1.234,1.29,1.351,1.471
2020-03-09,1.261,0.087,1.095,1.202,1.255,1.316,1.437
2020-03-10,1.224,0.083,1.074,1.163,1.218,1.28,1.391
2020-03-11,1.189,0.079,1.051,1.133,1.186,1.24,1.348
2020-03-12,1.15,0.074,1.008,1.101,1.148,1.198,1.3
2020-03-13,1.111,0.071,0.986,1.062,1.104,1.156,1.261
2020-03-14,1.075,0.066,0.959,1.029,1.07,1.116,1.219
2020-03-15,1.038,0.064,0.921,0.997,1.035,1.08,1.169
2020-03-16,1.002,0.062,0.888,0.957,1.002,1.044,1.124
2020-03-17,0.969,0.06,0.861,0.928,0.967,1.011,1.097
2020-03-18,0.939,0.058,0.831,0.9,0.938,0.975,1.061
2020-03-19,0.911,0.057,0.811,0.871,0.909,0.947,1.027
2020-03-20,0.887,0.055,0.789,0.847,0.884,0.925,0.998
2020-03-21,0.865,0.053,0.771,0.827,0.863,0.899,0.974
2020-03-22,0.846,0.052,0.743,0.81,0.845,0.88,0.953
2020-03-23,0.83,0.051,0.731,0.794,0.829,0.865,0.938
2020-03-24,0.812,0.05,0.716,0.778,0.81,0.846,0.904
2020-03-25,0.798,0.049,0.704,0.765,0.798,0.832,0.893
2020-03-26,0.786,0.049,0.691,0.753,0.785,0.819,0.882
2020-03-27,0.775,0.047,0.685,0.743,0.773,0.806,0.869
2020-03-28,0.767,0.045,0.685,0.736,0.767,0.796,0.86
2020-03-29,0.758,0.043,0.678,0.729,0.757,0.785,0.847
2020-03-30,0.753,0.044,0.67,0.722,0.752,0.781,0.843
2020-03-31,0.748,0.044,0.668,0.717,0.747,0.777,0.839
2020-04-01,0.743,0.046,0.663,0.711,0.742,0.773,0.837
2020-04-02,0.742,0.046,0.659,0.71,0.739,0.774,0.836
2020-04-03,0.738,0.047,0.654,0.704,0.737,0.769,0.835
2020-04-04,0.737,0.049,0.653,0.702,0.735,0.768,0.834
2020-04-05,0.736,0.048,0.645,0.704,0.734,0.768,0.833
2020-04-06,0.734,0.049,0.637,0.701,0.732,0.767,0.835
2020-04-07,0.735,0.047,0.646,0.703,0.733,0.766,0.828
2020-04-08,0.735,0.048,0.645,0.701,0.734,0.768,0.836
2020-04-09,0.736,0.048,0.648,0.702,0.732,0.767,0.832
2020-04-10,0.735,0.049,0.645,0.701,0.733,0.767,0.833
2020-04-11,0.736,0.047,0.647,0.7,0.734,0.769,0.824
2020-04-12,0.737,0.048,0.647,0.704,0.737,0.771,0.831
2020-04-13,0.739,0.047,0.645,0.706,0.739,0.772,0.83
2020-04-14,0.741,0.048,0.654,0.705,0.74,0.774,0.84
2020-04-15,0.744,0.05,0.654,0.71,0.743,0.777,0.849
2020-04-16,0.747,0.05,0.659,0.714,0.744,0.778,0.859
2020-04-17,0.75,0.05,0.655,0.716,0.745,0.782,0.856
2020-04-18,0.755,0.049,0.67,0.723,0.754,0.784,0.857
2020-04-19,0.759,0.048,0.67,0.726,0.759,0.788,0.859
2020-04-20,0.764,0.05,0.672,0.731,0.761,0.798,0.867
2020-04-21,0.769,0.049,0.671,0.737,0.77,0.801,0.863
2020-04-22,0.775,0.051,0.675,0.743,0.777,0.807,0.875
2020-04-23,0.784,0.052,0.683,0.748,0.783,0.818,0.894
2020-04-24,0.794,0.052,0.703,0.758,0.794,0.829,0.896
2020-04-25,0.806,0.052,0.708,0.769,0.804,0.841,0.912
2020-04-26,0.819,0.054,0.721,0.782,0.818,0.854,0.929
2020-04-27,0.831,0.055,0.733,0.796,0.828,0.866,0.947
2020-04-28,0.845,0.053,0.749,0.807,0.845,0.878,0.957
2020-04-29,0.86,0.053,0.762,0.821,0.859,0.895,0.966
2020-04-30,0.877,0.055,0.772,0.838,0.876,0.916,0.991
2020-05-01,0.895,0.056,0.793,0.855,0.896,0.931,1.003
2020-05-02,0.91,0.055,0.801,0.872,0.908,0.947,1.02
2020-05-03,0.929,0.056,0.822,0.893,0.928,0.966,1.042
2020-05-04,0.949,0.059,0.831,0.911,0.948,0.986,1.068
2020-05-05,0.967,0.059,0.854,0.928,0.968,1.003,1.085
2020-05-06,0.988,0.062,0.872,0.946,0.987,1.027,1.117
2020-05-07,1.01,0.065,0.886,0.965,1.007,1.053,1.141
2020-05-08,1.031,0.067,0.908,0.984,1.028,1.075,1.168
2020-05-09,1.052,0.066,0.932,1.004,1.051,1.098,1.188
2020-05-10,1.068,0.066,0.937,1.026,1.065,1.113,1.202
2020-05-11,1.087,0.069,0.946,1.041,1.086,1.136,1.221
2020-05-12,1.107,0.07,0.973,1.056,1.105,1.153,1.249
2020-05-13,1.127,0.07,0.989,1.082,1.125,1.173,1.269
2020-05-14,1.141,0.071,1.006,1.095,1.139,1.186,1.284
2020-05-15,1.157,0.072,1.022,1.109,1.156,1.206,1.299
2020-05-16,1.173,0.071,1.036,1.125,1.171,1.221,1.312
2020-05-17,1.184,0.074,1.038,1.135,1.182,1.234,1.322
2020-05-18,1.19,0.075,1.053,1.142,1.189,1.239,1.335
2020-05-19,1.197,0.075,1.051,1.147,1.193,1.244,1.348
2020-05-20,1.2,0.072,1.062,1.151,1.197,1.245,1.35
2020-05-21,1.202,0.073,1.063,1.151,1.2,1.247,1.349
2020-05-22,1.202,0.074,1.068,1.148,1.198,1.249,1.357
2020-05-23,1.199,0.073,1.066,1.145,1.199,1.245,1.35
2020-05-24,1.193,0.075,1.054,1.14,1.189,1.245,1.347
2020-05-25,1.183,0.073,1.043,1.13,1.18,1.234,1.331
2020-05-26,1.172,0.073,1.032,1.122,1.169,1.219,1.321
2020-05-27,1.158,0.073,1.027,1.109,1.155,1.208,1.299
2020-05-28,1.141,0.073,1.006,1.094,1.138,1.188,1.295
2020-05-29,1.125,0.072,0.99,1.076,1.119,1.169,1.276
2020-05-30,1.106,0.071,0.975,1.058,1.102,1.154,1.248
2020-05-31,1.085,0.069,0.952,1.037,1.085,1.127,1.228
2020-06-01,1.064,0.066,0.938,1.015,1.062,1.106,1.199
2020-06-02,1.04,0.065,0.917,0.996,1.037,1.078,1.174
2020-06-03,1.015,0.065,0.891,0.971,1.012,1.053,1.151
2020-06-04,0.989,0.063,0.862,0.947,0.987,1.031,1.115
2020-06-05,0.967,0.061,0.854,0.925,0.962,1.008,1.104
2020-06-06,0.945,0.059,0.832,0.908,0.941,0.985,1.068
2020-06-07,0.923,0.057,0.815,0.886,0.922,0.957,1.033
2020-06-08,0.905,0.055,0.802,0.867,0.903,0.938,1.016
2020-06-09,0.887,0.053,0.785,0.851,0.885,0.919,0.991
2020-06-10,0.871,0.052,0.774,0.834,0.869,0.907,0.971
2020-06-11,0.859,0.053,0.761,0.823,0.856,0.891,0.966
2020-06-12,0.848,0.054,0.754,0.809,0.846,0.886,0.962
2020-06-13,0.839,0.054,0.74,0.801,0.837,0.874,0.947
2020-06-14,0.834,0.053,0.732,0.797,0.83,0.868,0.94
2020-06-15,0.829,0.053,0.729,0.794,0.825,0.863,0.94
2020-06-16,0.827,0.054,0.73,0.789,0.826,0.862,0.94
2020-06-17,0.826,0.053,0.731,0.788,0.824,0.859,0.95
2020-06-18,0.829,0.053,0.731,0.792,0.828,0.862,0.939
2020-06-19,0.835,0.053,0.738,0.799,0.831,0.872,0.946
2020-06-20,0.84,0.053,0.741,0.804,0.836,0.875,0.944
2020-06-21,0.847,0.054,0.748,0.811,0.847,0.88,0.964
2020-06-22,0.857,0.054,0.752,0.821,0.856,0.894,0.964
2020-06-23,0.869,0.055,0.765,0.833,0.867,0.905,0.979
2020-06-24,0.881,0.055,0.784,0.845,0.877,0.915,0.997
2020-06-25,0.896,0.054,0.796,0.858,0.895,0.93,1.004
2020-06-26,0.913,0.056,0.809,0.875,0.911,0.949,1.033
2020-06-27,0.929,0.057,0.828,0.885,0.928,0.967,1.043
2020-06-28,0.95,0.059,0.843,0.909,0.949,0.986,1.074
2020-06-29,0.97,0.057,0.864,0.931,0.968,1.002,1.089
2020-06-30,0.991,0.058,0.884,0.95,0.991,1.029,1.107
2020-07-01,1.011,0.061,0.902,0.969,1.008,1.049,1.136
2020-07-02,1.031,0.063,0.915,0.988,1.029,1.07,1.17
2020-07-03,1.052,0.065,0.933,1.008,1.049,1.091,1.185
2020-07-04,1.072,0.066,0.952,1.025,1.07,1.118,1.208
2020-07-05,1.093,0.069,0.963,1.045,1.091,1.138,1.236
2020-07-06,1.111,0.07,0.988,1.058,1.11,1.157,1.255
2020-07-07,1.127,0.071,0.997,1.075,1.124,1.176,1.276
2020-07-08,1.14,0.069,1.015,1.09,1.141,1.187,1.274
2020-07-09,1.152,0.07,1.019,1.103,1.15,1.201,1.29
2020-07-10,1.162,0.072,1.032,1.11,1.159,1.208,1.305
2020-07-11,1.169,0.073,1.039,1.12,1.17,1.214,1.319
2020-07-12,1.174,0.075,1.029,1.123,1.172,1.222,1.326
2020-07-13,1.175,0.075,1.036,1.123,1.174,1.222,1.323
2020-07-14,1.175,0.074,1.038,1.123,1.171,1.225,1.328
2020-07-15,1.173,0.072,1.039,1.121,1.174,1.219,1.313
