,mean,std,2.5%,25%,median,75%,97.5%
2020-03-07,0.937,0.097,0.763,0.864,0.934,1.0,1.155
2020-03-08,0.926,0.092,0.759,0.858,0.928,0.983,1.13
2020-03-09,0.919,0.088,0.761,0.856,0.918,0.973,1.113
2020-03-10,0.909,0.084,0.755,0.848,0.907,0.966,1.093
2020-03-11,0.899,0.08,0.751,0.846,0.897,0.946,1.068
2020-03-12,0.889,0.077,0.747,0.835,0.888,0.937,1.048
2020-03-13,0.879,0.071,0.735,0.831,0.878,0.923,1.03
2020-03-14,0.867,0.068,0.745,0.82,0.864,0.911,1.006
2020-03-15,0.857,0.066,0.738,0.811,0.854,0.9,0.997
2020-03-16,0.847,0.064,0.729,0.802,0.844,0.888,0.984
2020-03-17,0.835,0.061,0.721,0.792,0.833,0.874,0.963
2020-03-18,0.825,0.06,0.712,0.784,0.825,0.865,0.948
2020-03-19,0.814,0.058,0.7,0.775,0.813,0.849,0.937
2020-03-20,0.804,0.055,0.703,0.767,0.804,0.839,0.919
2020-03-21,0.793,0.055,0.69,0.758,0.79,0.828,0.909
2020-03-22,0.783,0.054,0.681,0.745,0.78,0.819,0.89
2020-03-23,0.774,0.054,0.673,0.736,0.772,0.809,0.888
2020-03-24,0.765,0.054,0.668,0.727,0.764,0.799,0.878
2020-03-25,0.758,0.054,0.65,0.721,0.755,0.792,0.869
2020-03-26,0.751,0.053,0.655,0.716,0.749,0.782,0.864
2020-03-27,0.745,0.054,0.647,0.712,0.741,0.776,0.862
2020-03-28,0.74,0.054,0.638,0.704,0.736,0.771,0.855
2020-03-29,0.735,0.054,0.636,0.696,0.733,0.77,0.846
2020-03-30,0.731,0.052,0.639,0.697,0.729,0.764,0.841
2020-03-31,0.729,0.051,0.641,0.695,0.729,0.761,0.836
2020-04-01,0.727,0.051,0.636,0.689,0.724,0.762,0.834
2020-04-02,0.725,0.051,0.634,0.688,0.721,0.757,0.826
2020-04-03,0.725,0.05,0.633,0.69,0.725,0.757,0.826
2020-04-04,0.724,0.049,0.63,0.691,0.722,0.756,0.822
2020-04-05,0.725,0.05,0.635,0.692,0.723,0.759,0.827
2020-04-06,0.726,0.051,0.629,0.69,0.725,0.762,0.828
2020-04-07,0.727,0.05,0.636,0.692,0.724,0.759,0.824
2020-04-08,0.728,0.05,0.638,0.694,0.727,0.763,0.825
2020-04-09,0.73,0.049,0.63,0.698,0.729,0.765,0.82
2020-04-10,0.733,0.05,0.637,0.7,0.732,0.766,0.834
2020-04-11,0.734,0.051,0.635,0.698,0.731,0.766,0.837
2020-04-12,0.736,0.052,0.635,0.703,0.732,0.769,0.842
2020-04-13,0.738,0.052,0.643,0.703,0.738,0.772,0.845
2020-04-14,0.74,0.052,0.643,0.703,0.74,0.775,0.846
2020-04-15,0.744,0.052,0.649,0.708,0.747,0.776,0.851
2020-04-16,0.747,0.052,0.643,0.713,0.748,0.78,0.856
2020-04-17,0.747,0.052,0.644,0.715,0.746,0.781,0.843
2020-04-18,0.75,0.052,0.643,0.717,0.75,0.785,0.851
2020-04-19,0.753,0.052,0.656,0.718,0.751,0.785,0.859
2020-04-20,0.756,0.054,0.652,0.719,0.755,0.792,0.867
2020-04-21,0.757,0.056,0.651,0.72,0.757,0.794,0.867
2020-04-22,0.759,0.056,0.658,0.718,0.76,0.797,0.871
2020-04-23,0.761,0.056,0.651,0.721,0.763,0.796,0.869
2020-04-24,0.764,0.056,0.662,0.724,0.764,0.8,0.878
2020-04-25,0.766,0.058,0.656,0.726,0.767,0.804,0.89
2020-04-26,0.769,0.057,0.664,0.728,0.771,0.804,0.891
2020-04-27,0.772,0.057,0.666,0.734,0.772,0.807,0.893
2020-04-28,0.773,0.058,0.669,0.732,0.772,0.809,0.894
2020-04-29,0.776,0.057,0.673,0.735,0.773,0.813,0.893
2020-04-30,0.781,0.058,0.677,0.739,0.779,0.819,0.894
2020-05-01,0.785,0.058,0.68,0.743,0.784,0.821,0.908
2020-05-02,0.79,0.058,0.679,0.749,0.789,0.83,0.905
2020-05-03,0.794,0.059,0.686,0.752,0.795,0.837,0.91
2020-05-04,0.801,0.059,0.686,0.762,0.8,0.843,0.914
2020-05-05,0.805,0.061,0.689,0.764,0.804,0.846,0.926
2020-05-06,0.808,0.061,0.694,0.765,0.806,0.847,0.933
2020-05-07,0.816,0.062,0.7,0.772,0.815,0.857,0.941
2020-05-08,0.823,0.062,0.711,0.777,0.819,0.866,0.947
2020-05-09,0.83,0.061,0.721,0.786,0.827,0.873,0.956
2020-05-10,0.835,0.063,0.721,0.791,0.834,0.877,0.965
2020-05-11,0.843,0.061,0.725,0.801,0.844,0.882,0.97
2020-05-12,0.849,0.06,0.734,0.807,0.85,0.889,0.973
2020-05-13,0.856,0.061,0.743,0.815,0.853,0.897,0.983
2020-05-14,0.865,0.061,0.752,0.82,0.863,0.907,0.983
2020-05-15,0.872,0.063,0.752,0.829,0.872,0.916,0.994
2020-05-16,0.88,0.065,0.759,0.837,0.876,0.923,1.014
2020-05-17,0.887,0.066,0.763,0.842,0.886,0.933,1.021
2020-05-18,0.894,0.065,0.773,0.849,0.894,0.938,1.023
2020-05-19,0.901,0.068,0.778,0.851,0.901,0.947,1.037
2020-05-20,0.909,0.07,0.787,0.858,0.907,0.955,1.054
2020-05-21,0.917,0.071,0.789,0.865,0.916,0.963,1.059
2020-05-22,0.919,0.072,0.794,0.87,0.916,0.968,1.061
2020-05-23,0.925,0.073,0.796,0.873,0.924,0.974,1.08
2020-05-24,0.928,0.073,0.797,0.875,0.925,0.977,1.078
2020-05-25,0.932,0.074,0.8,0.878,0.929,0.977,1.09
2020-05-26,0.933,0.073,0.799,0.882,0.929,0.982,1.092
2020-05-27,0.935,0.073,0.805,0.882,0.934,0.985,1.095
2020-05-28,0.94,0.073,0.804,0.889,0.936,0.989,1.097
2020-05-29,0.945,0.072,0.811,0.898,0.943,0.993,1.089
2020-05-30,0.946,0.072,0.811,0.9,0.946,0.992,1.086
2020-05-31,0.95,0.073,0.808,0.901,0.948,0.994,1.097
2020-06-01,0.953,0.072,0.822,0.903,0.953,1.0,1.102
2020-06-02,0.957,0.073,0.823,0.907,0.955,1.004,1.109
2020-06-03,0.96,0.074,0.827,0.91,0.958,1.007,1.114
2020-06-04,0.964,0.074,0.825,0.912,0.962,1.014,1.114
2020-06-05,0.969,0.075,0.835,0.915,0.97,1.019,1.111
2020-06-06,0.975,0.076,0.842,0.921,0.97,1.025,1.126
2020-06-07,0.982,0.077,0.845,0.926,0.977,1.031,1.141
2020-06-08,0.989,0.077,0.845,0.935,0.985,1.041,1.149
2020-06-09,0.995,0.075,0.857,0.944,0.992,1.044,1.154
2020-06-10,1.004,0.075,0.866,0.95,1.0,1.051,1.166
2020-06-11,1.012,0.076,0.874,0.958,1.009,1.066,1.164
2020-06-12,1.024,0.077,0.865,0.972,1.024,1.075,1.177
2020-06-13,1.034,0.076,0.89,0.983,1.034,1.078,1.194
2020-06-14,1.047,0.078,0.904,0.992,1.046,1.097,1.21
