,mean,std,2.5%,25%,median,75%,97.5%
2020-03-02,1.473,0.131,1.214,1.381,1.469,1.56,1.732
2020-03-03,1.451,0.123,1.212,1.37,1.443,1.533,1.706
2020-03-04,1.427,0.112,1.21,1.352,1.425,1.5,1.671
2020-03-05,1.402,0.105,1.196,1.332,1.402,1.466,1.626
2020-03-06,1.373,0.098,1.193,1.308,1.372,1.434,1.588
2020-03-07,1.343,0.094,1.159,1.279,1.345,1.406,1.526
2020-03-08,1.312,0.09,1.138,1.25,1.311,1.376,1.489
2020-03-09,1.282,0.083,1.127,1.227,1.278,1.338,1.453
2020-03-10,1.251,0.081,1.092,1.198,1.249,1.304,1.414
2020-03-11,1.218,0.076,1.068,1.167,1.217,1.264,1.385
2020-03-12,1.186,0.074,1.038,1.134,1.187,1.233,1.331
2020-03-13,1.152,0.07,1.013,1.103,1.152,1.198,1.295
2020-03-14,1.118,0.066,0.989,1.074,1.117,1.162,1.249
2020-03-15,1.085,0.065,0.963,1.038,1.083,1.126,1.208
2020-03-16,1.051,0.064,0.937,1.004,1.049,1.091,1.184
2020-03-17,1.02,0.064,0.902,0.974,1.02,1.061,1.156
2020-03-18,0.991,0.062,0.873,0.948,0.989,1.031,1.115
2020-03-19,0.964,0.059,0.854,0.926,0.963,1.001,1.089
2020-03-20,0.939,0.059,0.828,0.9,0.934,0.979,1.061
2020-03-21,0.913,0.058,0.802,0.876,0.911,0.948,1.033
2020-03-22,0.891,0.056,0.784,0.85,0.891,0.928,0.999
2020-03-23,0.868,0.055,0.763,0.828,0.866,0.903,0.98
2020-03-24,0.846,0.053,0.75,0.809,0.845,0.883,0.953
2020-03-25,0.828,0.051,0.73,0.791,0.826,0.861,0.929
2020-03-26,0.812,0.051,0.724,0.778,0.809,0.843,0.917
2020-03-27,0.794,0.05,0.706,0.757,0.792,0.827,0.892
2020-03-28,0.779,0.049,0.688,0.745,0.778,0.813,0.881
2020-03-29,0.766,0.049,0.674,0.732,0.765,0.799,0.862
2020-03-30,0.754,0.05,0.661,0.721,0.754,0.785,0.856
2020-03-31,0.742,0.049,0.652,0.708,0.739,0.774,0.844
2020-04-01,0.732,0.047,0.649,0.698,0.731,0.762,0.827
2020-04-02,0.723,0.047,0.633,0.691,0.722,0.752,0.823
2020-04-03,0.717,0.047,0.629,0.685,0.715,0.747,0.812
2020-04-04,0.712,0.046,0.626,0.679,0.71,0.742,0.804
2020-04-05,0.708,0.046,0.625,0.675,0.708,0.738,0.801
2020-04-06,0.705,0.047,0.617,0.675,0.703,0.733,0.806
2020-04-07,0.702,0.048,0.612,0.67,0.701,0.733,0.803
2020-04-08,0.701,0.047,0.607,0.669,0.699,0.731,0.797
2020-04-09,0.701,0.048,0.608,0.67,0.7,0.731,0.797
2020-04-10,0.701,0.047,0.614,0.668,0.699,0.73,0.798
2020-04-11,0.704,0.048,0.614,0.673,0.702,0.735,0.801
2020-04-12,0.707,0.048,0.617,0.674,0.705,0.738,0.807
2020-04-13,0.711,0.049,0.616,0.678,0.712,0.74,0.806
2020-04-14,0.715,0.049,0.62,0.682,0.716,0.747,0.813
2020-04-15,0.719,0.049,0.625,0.684,0.718,0.75,0.823
2020-04-16,0.723,0.049,0.63,0.689,0.723,0.754,0.83
2020-04-17,0.728,0.049,0.633,0.695,0.726,0.758,0.826
2020-04-18,0.734,0.048,0.641,0.702,0.732,0.767,0.829
2020-04-19,0.74,0.048,0.647,0.708,0.738,0.771,0.836
2020-04-20,0.745,0.048,0.654,0.712,0.745,0.775,0.839
2020-04-21,0.75,0.047,0.659,0.72,0.751,0.781,0.84
2020-04-22,0.757,0.049,0.66,0.724,0.756,0.789,0.854
2020-04-23,0.762,0.049,0.672,0.727,0.759,0.793,0.862
2020-04-24,0.769,0.049,0.672,0.734,0.767,0.801,0.868
2020-04-25,0.776,0.052,0.685,0.739,0.773,0.81,0.886
2020-04-26,0.781,0.051,0.693,0.745,0.778,0.814,0.889
2020-04-27,0.787,0.051,0.699,0.75,0.784,0.82,0.896
2020-04-28,0.793,0.052,0.7,0.757,0.792,0.826,0.897
2020-04-29,0.798,0.051,0.703,0.763,0.795,0.831,0.903
2020-04-30,0.803,0.051,0.707,0.769,0.801,0.837,0.908
2020-05-01,0.808,0.051,0.702,0.771,0.808,0.841,0.912
2020-05-02,0.813,0.051,0.711,0.777,0.813,0.846,0.91
2020-05-03,0.817,0.053,0.713,0.784,0.816,0.851,0.921
2020-05-04,0.82,0.055,0.711,0.782,0.818,0.856,0.933
2020-05-05,0.823,0.055,0.716,0.787,0.824,0.862,0.933
2020-05-06,0.828,0.055,0.725,0.794,0.828,0.864,0.936
2020-05-07,0.832,0.054,0.732,0.796,0.83,0.869,0.946
2020-05-08,0.839,0.056,0.733,0.803,0.838,0.875,0.958
2020-05-09,0.844,0.056,0.738,0.807,0.841,0.884,0.955
2020-05-10,0.85,0.057,0.747,0.811,0.849,0.89,0.966
2020-05-11,0.854,0.056,0.75,0.815,0.852,0.889,0.974
2020-05-12,0.859,0.056,0.751,0.82,0.86,0.895,0.967
2020-05-13,0.865,0.056,0.753,0.826,0.864,0.904,0.98
2020-05-14,0.871,0.056,0.765,0.832,0.872,0.908,0.982
2020-05-15,0.878,0.057,0.774,0.841,0.875,0.912,0.992
2020-05-16,0.886,0.057,0.779,0.848,0.881,0.924,1.002
2020-05-17,0.894,0.06,0.778,0.854,0.891,0.932,1.017
2020-05-18,0.899,0.059,0.792,0.859,0.897,0.94,1.023
2020-05-19,0.906,0.06,0.792,0.861,0.902,0.945,1.031
2020-05-20,0.914,0.06,0.803,0.873,0.912,0.955,1.034
2020-05-21,0.921,0.064,0.805,0.877,0.917,0.963,1.061
2020-05-22,0.927,0.064,0.816,0.883,0.924,0.967,1.068
2020-05-23,0.936,0.064,0.821,0.892,0.934,0.975,1.074
