,mean,std,2.5%,25%,median,75%,97.5%
2020-02-22,2.198,0.224,1.819,2.039,2.183,2.335,2.68
2020-02-23,2.184,0.21,1.805,2.029,2.177,2.317,2.657
2020-02-24,2.174,0.198,1.818,2.037,2.161,2.305,2.6
2020-02-25,2.155,0.182,1.817,2.032,2.146,2.266,2.559
2020-02-26,2.132,0.173,1.803,2.016,2.126,2.237,2.499
2020-02-27,2.102,0.165,1.804,1.991,2.091,2.209,2.447
2020-02-28,2.059,0.154,1.782,1.952,2.051,2.151,2.38
2020-02-29,2.015,0.138,1.768,1.92,2.013,2.098,2.312
2020-03-01,1.967,0.132,1.737,1.878,1.957,2.049,2.239
2020-03-02,1.913,0.127,1.677,1.824,1.901,1.991,2.178
2020-03-03,1.852,0.117,1.63,1.775,1.844,1.926,2.103
2020-03-04,1.787,0.109,1.592,1.712,1.782,1.855,2.024
2020-03-05,1.721,0.105,1.522,1.65,1.716,1.788,1.955
2020-03-06,1.656,0.095,1.484,1.591,1.648,1.715,1.852
2020-03-07,1.593,0.092,1.422,1.531,1.588,1.649,1.785
2020-03-08,1.523,0.086,1.357,1.463,1.518,1.58,1.7
2020-03-09,1.459,0.081,1.313,1.404,1.456,1.514,1.623
2020-03-10,1.397,0.08,1.25,1.344,1.396,1.449,1.558
2020-03-11,1.339,0.076,1.191,1.291,1.338,1.387,1.496
2020-03-12,1.279,0.071,1.143,1.231,1.278,1.325,1.428
2020-03-13,1.225,0.07,1.092,1.175,1.223,1.272,1.374
2020-03-14,1.171,0.066,1.041,1.126,1.171,1.217,1.301
2020-03-15,1.121,0.065,1.0,1.073,1.12,1.166,1.248
2020-03-16,1.077,0.062,0.971,1.031,1.073,1.117,1.202
2020-03-17,1.036,0.06,0.931,0.991,1.033,1.076,1.171
2020-03-18,0.996,0.058,0.887,0.956,0.992,1.033,1.123
2020-03-19,0.959,0.056,0.858,0.922,0.957,0.995,1.076
2020-03-20,0.926,0.053,0.828,0.891,0.924,0.956,1.034
2020-03-21,0.895,0.052,0.798,0.859,0.893,0.93,1.005
2020-03-22,0.868,0.053,0.769,0.831,0.866,0.902,0.973
2020-03-23,0.843,0.052,0.749,0.805,0.842,0.878,0.951
2020-03-24,0.821,0.05,0.732,0.785,0.819,0.853,0.926
2020-03-25,0.8,0.048,0.716,0.767,0.796,0.829,0.908
