data_version,target,date,location,label,type,quantile,value
2020-06-16,7 day R,2020-03-06,DE,estimate,point,NA,2.34
2020-06-16,7 day R,2020-03-07,DE,estimate,point,NA,2.56
2020-06-16,7 day R,2020-03-08,DE,estimate,point,NA,2.92
2020-06-16,7 day R,2020-03-09,DE,estimate,point,NA,3.11
2020-06-16,7 day R,2020-03-10,DE,estimate,point,NA,3.2
2020-06-16,7 day R,2020-03-11,DE,estimate,point,NA,3.1
2020-06-16,7 day R,2020-03-12,DE,estimate,point,NA,2.84
2020-06-16,7 day R,2020-03-13,DE,estimate,point,NA,2.5
2020-06-16,7 day R,2020-03-14,DE,estimate,point,NA,2.19
2020-06-16,7 day R,2020-03-15,DE,estimate,point,NA,2
2020-06-16,7 day R,2020-03-16,DE,estimate,point,NA,1.75
2020-06-16,7 day R,2020-03-17,DE,estimate,point,NA,1.56
2020-06-16,7 day R,2020-03-18,DE,estimate,point,NA,1.4
2020-06-16,7 day R,2020-03-19,DE,estimate,point,NA,1.24
2020-06-16,7 day R,2020-03-20,DE,estimate,point,NA,1.13
2020-06-16,7 day R,2020-03-21,DE,estimate,point,NA,1.03
2020-06-16,7 day R,2020-03-22,DE,estimate,point,NA,0.98
2020-06-16,7 day R,2020-03-23,DE,estimate,point,NA,0.92
2020-06-16,7 day R,2020-03-24,DE,estimate,point,NA,0.89
2020-06-16,7 day R,2020-03-25,DE,estimate,point,NA,0.89
2020-06-16,7 day R,2020-03-26,DE,estimate,point,NA,0.88
2020-06-16,7 day R,2020-03-27,DE,estimate,point,NA,0.9
2020-06-16,7 day R,2020-03-28,DE,estimate,point,NA,0.91
2020-06-16,7 day R,2020-03-29,DE,estimate,point,NA,0.9
2020-06-16,7 day R,2020-03-30,DE,estimate,point,NA,0.92
2020-06-16,7 day R,2020-03-31,DE,estimate,point,NA,0.93
2020-06-16,7 day R,2020-04-01,DE,estimate,point,NA,0.93
2020-06-16,7 day R,2020-04-02,DE,estimate,point,NA,0.95
2020-06-16,7 day R,2020-04-03,DE,estimate,point,NA,0.93
2020-06-16,7 day R,2020-04-04,DE,estimate,point,NA,0.92
2020-06-16,7 day R,2020-04-05,DE,estimate,point,NA,0.89
2020-06-16,7 day R,2020-04-06,DE,estimate,point,NA,0.89
2020-06-16,7 day R,2020-04-07,DE,estimate,point,NA,0.87
2020-06-16,7 day R,2020-04-08,DE,estimate,point,NA,0.85
2020-06-16,7 day R,2020-04-09,DE,estimate,point,NA,0.83
2020-06-16,7 day R,2020-04-10,DE,estimate,point,NA,0.8
2020-06-16,7 day R,2020-04-11,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-04-12,DE,estimate,point,NA,0.78
2020-06-16,7 day R,2020-04-13,DE,estimate,point,NA,0.78
2020-06-16,7 day R,2020-04-14,DE,estimate,point,NA,0.78
2020-06-16,7 day R,2020-04-15,DE,estimate,point,NA,0.76
2020-06-16,7 day R,2020-04-16,DE,estimate,point,NA,0.78
2020-06-16,7 day R,2020-04-17,DE,estimate,point,NA,0.8
2020-06-16,7 day R,2020-04-18,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-04-19,DE,estimate,point,NA,0.84
2020-06-16,7 day R,2020-04-20,DE,estimate,point,NA,0.84
2020-06-16,7 day R,2020-04-21,DE,estimate,point,NA,0.82
2020-06-16,7 day R,2020-04-22,DE,estimate,point,NA,0.83
2020-06-16,7 day R,2020-04-23,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-04-24,DE,estimate,point,NA,0.82
2020-06-16,7 day R,2020-04-25,DE,estimate,point,NA,0.83
2020-06-16,7 day R,2020-04-26,DE,estimate,point,NA,0.82
2020-06-16,7 day R,2020-04-27,DE,estimate,point,NA,0.82
2020-06-16,7 day R,2020-04-28,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-04-29,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-04-30,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-05-01,DE,estimate,point,NA,0.81
2020-06-16,7 day R,2020-05-02,DE,estimate,point,NA,0.84
2020-06-16,7 day R,2020-05-03,DE,estimate,point,NA,0.86
2020-06-16,7 day R,2020-05-04,DE,estimate,point,NA,0.89
2020-06-16,7 day R,2020-05-05,DE,estimate,point,NA,0.91
