data_version,target,location,date,quantile,type,value
2021-01-02,7 day R,DE,2020-09-04,,point,1.06
2021-01-02,7 day R,DE,2020-09-05,,point,1.08
2021-01-02,7 day R,DE,2020-09-06,,point,1.1
2021-01-02,7 day R,DE,2020-09-07,,point,1.09
2021-01-02,7 day R,DE,2020-09-08,,point,1.1
2021-01-02,7 day R,DE,2020-09-09,,point,1.11
2021-01-02,7 day R,DE,2020-09-10,,point,1.12
2021-01-02,7 day R,DE,2020-09-11,,point,1.15
2021-01-02,7 day R,DE,2020-09-12,,point,1.14
2021-01-02,7 day R,DE,2020-09-13,,point,1.15
2021-01-02,7 day R,DE,2020-09-14,,point,1.15
2021-01-02,7 day R,DE,2020-09-15,,point,1.14
2021-01-02,7 day R,DE,2020-09-16,,point,1.12
2021-01-02,7 day R,DE,2020-09-17,,point,1.07
2021-01-02,7 day R,DE,2020-09-18,,point,1.03
2021-01-02,7 day R,DE,2020-09-19,,point,1.01
2021-01-02,7 day R,DE,2020-09-20,,point,1.01
2021-01-02,7 day R,DE,2020-09-21,,point,1.02
2021-01-02,7 day R,DE,2020-09-22,,point,1.04
2021-01-02,7 day R,DE,2020-09-23,,point,1.06
2021-01-02,7 day R,DE,2020-09-24,,point,1.09
2021-01-02,7 day R,DE,2020-09-25,,point,1.11
2021-01-02,7 day R,DE,2020-09-26,,point,1.12
2021-01-02,7 day R,DE,2020-09-27,,point,1.12
2021-01-02,7 day R,DE,2020-09-28,,point,1.13
2021-01-02,7 day R,DE,2020-09-29,,point,1.15
2021-01-02,7 day R,DE,2020-09-30,,point,1.19
2021-01-02,7 day R,DE,2020-10-01,,point,1.23
2021-01-02,7 day R,DE,2020-10-02,,point,1.28
2021-01-02,7 day R,DE,2020-10-03,,point,1.31
2021-01-02,7 day R,DE,2020-10-04,,point,1.36
2021-01-02,7 day R,DE,2020-10-05,,point,1.38
2021-01-02,7 day R,DE,2020-10-06,,point,1.39
2021-01-02,7 day R,DE,2020-10-07,,point,1.38
2021-01-02,7 day R,DE,2020-10-08,,point,1.35
2021-01-02,7 day R,DE,2020-10-09,,point,1.32
2021-01-02,7 day R,DE,2020-10-10,,point,1.29
2021-01-02,7 day R,DE,2020-10-11,,point,1.3
2021-01-02,7 day R,DE,2020-10-12,,point,1.31
2021-01-02,7 day R,DE,2020-10-13,,point,1.34
2021-01-02,7 day R,DE,2020-10-14,,point,1.37
2021-01-02,7 day R,DE,2020-10-15,,point,1.38
2021-01-02,7 day R,DE,2020-10-16,,point,1.37
2021-01-02,7 day R,DE,2020-10-17,,point,1.38
2021-01-02,7 day R,DE,2020-10-18,,point,1.4
2021-01-02,7 day R,DE,2020-10-19,,point,1.42
2021-01-02,7 day R,DE,2020-10-20,,point,1.44
2021-01-02,7 day R,DE,2020-10-21,,point,1.43
2021-01-02,7 day R,DE,2020-10-22,,point,1.39
2021-01-02,7 day R,DE,2020-10-23,,point,1.34
2021-01-02,7 day R,DE,2020-10-24,,point,1.29
2021-01-02,7 day R,DE,2020-10-25,,point,1.26
2021-01-02,7 day R,DE,2020-10-26,,point,1.21
2021-01-02,7 day R,DE,2020-10-27,,point,1.17
2021-01-02,7 day R,DE,2020-10-28,,point,1.13
2021-01-02,7 day R,DE,2020-10-29,,point,1.09
2021-01-02,7 day R,DE,2020-10-30,,point,1.06
2021-01-02,7 day R,DE,2020-10-31,,point,1.04
2021-01-02,7 day R,DE,2020-11-01,,point,1.04
2021-01-02,7 day R,DE,2020-11-02,,point,1.03
2021-01-02,7 day R,DE,2020-11-03,,point,1.03
2021-01-02,7 day R,DE,2020-11-04,,point,1.02
2021-01-02,7 day R,DE,2020-11-05,,point,0.99
2021-01-02,7 day R,DE,2020-11-06,,point,0.98
2021-01-02,7 day R,DE,2020-11-07,,point,0.97
2021-01-02,7 day R,DE,2020-11-08,,point,0.96
2021-01-02,7 day R,DE,2020-11-09,,point,0.96
2021-01-02,7 day R,DE,2020-11-10,,point,0.97
2021-01-02,7 day R,DE,2020-11-11,,point,0.99
2021-01-02,7 day R,DE,2020-11-12,,point,1.02
2021-01-02,7 day R,DE,2020-11-13,,point,1.04
2021-01-02,7 day R,DE,2020-11-14,,point,1.05
2021-01-02,7 day R,DE,2020-11-15,,point,1.05
2021-01-02,7 day R,DE,2020-11-16,,point,1.04
2021-01-02,7 day R,DE,2020-11-17,,point,1.04
2021-01-02,7 day R,DE,2020-11-18,,point,1.02
2021-01-02,7 day R,DE,2020-11-19,,point,1.0
2021-01-02,7 day R,DE,2020-11-20,,point,0.98
2021-01-02,7 day R,DE,2020-11-21,,point,0.96
2021-01-02,7 day R,DE,2020-11-22,,point,0.94
2021-01-02,7 day R,DE,2020-11-23,,point,0.94
2021-01-02,7 day R,DE,2020-11-24,,point,0.94
2021-01-02,7 day R,DE,2020-11-25,,point,0.94
2021-01-02,7 day R,DE,2020-11-26,,point,0.96
2021-01-02,7 day R,DE,2020-11-27,,point,0.98
2021-01-02,7 day R,DE,2020-11-28,,point,1.0
2021-01-02,7 day R,DE,2020-11-29,,point,1.04
2021-01-02,7 day R,DE,2020-11-30,,point,1.07
2021-01-02,7 day R,DE,2020-12-01,,point,1.09
2021-01-02,7 day R,DE,2020-12-02,,point,1.12
2021-01-02,7 day R,DE,2020-12-03,,point,1.15
2021-01-02,7 day R,DE,2020-12-04,,point,1.16
2021-01-02,7 day R,DE,2020-12-05,,point,1.17
2021-01-02,7 day R,DE,2020-12-06,,point,1.16
2021-01-02,7 day R,DE,2020-12-07,,point,1.16
2021-01-02,7 day R,DE,2020-12-08,,point,1.14
2021-01-02,7 day R,DE,2020-12-09,,point,1.12
2021-01-02,7 day R,DE,2020-12-10,,point,1.1
2021-01-02,7 day R,DE,2020-12-11,,point,1.08
2021-01-02,7 day R,DE,2020-12-12,,point,1.06
2021-01-02,7 day R,DE,2020-12-13,,point,1.05
2021-01-02,7 day R,DE,2020-12-14,,point,1.04
2021-01-02,7 day R,DE,2020-12-15,,point,1.03
2021-01-02,7 day R,DE,2020-12-16,,point,1.01
2021-01-02,7 day R,DE,2020-12-17,,point,0.99
2021-01-02,7 day R,DE,2020-12-18,,point,0.97
2021-01-02,7 day R,DE,2020-12-19,,point,0.96
2021-01-02,7 day R,DE,2020-12-20,,point,0.93
2021-01-02,7 day R,DE,2020-12-21,,point,0.9
2021-01-02,7 day R,DE,2020-12-22,,point,0.87
2021-01-02,7 day R,DE,2020-12-23,,point,0.83
2021-01-02,7 day R,DE,2020-12-24,,point,0.8
2021-01-02,7 day R,DE,2020-12-25,,point,0.8
2021-01-02,7 day R,DE,2020-12-26,,point,0.83
2021-01-02,7 day R,DE,2020-12-27,,point,0.89
2021-01-02,7 day R,DE,2020-12-28,,point,0.95
2021-01-02,7 day R,DE,2020-03-06,0.025,quantile,2.28
2021-01-02,7 day R,DE,2020-03-07,0.025,quantile,2.51
2021-01-02,7 day R,DE,2020-03-08,0.025,quantile,2.88
2021-01-02,7 day R,DE,2020-03-09,0.025,quantile,3.08
2021-01-02,7 day R,DE,2020-03-10,0.025,quantile,3.18
2021-01-02,7 day R,DE,2020-03-11,0.025,quantile,3.08
2021-01-02,7 day R,DE,2020-03-12,0.025,quantile,2.82
2021-01-02,7 day R,DE,2020-03-13,0.025,quantile,2.48
2021-01-02,7 day R,DE,2020-03-14,0.025,quantile,2.17
2021-01-02,7 day R,DE,2020-03-15,0.025,quantile,1.98
2021-01-02,7 day R,DE,2020-03-16,0.025,quantile,1.73
2021-01-02,7 day R,DE,2020-03-17,0.025,quantile,1.55
2021-01-02,7 day R,DE,2020-03-18,0.025,quantile,1.39
2021-01-02,7 day R,DE,2020-03-19,0.025,quantile,1.23
2021-01-02,7 day R,DE,2020-03-20,0.025,quantile,1.13
2021-01-02,7 day R,DE,2020-03-21,0.025,quantile,1.03
2021-01-02,7 day R,DE,2020-03-22,0.025,quantile,0.97
2021-01-02,7 day R,DE,2020-03-23,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-03-24,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-03-25,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-03-26,0.025,quantile,0.88
2021-01-02,7 day R,DE,2020-03-27,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-03-28,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-03-29,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-03-30,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-03-31,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-04-01,0.025,quantile,0.93
2021-01-02,7 day R,DE,2020-04-02,0.025,quantile,0.94
2021-01-02,7 day R,DE,2020-04-03,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-04-04,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-04-05,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-04-06,0.025,quantile,0.88
2021-01-02,7 day R,DE,2020-04-07,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-04-08,0.025,quantile,0.84
2021-01-02,7 day R,DE,2020-04-09,0.025,quantile,0.82
2021-01-02,7 day R,DE,2020-04-10,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-11,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-04-12,0.025,quantile,0.78
2021-01-02,7 day R,DE,2020-04-13,0.025,quantile,0.78
2021-01-02,7 day R,DE,2020-04-14,0.025,quantile,0.77
2021-01-02,7 day R,DE,2020-04-15,0.025,quantile,0.75
2021-01-02,7 day R,DE,2020-04-16,0.025,quantile,0.78
2021-01-02,7 day R,DE,2020-04-17,0.025,quantile,0.79
2021-01-02,7 day R,DE,2020-04-18,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-19,0.025,quantile,0.83
2021-01-02,7 day R,DE,2020-04-20,0.025,quantile,0.83
2021-01-02,7 day R,DE,2020-04-21,0.025,quantile,0.82
2021-01-02,7 day R,DE,2020-04-22,0.025,quantile,0.82
2021-01-02,7 day R,DE,2020-04-23,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-24,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-25,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-04-26,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-04-27,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-04-28,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-29,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-04-30,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-05-01,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-05-02,0.025,quantile,0.84
2021-01-02,7 day R,DE,2020-05-03,0.025,quantile,0.85
2021-01-02,7 day R,DE,2020-05-04,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-05-05,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-05-06,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-05-07,0.025,quantile,0.88
2021-01-02,7 day R,DE,2020-05-08,0.025,quantile,0.88
2021-01-02,7 day R,DE,2020-05-09,0.025,quantile,0.86
2021-01-02,7 day R,DE,2020-05-10,0.025,quantile,0.85
2021-01-02,7 day R,DE,2020-05-11,0.025,quantile,0.84
2021-01-02,7 day R,DE,2020-05-12,0.025,quantile,0.84
2021-01-02,7 day R,DE,2020-05-13,0.025,quantile,0.83
2021-01-02,7 day R,DE,2020-05-14,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-05-15,0.025,quantile,0.91
2021-01-02,7 day R,DE,2020-05-16,0.025,quantile,0.91
2021-01-02,7 day R,DE,2020-05-17,0.025,quantile,0.94
2021-01-02,7 day R,DE,2020-05-18,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-05-19,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-05-20,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-05-21,0.025,quantile,0.83
2021-01-02,7 day R,DE,2020-05-22,0.025,quantile,0.82
2021-01-02,7 day R,DE,2020-05-23,0.025,quantile,0.8
2021-01-02,7 day R,DE,2020-05-24,0.025,quantile,0.79
2021-01-02,7 day R,DE,2020-05-25,0.025,quantile,0.85
2021-01-02,7 day R,DE,2020-05-26,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-05-27,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-05-28,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-05-29,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-05-30,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-05-31,0.025,quantile,0.85
2021-01-02,7 day R,DE,2020-06-01,0.025,quantile,0.86
2021-01-02,7 day R,DE,2020-06-02,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-06-03,0.025,quantile,0.89
2021-01-02,7 day R,DE,2020-06-04,0.025,quantile,0.93
2021-01-02,7 day R,DE,2020-06-05,0.025,quantile,0.93
2021-01-02,7 day R,DE,2020-06-06,0.025,quantile,0.94
2021-01-02,7 day R,DE,2020-06-07,0.025,quantile,0.98
2021-01-02,7 day R,DE,2020-06-08,0.025,quantile,1.0
2021-01-02,7 day R,DE,2020-06-09,0.025,quantile,1.01
2021-01-02,7 day R,DE,2020-06-10,0.025,quantile,1.03
2021-01-02,7 day R,DE,2020-06-11,0.025,quantile,1.02
2021-01-02,7 day R,DE,2020-06-12,0.025,quantile,1.05
2021-01-02,7 day R,DE,2020-06-13,0.025,quantile,1.09
2021-01-02,7 day R,DE,2020-06-14,0.025,quantile,1.16
2021-01-02,7 day R,DE,2020-06-15,0.025,quantile,1.39
2021-01-02,7 day R,DE,2020-06-16,0.025,quantile,1.44
2021-01-02,7 day R,DE,2020-06-17,0.025,quantile,1.44
2021-01-02,7 day R,DE,2020-06-18,0.025,quantile,1.39
2021-01-02,7 day R,DE,2020-06-19,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-06-20,0.025,quantile,1.1
2021-01-02,7 day R,DE,2020-06-21,0.025,quantile,1.01
2021-01-02,7 day R,DE,2020-06-22,0.025,quantile,0.81
2021-01-02,7 day R,DE,2020-06-23,0.025,quantile,0.75
2021-01-02,7 day R,DE,2020-06-24,0.025,quantile,0.71
2021-01-02,7 day R,DE,2020-06-25,0.025,quantile,0.71
2021-01-02,7 day R,DE,2020-06-26,0.025,quantile,0.82
2021-01-02,7 day R,DE,2020-06-27,0.025,quantile,0.85
2021-01-02,7 day R,DE,2020-06-28,0.025,quantile,0.87
2021-01-02,7 day R,DE,2020-06-29,0.025,quantile,0.91
2021-01-02,7 day R,DE,2020-06-30,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-07-01,0.025,quantile,0.92
2021-01-02,7 day R,DE,2020-07-02,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-07-03,0.025,quantile,0.88
2021-01-02,7 day R,DE,2020-07-04,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-07-05,0.025,quantile,0.9
2021-01-02,7 day R,DE,2020-07-06,0.025,quantile,0.91
2021-01-02,7 day R,DE,2020-07-07,0.025,quantile,0.91
2021-01-02,7 day R,DE,2020-07-08,0.025,quantile,0.93
2021-01-02,7 day R,DE,2020-07-09,0.025,quantile,0.98
2021-01-02,7 day R,DE,2020-07-10,0.025,quantile,1.03
2021-01-02,7 day R,DE,2020-07-11,0.025,quantile,1.09
2021-01-02,7 day R,DE,2020-07-12,0.025,quantile,1.14
2021-01-02,7 day R,DE,2020-07-13,0.025,quantile,1.16
2021-01-02,7 day R,DE,2020-07-14,0.025,quantile,1.2
2021-01-02,7 day R,DE,2020-07-15,0.025,quantile,1.2
2021-01-02,7 day R,DE,2020-07-16,0.025,quantile,1.16
2021-01-02,7 day R,DE,2020-07-17,0.025,quantile,1.14
2021-01-02,7 day R,DE,2020-07-18,0.025,quantile,1.12
2021-01-02,7 day R,DE,2020-07-19,0.025,quantile,1.13
2021-01-02,7 day R,DE,2020-07-20,0.025,quantile,1.15
2021-01-02,7 day R,DE,2020-07-21,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-07-22,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-07-23,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-07-24,0.025,quantile,1.15
2021-01-02,7 day R,DE,2020-07-25,0.025,quantile,1.12
2021-01-02,7 day R,DE,2020-07-26,0.025,quantile,1.1
2021-01-02,7 day R,DE,2020-07-27,0.025,quantile,1.07
2021-01-02,7 day R,DE,2020-07-28,0.025,quantile,1.05
2021-01-02,7 day R,DE,2020-07-29,0.025,quantile,1.04
2021-01-02,7 day R,DE,2020-07-30,0.025,quantile,1.03
2021-01-02,7 day R,DE,2020-07-31,0.025,quantile,1.06
2021-01-02,7 day R,DE,2020-08-01,0.025,quantile,1.11
2021-01-02,7 day R,DE,2020-08-02,0.025,quantile,1.15
2021-01-02,7 day R,DE,2020-08-03,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-08-04,0.025,quantile,1.17
2021-01-02,7 day R,DE,2020-08-05,0.025,quantile,1.16
2021-01-02,7 day R,DE,2020-08-06,0.025,quantile,1.15
2021-01-02,7 day R,DE,2020-08-07,0.025,quantile,1.14
2021-01-02,7 day R,DE,2020-08-08,0.025,quantile,1.12
