data_version,target,date,location,label,type,quantile,value
2020-07-06,7 day R,2020-03-06,DE,estimate,point,NA,2.35
2020-07-06,7 day R,2020-03-07,DE,estimate,point,NA,2.57
2020-07-06,7 day R,2020-03-08,DE,estimate,point,NA,2.94
2020-07-06,7 day R,2020-03-09,DE,estimate,point,NA,3.13
2020-07-06,7 day R,2020-03-10,DE,estimate,point,NA,3.21
2020-07-06,7 day R,2020-03-11,DE,estimate,point,NA,3.11
2020-07-06,7 day R,2020-03-12,DE,estimate,point,NA,2.84
2020-07-06,7 day R,2020-03-13,DE,estimate,point,NA,2.5
2020-07-06,7 day R,2020-03-14,DE,estimate,point,NA,2.18
2020-07-06,7 day R,2020-03-15,DE,estimate,point,NA,1.99
2020-07-06,7 day R,2020-03-16,DE,estimate,point,NA,1.74
2020-07-06,7 day R,2020-03-17,DE,estimate,point,NA,1.56
2020-07-06,7 day R,2020-03-18,DE,estimate,point,NA,1.4
2020-07-06,7 day R,2020-03-19,DE,estimate,point,NA,1.24
2020-07-06,7 day R,2020-03-20,DE,estimate,point,NA,1.13
2020-07-06,7 day R,2020-03-21,DE,estimate,point,NA,1.04
2020-07-06,7 day R,2020-03-22,DE,estimate,point,NA,0.98
2020-07-06,7 day R,2020-03-23,DE,estimate,point,NA,0.92
2020-07-06,7 day R,2020-03-24,DE,estimate,point,NA,0.89
2020-07-06,7 day R,2020-03-25,DE,estimate,point,NA,0.9
2020-07-06,7 day R,2020-03-26,DE,estimate,point,NA,0.88
2020-07-06,7 day R,2020-03-27,DE,estimate,point,NA,0.9
2020-07-06,7 day R,2020-03-28,DE,estimate,point,NA,0.91
2020-07-06,7 day R,2020-03-29,DE,estimate,point,NA,0.9
2020-07-06,7 day R,2020-03-30,DE,estimate,point,NA,0.92
2020-07-06,7 day R,2020-03-31,DE,estimate,point,NA,0.93
2020-07-06,7 day R,2020-04-01,DE,estimate,point,NA,0.93
2020-07-06,7 day R,2020-04-02,DE,estimate,point,NA,0.95
2020-07-06,7 day R,2020-04-03,DE,estimate,point,NA,0.93
2020-07-06,7 day R,2020-04-04,DE,estimate,point,NA,0.92
2020-07-06,7 day R,2020-04-05,DE,estimate,point,NA,0.89
2020-07-06,7 day R,2020-04-06,DE,estimate,point,NA,0.89
2020-07-06,7 day R,2020-04-07,DE,estimate,point,NA,0.87
2020-07-06,7 day R,2020-04-08,DE,estimate,point,NA,0.85
2020-07-06,7 day R,2020-04-09,DE,estimate,point,NA,0.83
2020-07-06,7 day R,2020-04-10,DE,estimate,point,NA,0.8
