country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2020-12-22,,estimate,0.947523699145877,0.944584388778111,0.0654667332184706,0.832808097029552,0.905127297307429,0.931969476046912,0.96268937520302,0.988899449116033,1.04803322461123
Germany,2020-12-23,,estimate,0.95023695216281,0.947628756086963,0.0587172102801275,0.847480501899753,0.911089711314618,0.936430470050166,0.963867736955807,0.986486408554802,1.04066295071227
Germany,2020-12-24,,estimate,0.952744057517079,0.950940504465961,0.0521394972946557,0.860254925405367,0.917922279995148,0.940618483137469,0.965046993453449,0.985361480148057,1.0347727261731
Germany,2020-12-25,,estimate,0.955835383541657,0.954408781568319,0.045890624719593,0.875419031456638,0.925422542375071,0.944584467903441,0.967067208736747,0.984610057886882,1.02929952033076
Germany,2020-12-26,,estimate,0.958547396503042,0.957886684214426,0.040239925706514,0.890413208458384,0.931878607217085,0.948465423126483,0.968987199652055,0.984755111154023,1.02313879828485
Germany,2020-12-27,,estimate,0.961585397295604,0.96119480891297,0.0355591869762213,0.903040317885135,0.938041158899691,0.953124119725016,0.970129302728336,0.984908029031465,1.01678768892176
Germany,2020-12-28,,estimate,0.964447505908759,0.964128744347086,0.0322313992274336,0.912258879695792,0.942724895121147,0.956246076661456,0.972338228142425,0.985425528332242,1.0150855942418
Germany,2020-12-29,,estimate,0.966201034340313,0.966471021092945,0.0304489247116026,0.917531345886027,0.945813268490878,0.958432611221351,0.974066925930537,0.986502990459034,1.01625793821681
Germany,2020-12-30,,estimate,0.96682170229275,0.96800728518383,0.0300163631287218,0.920919600111263,0.947869132957199,0.959528192500066,0.97438082334802,0.986465651661918,1.02024666851592
Germany,2020-12-31,,estimate,0.966657406541611,0.968545348170732,0.0303868496451273,0.922575332823819,0.948058962749339,0.959321110895657,0.97386106785054,0.985953075657364,1.02296110034938
Germany,2021-01-01,,estimate,0.964702408970992,0.967934637754632,0.030924506227166,0.923720301571187,0.94704800652042,0.957896099060846,0.971859338390748,0.984704244997484,1.02455911208252
Germany,2021-01-02,,estimate,0.961938660299005,0.966082901325054,0.0311412046363455,0.923010757678439,0.944836951781379,0.955301112953735,0.969018213045329,0.982968880332151,1.02444103494299
Germany,2021-01-03,,estimate,0.958215294200869,0.962967166445551,0.0307862927283268,0.921064116152545,0.942264946027339,0.952067016433075,0.965791796106542,0.979498581232034,1.02226704713054
Germany,2021-01-04,,estimate,0.954351869992037,0.958636987719144,0.0298365019175072,0.918176745709532,0.937942861661264,0.947692540355248,0.961568912942937,0.974417222331659,1.01455395712056
Germany,2021-01-05,,estimate,0.949625353806209,0.953209586638704,0.0284455127068731,0.913840503275945,0.933442250493753,0.942937728004576,0.956666219232346,0.968990832956169,1.00519871764976
Germany,2021-01-06,,estimate,0.943823956488097,0.946858079734423,0.0268772587807416,0.908982169299886,0.92824187886308,0.937473705417902,0.950257371354955,0.962513811862369,0.993956384813811
Germany,2021-01-07,,estimate,0.937545376639813,0.939795102150335,0.0254272633764185,0.903222330286103,0.922243057985642,0.931379925754556,0.943484254082979,0.954995910717438,0.98405769898554
