country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-01-23,,estimate,0.819280940968128,0.82446246997049,0.0877136908836646,0.689673504992033,0.764338843973865,0.798987117244063,0.840956672298188,0.877781178459816,0.975570326768741
Germany,2021-01-24,,estimate,0.81339355410146,0.816038195836202,0.0716933125321857,0.702209287672453,0.767312077675534,0.795868639539048,0.831992042531623,0.860652775068934,0.937543038748712
Germany,2021-01-25,,estimate,0.807591740829436,0.808557869232097,0.0588043546545643,0.713917363356731,0.76674499147999,0.792379746672195,0.822385232514453,0.846441698958154,0.907529859302519
Germany,2021-01-26,,estimate,0.802038392596136,0.802296096192727,0.049057059206498,0.722809518666607,0.768252431944919,0.788907667932459,0.814590643654795,0.83482083007925,0.885503328461198
Germany,2021-01-27,,estimate,0.797201587269871,0.797570219095408,0.0423355170520631,0.729328604891885,0.768736908928891,0.785967961141218,0.807705751136527,0.825377433376473,0.868001041043528
Germany,2021-01-28,,estimate,0.794211200588174,0.794725102970897,0.0383301833474148,0.732693514355008,0.769734777931608,0.785485276815715,0.803015840016401,0.819741755340324,0.858555900831722
Germany,2021-01-29,,estimate,0.794156631388409,0.794110421350917,0.0364917933239786,0.73473930308978,0.770050318679927,0.785523403554561,0.802567645267219,0.817802015864916,0.854030039797707
Germany,2021-01-30,,estimate,0.7963021634626,0.796054902222723,0.0361005620440612,0.736820846613574,0.771996823656575,0.787404347618215,0.805548294679787,0.82022136234334,0.854172774524308
Germany,2021-01-31,,estimate,0.801465005589133,0.800841734441483,0.0364389741514597,0.740371854293658,0.776488663200419,0.79207710161399,0.811108864071306,0.825787531141831,0.859141990954356
Germany,2021-02-01,,estimate,0.809518263285458,0.808687013875504,0.0369452065602059,0.746605061463759,0.784087340285961,0.800309374171929,0.819007139459385,0.833869157055309,0.867669007037925
Germany,2021-02-02,,estimate,0.820496115173176,0.81972042904695,0.0372803811771022,0.7574506743601,0.795376185144259,0.81111604402573,0.83045843194845,0.845279725813022,0.878618586648267
Germany,2021-02-03,,estimate,0.834904177963646,0.833966069416165,0.0373270699273387,0.771814044857317,0.809427966406539,0.825308671331542,0.84471384152785,0.859967916343698,0.892257565377002
Germany,2021-02-04,,estimate,0.85285185827361,0.851322012214728,0.0371469484124285,0.789193485563772,0.826964378906546,0.843388325867266,0.861645955997548,0.87689578275122,0.910305145959806
Germany,2021-02-05,,estimate,0.872622560093596,0.871539684619236,0.0369116087505021,0.809372542267132,0.847126175981143,0.863142856685459,0.882025671589905,0.897024045250465,0.929703739689704
Germany,2021-02-06,,estimate,0.894907724167204,0.894206628273375,0.0368195268858445,0.832570681026072,0.870029185394593,0.886111980735946,0.904619763844925,0.919272041392836,0.952596005549157
Germany,2021-02-07,,estimate,0.919424450389916,0.918737977454762,0.0370211839668406,0.856640385837494,0.894307816645544,0.910341160727085,0.928634846747619,0.943393920680509,0.977945576663972
Germany,2021-02-08,,estimate,0.944691117594248,0.944382094548667,0.0375781438874829,0.883984891121854,0.918647901348453,0.935527000093034,0.953543171561275,0.968760292892852,1.00566244690692
Germany,2021-02-09,,estimate,0.969594940022685,0.970244496127995,0.0384667397173082,0.910251895787705,0.944219883139152,0.959790029314526,0.978903564899735,0.994142705557125,1.03603759174003
Germany,2021-02-10,,estimate,0.993480016516422,0.995331967124868,0.0396075445758846,0.933117462486034,0.968826213441998,0.983751671181365,1.00335234909128,1.02003806904656,1.06420426516297
Germany,2021-02-11,,estimate,1.01616900523333,1.01861611784406,0.0408855063346377,0.955531018722844,0.991594190969999,1.00630212070208,1.02641416894986,1.04415438656656,1.0886758771099
Germany,2021-02-12,,estimate,1.03642625942885,1.03911280820128,0.0421440955108583,0.974458025584376,1.01049902159653,1.02669705228858,1.04674736597603,1.06573826088205,1.113560322918
Germany,2021-02-13,,estimate,1.0533736805576,1.05597072764017,0.043175958707206,0.990548116434919,1.02615841693874,1.04353508837025,1.06427467109645,1.08254496565016,1.13267866172946
Germany,2021-02-14,,estimate,1.06603960815928,1.06855893671801,0.0437510321981797,1.00281624946739,1.03753264064051,1.05578603535154,1.07703055610057,1.09546664290256,1.1471935591293
Germany,2021-02-15,,estimate,1.07407866518676,1.0765401159096,0.0436962871092121,1.01238770512476,1.04550406608641,1.06290032692469,1.08512560338712,1.10400047577021,1.1522597765514
Germany,2021-02-16,,estimate,1.07676160333524,1.07991547021349,0.0429929732169867,1.01516796412154,1.04934858363819,1.06672263460275,1.08796148303352,1.10734051826386,1.15341590960504
Germany,2021-02-17,,estimate,1.07690575461529,1.07903062746584,0.0418302134208023,1.01473857730905,1.05018745123717,1.0667236222544,1.08689768759764,1.105501482911,1.15024417563586
Germany,2021-02-18,,estimate,1.0729137737335,1.07453963588793,0.0405639779602041,1.01132574317876,1.04689628748608,1.062928353433,1.08305741412608,1.09978751782933,1.14205207450076
Germany,2021-02-19,,estimate,1.06664695112515,1.06733382190162,0.0395729698121696,1.00352229078306,1.04106545836602,1.0573457457905,1.07590620072353,1.09221514590461,1.1332233144218
Germany,2021-02-20,,estimate,1.05864723917321,1.0584497874889,0.0390749242563605,0.993982040592718,1.03295612154854,1.04881787491813,1.0680119027981,1.08402453044033,1.12328854480131
Germany,2021-02-21,,estimate,1.0496639870395,1.0489731764747,0.0390283640059146,0.984225563916147,1.02394171097586,1.03981227284676,1.05884329437676,1.07368481836489,1.11322688040109
Germany,2021-02-22,,estimate,1.04076094858589,1.03995182254812,0.0391986505669835,0.974726125129459,1.01482489190357,1.03090088343036,1.05011462909914,1.06601234061477,1.10383081942158
Germany,2021-02-23,,estimate,1.03357389317383,1.03232591251835,0.0393246281003276,0.966114356327471,1.00726748247769,1.02328596913581,1.04293890491362,1.05851578918475,1.09427836744025
Germany,2021-02-24,,estimate,1.02835145182321,1.02687703115564,0.0392565437071295,0.960063787201696,1.00145364346004,1.01804912275747,1.03759491272575,1.05347485906419,1.08888902908321
Germany,2021-02-25,,estimate,1.0252087681596,1.02419448029014,0.0389987087302109,0.957583797925155,0.998829951693741,1.01593766589013,1.03499058912516,1.05088255468354,1.08506167306489
Germany,2021-02-26,,estimate,1.02581561632298,1.02465636562575,0.0386670630096443,0.959553767588331,0.999372699517037,1.01572983553584,1.03630432702425,1.05137263912736,1.08491626668155
Germany,2021-02-27,,estimate,1.02931048032072,1.02842361062984,0.0384031559014612,0.964419213364803,1.00282026781079,1.01933059715111,1.03924511763449,1.05472360957479,1.08856972850295
Germany,2021-02-28,,estimate,1.035821886371,1.03544597362123,0.0382926288230925,0.971456203281671,1.00945520927375,1.02653374531331,1.04566796808727,1.06186230547513,1.09661393147721
Germany,2021-03-01,,estimate,1.04597090104694,1.04547942644426,0.0383301413511967,0.982708395379223,1.01979676318182,1.03638214104333,1.05517597592656,1.07107466787538,1.10723140092882
Germany,2021-03-02,,estimate,1.05823308801961,1.0581136896086,0.038444593798618,0.994650840628381,1.03205206829786,1.0492553514895,1.06709645603489,1.08371855988483,1.12126174759261
Germany,2021-03-03,,estimate,1.07317587272046,1.07280764673161,0.0385586694534678,1.01009040483801,1.04634290636297,1.06336040890133,1.08203269439736,1.09798838229518,1.13516161148271
Germany,2021-03-04,,estimate,1.08874526229981,1.08892933347136,0.0386387767573808,1.02629493828125,1.06227821499173,1.07915390730556,1.09842180127358,1.11484325359938,1.15327454443942
Germany,2021-03-05,,estimate,1.10519980689465,1.10579660820446,0.0387079553989598,1.04357900474495,1.07972526036085,1.09570535898018,1.11532889982201,1.13177050739721,1.16976627505962
Germany,2021-03-06,,estimate,1.12232066343772,1.12271452673983,0.0388239949911846,1.05998591436591,1.09712277640778,1.11277508875531,1.13145025076433,1.14836300493793,1.18684889896146
Germany,2021-03-07,,estimate,1.13853691765164,1.13900575999386,0.0390439920681634,1.07585670908807,1.11394301703046,1.12945081068175,1.14838627890466,1.16371287736396,1.20388940320201
Germany,2021-03-08,,estimate,1.15412543126269,1.15403116429807,0.0393971244333958,1.08980442855778,1.12894295572747,1.14423130126888,1.16362730937819,1.17846711787746,1.22084979044563
Germany,2021-03-09,,estimate,1.16713556139617,1.16719912512259,0.0398753741912436,1.10286213889121,1.14125939730868,1.15743976014514,1.17651142343722,1.19236229925967,1.2330942673631
Germany,2021-03-10,,estimate,1.17824089816744,1.17796475214862,0.0404392577936116,1.11189282400639,1.15081115059655,1.16809192187024,1.18724448987474,1.20414103653928,1.24395070102613
Germany,2021-03-11,,estimate,1.18533163802251,1.18582309854154,0.0410307415194282,1.1184642610359,1.15890029033456,1.17538860558984,1.19518467849417,1.21255252691099,1.25357246120072
Germany,2021-03-12,,estimate,1.1902402907543,1.19030336342525,0.0415870616280746,1.12178056513254,1.16315160989648,1.17927912651276,1.20029250416239,1.21718879129327,1.26079887945827
Germany,2021-03-13,,estimate,1.19066350392432,1.19097227340939,0.0420514306266963,1.12281721130853,1.16287232869956,1.1801032414713,1.20085533064003,1.2183355864613,1.26241091713103
Germany,2021-03-14,,estimate,1.1864139146514,1.18745358052514,0.0423781359498939,1.11955194927854,1.15908511406764,1.17585902611473,1.19780920230092,1.21526150014225,1.25892651266372
Germany,2021-03-15,,estimate,1.17841847482655,1.17946668812342,0.0425321249391507,1.11090250429548,1.15034420770589,1.16724529232691,1.18984548913346,1.20737437746615,1.25229772930819
Germany,2021-03-16,,estimate,1.16529909269279,1.16688160183615,0.0424857846990663,1.09954326702794,1.13741990703458,1.15513884154579,1.17633196223484,1.19499047470915,1.23856074102127
Germany,2021-03-17,,estimate,1.14793979239547,1.1497812858634,0.0422155113798246,1.08333035181281,1.1207870196405,1.13735955755358,1.15915106845738,1.17711162342758,1.22061840892134
Germany,2021-03-18,,estimate,1.12643037595478,1.12851803159215,0.0417005645386979,1.06271791850648,1.09929063614158,1.11638310612363,1.13747681892301,1.15531523325487,1.19913506416668
Germany,2021-03-19,,estimate,1.10121978901291,1.10374922622574,0.0409327963645477,1.04052350748668,1.07557896723214,1.09133263454173,1.11178843498163,1.12929412645601,1.17411047216035
Germany,2021-03-20,,estimate,1.0738418287657,1.07644056167617,0.0399524199575355,1.01466227003825,1.04941076938427,1.06411711390342,1.08398559114945,1.101499409559,1.14683411208271
Germany,2021-03-21,,estimate,1.04610191069548,1.0478306911253,0.0389111095568111,0.98767409061298,1.02161142055666,1.0364761850374,1.05564942816137,1.07193898201257,1.11596006797716
