country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2020-10-30,,estimate,0.962853036898337,0.966420415430692,0.0636739462443663,0.868396609082251,0.92542432616754,0.948777588778168,0.977009050931569,1.00269010787774,1.07406568035337
Germany,2020-10-31,,estimate,0.962994235205833,0.966153044511369,0.0566218514396378,0.880328660664376,0.929500261409481,0.949445372988644,0.975523900831245,0.999590704934363,1.06173588780705
Germany,2020-11-01,,estimate,0.962784808428349,0.965936455817563,0.0503509053324571,0.888835319778876,0.933035504173542,0.951037169921421,0.974388283971637,0.996280937135261,1.05843813581457
Germany,2020-11-02,,estimate,0.963163820496809,0.965741982403578,0.0448317821666831,0.896954842345968,0.93635311806692,0.952196775129833,0.973560603829102,0.992951271449586,1.04817808431407
Germany,2020-11-03,,estimate,0.963006115609584,0.965555314009058,0.0400339157382791,0.903637238180543,0.939599998496624,0.953650765850871,0.972756982942423,0.989984987845217,1.03897747476912
Germany,2020-11-04,,estimate,0.963549842476059,0.965378331868975,0.0359379860189717,0.909046408536113,0.942335022030644,0.954697861239243,0.972350750701851,0.987533049438859,1.02964555369355
Germany,2020-11-05,,estimate,0.96370328799917,0.965228655919105,0.0325355275871419,0.914172983896851,0.943432150627519,0.955771715173345,0.972284042155496,0.98575064051739,1.02244395842448
Germany,2020-11-06,,estimate,0.964200034224545,0.965137612110297,0.0298191856407305,0.917172414747732,0.945101820192102,0.956790751391897,0.971906892505067,0.983579114615343,1.01713555781178
Germany,2020-11-07,,estimate,0.964215507095061,0.965147414298252,0.0277735652224673,0.919754407057499,0.946499184239243,0.957796719415929,0.97096647919619,0.982439816926584,1.01422964119308
Germany,2020-11-08,,estimate,0.964959254015745,0.965308112576855,0.0263729340112648,0.923549606408134,0.947359020107286,0.958667877356446,0.9709362954018,0.981763859209532,1.0079449489608
Germany,2020-11-09,,estimate,0.965593223839392,0.965674560397222,0.0255811697847909,0.925265833129313,0.949179984592958,0.95903322570085,0.971652173502793,0.981928084952061,1.00666530015491
Germany,2020-11-10,,estimate,0.96631742875874,0.96630352385298,0.0253443544286363,0.926219139446307,0.950339611403286,0.959939858004834,0.971909774624512,0.982112636773766,1.00649957677738
Germany,2020-11-11,,estimate,0.967295166605412,0.96725112794352,0.025575986734446,0.92633303217212,0.951688583253739,0.96058545811698,0.973208298313756,0.983224930824745,1.00758462750183
Germany,2020-11-12,,estimate,0.969057010749126,0.968570950972044,0.026148322073516,0.926014200236903,0.951087207081555,0.962938966810957,0.975127891551586,0.985433206156643,1.00914546838817
Germany,2020-11-13,,estimate,0.971356194360824,0.970313042532783,0.0269025033932599,0.926369365842192,0.95268480570722,0.965143785538437,0.977748314617751,0.988373548029086,1.01144129629562
Germany,2020-11-14,,estimate,0.974273205952829,0.97252387025761,0.0276755034190274,0.924024113089411,0.954881984454707,0.967665777344152,0.980788745690229,0.991629900627105,1.01395955248628
Germany,2020-11-15,,estimate,0.977993122929021,0.975246789022094,0.0283309275562835,0.925268173565528,0.9575303433761,0.970739657336741,0.983988150643864,0.994559387374092,1.01755873468458
Germany,2020-11-16,,estimate,0.981548865343296,0.978522283891353,0.0287815604964658,0.926509562710988,0.961024728498866,0.974185099340825,0.988291707147422,0.99816460731767,1.02011756724595
Germany,2020-11-17,,estimate,0.985828502053455,0.982387162707805,0.0289978064997786,0.928708757724872,0.964605544259942,0.978460401458745,0.992250705393423,1.00259679458082,1.02407688735157
Germany,2020-11-18,,estimate,0.99054073743922,0.986872133550665,0.0290014471096464,0.933206082315461,0.969131338805357,0.982622582417884,0.997315507298603,1.0072732575808,1.02812237092649
Germany,2020-11-19,,estimate,0.995603369198254,0.991997693767559,0.0288476517685823,0.93904979713985,0.974732817617791,0.988284365560662,1.00256637601966,1.01203966701016,1.03307409718567
Germany,2020-11-20,,estimate,1.00144459464481,0.997768768695255,0.0286009921338989,0.946719101238155,0.981178375316678,0.994365297763862,1.00782788023739,1.01756334395,1.03816516291733
Germany,2020-11-21,,estimate,1.00747080424532,1.00416886915574,0.0283134013601207,0.95255134449741,0.987666974310617,1.00060302478358,1.01393216879394,1.02371059438374,1.04488071936593
