country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-01-07,,estimate,0.782431878820642,0.784564261060083,0.0759032899641015,0.661799802232788,0.734293206464843,0.764037356369226,0.802501764819371,0.834096892571165,0.913053024577943
Germany,2021-01-08,,estimate,0.784253144015598,0.785020088078007,0.0636411438543745,0.681424240690252,0.742965212455838,0.768475477540881,0.799530648858887,0.826452836134236,0.891993271769746
Germany,2021-01-09,,estimate,0.786131257034717,0.78687693771843,0.0535402035587438,0.699128765681178,0.751786611298003,0.773342244683613,0.799488603520535,0.822237636471277,0.87695045306878
Germany,2021-01-10,,estimate,0.789534634836136,0.790177269744688,0.0457005093517917,0.715378241808594,0.759836537013992,0.778811300541903,0.801023337684461,0.820080871170032,0.865267030349801
Germany,2021-01-11,,estimate,0.794751796910296,0.794916261589982,0.0400915273117472,0.730022912698994,0.768024762199521,0.784602362517305,0.805201007816626,0.821682886470373,0.861608259821702
Germany,2021-01-12,,estimate,0.801041599897773,0.801031729092962,0.0364938965063226,0.742250128951984,0.776921646990664,0.79195841884647,0.810526697277408,0.824900301096537,0.860809111179475
Germany,2021-01-13,,estimate,0.808816754644483,0.808394392530891,0.0344892262349489,0.752789800145601,0.785871853043651,0.800282665374575,0.817514365020726,0.830667304045861,0.863988634202231
Germany,2021-01-14,,estimate,0.817516110335512,0.816800921045308,0.0335528095425193,0.760885583870774,0.795755848027378,0.808788519252043,0.824874548014037,0.838558490884322,0.871004204944247
Germany,2021-01-15,,estimate,0.825703200195337,0.825972508884229,0.033205765168289,0.771056156980009,0.805514179010875,0.818590343481924,0.833769565748023,0.846824553760464,0.879329761743703
Germany,2021-01-16,,estimate,0.836128980721542,0.835561111866425,0.0331257024953917,0.780602802640334,0.813823308244877,0.827403826928873,0.843533823354599,0.856158307465599,0.890613489461499
Germany,2021-01-17,,estimate,0.845086077557142,0.845164381827045,0.0331705408290518,0.790908624937171,0.822692038201836,0.836802252158671,0.853397464679685,0.866168848809699,0.901212074717088
Germany,2021-01-18,,estimate,0.853862781140876,0.854349265871872,0.0333300719197546,0.801391007524139,0.831270952204522,0.845226559590879,0.862109532996077,0.87585297943399,0.910333005341676
Germany,2021-01-19,,estimate,0.861997711255936,0.862683348574294,0.0336365316927329,0.809573963933451,0.839505526068938,0.853508773471237,0.870039874565353,0.884512693713921,0.918317222766966
Germany,2021-01-20,,estimate,0.868675929000204,0.86977208514416,0.0340759295099231,0.817112257223606,0.846244686054033,0.860184388013963,0.877047385985227,0.891869268257777,0.927431488464871
Germany,2021-01-21,,estimate,0.874152396304667,0.875298762735768,0.0345486378666535,0.821276326446577,0.851267761380831,0.864844109667365,0.882956001859972,0.8971867031721,0.934010701996166
Germany,2021-01-22,,estimate,0.877618459743033,0.879062372716401,0.0349005533749312,0.824998081306932,0.854784738039374,0.86883430200542,0.886530434027708,0.90107460095407,0.937948244926233
Germany,2021-01-23,,estimate,0.879333236690152,0.88100729351297,0.0349963399426328,0.826893210030517,0.856556628588642,0.87101157901747,0.887860619017438,0.902967892510628,0.940575455632626
Germany,2021-01-24,,estimate,0.879296429305287,0.881238840105067,0.0347841116915062,0.827188165641192,0.857068004175381,0.871205303090962,0.888184207570476,0.903288404787734,0.940703165597059
Germany,2021-01-25,,estimate,0.878461422266052,0.880020919520437,0.0343198956432638,0.826343924292517,0.856702353266979,0.869969542236537,0.887128856323839,0.900870919599681,0.938508756222635
Germany,2021-01-26,,estimate,0.876396506659182,0.87775572316395,0.0337488746612295,0.824955506037277,0.855822677497177,0.868352335667922,0.884800092536194,0.898184078965432,0.935627123883942
Germany,2021-01-27,,estimate,0.874129096313499,0.874949163481871,0.033255469716285,0.821797750219742,0.853733034764005,0.86615581965136,0.8820368600163,0.894994354069263,0.932009932156003
Germany,2021-01-28,,estimate,0.872350100283879,0.872168165423946,0.0329995776884126,0.817996573275726,0.850130588255999,0.864407372919902,0.880018103141444,0.892997082536408,0.926536186575109
Germany,2021-01-29,,estimate,0.870920291290046,0.869996267918386,0.0330617889784974,0.815290439805959,0.84826638371252,0.862414851843617,0.878620389095413,0.891934937874963,0.923193156581203
