country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Germany,2021-01-04,,estimate,0.840619398102215,0.845865370367168,0.08284360480168,0.717665726586224,0.788369251279852,0.821460904643903,0.861302717953367,0.897087485430889,0.98989821465824
Germany,2021-01-05,,estimate,0.83532566853505,0.838768212869902,0.0674905142699847,0.733110972510941,0.792407166840756,0.81985915298642,0.85235874948645,0.88172194088724,0.953374353299602
Germany,2021-01-06,,estimate,0.831086628210178,0.832733470579789,0.0552383369772262,0.745796481092633,0.795058890427987,0.817065034416112,0.844881241547283,0.868528456434422,0.924830721660384
Germany,2021-01-07,,estimate,0.826737549200437,0.827911890540831,0.0461269558831806,0.755510892426205,0.797596990132715,0.81500349148509,0.838841664349882,0.858153318761117,0.903571076917596
Germany,2021-01-08,,estimate,0.823665208675346,0.824446209358079,0.0400246597086788,0.761105386838025,0.797147999182805,0.81352452194842,0.833916638264584,0.851427470925131,0.889254980688902
Germany,2021-01-09,,estimate,0.822310337047585,0.822457541334536,0.0365020589050075,0.764166599703152,0.79673009936875,0.813202596603462,0.831955518584312,0.847572340787582,0.882225530878289
Germany,2021-01-10,,estimate,0.822486987940582,0.822029407986364,0.034823160194141,0.764194591287605,0.798233407898009,0.813264297774412,0.83133959071988,0.846139455416952,0.877332995149616
Germany,2021-01-11,,estimate,0.823885658620291,0.823192317846819,0.0341495557180842,0.765411350056253,0.801016290703325,0.815416608850879,0.832672609702248,0.846251258712569,0.877034122271569
Germany,2021-01-12,,estimate,0.827073508292744,0.825911382524976,0.0338005466568639,0.76935618451512,0.804293861959455,0.818575564234572,0.83527177129204,0.848557099950635,0.880038936828432
Germany,2021-01-13,,estimate,0.831647379407663,0.830078208757462,0.0333882983352483,0.773703129583653,0.808834492144903,0.82292574933643,0.839630756337668,0.852115857813855,0.883507975072438
Germany,2021-01-14,,estimate,0.836475917447064,0.83550722581136,0.0328259314871437,0.780421565648643,0.814407689056894,0.828499647863882,0.844610839615161,0.856834532766171,0.888361542774293
Germany,2021-01-15,,estimate,0.842209613400681,0.841936434316515,0.0322656628450076,0.788043928269436,0.821354763493447,0.83431498179752,0.850027824551812,0.862866615113656,0.8950245705213
Germany,2021-01-16,,estimate,0.848678644848751,0.849033312593406,0.0319829232429593,0.796367125792451,0.828231006809766,0.840811401831147,0.856690735890611,0.86947612208433,0.902637787781499
Germany,2021-01-17,,estimate,0.854952962899102,0.856407584380599,0.0322108111536344,0.805662653988957,0.835462918383451,0.84754620771127,0.863428466527923,0.87703137599693,0.909832742086249
Germany,2021-01-18,,estimate,0.861916748074846,0.863632744896275,0.0329841239349868,0.812115649350842,0.841590250280277,0.853707788435105,0.870835195216277,0.883728661668875,0.918962507592661
Germany,2021-01-19,,estimate,0.868258412019409,0.870276989080503,0.0340971187812231,0.818082518475146,0.847002205477096,0.859602343212026,0.877449557394373,0.891612311869698,0.929228978358779
Germany,2021-01-20,,estimate,0.873597575377635,0.875941603689307,0.0352062015820265,0.822793794559265,0.851360468156745,0.864614855697988,0.883160621012144,0.898362307755157,0.936089976425533
Germany,2021-01-21,,estimate,0.877331510435798,0.88030195477883,0.0359901221979266,0.826913914007417,0.854960767058481,0.868927093858864,0.887488166837443,0.902815369115844,0.942548201197239
Germany,2021-01-22,,estimate,0.880665499717147,0.883144345715068,0.0362664018682882,0.828918826423434,0.857599970584269,0.871671020764692,0.890207473190107,0.905765663022805,0.946452511459618
Germany,2021-01-23,,estimate,0.881780754720718,0.884392300860531,0.0360266155982693,0.830618759556096,0.858662095497512,0.873126982208181,0.890816432488566,0.906150691479313,0.947305059322659
Germany,2021-01-24,,estimate,0.881652909267937,0.884118223746626,0.0354036477804919,0.830899424435658,0.859672299073317,0.873186371147084,0.890258338958907,0.905948712255669,0.945023699673296
Germany,2021-01-25,,estimate,0.880170839366408,0.882539720554869,0.0346045031834498,0.830845017372675,0.859487337098757,0.872016164658781,0.888570689618869,0.903397602674943,0.942027996758277
Germany,2021-01-26,,estimate,0.878606142952224,0.88000264748932,0.0338443296303436,0.828251126828784,0.857779711076859,0.870391378799134,0.886168093421235,0.900060462526755,0.937689529447149
Germany,2021-01-27,,estimate,0.87599740895789,0.876954274223297,0.0333039021260161,0.824403085966904,0.855312675839791,0.868552574675719,0.883858681006735,0.897312800959439,0.93326624911695
Germany,2021-01-28,,estimate,0.874577703109951,0.87391004670682,0.0331096417849692,0.820774669227587,0.8524706849951,0.866265981038105,0.881734671120789,0.894878733498383,0.928183566888301
Germany,2021-01-29,,estimate,0.872722373018228,0.871417052382284,0.0333193677626624,0.816270671629243,0.849495357282179,0.864194852108138,0.880214900359776,0.893475361056748,0.925003845024948
Germany,2021-01-30,,estimate,0.871755321176414,0.870017012687257,0.0339044122429484,0.812401903859378,0.84760888583037,0.862619018764967,0.880022279473621,0.893032768923093,0.922429393319276
Germany,2021-01-31,,estimate,0.871500740116726,0.870211431030728,0.0347412394001342,0.811026498964898,0.847183001193159,0.862539125563936,0.88057306182329,0.894522728622298,0.924801508556887
Germany,2021-02-01,,estimate,0.873970463150008,0.872431014245485,0.0356327292612144,0.811512866080442,0.848610190993844,0.864493091031806,0.883516134293934,0.897631744378325,0.927747636385558
Germany,2021-02-02,,estimate,0.878843657930835,0.877010435547497,0.036359605632198,0.814245181806697,0.852260116543322,0.869774601068976,0.888268276128977,0.903236636062264,0.933087257015929
Germany,2021-02-03,,estimate,0.886502999490031,0.88416820140094,0.0367419052335588,0.818773618936293,0.860020896796733,0.877122640164993,0.895578484689791,0.910640110511906,0.940198101294452
Germany,2021-02-04,,estimate,0.896408898145299,0.893990467671759,0.0366901660133053,0.828166428078401,0.870014999415526,0.886934138751476,0.905414345045166,0.919830767091174,0.949280525233996
Germany,2021-02-05,,estimate,0.909070238091095,0.906417674696105,0.0362373554632544,0.842651382656307,0.883422288184307,0.899437687237404,0.918016486530141,0.931803789796258,0.960838898588239
Germany,2021-02-06,,estimate,0.923184832901342,0.921233950808219,0.0355488398833233,0.860312993718346,0.898631023915873,0.914221748760771,0.932107276854992,0.945360330560831,0.977181702549474
Germany,2021-02-07,,estimate,0.939298825475514,0.938061004172961,0.034903414528954,0.877962370691896,0.916186600380739,0.930923196805231,0.947859207061159,0.960916452939589,0.994699079239258
