country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-05-04,,estimate,0.722750804365184,0.726093059049609,0.0846903715573209,0.596833496462636,0.667799568736221,0.702298853140448,0.744515366168134,0.779799360038213,0.872542246251767
Austria,2021-05-05,,estimate,0.720843122850627,0.72270844551561,0.0736253200969102,0.609795558519787,0.672293026432099,0.702438542651237,0.739241495103755,0.769046951523483,0.848110595389607
Austria,2021-05-06,,estimate,0.719123791657639,0.720768221608448,0.0646307419926383,0.619280146769684,0.67730354152659,0.703085885551983,0.734623406622172,0.761735336771568,0.830541754644545
Austria,2021-05-07,,estimate,0.718847661339948,0.720403802359143,0.0576264777011102,0.6274199022736,0.682007547140486,0.705070533082707,0.731601276672617,0.758457268683923,0.818400697337475
Austria,2021-05-08,,estimate,0.720423154170044,0.721723051977691,0.0524428647556704,0.636662300762947,0.686699915826734,0.707683718830161,0.732578847034268,0.756192822666098,0.811900550681367
Austria,2021-05-09,,estimate,0.723774013659079,0.724802734553167,0.0488127178171604,0.645522840565327,0.692196311535132,0.711971658837654,0.735371641278685,0.757217313033147,0.807069856546147
Austria,2021-05-10,,estimate,0.728759617708871,0.729680428601051,0.0463941393894988,0.653759588740584,0.699360283819147,0.717623148058369,0.740354870916231,0.760741205346612,0.806488074942605
Austria,2021-05-11,,estimate,0.735421656281905,0.736346440898166,0.0448235572445029,0.662081029081272,0.706930039593524,0.724744744310667,0.747694103597239,0.76638175212386,0.808752697957363
Austria,2021-05-12,,estimate,0.745041683325153,0.744736337873221,0.0437776170412555,0.671814104041476,0.716231840594895,0.734050038105065,0.756274340732276,0.774268758234758,0.815606160174342
Austria,2021-05-13,,estimate,0.755711740238933,0.754724609054871,0.0430200805106074,0.683127277118112,0.727430463486626,0.744509697590532,0.766628502439928,0.782785713641451,0.823520238169461
Austria,2021-05-14,,estimate,0.766907602147167,0.76611988363524,0.0424237155327535,0.693900102674026,0.739018409526254,0.756637733671405,0.777510932713033,0.794006699255612,0.834146515996297
Austria,2021-05-15,,estimate,0.779250490638496,0.778662206969766,0.0419680310802778,0.707779027483072,0.751781675385144,0.769792166761672,0.789153203978007,0.806402212495123,0.845702342771025
Austria,2021-05-16,,estimate,0.792878148680841,0.792023175996663,0.0417146531300899,0.72340000837867,0.765667215293814,0.782913786609167,0.80215331321063,0.818448799835934,0.859116190049948
Austria,2021-05-17,,estimate,0.806309764047866,0.805810081540508,0.0417617038450601,0.736466493102334,0.779253232887812,0.796471665861842,0.81563582605019,0.832041913074243,0.875823609136813
Austria,2021-05-18,,estimate,0.819561753467526,0.819575337508499,0.0421858727163167,0.750306585236594,0.792959724364112,0.809531512088909,0.829743411585956,0.846468399923782,0.890198189755047
Austria,2021-05-19,,estimate,0.83272711054136,0.832832132230384,0.0429932302986651,0.762501949562966,0.80512257366881,0.821993810938411,0.842824732621387,0.859836629168533,0.905766679083052
Austria,2021-05-20,,estimate,0.84462409853949,0.845076344951254,0.0441020080615989,0.773437161324469,0.815993934810314,0.833072553049304,0.855296727845262,0.87313361349244,0.920714549261227
Austria,2021-05-21,,estimate,0.854622475933129,0.855813544987613,0.0453633714023826,0.782495002163955,0.825915612991925,0.84319233269013,0.864858594832146,0.884432676929759,0.933126362645289
