country,date,type,median,lower_90,upper_90,lower_50,upper_50
Germany,2020-07-13,estimate,1.15,1.02,1.31,1.05,1.17
Germany,2020-07-14,estimate,1.17,1.04,1.33,1.07,1.2
Germany,2020-07-15,estimate,1.18,1.05,1.34,1.09,1.21
Germany,2020-07-16,estimate,1.19,1.05,1.34,1.11,1.23
Germany,2020-07-17,estimate,1.19,1.06,1.34,1.11,1.23
Germany,2020-07-18,estimate,1.19,1.06,1.33,1.12,1.23
Germany,2020-07-19,estimate,1.18,1.07,1.31,1.11,1.21
Germany,2020-07-20,estimate,1.17,1.06,1.29,1.11,1.21
Germany,2020-07-21,estimate,1.17,1.07,1.29,1.12,1.21
Germany,2020-07-22,estimate,1.16,1.06,1.28,1.12,1.2
Germany,2020-07-23,estimate,1.15,1.05,1.26,1.11,1.19
Germany,2020-07-24,estimate,1.14,1.03,1.25,1.1,1.18
Germany,2020-07-25,estimate,1.14,1.03,1.25,1.1,1.18
Germany,2020-07-26,estimate,1.13,1.02,1.24,1.09,1.18
Germany,2020-07-27,estimate,1.13,1.01,1.23,1.09,1.17
Germany,2020-07-28,estimate,1.12,1.0,1.23,1.08,1.17
Germany,2020-07-29,estimate,1.12,0.99,1.22,1.08,1.17
Germany,2020-07-30,estimate,1.12,0.99,1.23,1.08,1.17
Germany,2020-07-31,estimate based on partial data,1.12,0.99,1.24,1.08,1.17
Germany,2020-08-01,estimate based on partial data,1.12,0.98,1.23,1.07,1.17
Germany,2020-08-02,estimate based on partial data,1.13,0.99,1.26,1.08,1.19
Germany,2020-08-03,estimate based on partial data,1.13,0.97,1.27,1.07,1.19
Germany,2020-08-04,estimate based on partial data,1.14,0.97,1.3,1.07,1.2
Germany,2020-08-05,estimate based on partial data,1.14,0.95,1.33,1.06,1.2
Germany,2020-08-06,estimate based on partial data,1.14,0.93,1.36,1.05,1.21
Germany,2020-08-07,estimate based on partial data,1.14,0.91,1.41,1.06,1.23
Germany,2020-08-08,estimate based on partial data,1.15,0.88,1.46,1.05,1.24
Germany,2020-08-09,estimate based on partial data,1.15,0.83,1.48,1.05,1.26
Germany,2020-08-10,estimate based on partial data,1.14,0.8,1.52,1.03,1.26
Germany,2020-08-11,estimate based on partial data,1.14,0.72,1.53,1.02,1.27
Germany,2020-08-12,estimate based on partial data,1.14,0.72,1.61,1.01,1.28
Germany,2020-08-13,forecast,1.14,0.63,1.59,1.0,1.28
Germany,2020-08-14,forecast,1.13,0.59,1.62,0.97,1.27
Germany,2020-08-15,forecast,1.13,0.53,1.64,0.95,1.27
Germany,2020-08-16,forecast,1.12,0.51,1.68,0.95,1.29
Germany,2020-08-17,forecast,1.12,0.49,1.72,0.91,1.27
Germany,2020-08-18,forecast,1.11,0.4,1.68,0.93,1.31
Germany,2020-08-19,forecast,1.11,0.37,1.71,0.93,1.32
Germany,2020-08-20,forecast,1.11,0.38,1.77,0.94,1.35
Germany,2020-08-21,forecast,1.1,0.3,1.74,0.88,1.3
Germany,2020-08-22,forecast,1.1,0.3,1.79,0.84,1.28
Germany,2020-08-23,forecast,1.1,0.31,1.84,0.84,1.29
Germany,2020-08-24,forecast,1.11,0.3,1.86,0.83,1.28
Germany,2020-08-25,forecast,1.11,0.29,1.88,0.83,1.3
Germany,2020-08-26,forecast,1.11,0.29,1.94,0.82,1.29
Switzerland,2020-06-03,estimate,1.14,1.06,1.2,1.13,1.17
Switzerland,2020-06-04,estimate,1.14,1.06,1.2,1.13,1.17
Switzerland,2020-06-05,estimate,1.15,1.07,1.22,1.13,1.17
Switzerland,2020-06-06,estimate,1.15,1.07,1.21,1.13,1.17
Switzerland,2020-06-07,estimate,1.15,1.07,1.22,1.14,1.18
Switzerland,2020-06-08,estimate,1.16,1.08,1.22,1.14,1.18
Switzerland,2020-06-09,estimate,1.16,1.08,1.23,1.14,1.18
Switzerland,2020-06-10,estimate,1.16,1.1,1.24,1.14,1.18
Switzerland,2020-06-11,estimate,1.17,1.1,1.25,1.14,1.19
Switzerland,2020-06-12,estimate,1.17,1.11,1.26,1.14,1.19
Switzerland,2020-06-13,estimate,1.18,1.12,1.27,1.14,1.19
Switzerland,2020-06-14,estimate,1.18,1.12,1.27,1.14,1.19
Switzerland,2020-06-15,estimate,1.19,1.12,1.29,1.14,1.2
Switzerland,2020-06-16,estimate,1.19,1.12,1.3,1.14,1.2
Switzerland,2020-06-17,estimate,1.2,1.13,1.31,1.14,1.2
Switzerland,2020-06-18,estimate,1.2,1.13,1.31,1.14,1.2
Switzerland,2020-06-19,estimate,1.2,1.13,1.32,1.14,1.21
Switzerland,2020-06-20,estimate,1.2,1.13,1.32,1.14,1.21
Switzerland,2020-06-21,estimate,1.2,1.13,1.33,1.14,1.21
Switzerland,2020-06-22,estimate,1.2,1.13,1.33,1.14,1.21
Switzerland,2020-06-23,estimate,1.2,1.13,1.32,1.14,1.21
Switzerland,2020-06-24,estimate,1.2,1.13,1.31,1.14,1.21
Switzerland,2020-06-25,estimate,1.19,1.12,1.3,1.14,1.2
Switzerland,2020-06-26,estimate,1.19,1.12,1.3,1.13,1.2
Switzerland,2020-06-27,estimate,1.18,1.12,1.29,1.14,1.2
Switzerland,2020-06-28,estimate,1.18,1.11,1.28,1.13,1.19
Switzerland,2020-06-29,estimate,1.17,1.11,1.27,1.13,1.19
Switzerland,2020-06-30,estimate,1.16,1.1,1.26,1.13,1.18
Switzerland,2020-07-01,estimate,1.16,1.1,1.25,1.12,1.17
Switzerland,2020-07-02,estimate,1.15,1.09,1.24,1.12,1.17
Switzerland,2020-07-03,estimate,1.15,1.08,1.22,1.12,1.17
Switzerland,2020-07-04,estimate,1.14,1.07,1.22,1.12,1.16
Switzerland,2020-07-05,estimate,1.14,1.06,1.21,1.12,1.16
Switzerland,2020-07-06,estimate,1.13,1.05,1.2,1.11,1.16
Switzerland,2020-07-07,estimate,1.13,1.04,1.2,1.11,1.16
Switzerland,2020-07-08,estimate,1.12,1.04,1.19,1.11,1.16
Switzerland,2020-07-09,estimate,1.12,1.03,1.19,1.11,1.16
Switzerland,2020-07-10,estimate,1.11,1.02,1.18,1.1,1.15
Switzerland,2020-07-11,estimate,1.11,1.02,1.18,1.1,1.15
Switzerland,2020-07-12,estimate,1.11,1.01,1.17,1.09,1.15
Switzerland,2020-07-13,estimate,1.1,1.01,1.17,1.09,1.15
Switzerland,2020-07-14,estimate,1.1,1.01,1.17,1.09,1.15
Switzerland,2020-07-15,estimate,1.1,1.01,1.17,1.09,1.15
Switzerland,2020-07-16,estimate,1.1,1.01,1.17,1.08,1.14
Switzerland,2020-07-17,estimate,1.1,1.01,1.17,1.08,1.14
Switzerland,2020-07-18,estimate,1.1,1.01,1.17,1.08,1.14
Switzerland,2020-07-19,estimate,1.1,1.01,1.17,1.07,1.13
Switzerland,2020-07-20,estimate,1.1,1.02,1.17,1.07,1.13
Switzerland,2020-07-21,estimate,1.1,1.02,1.17,1.07,1.13
Switzerland,2020-07-22,estimate,1.1,1.01,1.17,1.07,1.13
Switzerland,2020-07-23,estimate,1.1,1.01,1.17,1.07,1.13
Switzerland,2020-07-24,estimate,1.1,1.0,1.17,1.08,1.14
Switzerland,2020-07-25,estimate,1.1,1.01,1.17,1.07,1.13
Switzerland,2020-07-26,estimate,1.1,1.01,1.17,1.08,1.15
Switzerland,2020-07-27,estimate,1.1,1.01,1.18,1.08,1.15
Switzerland,2020-07-28,estimate,1.1,1.0,1.18,1.08,1.15
Switzerland,2020-07-29,estimate,1.1,1.01,1.2,1.08,1.15
Switzerland,2020-07-30,estimate,1.1,1.0,1.19,1.07,1.15
Switzerland,2020-07-31,estimate based on partial data,1.1,0.99,1.2,1.07,1.15
Switzerland,2020-08-01,estimate based on partial data,1.1,0.98,1.19,1.07,1.15
Switzerland,2020-08-02,estimate based on partial data,1.1,0.97,1.21,1.07,1.16
Switzerland,2020-08-03,estimate based on partial data,1.1,0.97,1.23,1.07,1.15
Switzerland,2020-08-04,estimate based on partial data,1.1,0.95,1.21,1.07,1.16
Switzerland,2020-08-05,estimate based on partial data,1.1,0.94,1.22,1.06,1.15
Switzerland,2020-08-06,estimate based on partial data,1.1,0.93,1.22,1.05,1.15
Switzerland,2020-08-07,estimate based on partial data,1.1,0.92,1.23,1.06,1.16
Switzerland,2020-08-08,estimate based on partial data,1.1,0.92,1.25,1.06,1.16
Switzerland,2020-08-09,estimate based on partial data,1.1,0.92,1.28,1.06,1.16
Switzerland,2020-08-10,estimate based on partial data,1.1,0.91,1.29,1.05,1.16
Switzerland,2020-08-11,estimate based on partial data,1.1,0.89,1.29,1.05,1.16
Switzerland,2020-08-12,estimate based on partial data,1.1,0.88,1.3,1.05,1.16
Switzerland,2020-08-13,forecast,1.1,0.86,1.29,1.05,1.16
Switzerland,2020-08-14,forecast,1.1,0.87,1.32,1.05,1.17
Switzerland,2020-08-15,forecast,1.1,0.84,1.31,1.05,1.17
Switzerland,2020-08-16,forecast,1.1,0.86,1.35,1.05,1.18
Switzerland,2020-08-17,forecast,1.11,0.81,1.31,1.04,1.17
Switzerland,2020-08-18,forecast,1.11,0.82,1.33,1.03,1.16
Switzerland,2020-08-19,forecast,1.11,0.81,1.33,1.04,1.18
Switzerland,2020-08-20,forecast,1.11,0.8,1.33,1.03,1.17
Switzerland,2020-08-21,forecast,1.11,0.83,1.37,1.03,1.17
Switzerland,2020-08-22,forecast,1.11,0.81,1.36,1.02,1.17
Switzerland,2020-08-23,forecast,1.11,0.81,1.37,1.02,1.17
Switzerland,2020-08-24,forecast,1.11,0.79,1.37,1.03,1.18
Switzerland,2020-08-25,forecast,1.11,0.82,1.4,1.03,1.18
Switzerland,2020-08-26,forecast,1.11,0.8,1.39,1.04,1.19
