country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2020-10-31,,estimate,1.11143239612325,1.117760431487,0.088651534216123,0.985376497005946,1.05544631702525,1.08981717258541,1.13425673743084,1.172432054902,1.27103481460018
Austria,2020-11-01,,estimate,1.09846277918683,1.10333723627796,0.0780543691319974,0.984386006162062,1.04870427233241,1.07986186595658,1.1180596679182,1.1518622198212,1.2384701355006
Austria,2020-11-02,,estimate,1.08453768679742,1.08787629637311,0.0683914657414905,0.982136217609874,1.04073175181331,1.06817777465655,1.10177640821197,1.13182465558842,1.20500969032069
Austria,2020-11-03,,estimate,1.06827955937344,1.07144535609698,0.0596750658974503,0.978356560744875,1.03053981713483,1.05446101615619,1.08442808994393,1.11046425518561,1.17243755620108
Austria,2020-11-04,,estimate,1.0518375636362,1.05415463849354,0.0518967014575259,0.971617842276131,1.01845840810547,1.03989981332009,1.06593860861423,1.08872045858579,1.14295651688603
Austria,2020-11-05,,estimate,1.03525521669185,1.03615595095409,0.0450431317083829,0.963765225604704,1.00545715890651,1.02413555714748,1.04626755939621,1.0668177838354,1.11267516617617
Austria,2020-11-06,,estimate,1.01737516655317,1.01763859078388,0.0391156975114813,0.954929079061943,0.990638067491617,1.00722120575212,1.0265447303189,1.04340856416168,1.08313603453798
Austria,2020-11-07,,estimate,0.997840543488751,0.998822360501177,0.0341443695074024,0.943665946965703,0.975168254465165,0.989638660588343,1.00629244350038,1.02116695925636,1.05724148972884
Austria,2020-11-08,,estimate,0.979134677979751,0.979948412591947,0.0301859827233845,0.931601336525073,0.95937620743214,0.971306008796013,0.986591382969135,0.999464366458275,1.03061382380293
Austria,2020-11-09,,estimate,0.960446473346395,0.961268882761288,0.0272971234272543,0.917339380698824,0.943066862819709,0.953650775702829,0.966895424800982,0.97868676830028,1.00733644199986
Austria,2020-11-10,,estimate,0.942505695096698,0.943036323043184,0.025481892877012,0.902162707405698,0.926407109731938,0.936231166076046,0.948489171753008,0.958632364708014,0.985574097410251
Austria,2020-11-11,,estimate,0.924924351202608,0.925493850441671,0.024640004080765,0.884866947556247,0.910220453349179,0.919250694995243,0.931393607473173,0.941073477364464,0.965837276894208
Austria,2020-11-12,,estimate,0.909566515932606,0.908866735808273,0.0245592568670017,0.867476457140607,0.893683845054288,0.903233384531145,0.915115669484263,0.92440081067745,0.948118217737949
Austria,2020-11-13,,estimate,0.89475535127419,0.893355907325515,0.0249659013318176,0.850020693803183,0.878159292440466,0.888266493724568,0.900278006494209,0.909334038044958,0.932461090862301
Austria,2020-11-14,,estimate,0.880893193035072,0.879133555056725,0.0255938370402969,0.833860751189735,0.863911775531268,0.874653750570331,0.886602676524968,0.896118361749925,0.918216832850924
Austria,2020-11-15,,estimate,0.868353562546835,0.866340729329174,0.026230575587317,0.820469115096351,0.850911420234259,0.862273981553249,0.874250139163043,0.884305103906036,0.905654206466034
Austria,2020-11-16,,estimate,0.857337076349644,0.855086582768781,0.0267320185274347,0.807889289875684,0.83903618769198,0.850924184718368,0.863459036903508,0.873322184254929,0.894370224506952
