country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2021-06-25,,estimate,0.844029304264574,0.846182519099981,0.0960910949200258,0.6926423712149,0.781293312893757,0.820097256573394,0.868906810287201,0.908420134378568,1.00853216492941
Austria,2021-06-26,,estimate,0.882660484773083,0.883388791684422,0.0829775807070972,0.750316178230628,0.827483793478452,0.860274691093321,0.903634734751105,0.938507554307792,1.02216494838488
Austria,2021-06-27,,estimate,0.929667056074258,0.929175889070365,0.0727295928820009,0.811853405903888,0.87970626656165,0.908983726950752,0.947032744057191,0.976493852980664,1.05093543382546
Austria,2021-06-28,,estimate,0.984857611384895,0.983733546891698,0.0649919010104544,0.876925892342697,0.939052700645632,0.968191871522553,1.00058365048992,1.02591992354726,1.09193657498454
Austria,2021-06-29,,estimate,1.0487945162308,1.04669322918064,0.0590853222294001,0.946923277788688,1.00690797413032,1.03427794402818,1.06306880511472,1.08674696347252,1.14215826628111
Austria,2021-06-30,,estimate,1.11901620726226,1.11692401849178,0.0543661769023148,1.02416856062649,1.08218042106723,1.10566913340556,1.13275058192661,1.15537769401488,1.20316696288255
Austria,2021-07-01,,estimate,1.19449065661923,1.19232927131877,0.0507260215477263,1.10686022223954,1.15970607527065,1.18124189302666,1.20566180727494,1.2271537764054,1.27299024346646
Austria,2021-07-02,,estimate,1.27062767594228,1.26970924412094,0.0488744319109677,1.18773062906406,1.23816822533311,1.25809493510966,1.28175945029422,1.30276085339007,1.34652907179305
Austria,2021-07-03,,estimate,1.34365077876544,1.3447829971663,0.0498661994653997,1.26371415340482,1.31149328140358,1.3312164132908,1.35640594144303,1.3768614600128,1.42634284919883
Austria,2021-07-04,,estimate,1.41035515663359,1.41246468744916,0.0537968796141302,1.325898688816,1.37718237090115,1.39742848125248,1.42194451355108,1.44592887956133,1.50469399031517
Austria,2021-07-05,,estimate,1.46407321349249,1.46744183336022,0.0591085238023428,1.37593673102282,1.42722141628144,1.44975722601796,1.47740531399714,1.50252328488438,1.57028931465584
Austria,2021-07-06,,estimate,1.49996045636016,1.50500013611507,0.0634513339530448,1.40906104141266,1.46178410138156,1.48464958074775,1.51472466741192,1.54413213833829,1.61667727924771
Austria,2021-07-07,,estimate,1.51576430988184,1.52191232765207,0.0649167202359586,1.42507437542403,1.47635327105734,1.50068672119142,1.53217750067128,1.56264054621992,1.63755757973799
Austria,2021-07-08,,estimate,1.51025044680692,1.5171253886289,0.0627531278434798,1.42348073652295,1.47315077978583,1.49584574305942,1.52702147248568,1.55649892175078,1.62943617989904
Austria,2021-07-09,,estimate,1.48677287543001,1.49200773409003,0.0575843284170898,1.40559337840961,1.45222164522508,1.47328425254631,1.50046798624841,1.52741344304942,1.59582553040144
Austria,2021-07-10,,estimate,1.44625937501843,1.4500643182928,0.0512356617727027,1.37100650743229,1.41547552765427,1.43407948428443,1.45906759833505,1.48189480945131,1.5406326591616
Austria,2021-07-11,,estimate,1.39454104072595,1.39622304138582,0.0461023310494944,1.32295557096167,1.36580031138202,1.38321200064837,1.40649357465323,1.42515320699745,1.47358034260574
Austria,2021-07-12,,estimate,1.33609414392881,1.33593564253718,0.0438731794631175,1.26344809411109,1.30768120971936,1.32640954065883,1.34703464472022,1.36456390247417,1.40728244399069
Austria,2021-07-13,,estimate,1.27572514760568,1.27435563148882,0.0442884695412402,1.19920422375771,1.2465857748104,1.26482082666349,1.28657469595986,1.30429088130523,1.34383262594849
Austria,2021-07-14,,estimate,1.21707180029263,1.21576829068972,0.0456130664859981,1.13723744112595,1.18791165528975,1.2056540155371,1.22958582570461,1.24779236256891,1.28596802926126
Austria,2021-07-15,,estimate,1.16552726507137,1.1633205924224,0.0461896561058388,1.08532712325756,1.13393805358543,1.15319431623838,1.17767414467302,1.19600454054777,1.23376787612363
Austria,2021-07-16,,estimate,1.12160967096064,1.11899847907215,0.0451921409040032,1.04285785528004,1.08908016623427,1.10969386322645,1.13311892652596,1.1511714476638,1.18826596466308
Austria,2021-07-17,,estimate,1.08553921377229,1.08375522920274,0.0426063284207969,1.01028990923019,1.05541671758376,1.07509393884466,1.09652834449445,1.11416326021848,1.14921489608528
Austria,2021-07-18,,estimate,1.0593918439772,1.05770073453254,0.039062083218886,0.990516145883682,1.03231737873606,1.04935193383869,1.06862075680631,1.08484185233874,1.11828733583172
