country,date,type,median,lower_90,upper_90,lower_50,upper_50
Switzerland,2020-06-24,estimate,1.21,1.12,1.34,1.13,1.22
Switzerland,2020-06-25,estimate,1.2,1.12,1.34,1.14,1.22
Switzerland,2020-06-26,estimate,1.2,1.12,1.33,1.13,1.21
Switzerland,2020-06-27,estimate,1.19,1.11,1.31,1.13,1.2
Switzerland,2020-06-28,estimate,1.18,1.12,1.3,1.13,1.2
Switzerland,2020-06-29,estimate,1.17,1.11,1.28,1.13,1.19
Switzerland,2020-06-30,estimate,1.17,1.09,1.26,1.12,1.18
Switzerland,2020-07-01,estimate,1.16,1.09,1.25,1.13,1.18
Switzerland,2020-07-02,estimate,1.15,1.08,1.24,1.13,1.18
Switzerland,2020-07-03,estimate,1.15,1.06,1.23,1.12,1.17
Switzerland,2020-07-04,estimate,1.14,1.05,1.22,1.11,1.16
Switzerland,2020-07-05,estimate,1.14,1.05,1.22,1.11,1.16
Switzerland,2020-07-06,estimate,1.13,1.02,1.2,1.11,1.16
Switzerland,2020-07-07,estimate,1.12,1.01,1.19,1.1,1.16
Switzerland,2020-07-08,estimate,1.12,1.0,1.18,1.1,1.16
Switzerland,2020-07-09,estimate,1.11,1.0,1.18,1.09,1.15
Switzerland,2020-07-10,estimate,1.11,1.0,1.18,1.09,1.15
Switzerland,2020-07-11,estimate,1.11,1.0,1.17,1.09,1.15
Switzerland,2020-07-12,estimate,1.1,1.0,1.17,1.09,1.15
Switzerland,2020-07-13,estimate,1.1,1.0,1.17,1.08,1.14
Switzerland,2020-07-14,estimate,1.1,1.0,1.16,1.08,1.14
Switzerland,2020-07-15,estimate,1.1,1.0,1.16,1.08,1.14
Switzerland,2020-07-16,estimate,1.09,1.0,1.17,1.08,1.14
Switzerland,2020-07-17,estimate,1.09,1.0,1.16,1.08,1.14
Switzerland,2020-07-18,estimate,1.09,1.0,1.17,1.07,1.14
Switzerland,2020-07-19,estimate,1.09,1.0,1.17,1.07,1.14
Switzerland,2020-07-20,estimate,1.09,1.0,1.17,1.07,1.14
Switzerland,2020-07-21,estimate,1.09,1.0,1.17,1.07,1.14
Switzerland,2020-07-22,estimate,1.09,0.99,1.17,1.07,1.14
Switzerland,2020-07-23,estimate,1.09,0.99,1.18,1.06,1.14
Switzerland,2020-07-24,estimate,1.09,0.98,1.17,1.07,1.15
Switzerland,2020-07-25,estimate,1.09,1.0,1.19,1.06,1.14
Switzerland,2020-07-26,estimate,1.09,0.99,1.18,1.06,1.14
Switzerland,2020-07-27,estimate,1.09,0.98,1.18,1.06,1.15
Switzerland,2020-07-28,estimate,1.09,0.97,1.18,1.06,1.14
Switzerland,2020-07-29,estimate based on partial data,1.08,0.97,1.18,1.06,1.14
Switzerland,2020-07-30,estimate based on partial data,1.08,0.96,1.19,1.06,1.15
Switzerland,2020-07-31,estimate based on partial data,1.08,0.94,1.18,1.05,1.15
Switzerland,2020-08-01,estimate based on partial data,1.08,0.92,1.18,1.05,1.15
Switzerland,2020-08-02,estimate based on partial data,1.08,0.92,1.2,1.05,1.15
Switzerland,2020-08-03,estimate based on partial data,1.08,0.89,1.19,1.05,1.15
Switzerland,2020-08-04,estimate based on partial data,1.08,0.91,1.23,1.04,1.15
Switzerland,2020-08-05,estimate based on partial data,1.08,0.89,1.23,1.04,1.15
Switzerland,2020-08-06,estimate based on partial data,1.08,0.87,1.23,1.04,1.16
Switzerland,2020-08-07,estimate based on partial data,1.08,0.85,1.23,1.04,1.16
Switzerland,2020-08-08,estimate based on partial data,1.08,0.85,1.25,1.04,1.17
Switzerland,2020-08-09,estimate based on partial data,1.08,0.83,1.25,1.03,1.16
Switzerland,2020-08-10,estimate based on partial data,1.08,0.83,1.27,1.02,1.16
Switzerland,2020-08-11,forecast,1.09,0.81,1.28,1.03,1.17
Switzerland,2020-08-12,forecast,1.09,0.79,1.28,1.02,1.17
Switzerland,2020-08-13,forecast,1.09,0.79,1.3,1.01,1.16
Switzerland,2020-08-14,forecast,1.09,0.77,1.31,1.01,1.17
Switzerland,2020-08-15,forecast,1.09,0.76,1.32,1.02,1.18
Switzerland,2020-08-16,forecast,1.09,0.79,1.37,1.02,1.19
Switzerland,2020-08-17,forecast,1.09,0.75,1.34,1.0,1.17
Switzerland,2020-08-18,forecast,1.09,0.75,1.35,1.0,1.18
Switzerland,2020-08-19,forecast,1.09,0.74,1.35,1.01,1.18
Switzerland,2020-08-20,forecast,1.09,0.72,1.36,1.0,1.18
Switzerland,2020-08-21,forecast,1.09,0.71,1.37,1.0,1.18
Switzerland,2020-08-22,forecast,1.09,0.71,1.39,0.99,1.18
Switzerland,2020-08-23,forecast,1.09,0.71,1.4,0.99,1.18
Switzerland,2020-08-24,forecast,1.09,0.72,1.43,1.0,1.2
