country,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Austria,2020-12-22,,estimate,0.939626456409862,0.942894237653728,0.0512235718368576,0.866216090887622,0.908466717303977,0.928002310248678,0.952258651835099,0.97286396360466,1.03086901184336
Austria,2020-12-23,,estimate,0.938165224756992,0.940880033446992,0.0467949081055786,0.870031982991569,0.909072648195851,0.927287414011426,0.950066393905552,0.969188073413945,1.02121015154775
Austria,2020-12-24,,estimate,0.936382218102438,0.938795168363988,0.0426167283962983,0.873490407298866,0.909777053052116,0.92661992246782,0.946941280301805,0.965236119457868,1.01218665708833
Austria,2020-12-25,,estimate,0.93500972633507,0.936647987945107,0.0387120079327399,0.876813378158947,0.910390906734139,0.925784331325494,0.944644708111402,0.961230761663472,1.00187729486008
Austria,2020-12-26,,estimate,0.933027190414304,0.934450743793854,0.0351033480730113,0.879871889170613,0.91040422462744,0.924733696977472,0.941580248535619,0.956686827784949,0.992091520541795
Austria,2020-12-27,,estimate,0.931188474317413,0.932220123148189,0.0318133685703113,0.883373061430207,0.910262978984328,0.92360170376189,0.938600228209009,0.952535439003554,0.985839085132456
Austria,2020-12-28,,estimate,0.929014769377688,0.929977626995598,0.0288640538586553,0.885725906432928,0.910233928226085,0.922147922341893,0.93608818526064,0.948603271728122,0.978749847196467
Austria,2020-12-29,,estimate,0.926945764848968,0.92774975780976,0.02627501139059,0.887547699339334,0.909668414691751,0.920298167498676,0.933531223812019,0.944720741107752,0.971476232847126
Austria,2020-12-30,,estimate,0.924755644304285,0.925567980650925,0.0240609760151156,0.888577753381398,0.908903266252159,0.918867615339496,0.931274561402068,0.941124355474773,0.965358047561178
Austria,2020-12-31,,estimate,0.92280044559817,0.923468414872499,0.0222290307821372,0.888497827373852,0.908209572962093,0.917482604716573,0.928852408538561,0.937851455696201,0.960285047832858
Austria,2021-01-01,,estimate,0.921121174099118,0.921491213543812,0.0207758970998039,0.888861045151181,0.907250053774626,0.91584081671685,0.926353601290779,0.935215000972687,0.95573830668728
Austria,2021-01-02,,estimate,0.919342079727977,0.919679607720948,0.0196855001977259,0.888190158746435,0.906229965517031,0.914474092041511,0.924522652446654,0.932864040470326,0.951664033415898
Austria,2021-01-03,,estimate,0.917754240100815,0.918078634663921,0.018927192517821,0.887285816351817,0.905539406937258,0.91311761108482,0.922774164483058,0.930724682062618,0.948529489493589
Austria,2021-01-04,,estimate,0.916810956567174,0.916733620548193,0.018455554091732,0.886837820120268,0.904776564619811,0.912068029648406,0.92133435111162,0.928944072111925,0.94599526460413
Austria,2021-01-05,,estimate,0.91608581684473,0.915688529534065,0.0182129385134156,0.885876050680824,0.90393590753626,0.911525745655052,0.920483822206102,0.927417179491042,0.944863790487305
Austria,2021-01-06,,estimate,0.915616373481651,0.914984307381334,0.018135135660598,0.884668495602235,0.903753454915291,0.91104023189625,0.919889623391665,0.926565006095991,0.943292060925971
Austria,2021-01-07,,estimate,0.91557714240218,0.914657337822675,0.0181589483939086,0.883906236333247,0.903707148380916,0.910922957827317,0.9197020155616,0.926204073596336,0.942939978256593
Austria,2021-01-08,,estimate,0.915638379664007,0.914738105387204,0.0182293948101907,0.883597622561545,0.903929050189368,0.911213671053262,0.920009916075204,0.926360641485901,0.94251870862941
Austria,2021-01-09,,estimate,0.916226052883367,0.915250134755741,0.0183045020699674,0.883797551547422,0.904572036978186,0.912040547627082,0.920488092561364,0.927038507969397,0.943171623555928
Austria,2021-01-10,,estimate,0.917312124831436,0.916209262120695,0.0183569018315732,0.884590885159436,0.905282475084767,0.913234766424093,0.921400869152358,0.928045025599335,0.943618537239599
Austria,2021-01-11,,estimate,0.918731843739682,0.917623284614414,0.0183727396689559,0.885729498728803,0.906940485030953,0.914561144315065,0.922771328423227,0.929499106461265,0.945322048479552
Austria,2021-01-12,,estimate,0.920775483251506,0.919492018897342,0.0183491054097153,0.887886548205396,0.90871219932188,0.916461892598202,0.924689555060129,0.931283634326612,0.947132166623746
Austria,2021-01-13,,estimate,0.922881890888532,0.921807771631647,0.0182911321683337,0.890906088736175,0.911022811990753,0.918620152250799,0.927071691498194,0.933492405772821,0.949668147632834
Austria,2021-01-14,,estimate,0.925433503973813,0.924556184917695,0.0182093521555394,0.893756259826064,0.913679394070957,0.921195939584943,0.929557906995553,0.936398674076447,0.952546518627445
Austria,2021-01-15,,estimate,0.928312947296026,0.92771738001717,0.018117285934889,0.897501846806718,0.91699288859626,0.924140864461964,0.932688777769476,0.939539500814643,0.956066016648931
Austria,2021-01-16,,estimate,0.931873169345747,0.931267295569061,0.0180289816066619,0.901344983338094,0.919986733469469,0.9275414768719,0.936206612871687,0.943055375293758,0.959817521875689
Austria,2021-01-17,,estimate,0.935813410632314,0.935179108109838,0.0179564390503174,0.905570351625791,0.924077161316435,0.93132875273698,0.940032318025443,0.946895004002245,0.963536460257051
Austria,2021-01-18,,estimate,0.939733517370583,0.939424629426297,0.0179073305299493,0.910188714419296,0.928266160263066,0.935542475420199,0.944074460827647,0.950900408322952,0.967500870485262
Austria,2021-01-19,,estimate,0.944344463220373,0.943975587651298,0.0178837606401989,0.915108387171122,0.932721326274646,0.940032073387336,0.948537205385689,0.955267619108191,0.972459628073562
Austria,2021-01-20,,estimate,0.94926412616934,0.948804709290468,0.0178827058593415,0.920233028850202,0.937454892180919,0.944680909919314,0.953491014901181,0.960015082870682,0.977391961818182
